categoria_str,precio_compra,img_caratula,categoria_id,titulo,precio_venta,sku,precio_intercambio
PlayStation 3,0.60,/product_images/Juegos/PS3 Juegos/711719211242_s.jpg,821,Start The Party - Essential,2.50,711719211242,0.90
PC,0.20,/product_images/defimg1_s.jpg,830,Strategic Command 2,1.00,8426412005600,0.30
Wii,3.00,/product_images/Juegos/Wii Juegos/4005209111836_s.jpg,831,Bratz Girls Really Rock,7.00,4005209111836,4.00
Wii,2.00,/product_images/defimg3_s.jpg,831,Avatar - Into The Inferno,5.00,4005209114158,3.00
Nintendo DS,3.00,/product_images/defimg3_s.jpg,834,My Frogger Toy Trial,7.00,4012927081907,4.00
Xbox 360,2.00,/product_images/Juegos/Xbox 360 Juegos/3499550330410_s.jpg,827,Motorcycle Club,6.00,3499550330410,3.00
Xbox 360,2.00,/product_images/Juegos/Xbox 360 Juegos/4005209137089_s.jpg,827,Megamind - Comienza La Batalla,5.00,4005209137089,3.00
PlayStation 3,4.00,/product_images/Juegos/PS3 Juegos/3391891970938_s.jpg,821,Tales of Xillia,9.00,3391891970938,5.00
PC,0.20,/product_images/defimg5_s.jpg,830,Penumbra Requiem,1.50,8426412005655,0.40
PC,1.20,/product_images/defimg3_s.jpg,830,"Victoria II, 2",6.00,8426412006126,2.00
Wii,1.80,/product_images/defimg4_s.jpg,831,Spongebob Squarepants - Glob of Doom,4.00,4005209114189,2.00
Nintendo DS,1.00,/product_images/defimg2_s.jpg,834,Winx Club Quest for the Codex,4.50,4012927081969,1.70
Nintendo DS,0.20,/product_images/defimg5_s.jpg,834,Xiaolin Showdown,1.50,4012927082027,0.40
Nintendo DS,1.00,/product_images/Juegos/DS Juegos/4012927082171_s.jpg,834,Marvel Trading Card Game,4.50,4012927082171,1.70
Xbox 360,0.80,/product_images/Juegos/Xbox 360 Juegos/3391891958196_s.jpg,827,Ridge Racer Unbounded,3.50,3391891958196,1.30
Xbox 360,0.80,/product_images/Juegos/Xbox 360 Juegos/882224303668_s.jpg,827,Fuzion Frenzy 2,3.50,882224303668,1.30
Xbox 360,4.00,/product_images/Juegos/Xbox 360 Juegos/882224445436_s.jpg,827,Project Sylpheed,10.00,882224445436,6.00
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/3307217915729_s.jpg,821,Principe de Persia Arenas Ovidadas EC,8.00,3307217915729,5.00
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/5060073306954_s.jpg,821,Dynasty Warriors: Strike Force,4.00,5060073306954,1.50
PlayStation 3,4.00,/product_images/Juegos/PS3 Juegos/4005209147798_s.jpg,821,MX Vs ATV Live,9.00,4005209147798,5.00
PC,0.01,/product_images/defimg3_s.jpg,830,Handball Manager 2010,0.25,8426412006164,0.01
PC,0.70,/product_images/defimg4_s.jpg,830,Trainz 2010,3.00,8426412006171,1.10
PC,0.10,/product_images/defimg3_s.jpg,830,Airport Control Simulator,1.00,8426412006355,0.30
Nintendo DS,3.00,/product_images/Juegos/DS Juegos/4012927082263_s.jpg,834,Winx Club: Mission Enchantix,8.00,4012927082263,5.00
Nintendo DS,2.00,/product_images/defimg3_s.jpg,834,Lost In Blue 3,5.00,4012927082775,3.00
Nintendo DS,5.00,/product_images/Juegos/DS Juegos/4012927082805_s.jpg,834,Yu Gi Oh! Stardust Accelerator World,12.00,4012927082805,7.00
Xbox 360,3.00,/product_images/Juegos/Xbox 360 Juegos/4005209153416_s.jpg,827,Bob Esponja Surf & Skate Roadtrip,8.00,4005209153416,5.00
Xbox 360,4.00,/product_images/Juegos/Xbox 360 Juegos/5021290037137_s.jpg,827,Battlestations Pacific,10.00,5021290037137,6.00
Xbox 360,4.00,/product_images/Juegos/Xbox 360 Juegos/5030934068116_s.jpg,827,Skate 2,10.00,5030934068116,6.00
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/4510772105057_s.jpg,821,Blaz Blue: Calamity Trigger,4.00,4510772105057,1.50
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/4020628882259_s.jpg,821,Escape Dead Island,4.00,4020628882259,1.50
PlayStation 3,7.00,/product_images/Juegos/PS3 Juegos/3391891981422_s.jpg,821,Digimon: All-Star Rumble,16.00,3391891981422,10.00
PC,0.01,/product_images/defimg4_s.jpg,830,Capitan Trueno en la Montana de los Susp,0.25,8427197001450,0.01
Nintendo DS,2.00,/product_images/defimg2_s.jpg,834,Yu-Gi-Oh! World Championship 2009,6.00,4012927082836,3.00
Xbox 360,2.00,/product_images/Juegos/Xbox 360 Juegos/5030917101410_s.jpg,827,Generator Rex: Agent of Providence,5.00,5030917101410,3.00
PlayStation 3,4.00,/product_images/Juegos/PS3 Juegos/3307211671560_s.jpg,821,Lluvia de Albondigas,10.00,3307211671560,6.00
PC,0.01,/product_images/defimg4_s.jpg,830,C.I.D El caso del lobo estepario,0.10,8427197050052,0.01
Nintendo DS,15.00,/product_images/Juegos/DS Juegos/4012927083017_s.jpg,834,Suikoden Tierkreis,35.00,4012927083017,22.00
Xbox 360,5.00,/product_images/Juegos/Xbox 360 Juegos/4012927032077_s.jpg,827,Rumble Roses XX,12.00,4012927032077,7.00
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/5026555406932_s.jpg,821,Major League Baseball 2K11,4.00,5026555406932,1.50
Xbox 360,9.00,/product_images/defimg2_s.jpg,827,Sniper Elite 3 Ultimate Edition,20.00,8023171036250,12.00
PlayStation 3,9.00,/product_images/Juegos/PS3 Juegos/5030934067072_s.jpg,821,Harry Potter y El Misterio del Principe,22.00,5030934067072,13.00
PC,0.01,/product_images/defimg5_s.jpg,830,Aquanox,0.25,8427197110138,0.01
Nintendo DS,6.00,/product_images/defimg5_s.jpg,834,Enchanted Folk & Scool Of Wizadry,15.00,4012927083093,9.00
Xbox 360,2.00,/product_images/Juegos/Xbox 360 Juegos/4020636121586_s.jpg,827,Bloodbath,5.00,4020636121586,3.00
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/8059617100612_s.jpg,821,SBK Generations,8.00,8059617100612,5.00
Wii,0.90,/product_images/defimg2_s.jpg,831,Tak and the Guardians of Gross,4.00,4005209114226,1.50
PC,0.01,/product_images/defimg2_s.jpg,830,King Of The Road (XP),0.25,8427197110176,0.01
Nintendo DS,0.20,/product_images/defimg1_s.jpg,834,Rock Revolution,1.50,4012927083130,0.40
Xbox 360,-1,/product_images/Juegos/Xbox 360 Juegos/5030930090111_s.jpg,827,MMA: Mixed Martial Arts *Buy under 5030934090117 *,8.00,5030930090111,-1
PlayStation 3,12.00,/product_images/Juegos/PS3 Juegos/5030917049347_s.jpg,821,Guitar Hero 3 (With Wireless Guitar),28.00,5030917049347,17.00
Wii,0.60,/product_images/Juegos/Wii Juegos/4005209125864_s.jpg,831,All Star Cheerleader 2,2.50,4005209125864,0.90
Wii,0.40,/product_images/defimg5_s.jpg,831,Naked Brothers Band,2.00,4005209126595,0.70
PC,0.40,/product_images/defimg4_s.jpg,830,Hotel Giant,3.00,8427197110190,0.90
Nintendo DS,0.01,/product_images/defimg4_s.jpg,834,Miami Crisis,0.50,4012927083291,0.10
Nintendo DS,0.70,/product_images/Juegos/DS Juegos/4012927083338_s.jpg,834,Ant Nation,3.00,4012927083338,1.10
Xbox 360,2.00,/product_images/Juegos/Xbox 360 Juegos/8023171021461_s.jpg,827,IL-2 Sturmovik Birds of Prey,6.00,8023171021461,3.00
PlayStation 3,6.00,/product_images/Juegos/PS3 Juegos/813633013909_s.jpg,821,Fairy Fencer F,15.00,813633013909,9.00
Wii,0.40,/product_images/defimg3_s.jpg,831,"Biggest Loser, The",2.00,4005209128476,0.70
Wii,0.90,/product_images/Juegos/Wii Juegos/4005209130714_s.jpg,831,Bob Sponja Boating Bash,4.00,4005209130714,1.50
PC,0.01,/product_images/defimg2_s.jpg,830,Rally Trophy,0.25,8427197110374,0.01
PC,0.01,/product_images/defimg4_s.jpg,830,Las Dos Torres Activity Studio,0.25,8427197150011,0.01
Nintendo DS,0.40,/product_images/defimg3_s.jpg,834,Puzzle Chronicles,2.00,4012927083376,0.70
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/5060073304004_s.jpg,821,Dynasty Warriors Gundam,4.00,5060073304004,1.50
Wii,1.00,/product_images/Juegos/Wii Juegos/4005209132909_s.jpg,831,"Last Airbender, El",4.50,4005209132909,1.70
Wii,0.70,/product_images/defimg5_s.jpg,831,UFC Personal Trainer W/0 Correa De Pierna,3.00,40052091382,1.10
PC,0.01,/product_images/defimg1_s.jpg,830,Restaurant Empire,0.50,8427197180018,0.10
PC,0.01,/product_images/defimg5_s.jpg,830,Korea: Forgotten Conflict,0.10,8427197230096,0.01
Nintendo DS,0.40,/product_images/Juegos/DS Juegos/4012927083444_s.jpg,834,Wire Way,2.00,4012927083444,0.70
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/4005209139113_s.jpg,821,"Marvel Super Hero Squad, Infinity Gauntl",4.00,4005209139113,1.50
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/711719110699_s.jpg,821,Ape Escape,8.00,711719110699,5.00
PlayStation 3,4.00,/product_images/Juegos/PS3 Juegos/5030917057960_s.jpg,821,Madagascar 2,10.00,5030917057960,6.00
Wii,5.00,/product_images/defimg5_s.jpg,831,Barbie Salon de Belleza Para Mascotas,12.00,4005209139663,7.00
Wii,4.00,/product_images/Juegos/Wii Juegos/4005209141628_s.jpg,831,Worms: Battle Island,9.00,4005209141628,5.00
Wii,1.80,/product_images/defimg4_s.jpg,831,Deepak Chopra's Leela,4.00,4005209153133,2.00
PC,0.01,/product_images/Juegos/PC Juegos/8427897000395_s.jpg,830,Aladdin la Venganza de Nasira,0.25,8427897000395,0.01
PC,0.01,/product_images/defimg3_s.jpg,830,Donald Duck Quack Attack,0.25,8427897000418,0.01
PC,0.30,/product_images/defimg4_s.jpg,830,Shogun Total War Gold Edition,2.50,8427897001071,0.70
Nintendo DS,0.70,/product_images/defimg3_s.jpg,834,Scene It: Crepusculo,3.00,4012927083567,1.10
Nintendo DS,0.60,/product_images/defimg4_s.jpg,834,Yu-Gi-Oh! World Championship 2010,2.50,4012927083611,0.90
Nintendo DS,1.00,/product_images/Juegos/DS Juegos/4012927083659_s.jpg,834,Sports Island,4.50,4012927083659,1.70
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/8033102493199_s.jpg,821,National Geographic Challenge,6.00,8033102493199,3.00
PlayStation 3,11.00,/product_images/Juegos/PS3 Juegos/5030934105231_s.jpg,821,Los Sims 3 ¡Vaya Fauna! Edición Limitada,25.00,5030934105231,15.00
PlayStation 3,6.00,/product_images/Juegos/PS3 Juegos/711719162254_s.jpg,821,Ratchet & Clank Atrapados en el Tiempo E,14.00,711719162254,8.00
Wii,0.40,/product_images/defimg4_s.jpg,831,Marvel Super Hero Squad Comic Combat,2.00,4005209156431,0.70
PC,0.01,/product_images/defimg5_s.jpg,830,Mujeres Desesperadas El Videojuego 2CD,0.25,8427897001101,0.01
Nintendo DS,0.90,/product_images/Juegos/DS Juegos/4012927083710_s.jpg,834,Kilari,4.00,4012927083710,1.50
Nintendo DS,2.00,/product_images/defimg2_s.jpg,834,Kilari 2,6.00,4012927083826,3.00
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/5030934101141_s.jpg,821,Rango,8.00,5030934101141,5.00
PlayStation 3,6.00,/product_images/Juegos/PS3 Juegos/8154030103735_s.jpg,821,Kung Fu Panda: Confrontación De Leyendas Legendarias,15.00,8154030103735,9.00
Wii,1.00,/product_images/Juegos/Wii Juegos/401292709092B_s.jpg,831,Dancing Stage Hottest Party + Alfombra,4.50,401292709092,1.70
Wii,1.40,/product_images/Juegos/Wii Juegos/4012927091005_s.jpg,831,Fishing Master,6.00,4012927091005,2.00
PC,0.20,/product_images/defimg3_s.jpg,830,Toy Story 2 - Juego En Accion,1.00,8427897001163,0.30
PC,0.01,/product_images/defimg3_s.jpg,830,El Principe Caspian,0.50,8427897001804,0.10
Nintendo DS,5.00,/product_images/Juegos/DS Juegos/4012927083857_s.jpg,834,Capitan Tsubasa New Kick Off,12.00,4012927083857,7.00
Nintendo DS,0.80,/product_images/Juegos/DS Juegos/4012927083895_s.jpg,834,Beyblade Metal Fusion Cyber Pegasus,3.50,4012927083895,1.30
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/711719247814_s.jpg,821,Move Fitness,5.00,711719247814,3.00
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/4005209118309_s.jpg,821,50 Cent Blood on The Sand,4.00,4005209118309,1.50
Wii,1.30,/product_images/defimg3_s.jpg,831,Winx Club,3.00,4012927091401,1.80
Wii,3.00,/product_images/defimg2_s.jpg,831,Win Club + Dance Revolution,7.00,4012927091456,4.00
PC,0.30,/product_images/defimg2_s.jpg,830,Pure,2.00,8427897002290,0.60
PC,0.10,/product_images/defimg3_s.jpg,830,"Aventura De Campanilla, La",0.75,8427897002474,0.20
Nintendo DS,0.70,/product_images/Juegos/DS Juegos/4017244017325_s.jpg,834,Cats & Dogs: Tus Mejores  Amigos,3.00,4017244017325,1.10
Nintendo DS,0.80,/product_images/defimg2_s.jpg,834,Mi Hotel Para Mascotas,3.50,4017244018308,1.30
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/4012927055014_s.jpg,821,Metal Gear Solid 4 - 25th Anniversary Ed,8.00,4012927055014,5.00
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/5030934091794_s.jpg,821,EA Sports Active 2 Con Pulsimetro,4.00,5030934091794,1.50
Wii,0.40,/product_images/defimg5_s.jpg,831,Rock Revolution,2.00,4012927091500,0.70
Wii,4.00,/product_images/Juegos/Wii Juegos/4012927091722_s.jpg,831,Dance Revo. Hottest Party 2 + Manta,10.00,4012927091722,6.00
PC,0.01,/product_images/defimg2_s.jpg,830,Toy Story 3,0.25,8427897003310,0.01
PC,0.10,/product_images/defimg2_s.jpg,830,Torrente 3 El Protector,1.00,8430613000401,0.30
Nintendo DS,0.20,/product_images/defimg1_s.jpg,834,Mi Granja de Caballos,1.50,4017244018322,0.40
Nintendo DS,3.00,/product_images/Juegos/DS Juegos/4017244018339_s.jpg,834,Mahjong: Sigue Entrenando tu Cerebro,8.00,4017244018339,5.00
PlayStation 3,6.00,/product_images/Juegos/PS3 Juegos/3391891977746_s.jpg,821,Tales Of Xillia 2 - Edicion Lanzamiento,15.00,3391891977746,9.00
PlayStation 3,0.70,/product_images/Juegos/PS3 Juegos/5030930074838_s.jpg,821,Madden NFL 10,3.00,5030930074838,1.10
Wii,1.20,/product_images/Juegos/Wii Juegos/4012927091814_s.jpg,831,Marbles! Challenge Balance,5.00,4012927091814,1.90
Wii,0.80,/product_images/Juegos/Wii Juegos/4012927092125_s.jpg,831,"Karaoke Revolutions, Sin Mic",3.50,4012927092125,1.30
Xbox 360,4.00,/product_images/Juegos/Xbox 360 Juegos/4005209102766_s.jpg,827,MX Vs ATV: Untamed,10.00,4005209102766,6.00
PC,0.01,/product_images/defimg1_s.jpg,830,Garfield - CAOS Segun se Mire,0.25,8430613000616,0.01
Nintendo DS,2.00,/product_images/defimg1_s.jpg,834,Mi hotel de Mascotas 2,6.00,4017244018346,3.00
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/5055277015818_s.jpg,821,Yakuza: Dead Souls,4.00,5055277015818,1.50
Wii,3.00,/product_images/Juegos/Wii Juegos/4012927092200_s.jpg,831,Karaoke Revolution + Micro,8.00,4012927092200,5.00
Xbox 360,6.00,/product_images/Juegos/Xbox 360 Juegos/010086680409_s.jpg,827,Sonic Sega All-Stars Racing With Banjo-k,14.00,010086680409,8.00
PC,0.20,/product_images/defimg2_s.jpg,830,Heavy Metal - Fakk 2,1.50,8431019010124,0.40
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/4005209143080_s.jpg,821,WWE All Stars,8.00,4005209143080,5.00
Wii,1.00,/product_images/Juegos/Wii Juegos/4012927092590_s.jpg,831,Tornado Outbreak,4.50,4012927092590,1.70
Xbox 360,3.00,/product_images/Juegos/Xbox 360 Juegos/023272006181_s.jpg,827,Lego Indiana Jones: La Trilogia Original,8.00,023272006181,5.00
Xbox 360,2.00,/product_images/Juegos/Xbox 360 Juegos/023272006372_s.jpg,827,Fracture,5.00,023272006372,3.00
PC,0.20,/product_images/defimg4_s.jpg,830,Soldier of Fortune,1.50,8431019010162,0.40
PC,0.30,/product_images/defimg3_s.jpg,830,Anachronox,2.00,8431019010179,0.60
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/5055277015221_s.jpg,821,Binary Domain,5.00,5055277015221,3.00
PlayStation 3,1.20,/product_images/Juegos/PS3 Juegos/5030917082283_s.jpg,821,Transformers: La Guerra por Cyber,5.00,5030917082283,1.90
Wii,3.00,/product_images/defimg5_s.jpg,831,Dance Dance Revolution Hottest Party 3 + Alfombra(Mat),7.00,4012927093009,4.00
Wii,0.30,/product_images/Juegos/Wii Juegos/4012927093085_s.jpg,831,Step To The Beat,1.50,4012927093085,0.50
Xbox 360,8.00,/product_images/Juegos/Xbox 360 Juegos/023272007829_s.jpg,827,Star Wars El Poder De La Fuerza (Ed Sith,18.00,023272007829,11.00
Xbox 360,3.00,/product_images/Juegos/Xbox 360 Juegos/023272008574_s.jpg,827,Indiana Jones 2: La Aventura Continua,8.00,023272008574,5.00
PC,1.00,/product_images/defimg3_s.jpg,830,Blitzkrieg 2: Fall of the Reich,5.00,8431019030108,1.80
PlayStation 3,0.60,/product_images/Juegos/PS3 Juegos/711719257462_s.jpg,821,Wonderbook - Diggs Nightcrawler,2.50,711719257462,0.90
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/3307210259356_s.jpg,821,Locos Por El Surf,6.00,3307210259356,3.00
Wii,3.00,/product_images/defimg5_s.jpg,831,Oops! 100 Party Games,8.00,4012927093146,5.00
Wii,3.00,/product_images/defimg1_s.jpg,831,Game Island,8.00,4012927093177,5.00
Wii,9.00,/product_images/defimg4_s.jpg,831,"Shadow's Tale, A",20.00,4012927093214,12.00
Xbox 360,0.60,/product_images/Juegos/Xbox 360 Juegos/093155126657_s.jpg,827,Fallout 3: Broken Steel & Point Lockout,2.50,093155126657,0.90
Xbox 360,6.00,/product_images/Juegos/Xbox 360 Juegos/093155143715_s.jpg,827,Elder Scrolls: Oblivion 5th Aniversary,15.00,093155143715,9.00
Xbox 360,0.70,/product_images/Juegos/Xbox 360 Juegos/307211695610_s.jpg,827,Ruse,3.00,307211695610,1.10
PC,0.01,/product_images/defimg4_s.jpg,830,Partners,0.25,8431474000326,0.01
PC,0.10,/product_images/defimg5_s.jpg,830,Pato Donald Cuac Attack,0.75,8431474001019,0.20
PC,0.01,/product_images/defimg1_s.jpg,830,102 Dalmatas,0.25,8431474001026,0.01
PlayStation 3,8.00,/product_images/Juegos/PS3 Juegos/3512899114753_s.jpg,821,Tour De France 2015,18.00,3512899114753,11.00
PlayStation 3,5.00,/product_images/Juegos/PS3 Juegos/5030917039423_s.jpg,821,Marvel Ultimate Alliance,12.00,5030917039423,7.00
PlayStation 3,7.00,/product_images/Juegos/PS3 Juegos/3512899109377_s.jpg,821,"Testamento De Sherlock Holmes, El",16.00,3512899109377,10.00
Wii,0.40,/product_images/defimg3_s.jpg,831,Def Jam Rapstar With Mic,2.00,4012927093993,0.70
Wii,0.30,/product_images/Juegos/Wii Juegos/4012927094020_s.jpg,831,Def Jam Rapstar (Solo Juego),1.50,4012927094020,0.50
Wii,0.70,/product_images/Juegos/Wii Juegos/4012927094273_s.jpg,831,Karaoke Revolution Glee + Mic,3.00,4012927094273,1.10
Xbox 360,2.00,/product_images/Juegos/Xbox 360 Juegos/3307210216175_s.jpg,827,Blazing Angels,5.00,3307210216175,3.00
Xbox 360,0.30,/product_images/Juegos/Xbox 360 Juegos/3307210260284_s.jpg,827,WarTech: Senko no Ronde,1.50,3307210260284,0.50
Xbox 360,0.60,/product_images/Juegos/Xbox 360 Juegos/3307210267764_s.jpg,827,Beowulf The Game,2.50,3307210267764,0.90
PC,0.01,/product_images/defimg4_s.jpg,830,Disney Dinosaurio,0.10,8431474001033,0.01
PC,0.20,/product_images/defimg1_s.jpg,830,Bichos,1.50,8431474003044,0.40
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/711719166672_s.jpg,821,Socom - Special Forces,6.00,711719166672,3.00
Wii,0.60,/product_images/defimg1_s.jpg,831,Glee Karaoke Revolution 2 (Solo Juegos),2.50,4012927094402,0.90
Wii,0.40,/product_images/defimg2_s.jpg,831,Dance Dance Revolution -Hottest Party 4 ( Solo Juego),2.00,4012927094693,0.70
Xbox 360,3.00,/product_images/Juegos/Xbox 360 Juegos/3307215591482_s.jpg,827,Just Dance Kids,8.00,3307215591482,5.00
Xbox 360,0.90,/product_images/Juegos/Xbox 360 Juegos/3307215591864_s.jpg,827,NCIS - Navy Investigation Criminal,4.00,3307215591864,1.50
PC,0.10,/product_images/defimg5_s.jpg,830,Start Up,0.75,8431474003167,0.20
PC,0.50,/product_images/defimg5_s.jpg,830,Sonic R,3.50,8431474003235,1.00
PlayStation 3,0.70,/product_images/Juegos/PS3 Juegos/5060125485781_s.jpg,821,Ben 10 Ultimate Cosmic Destruction,3.00,5060125485781,1.10
Wii,4.00,/product_images/defimg4_s.jpg,831,DDR Hottest Party 4 + Alfombra,10.00,4012927094792,6.00
Xbox 360,5.00,/product_images/Juegos/Xbox 360 Juegos/3307215624470_s.jpg,827,Assassin's Creed 1 & 2,12.00,3307215624470,7.00
Nintendo DS,0.70,/product_images/Juegos/DS Juegos/4017244018551_s.jpg,834,Undercover: Doble Traicion,3.00,4017244018551,1.10
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/4012927050064_s.jpg,821,Hellboy: The Science of Evil,6.00,4012927050064,3.00
Wii,8.00,/product_images/defimg3_s.jpg,831,Glee Karaoke Revolution 3 +Mic,18.00,4012927095522,11.00
Xbox 360,2.00,/product_images/Juegos/Xbox 360 Juegos/3307215624661_s.jpg,827,Rainbow Six Vegas 2/Ghost Recon Adv W,6.00,3307215624661,3.00
Nintendo DS,1.00,/product_images/Juegos/DS Juegos/4017244018650_s.jpg,834,Ajedrez,4.50,4017244018650,1.70
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/3700577001161_s.jpg,821,"Enslaved, Odyssey To The West EC",6.00,3700577001161,3.00
Wii,0.10,/product_images/defimg4_s.jpg,831,DDR - Hottest Party 5,0.50,4012927095645,0.10
Xbox 360,0.90,/product_images/Juegos/Xbox 360 Juegos/3307215638576_s.jpg,827,Rocksmith (Jeugo Only),4.00,3307215638576,1.50
Nintendo DS,0.20,/product_images/Juegos/DS Juegos/4017244018810_s.jpg,834,Riding Star,1.50,4017244018810,0.40
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/8717418187576_s.jpg,821,Disney Bolt,8.00,8717418187576,5.00
PlayStation 3,5.00,/product_images/Juegos/PS3 Juegos/813633015439_s.jpg,821,Lost Dimension,12.00,813633015439,7.00
Wii,1.50,/product_images/defimg2_s.jpg,831,DDR- Hottest Party 5 + Alfombrilla,3.50,4012927095713,2.00
Wii,2.00,/product_images/defimg4_s.jpg,831,Karaoke Revolution Glee-Vol 3(Solo Jueg),5.00,4012927095,3.00
Xbox 360,6.00,/product_images/defimg5_s.jpg,827,Assassin's Creed Revelations + Assassin',15.00,3307215689301,9.00
Nintendo DS,0.90,/product_images/defimg2_s.jpg,834,Tim Stockdale's Riding Star,4.00,4017244018841,1.50
Nintendo DS,0.60,/product_images/Juegos/DS Juegos/4017244019183_s.jpg,834,Think Logic Trainer,2.50,4017244019183,0.90
PlayStation 3,6.00,/product_images/Juegos/PS3 Juegos/0711719862512_s.jpg,821,Singstar Frozen,14.00,0711719862512,8.00
PlayStation 3,5.00,/product_images/Juegos/PS3 Juegos/5030917163005_s.jpg,821,Skylanders Superchargers Starter Pack,12.00,5030917163005,7.00
Wii,4.00,/product_images/Juegos/Wii Juegos/4017244020264_s.jpg,831,Mi Granja De Caballos: Amigos Para,9.00,4017244020264,5.00
