categoria_str,sku,precio_intercambio,precio_venta,categoria_id,titulo,img_caratula,precio_compra
Xbox 360,5030917087462,9.00,15.00,827,Spider-Man Dimensions,/product_images/Juegos/Xbox 360 Juegos/5030917087462_s.jpg,6.00
PlayStation 3,5030917073,0.10,0.50,821,DJ Hero (Solo Juego),/product_images/Juegos/PS3 Juegos/5030917073PS3G_s.jpg,0.01
PlayStation 3,5024866337877,2.00,6.00,821,Rise of the Argonauts,/product_images/Juegos/PS3 Juegos/5024866337877_s.jpg,1.40
Wii,4012927091678,1.10,3.00,831,"Dance Dance Revolution, H.P 2 (Solo Jueg",/product_images/Juegos/Wii Juegos/4012927091678_s.jpg,0.70
Wii,3307219949258,5.00,8.00,831,"Pitufos, Los: Dance Party",/product_images/Juegos/Wii Juegos/3307219949258_s.jpg,3.00
PSP,711719866725,2.00,6.00,862,MLB 07 The Show,/product_images/defimg4_s.jpg,1.20
PSP,711719869320,4.00,12.00,862,Hot Shots Golf: Open Tee 2,/product_images/defimg3_s.jpg,2.00
Xbox 360,5030917089879,0.90,2.50,827,Tony Hawk Shred,/product_images/Juegos/Xbox 360 Juegos/5030917089879_s.jpg,0.60
Xbox 360,5030917095870,5.00,8.00,827,DJ Hero 2 + Mesa De Mezclas,/product_images/Juegos/Xbox 360 Juegos/5030917095870_s.jpg,3.00
PlayStation 3,5030930107680,1.90,5.00,821,Madden NFL 13,/product_images/Juegos/PS3 Juegos/5030930107680_s.jpg,1.20
PlayStation 3,711719191452,3.00,6.00,821,Gran Turismo 5 Collectors Ed.,/product_images/Juegos/PS3 Juegos/711719191452_s.jpg,2.00
Wii,3307215594179,5.00,8.00,831,Tintin: El Secreto del Unicornio,/product_images/Juegos/Wii Juegos/3307215594179_s.jpg,3.00
Wii,4020628503437,9.00,15.00,831,Secret Files 2: Puritas Cordis,/product_images/Juegos/Wii Juegos/4020628503437_s.jpg,6.00
PSP,711719869627,1.40,4.00,862,MLB 08: The Show,/product_images/defimg2_s.jpg,0.80
PSP,711719870128,0.70,2.50,862,Hot Shot Tennis Get A Grip,/product_images/defimg2_s.jpg,0.30
Xbox 360,5030917101663,1.30,3.50,827,Big League Sport (Kinect),/product_images/Juegos/Xbox 360 Juegos/5030917101663_s.jpg,0.80
Xbox 360,5030917105746,5.00,8.00,827,Transformers: The Fall of Cybertron,/product_images/Juegos/Xbox 360 Juegos/5030917105746_s.jpg,3.00
PlayStation 3,711719118756,11.00,18.00,821,Cazafantasmas,/product_images/Juegos/PS3 Juegos/711719118756_s.jpg,8.00
PlayStation 3,711719150848,5.00,8.00,821,Singstar Pop 2009,/product_images/Juegos/PS3 Juegos/711719150848_s.jpg,3.00
Wii,3307211648869,3.00,6.00,831,Anno - La Creacion de un Nuevo Mundo,/product_images/Juegos/Wii Juegos/3307211648869_s.jpg,2.00
Wii,8427897002412,7.00,12.00,831,Samba de Amigo + Maracas,/product_images/Juegos/Wii Juegos/8427897002412_s.jpg,5.00
PSP,711719873020,4.00,12.00,862,MLB 09: The Show,/product_images/defimg2_s.jpg,2.00
PSP,711719985952,0.40,1.50,862,Everybodys Golf 2,/product_images/Juegos/PSP Juegos/711719985952_s.jpg,0.20
Xbox 360,5030917107474,1.30,3.50,827,Men in Black 3 - Alien Crisis,/product_images/Juegos/Xbox 360 Juegos/5030917107474_s.jpg,0.80
Xbox 360,5030917115998,7.00,12.00,827,Angry Birds Trilogy,/product_images/Juegos/Xbox 360 Juegos/5030917115998_s.jpg,5.00
PlayStation 3,5055277011421,3.00,6.00,821,Thor,/product_images/Juegos/PS3 Juegos/5055277011421_s.jpg,2.00
PlayStation 3,5060050946210,1.90,5.00,821,Vampire Rain Altered Species,/product_images/Juegos/PS3 Juegos/5060050946210_s.jpg,1.20
Wii,3700577001604,1.10,3.00,831,"Family Trainer, Treasure Adventure",/product_images/Juegos/Wii Juegos/3700577001604_s.jpg,0.70
Wii,5051603163321,5.00,8.00,831,Looney Tunes: Acme Arsenal,/product_images/Juegos/Wii Juegos/5051603163321_s.jpg,3.00
PSP,722674150057,1.80,5.00,862,Dead to Rights: Reckoning,/product_images/Juegos/PSP Juegos/722674150057_s.jpg,1.00
PSP,722674150156,5.00,15.00,862,"Legend of Heroes, The (INGLES)",/product_images/Juegos/PSP Juegos/722674150156_s.jpg,3.00
Xbox 360,5030930055271,1.10,3.00,827,Def Jam: Icon,/product_images/Juegos/Xbox 360 Juegos/5030930055271_s.jpg,0.70
Xbox 360,5030930105013,2.00,6.00,827,Grand Slam Tennis 2,/product_images/Juegos/Xbox 360 Juegos/5030930105013_s.jpg,1.40
PlayStation 3,5060050946371,2.00,4.50,821,King of Fighters XII,/product_images/Juegos/PS3 Juegos/5060050946371_s.jpg,2.00
PlayStation 3,5060073306671,7.00,12.00,821,Trinity: Souls Of Zill O'll,/product_images/Juegos/PS3 Juegos/5060073306671_s.jpg,5.00
Wii,3307211689909,6.00,10.00,831,Concurso Loco TV Party,/product_images/Juegos/Wii Juegos/3307211689909_s.jpg,4.00
Wii,3546430131305,3.00,6.00,831,My Horse & Me,/product_images/Juegos/Wii Juegos/3546430131305_s.jpg,2.00
PSP,722674150309,4.00,12.00,862,Soul Calibur: Broken Destiny (US),/product_images/defimg5_s.jpg,2.00
PSP,730865600076,7.00,20.00,862,Hammerin Hero,/product_images/defimg4_s.jpg,4.00
Xbox 360,5030934056717,1.90,5.00,827,Command & Conquer 3 Tiberium Wars,/product_images/Juegos/Xbox 360 Juegos/5030934056717_s.jpg,1.20
Xbox 360,5030934068116,5.00,8.00,827,Skate 2,/product_images/Juegos/Xbox 360 Juegos/5030934068116_s.jpg,3.00
PlayStation 3,5060073307432,5.00,8.00,821,Fist of the North Star: Ken's Rage,/product_images/Juegos/PS3 Juegos/5060073307432_s.jpg,3.00
PlayStation 3,5060138436251,3.00,5.00,821,Golden Axe Beast Rider,/product_images/Juegos/PS3 Juegos/5060138436251_s.jpg,2.00
Wii,008888174387,7.00,12.00,831,Petz Sports,/product_images/Juegos/Wii Juegos/008888174387_s.jpg,5.00
Wii,0093155130333,1.70,4.50,831,AMF Bowling Pinbusters!,/product_images/Juegos/Wii Juegos/0093155130333_s.jpg,1.00
PSP,730865600106,4.00,12.00,862,Steambot Chronicles Battle Tournament,/product_images/defimg2_s.jpg,2.00
PSP,788687400091,4.00,12.00,862,Smart Bomb,/product_images/Juegos/PSP Juegos/788687400091_s.jpg,2.00
Xbox 360,5030934068635,0.70,2.00,827,Rock Band 2 (Solo Juego),/product_images/Juegos/Xbox 360 Juegos/5030934068635_s.jpg,0.40
Xbox 360,5030934069311,6.00,10.00,827,Trivial Pursuit,/product_images/Juegos/Xbox 360 Juegos/5030934069311_s.jpg,4.00
PlayStation 3,711719115267,22.00,35.00,821,Buzz Concurso Universal + Buzzers,/product_images/Juegos/PS3 Juegos/711719115267_s.jpg,15.00
PlayStation 3,711719166672,5.00,8.00,821,Socom - Special Forces,/product_images/Juegos/PS3 Juegos/711719166672_s.jpg,3.00
Wii,014633193886,3.00,5.00,831,Rock Band: Country Track Pack,/product_images/Juegos/Wii Juegos/014633193886_s.jpg,2.00
Wii,014633193930,3.00,6.00,831,Rockband Metal Track Pack,/product_images/Juegos/Wii Juegos/014633193930_s.jpg,2.00
PSP,788687400435,7.00,20.00,862,Traxxpad Portable Studio,/product_images/defimg5_s.jpg,4.00
PSP,8023171009599,0.20,0.75,862,Kamaleon,/product_images/Juegos/PSP Juegos/8023171009599_s.jpg,0.10
Xbox 360,5030934072427,5.00,8.00,827,Rock Band: Pack AC/DC,/product_images/Juegos/Xbox 360 Juegos/5030934072427_s.jpg,3.00
Xbox 360,5030934076968,2.00,4.00,827,Brutal Legend,/product_images/Juegos/Xbox 360 Juegos/5030934076968_s.jpg,1.80
Wii,023272005412,5.00,8.00,831,Thrillville - Off The rails,/product_images/Juegos/Wii Juegos/023272005412_s.jpg,3.00
Wii,023272006020,7.00,12.00,831,Lego Indiana Jones The Original Adventures,/product_images/Juegos/Wii Juegos/023272006020_s.jpg,5.00
Nintendo DS,3307210229816,1.50,4.00,834,Colegas En El Bosque,/product_images/Juegos/DS Juegos/3307210229816_s.jpg,0.90
PSP,8023171009650,1.20,3.50,862,Aces of War,/product_images/Juegos/PSP Juegos/8023171009650_s.jpg,0.70
PSP,8023171010274,0.60,2.00,862,Brunswick Pro Bowling,/product_images/Juegos/PSP Juegos/8023171010274_s.jpg,0.30
PSP,8023171010793,0.30,1.00,862,Magic Sudoku,/product_images/Juegos/PSP Juegos/8023171010793_s.jpg,0.10
Xbox 360,5030934098052,0.50,1.50,827,Tiger Woods PGA Tour 12,/product_images/Juegos/Xbox 360 Juegos/5030934098052_s.jpg,0.30
Xbox 360,5035226112409,0.90,2.50,827,FIFA 2014 World Cup Brazil,/product_images/Juegos/Xbox 360 Juegos/5035226112409_s.jpg,0.60
Xbox 360,5050740024250,1.30,3.50,827,Alien Breed Trilogy,/product_images/Juegos/Xbox 360 Juegos/5050740024250_s.jpg,0.80
Wii,023272010133,4.00,7.00,831,Star Wars - El Poder De La Fuerza II,/product_images/Juegos/Wii Juegos/023272010133_s.jpg,3.00
Wii,031719192045,5.00,8.00,831,Game Party 2,/product_images/Juegos/Wii Juegos/031719192045_s.jpg,3.00
Wii,040232895753,5.00,8.00,831,Fit Music,/product_images/Juegos/Wii Juegos/040232895753_s.jpg,3.00
Nintendo DS,3307210232366,3.00,6.00,834,Asphalt Urban GT2,/product_images/Juegos/DS Juegos/3307210232366_s.jpg,2.00
Nintendo DS,3307210240965,6.00,10.00,834,Top Trumps Horror & Predators,/product_images/Juegos/DS Juegos/3307210240965_s.jpg,4.00
Nintendo DS,3307210241283,1.50,4.00,834,Star Trek: Tactical Assault,/product_images/Juegos/DS Juegos/3307210241283_s.jpg,0.90
Xbox 360,5051893074789,30.00,45.00,827,Batman Arkham City CE,/product_images/Juegos/Xbox 360 Juegos/5051893074789_s.jpg,25.00
Wii,045496362669,3.00,6.00,831,Kororinpa,/product_images/Juegos/Wii Juegos/045496362669_s.jpg,2.00
Nintendo DS,3307210247179,1.30,3.50,834,Pawly Pets - My Pet Hotel (3),/product_images/Juegos/DS Juegos/3307210247179_s.jpg,0.80
Nintendo DS,3307210247193,0.60,2.00,834,Pawly Pets - My Vet Practice,/product_images/Juegos/DS Juegos/3307210247193_s.jpg,0.30
Xbox 360,5051893150346,11.00,18.00,827,Injustice: Gods Among Us - Ultimate Ed.,/product_images/Juegos/Xbox 360 Juegos/5051893150346_s.jpg,8.00
Wii,045496363178,0.90,2.50,831,Pangya Golf,/product_images/Juegos/Wii Juegos/045496363178_s.jpg,0.60
Nintendo DS,3307210247278,0.40,1.50,834,The Settlers,/product_images/Juegos/DS Juegos/3307210247278_s.jpg,0.20
Nintendo DS,3307210248893,1.10,3.00,834,Top Trumps: Dogs & Dinosaurs,/product_images/Juegos/DS Juegos/3307210248893_s.jpg,0.70
Xbox 360,5055060962886,7.00,12.00,827,Dead Rising 2: Off The Record,/product_images/Juegos/Xbox 360 Juegos/5055060962886_s.jpg,5.00
Xbox 360,5055060963739,15.00,25.00,827,Capcom - Digital Collection,/product_images/Juegos/Xbox 360 Juegos/5055060963739_s.jpg,11.00
Wii,045496363789,1.50,4.00,831,Wii Fit Plus + Tabla Negra,/product_images/Juegos/Wii Juegos/045496363789_s.jpg,0.90
Wii,045496363,7.00,12.00,831,Super Mario Galaxy (Carton),/product_images/Juegos/Wii Juegos/045496363CAR_s.jpg,5.00
Nintendo DS,3307210257710,0.30,1.00,834,My Word Coach,/product_images/Juegos/DS Juegos/3307210257710_s.jpg,0.10
Nintendo DS,3307210260369,1.90,5.00,834,Catz 2,/product_images/Juegos/DS Juegos/3307210260369_s.jpg,1.20
Xbox 360,5055060964804,6.00,10.00,827,Dragons Dogma - Dark Arisen (2 Disc),/product_images/Juegos/Xbox 360 Juegos/5055060964804_s.jpg,4.00
Xbox 360,5055060965139,1.50,4.00,827,Lost Planet Colonies,/product_images/Juegos/Xbox 360 Juegos/5055060965139_s.jpg,0.90
Wii,045496364830,3.00,5.00,831,High School Musical + Microfono,/product_images/Juegos/Wii Juegos/045496364830_s.jpg,2.00
Wii,045496364878,0.90,2.50,831,Wii Chess,/product_images/Juegos/Wii Juegos/045496364878_s.jpg,0.60
Nintendo DS,3307210261038,5.00,8.00,834,Hamsterz 2,/product_images/Juegos/DS Juegos/3307210261038_s.jpg,3.00
Nintendo DS,3307210264183,7.00,12.00,834,Alexandra Ledermann 2,/product_images/Juegos/DS Juegos/3307210264183_s.jpg,5.00
Xbox 360,5055277005093,12.00,20.00,827,Bayonetta (Ed. Coleccionista),/product_images/Juegos/Xbox 360 Juegos/5055277005093_s.jpg,9.00
Xbox 360,5060015030510,3.00,6.00,827,Punch Time Explosion XL,/product_images/Juegos/Xbox 360 Juegos/5060015030510_s.jpg,2.00
Wii,045496365790,1.90,5.00,831,Family Ski,/product_images/Juegos/Wii Juegos/045496365790_s.jpg,1.20
Wii,045496366469,6.00,10.00,831,Animal Crossing + Wii Speak,/product_images/Juegos/Wii Juegos/045496366469_s.jpg,4.00
Nintendo DS,3307210264503,0.90,2.50,834,Pippa Funnell 2: Farm Adventures (UK),/product_images/Juegos/DS Juegos/3307210264503_s.jpg,0.60
Nintendo DS,3307210268990,0.20,0.75,834,Dolphin Island,/product_images/Juegos/DS Juegos/3307210268990_s.jpg,0.10
Xbox 360,5060050946449,2.00,4.00,827,King of Fighters XII,/product_images/Juegos/Xbox 360 Juegos/5060050946449_s.jpg,1.80
Xbox 360,5060102953012,12.00,20.00,827,Dodonpachi Resurrection Deluxe,/product_images/Juegos/Xbox 360 Juegos/5060102953012_s.jpg,9.00
Wii,045496366803,0.70,2.00,831,Ultimate Band,/product_images/Juegos/Wii Juegos/045496366803_s.jpg,0.40
Wii,045496366834,1.10,3.00,831,High School Musical 3 Sr. Year: Dance,/product_images/Juegos/Wii Juegos/045496366834_s.jpg,0.70
Nintendo DS,3307210322807,4.00,7.00,834,Imagine Figure Skater,/product_images/Juegos/DS Juegos/3307210322807_s.jpg,3.00
Nintendo DS,3307210322883,1.90,5.00,834,Imagina Ser Patinadora,/product_images/Juegos/DS Juegos/3307210322883_s.jpg,1.20
Xbox 360,5060121823679,11.00,18.00,827,Infinite Undiscovery,/product_images/Juegos/Xbox 360 Juegos/5060121823679_s.jpg,8.00
Xbox 360,5060125481455,1.30,3.50,827,Fuerza de Defensa Terrestre 2017,/product_images/Juegos/Xbox 360 Juegos/5060125481455_s.jpg,0.80
Wii,045496366841,1.10,3.00,831,Sing it High School Musical 3 + Micro,/product_images/Juegos/Wii Juegos/045496366841_s.jpg,0.70
Nintendo DS,3307210324931,5.00,8.00,834,Real Futbol 2008,/product_images/Juegos/DS Juegos/3307210324931_s.jpg,3.00
Xbox 360,5060125485842,3.00,6.00,827,Ben 10 Ultimate Alien Cosmic Destruction,/product_images/Juegos/Xbox 360 Juegos/5060125485842_s.jpg,2.00
Wii,045496367060,25.00,40.00,831,Pikmin 2,/product_images/Juegos/Wii Juegos/045496367060_s.jpg,18.00
Nintendo DS,3307210327598,3.00,5.00,834,Rayman Raving Rabbids 2,/product_images/Juegos/DS Juegos/3307210327598_s.jpg,2.00
Xbox 360,5060138432086,5.00,8.00,827,Sega Rally,/product_images/Juegos/Xbox 360 Juegos/5060138432086_s.jpg,3.00
Wii,045496368319,0.90,2.50,831,Disney Sing It Party Hits 3 + Microfonos,/product_images/Juegos/Wii Juegos/045496368319_s.jpg,0.60
Nintendo DS,3307210329745,1.10,3.00,834,Chessmaster,/product_images/Juegos/DS Juegos/3307210329745_s.jpg,0.70
Xbox 360,5390102516451,3.00,6.00,827,Dance Paradise,/product_images/Juegos/Xbox 360 Juegos/5390102516451_s.jpg,2.00
Wii,045496368371,9.00,15.00,831,Endless Ocean 2,/product_images/Juegos/Wii Juegos/045496368371_s.jpg,6.00
Nintendo DS,3307210334930,0.60,2.00,834,Telly Addicts,/product_images/Juegos/DS Juegos/3307210334930_s.jpg,0.30
Xbox 360,8023171023076,6.00,10.00,827,Naughty Bear,/product_images/Juegos/Xbox 360 Juegos/8023171023076_s.jpg,4.00
Wii,045496369255,15.00,25.00,831,Wii Party & Mando,/product_images/Juegos/Wii Juegos/045496369255_s.jpg,11.00
Nintendo DS,3307210409744,1.50,4.00,834,Brain Challenge,/product_images/Juegos/DS Juegos/3307210409744_s.jpg,0.90
Xbox 360,8059617101800,7.00,12.00,827,MXGP Motocross GP,/product_images/Juegos/Xbox 360 Juegos/8059617101800_s.jpg,5.00
Wii,045496369538,12.00,20.00,831,Super Mario All-Stars 25th Ann. Discounted,/product_images/Juegos/Wii Juegos/045496369538B_s.jpg,9.00
Nintendo DS,3307210448880,1.10,3.00,834,Imagine Interior Designer (UK),/product_images/Juegos/DS Juegos/3307210448880_s.jpg,0.70
Xbox 360,8717418181727,0.30,1.00,827,High School Musical 3: Dance! (Solo Jueg,/product_images/Juegos/Xbox 360 Juegos/8717418181727_s.jpg,0.20
Wii,045496400330,47.00,75.00,831,Xenoblade Chronicles + Mando Clasico,/product_images/Juegos/Wii Juegos/045496400330_s.jpg,33.00
Nintendo DS,3307210449016,3.00,6.00,834,Imagina ser Estrella de Cine,/product_images/Juegos/DS Juegos/3307210449016_s.jpg,2.00
Xbox 360,8717418302009,12.00,20.00,827,Lego: Piratas Del Caribe,/product_images/Juegos/Xbox 360 Juegos/8717418302009_s.jpg,9.00
Wii,045496400385,3.00,5.00,831,Mystery Case Files: The Malgrave Inciden,/product_images/Juegos/Wii Juegos/045496400385_s.jpg,2.00
Xbox 360,882224484220,7.00,12.00,827,Mass Effect (Edicion Coleccionista),/product_images/Juegos/Xbox 360 Juegos/882224484220_s.jpg,5.00
Wii,045496400798,31.00,50.00,831,Legend of Zelda: Skyward Sword Bundle,/product_images/Juegos/Wii Juegos/045496400798_s.jpg,22.00
Wii,045496400927,6.00,10.00,831,Beat The Beat: Rhythm Paradise,/product_images/Juegos/Wii Juegos/045496400927_s.jpg,4.00
Nintendo DS,3307210450296,3.00,5.00,834,Imagina ser Amazona,/product_images/Juegos/DS Juegos/3307210450296_s.jpg,2.00
Nintendo DS,3307210505972,0.90,2.50,834,Farm Life,/product_images/Juegos/DS Juegos/3307210505972_s.jpg,0.60
Xbox 360,882224523417,0.70,2.00,827,Viva Pinata Party Animals,/product_images/Juegos/Xbox 360 Juegos/882224523417_s.jpg,0.40
Xbox 360,885370164107,9.00,15.00,827,"Halo: Reach, Edicion Limitada",/product_images/Juegos/Xbox 360 Juegos/885370164107_s.jpg,6.00
Wii,045496401733,9.00,15.00,831,Princesas Disney - My Fairytale Adventur,/product_images/Juegos/Wii Juegos/045496401733_s.jpg,6.00
Wii,045496901165,12.00,20.00,831,Mario Super Sluggers,/product_images/Juegos/Wii Juegos/045496901165_s.jpg,9.00
Nintendo DS,3307210506016,1.90,5.00,834,Cuida tu Granja,/product_images/Juegos/DS Juegos/3307210506016_s.jpg,1.20
Nintendo DS,3307211310100,0.10,0.50,834,Imagine Baby Club,/product_images/Juegos/DS Juegos/3307211310100_s.jpg,0.01
Xbox 360,885370313048,6.00,10.00,827,Trials HD/Limbo/Splosion Man,/product_images/Juegos/Xbox 360 Juegos/885370313048_s.jpg,4.00
Xbox 360,885370316957,1.90,5.00,827,Kinectimals Gold Edition,/product_images/Juegos/Xbox 360 Juegos/885370316957_s.jpg,1.20
Wii,047875759572,5.00,8.00,831,Animal Planet - Vet Life,/product_images/Juegos/Wii Juegos/047875759572_s.jpg,3.00
Wii,0802068103774,6.00,10.00,831,Pirate Blast (Game Only),/product_images/Juegos/Wii Juegos/0802068103774_s.jpg,4.00
Nintendo DS,3307211311671,7.00,12.00,834,Fashion Dogz,/product_images/Juegos/DS Juegos/3307211311671_s.jpg,5.00
Nintendo DS,3307211311992,1.50,4.00,834,Imagina ser Profesora,/product_images/Juegos/DS Juegos/3307211311992_s.jpg,0.90
Wii,083717400615,3.00,5.00,831,Deca Sports,/product_images/Juegos/Wii Juegos/083717400615_s.jpg,2.00
Wii,083717400844,3.00,5.00,831,Deca Sports 2,/product_images/Juegos/Wii Juegos/083717400844_s.jpg,2.00
Nintendo DS,3307211502543,0.10,0.50,834,Imagine My Secret World (UK),/product_images/Juegos/DS Juegos/3307211502543_s.jpg,0.01
Xbox 360,023272005641,6.00,10.00,827,Star Wars the Force Unleashed,/product_images/Juegos/Xbox 360 Juegos/023272005641_s.jpg,4.00
PC,5021290037816,0.10,0.50,830,Championship Manager Tu entrenador 2010,/product_images/Juegos/PC Juegos/5021290037816_s.jpg,0.01
Wii,093155122734,1.70,4.50,831,Medieval Games,/product_images/Juegos/Wii Juegos/093155122734_s.jpg,1.00
Nintendo DS,3307211502642,0.60,2.00,834,Imagine: Modern Dancer,/product_images/Juegos/DS Juegos/3307211502642_s.jpg,0.30
Xbox 360,023272007829,9.00,15.00,827,Star Wars El Poder De La Fuerza (Ed Sith,/product_images/Juegos/Xbox 360 Juegos/023272007829_s.jpg,6.00
PC,8414185034606,0.30,1.00,830,Sim City Societies: Deluxe Edition,/product_images/defimg1_s.jpg,0.10
Wii,093155126190,1.50,4.00,831,AMF World Bowling Lanes,/product_images/Juegos/Wii Juegos/093155126190_s.jpg,0.90
Nintendo DS,3307211605084,1.50,4.00,834,Shaun White Snowboarding,/product_images/Juegos/DS Juegos/3307211605084_s.jpg,0.90
Xbox 360,9006113002246,5.00,8.00,827,Painkiller Hell And Damnation,/product_images/Juegos/Xbox 360 Juegos/9006113002246_s.jpg,3.00
PC,8711539044732,0.01,0.10,830,Lego Drome racers,/product_images/defimg4_s.jpg,0.01
Wii,093155130371,1.30,3.50,831,Star Trek Conquest,/product_images/Juegos/Wii Juegos/093155130371_s.jpg,0.80
Nintendo DS,3307211605602,3.00,5.00,834,Imagina ser Doctora,/product_images/Juegos/DS Juegos/3307211605602_s.jpg,2.00
Xbox 360,5030934102124,7.00,12.00,827,Portal 2,/product_images/Juegos/Xbox 360 Juegos/5030934102124_s.jpg,5.00
Wii,097574522120,5.00,8.00,831,Heavy Fire Afghanistan + Gun,/product_images/Juegos/Wii Juegos/097574522120_s.jpg,3.00
Nintendo DS,3307211607170,0.90,2.50,834,Animalz: Una Familia de Monkeyz,/product_images/Juegos/DS Juegos/3307211607170_s.jpg,0.60
Xbox 360,8059617103125,15.00,25.00,827,Ride,/product_images/Juegos/Xbox 360 Juegos/8059617103125_s.jpg,11.00
Xbox 360,5050740024977,12.00,20.00,827,Worms Collection,/product_images/Juegos/Xbox 360 Juegos/5050740024977_s.jpg,9.00
PC,8431474072187,0.30,1.00,830,Brain Trainer,/product_images/Juegos/PC Juegos/8431474072187_s.jpg,0.10
PC,3307210184665,0.01,0.25,830,"Settlers, El Linaje de los Reyes (2 CD)",/product_images/defimg5_s.jpg,0.01
Wii,3296580803552,1.10,3.00,831,Tamagotchi Party On!,/product_images/Juegos/Wii Juegos/3296580803552_s.jpg,0.70
Nintendo DS,3307211607583,4.00,7.00,834,Animal Una Familia De Horse,/product_images/Juegos/DS Juegos/3307211607583_s.jpg,3.00
Nintendo DS,3307211607668,2.00,6.00,834,Animalz: Una Familia de Dogz,/product_images/Juegos/DS Juegos/3307211607668_s.jpg,1.40
Xbox 360,5021290026957,1.90,5.00,827,Just Cause,/product_images/Juegos/Xbox 360 Juegos/5021290026957_s.jpg,1.20
PC,8431474055265,0.01,0.25,830,Final Conquest,/product_images/Juegos/PC Juegos/8431474055265_s.jpg,0.01
PC,8436010153443,0.10,0.50,830,Real Warfare - Anthology,/product_images/Juegos/PC Juegos/8436010153443_s.jpg,0.01
Nintendo DS,3307211607682,1.50,4.00,834,Scrabble 2009 (UK),/product_images/Juegos/DS Juegos/3307211607682_s.jpg,0.90
