img_caratula,titulo,categoria_str,precio_intercambio,precio_compra,categoria_id,sku,precio_venta
/product_images/Juegos/PC Juegos/8431474003280_s.jpg,Reales Caballo. Disney Princesas,PC,0.01,0.01,830,8431474003280,0.10
/product_images/Juegos/PC Juegos/8431474003334_s.jpg,Monstruos S.A Isla de los sustos,PC,0.10,0.01,830,8431474003334,0.50
/product_images/Juegos/PC Juegos/8431474003341_s.jpg,Magic Artirst Deluxe,PC,0.01,0.01,830,8431474003341,0.10
/product_images/Juegos/PC Juegos/8431474003396_s.jpg,El Planeta del Tesoro: Combate en Crocyo,PC,0.01,0.01,830,8431474003396,0.05
/product_images/Juegos/PC Juegos/8431474003709_s.jpg,Theme Hospital,PC,1.80,1.00,830,8431474003709,5.00
/product_images/Juegos/PC Juegos/8431474003952_s.jpg,PC Mus,PC,0.10,0.01,830,8431474003952,0.50
/product_images/Juegos/PC Juegos/8431474054381_s.jpg,Sabotain (2 CD),PC,0.10,0.01,830,8431474054381,0.50
/product_images/Juegos/PC Juegos/8431474054664_s.jpg,Psychotoxic,PC,0.10,0.01,830,8431474054664,0.50
/product_images/Juegos/PC Juegos/8431474054695_s.jpg,Shogun Total War Red Edition,PC,0.70,0.30,830,8431474054695,2.50
/product_images/Juegos/PC Juegos/8431474054893_s.jpg,The Day After,PC,0.30,0.10,830,8431474054893,1.00
/product_images/Juegos/PC Juegos/8431474055074_s.jpg,Sumar y Restar,PC,0.10,0.01,830,8431474055074,0.50
/product_images/Juegos/PC Juegos/8431474055104_s.jpg,La Maquina Del Tiempo,PC,0.01,0.01,830,8431474055104,0.10
/product_images/Juegos/PC Juegos/8431474055135_s.jpg,Juega con las mates,PC,0.01,0.01,830,8431474055135,0.25
/product_images/Juegos/PC Juegos/8431474055197_s.jpg,"Cuerpo Humano 2.0, El",PC,0.40,0.20,830,8431474055197,1.50
/product_images/Juegos/PC Juegos/8431474055234_s.jpg,"Creature Conflict, The Clan Wars",PC,0.01,0.01,830,8431474055234,0.10
/product_images/Juegos/PC Juegos/8431474055241_s.jpg,Blitzkrieg 2,PC,0.70,0.30,830,8431474055241,2.50
/product_images/Juegos/PC Juegos/8431474055272_s.jpg,Yume,PC,0.30,0.10,830,8431474055272,1.00
/product_images/Juegos/PC Juegos/8431474055333_s.jpg,Fallen Lords (Condemnation),PC,0.60,0.30,830,8431474055333,2.00
/product_images/Juegos/PC Juegos/8431474055449_s.jpg,American Conquest Divided Nation 1DVD (SN),PC,2.00,1.60,830,8431474055449,8.00
/product_images/Juegos/PC Juegos/8431474060832_s.jpg,Taito Legends 2,PC,0.30,0.10,830,8431474060832,1.00
/product_images/Juegos/PC Juegos/8431474060856_s.jpg,UFO: Aftershock,PC,0.40,0.20,830,8431474060856,1.50
/product_images/Juegos/PC Juegos/8431474060887_s.jpg,World at War  (SN),PC,0.10,0.01,830,8431474060887,0.50
/product_images/Juegos/PC Juegos/8431474060924_s.jpg,Legends,PC,0.60,0.30,830,8431474060924,2.00
/product_images/Juegos/PC Juegos/8431474071425_s.jpg,La Tierra,PC,0.10,0.01,830,8431474071425,0.50
/product_images/Juegos/PC Juegos/8431474071432_s.jpg,Ya Se Leer,PC,0.01,0.01,830,8431474071432,0.10
/product_images/Juegos/PC Juegos/8431474071449_s.jpg,El Mago De Oz,PC,0.10,0.01,830,8431474071449,0.50
/product_images/Juegos/PC Juegos/8431474071555_s.jpg,Pc Sudoku Samurai + Pc Kakuro,PC,0.10,0.01,830,8431474071555,0.50
/product_images/Juegos/PC Juegos/8431474071753_s.jpg,Scratches,PC,1.50,0.70,830,8431474071753,5.00
/product_images/Juegos/PC Juegos/8431474071821_s.jpg,Taito Legends 2,PC,0.70,0.30,830,8431474071821,2.50
/product_images/Juegos/PC Juegos/8431474071852_s.jpg,Juegos Reunidos,PC,0.01,0.01,830,8431474071852,0.10
/product_images/Juegos/PC Juegos/8431474072019_s.jpg,Red Collection: XPand Rally,PC,0.60,0.30,830,8431474072019,2.00
/product_images/Juegos/PC Juegos/8431474072026_s.jpg,B.O.S. Blood of Sahara,PC,0.60,0.30,830,8431474072026,2.00
/product_images/Juegos/PC Juegos/8431474072064_s.jpg,Pacific Storm,PC,1.00,0.50,830,8431474072064,3.50
/product_images/Juegos/PC Juegos/8431474072231_s.jpg,UFO: Afterlight,PC,0.10,0.01,830,8431474072231,0.50
/product_images/Juegos/PC Juegos/8431474072255_s.jpg,Pacific Storm Allies,PC,0.10,0.01,830,8431474072255,0.50
/product_images/Juegos/PC Juegos/8431474072484_s.jpg,Big Mutha Truckers 2,PC,0.10,0.01,830,8431474072484,0.50
/product_images/Juegos/PC Juegos/8431474072682_s.jpg,Beer Tycoon,PC,0.01,0.01,830,8431474072682,0.25
/product_images/Juegos/PC Juegos/8431474072712_s.jpg,Attack On Pearl Harbour,PC,0.10,0.01,830,8431474072712,0.50
/product_images/Juegos/PC Juegos/8431474072736_s.jpg,Veterinarios en Accion,PC,0.60,0.30,830,8431474072736,2.00
/product_images/Juegos/PC Juegos/8431474072767_s.jpg,Erase Una Vez El Hombre,PC,0.01,0.01,830,8431474072767,0.25
/product_images/Juegos/PC Juegos/8431474072910_s.jpg,Blitzkrieg 2: Liberation,PC,1.80,0.90,830,8431474072910,6.00
/product_images/Juegos/PC Juegos/8431474072965_s.jpg,Clever Kids: Pony World,PC,0.10,0.01,830,8431474072965,0.50
/product_images/Juegos/PC Juegos/8431474073023_s.jpg,Caillou Letras y Parejas,PC,0.20,0.10,830,8431474073023,0.75
/product_images/Juegos/PC Juegos/8431474073146_s.jpg,Sudden Strike 3 - Arms for Victory,PC,1.00,0.50,830,8431474073146,3.50
/product_images/Juegos/PC Juegos/8431474073160_s.jpg,Stranger,PC,0.10,0.01,830,8431474073160,0.50
/product_images/Juegos/PC Juegos/8431474073184_s.jpg,King Of Clubs,PC,0.10,0.01,830,8431474073184,0.50
/product_images/Juegos/PC Juegos/8431474073191_s.jpg,PDC World Championship Darts 2008,PC,0.01,0.01,830,8431474073191,0.25
/product_images/Juegos/PC Juegos/8431474073306_s.jpg,Mi Monstruo y Yo,PC,0.20,0.10,830,8431474073306,0.75
/product_images/Juegos/PC Juegos/8431474073375_s.jpg,Cheggers Party Quiz,PC,0.01,0.01,830,8431474073375,0.10
/product_images/Juegos/PC Juegos/8431474073382_s.jpg,Sports Challenge,PC,0.10,0.01,830,8431474073382,0.50
/product_images/Juegos/PC Juegos/8431474073528_s.jpg,Brain Trainer 3,PC,0.10,0.01,830,8431474073528,0.50
/product_images/Juegos/PC Juegos/8431474073542_s.jpg,"Desafio Del Cubo De Rubik, El",PC,0.10,0.01,830,8431474073542,0.50
/product_images/Juegos/PC Juegos/8431474073610_s.jpg,Pipemania,PC,0.10,0.01,830,8431474073610,0.50
/product_images/Juegos/PC Juegos/8431474073672_s.jpg,Worms 4 Mayhem,PC,0.40,0.20,830,8431474073672,1.50
/product_images/Juegos/PC Juegos/8431474073795_s.jpg,ACB Total 2008-2009,PC,0.20,0.10,830,8431474073795,0.75
/product_images/Juegos/PC Juegos/8431474073849_s.jpg,Brain Games 2,PC,0.10,0.01,830,8431474073849,0.50
/product_images/Juegos/PC Juegos/8431474073931_s.jpg,Cycling Evolution,PC,0.10,0.01,830,8431474073931,0.50
/product_images/Juegos/PC Juegos/8431474073962_s.jpg,"Sombras De La Guerra, Estuche Expansi",PC,0.30,0.10,830,8431474073962,1.00
/product_images/Juegos/PC Juegos/8431474074037_s.jpg,Red Collection: Essentials,PC,0.10,0.01,830,8431474074037,0.50
/product_images/Juegos/PC Juegos/8431474074150_s.jpg,Max En El Recreo + Alfombra,PC,0.30,0.10,830,8431474074150,1.00
/product_images/Juegos/PC Juegos/8431474074327_s.jpg,Brain Games Matematicas,PC,0.60,0.30,830,8431474074327,2.00
/product_images/Juegos/PC Juegos/843174001101_s.jpg,Monsters Inc - Scare Island,PC,0.10,0.01,830,843174001101,0.50
/product_images/Juegos/PC Juegos/8431780000096_s.jpg,Normandia,PC,0.30,0.10,830,8431780000096,1.00
/product_images/Juegos/PC Juegos/8431836100787_s.jpg,Higland Warriors (P),PC,0.10,0.01,830,8431836100787,0.50
/product_images/Juegos/PC Juegos/8432583013436_s.jpg,Fuzzy & Floppy: Aventuras de La Abeja De,PC,0.01,0.01,830,8432583013436,0.10
/product_images/Juegos/PC Juegos/8432583013474_s.jpg,Pinball,PC,0.01,0.01,830,8432583013474,0.10
/product_images/Juegos/PC Juegos/8432583013481_s.jpg,Martians: Space Invaders,PC,0.01,0.01,830,8432583013481,0.10
/product_images/Juegos/PC Juegos/8435126500004_s.jpg,Postal 2,PC,0.60,0.30,830,8435126500004,2.00
/product_images/Juegos/PC Juegos/8435126500066_s.jpg,Restricted Area,PC,0.10,0.01,830,8435126500066,0.50
/product_images/Juegos/PC Juegos/8435272162224_s.jpg,Diablo III (3) (P),PC,4.00,2.00,830,8435272162224,12.00
/product_images/Juegos/PC Juegos/8436010150145_s.jpg,Dragon's Lair Trilogia,PC,2.00,1.20,830,8436010150145,6.00
/product_images/Juegos/PC Juegos/8436010150381_s.jpg,Trilogia De Dragon's Lair,PC,0.90,0.40,830,8436010150381,3.00
/product_images/Juegos/PC Juegos/8436010150503_s.jpg,Imperium Le guerre Puniche,PC,0.40,0.20,830,8436010150503,1.50
/product_images/Juegos/PC Juegos/8436010150534_s.jpg,"Longest Journey, The/Tzar 3D/Power Tank/",PC,0.60,0.30,830,8436010150534,2.00
/product_images/Juegos/PC Juegos/8436010150596_s.jpg,Apache VS Havoc,PC,-1,-1,830,8436010150596,0.10
/product_images/Juegos/PC Juegos/843601015102900007_s.jpg,Delta Force BlckHawk Down,PC,0.10,0.01,830,843601015102900007,0.50
/product_images/Juegos/PC Juegos/8436010151692_s.jpg,Multiestrategia Delux 08,PC,1.50,0.70,830,8436010151692,5.00
/product_images/Juegos/PC Juegos/8436010151715_s.jpg,Multi Racing Deluxe 2008,PC,1.00,0.50,830,8436010151715,3.50
/product_images/Juegos/PC Juegos/8436010152095_s.jpg,Trials 2,PC,0.01,0.01,830,8436010152095,0.10
/product_images/Juegos/PC Juegos/8436010152323_s.jpg,Imperium Civitas Anthology,PC,2.00,1.60,830,8436010152323,8.00
/product_images/Juegos/PC Juegos/8436010152347_s.jpg,Robin Hood,PC,0.10,0.01,830,8436010152347,0.50
/product_images/Juegos/PC Juegos/8436010152385_s.jpg,Disciples II Anthology,PC,0.20,0.10,830,8436010152385,0.75
/product_images/Juegos/PC Juegos/8436010152781_s.jpg,Sherolck Holmes Trilogy - La Aventura,PC,0.10,0.01,830,8436010152781,0.50
/product_images/Juegos/PC Juegos/8436010152828_s.jpg,Patrician IV (P),PC,1.00,0.50,830,8436010152828,3.50
/product_images/Juegos/PC Juegos/8436010152842_s.jpg,Grandes Imperios II,PC,0.60,0.30,830,8436010152842,2.00
/product_images/Juegos/PC Juegos/8436010152927_s.jpg,Drakensang Edicion Coleccionista,PC,0.10,0.01,830,8436010152927,0.50
/product_images/Juegos/PC Juegos/8436010153085_s.jpg,King's Bounty Trilogy,PC,0.60,0.30,830,8436010153085,2.00
/product_images/Juegos/PC Juegos/8436010153122_s.jpg,"Primer Templario, El (P)",PC,0.10,0.01,830,8436010153122,0.50
/product_images/Juegos/PC Juegos/8436010153207_s.jpg,After The War,PC,0.01,0.01,830,8436010153207,0.25
/product_images/Juegos/PC Juegos/8436010153283_s.jpg,Estrategia Imperia,PC,2.00,1.60,830,8436010153283,8.00
/product_images/Juegos/PC Juegos/8436010153306_s.jpg,Tropico 4 (P),PC,0.10,0.01,830,8436010153306,0.50
/product_images/Juegos/PC Juegos/8436010153368_s.jpg,RPG Deluxe (4 Juegos),PC,0.40,0.20,830,8436010153368,1.50
/product_images/Juegos/PC Juegos/8436010153405_s.jpg,Men of War - Vietnam (S),PC,0.30,0.10,830,8436010153405,1.00
/product_images/Juegos/PC Juegos/8436010153429_s.jpg,4X4 Off-Road Drive,PC,0.30,0.10,830,8436010153429,1.00
/product_images/Juegos/PC Juegos/8436010153481_s.jpg,Wargames,PC,1.50,0.70,830,8436010153481,5.00
/product_images/Juegos/PC Juegos/8436010153535_s.jpg,New York Crimes,PC,0.40,0.20,830,8436010153535,1.50
/product_images/Juegos/PC Juegos/8436010153559_s.jpg,Dungeons - The Dark Lord (P),PC,0.70,0.30,830,8436010153559,2.50
/product_images/Juegos/PC Juegos/8436010153573_s.jpg,Men of war - Edicion Oro,PC,0.40,0.20,830,8436010153573,1.50
/product_images/Juegos/PC Juegos/8436010153658_s.jpg,Heroe De Leyenda (4 Discs),PC,1.00,0.50,830,8436010153658,3.50
/product_images/Juegos/PC Juegos/8436010153689_s.jpg,Real Warfare 2 - Las Cruzadas Del Norte,PC,0.30,0.10,830,8436010153689,1.00
/product_images/Juegos/PC Juegos/8436010153702_s.jpg,Take On Helicopters,PC,0.60,0.30,830,8436010153702,2.00
/product_images/Juegos/PC Juegos/8436010153801_s.jpg,Disciples Edicion Coleccionista,PC,1.40,0.80,830,8436010153801,4.00
/product_images/Juegos/PC Juegos/8436010153825_s.jpg,Men Of War - Condemned Heroes,PC,0.40,0.20,830,8436010153825,1.50
/product_images/Juegos/PC Juegos/8436010153962_s.jpg,Pack Grandes Batallas II Guerra Mundial,PC,1.00,0.50,830,8436010153962,3.50
/product_images/Juegos/PC Juegos/8436010154051_s.jpg,Death To Spies - Anthology Premium,PC,0.30,0.10,830,8436010154051,1.00
/product_images/Juegos/PC Juegos/8436010154112_s.jpg,Imperio Maximo Deluxe,PC,3.00,2.00,830,8436010154112,10.00
/product_images/Juegos/PC Juegos/8436010154204_s.jpg,Kings Bounty: Anthology  Premium,PC,0.40,0.20,830,8436010154204,1.50
/product_images/Juegos/PC Juegos/8436010154235_s.jpg,Men Of War Edición Coleccionista,PC,0.01,0.01,830,8436010154235,0.25
/product_images/Juegos/PC Juegos/8436010154310_s.jpg,Men Of War: Condemned Heroes Premium,PC,0.60,0.30,830,8436010154310,2.00
/product_images/Juegos/PC Juegos/8436010154655_s.jpg,Sim Max (Cities XL/Tropico 4/Patrician IV Oro/Imperivm Civitas Anthology),PC,4.00,2.00,830,8436010154655,12.00
/product_images/Juegos/PC Juegos/8436010154693_s.jpg,Conquistadores Del Nuevo Mundo,PC,0.40,0.20,830,8436010154693,1.50
/product_images/Juegos/PC Juegos/8436010154778_s.jpg,Deluxe Pack: Dungeons & Magic (8 Juegos),PC,1.00,0.50,830,8436010154778,3.50
/product_images/Juegos/PC Juegos/8436010154792_s.jpg,Eador: Masters Of The Broken World (P),PC,0.40,0.20,830,8436010154792,1.50
/product_images/Juegos/PC Juegos/8436010154853_s.jpg,Total Anthology Premium Real Warfare,PC,1.80,0.90,830,8436010154853,6.00
/product_images/Juegos/PC Juegos/8436010154891_s.jpg,FX Sports Deluxe,PC,2.00,1.20,830,8436010154891,6.00
/product_images/Juegos/PC Juegos/8436010154990_s.jpg,"Imperio Romano, El",PC,2.00,1.60,830,8436010154990,8.00
/product_images/Juegos/PC Juegos/8436010155003_s.jpg,Football FX 2.0,PC,0.20,0.10,830,8436010155003,0.75
/product_images/Juegos/PC Juegos/8436010155119_s.jpg,Lingote Anthology,PC,1.00,0.50,830,8436010155119,3.50
/product_images/Juegos/PC Juegos/8436010155225_s.jpg,"Art Of War, The",PC,1.20,0.60,830,8436010155225,4.00
/product_images/Juegos/PC Juegos/8436010155287_s.jpg,La Coleccion De Simuladores (P),PC,1.00,0.50,830,8436010155287,3.50
/product_images/Juegos/PC Juegos/8436010155348_s.jpg,Sim The: Anthology,PC,0.60,0.30,830,8436010155348,2.00
/product_images/Juegos/PC Juegos/8436010155386_s.jpg,Men Of War: Assault Squad 2 Gold (P),PC,2.00,1.20,830,8436010155386,6.00
/product_images/Juegos/PC Juegos/8436010155461_s.jpg,Masters Of Strategy - Deluxe Edition (18 Discs),PC,2.00,1.60,830,8436010155461,8.00
/product_images/Juegos/PC Juegos/8436010155546_s.jpg,Men Of War Origins,PC,0.90,0.40,830,8436010155546,3.00
/product_images/Juegos/PC Juegos/8436010155607_s.jpg,War & Magic Anthology,PC,0.20,0.10,830,8436010155607,0.75
/product_images/Juegos/PC Juegos/8436010155621_s.jpg,Simulator Pro,PC,1.20,0.60,830,8436010155621,4.00
/product_images/Juegos/PC Juegos/8436010155645_s.jpg,"Conquista De America, La (P)",PC,2.00,1.40,830,8436010155645,7.00
/product_images/Juegos/PC Juegos/8436010155706_s.jpg,City Simulator,PC,0.20,0.10,830,8436010155706,0.75
/product_images/Juegos/PC Juegos/8436010155768_s.jpg,FX Futbol 2015 (SN),PC,1.80,0.90,830,8436010155768,6.00
/product_images/Juegos/PC Juegos/8436010155829_s.jpg,Master of Games Anthology,PC,1.30,0.60,830,8436010155829,4.50
/product_images/Juegos/PC Juegos/8436014941206_s.jpg,War Alomng The Mohwak,PC,0.60,0.30,830,8436014941206,2.00
/product_images/Juegos/PC Juegos/8436014941527_s.jpg,Screamer Rally,PC,0.01,0.01,830,8436014941527,0.10
/product_images/Juegos/PC Juegos/8436014941985_s.jpg,Screamer 2,PC,0.01,0.01,830,8436014941985,0.25
/product_images/Juegos/PC Juegos/8436014942005_s.jpg,"Johnny Herbert's, Grand Prix Champioship",PC,0.30,0.10,830,8436014942005,1.00
/product_images/Juegos/PC Juegos/8436014942012_s.jpg,Internacional Rally 2 Champioship,PC,0.10,0.01,830,8436014942012,0.50
/product_images/Juegos/PC Juegos/8436016710091_s.jpg,Superhot,PC,3.00,2.00,830,8436016710091,10.00
/product_images/Juegos/PC Juegos/8436016710107_s.jpg,Deponia Doomsday,PC,4.00,2.00,830,8436016710107,12.00
/product_images/Juegos/PC Juegos/8436016710855_s.jpg,Kholat (P),PC,3.00,2.00,830,8436016710855,10.00
/product_images/Juegos/PC Juegos/8436019390016_s.jpg,Gartu-La Ciudad En Peligro,PC,0.10,0.01,830,8436019390016,0.50
/product_images/Juegos/PC Juegos/8436019390023_s.jpg,"Gartu, El Medallon Magico",PC,0.01,0.01,830,8436019390023,0.25
/product_images/Juegos/PC Juegos/8436019390030_s.jpg,Gartu La Isla De Los Taki 3,PC,0.10,0.01,830,8436019390030,0.50
/product_images/Juegos/PC Juegos/8436019390047_s.jpg,Gartu Fiesta Sorpresa,PC,0.40,0.20,830,8436019390047,1.50
/product_images/Juegos/PC Juegos/8436019390320_s.jpg,Cuerpo Humano,PC,0.10,0.01,830,8436019390320,0.50
/product_images/Juegos/PC Juegos/8436019390405_s.jpg,Olimpiadas del Saber,PC,0.01,0.01,830,8436019390405,0.25
/product_images/Juegos/PC Juegos/8436037170034_s.jpg,Gran Atlas Del Pequeño Aventurero,PC,0.10,0.01,830,8436037170034,0.50
/product_images/Juegos/PC Juegos/8436037170102_s.jpg,Tutoria Digital - Cronicas Del Siglo XX,PC,0.01,0.01,830,8436037170102,0.10
/product_images/Juegos/PC Juegos/8436037170263_s.jpg,Tutoria Digital - Espacio Y Universo,PC,0.01,0.01,830,8436037170263,0.25
/product_images/Juegos/PC Juegos/8436037170317_s.jpg,Tutoria Digital Historia Del Mundo,PC,0.10,0.01,830,8436037170317,0.50
/product_images/Juegos/PC Juegos/8436037170409_s.jpg,Mia: Ciencias,PC,0.40,0.20,830,8436037170409,1.50
/product_images/Juegos/PC Juegos/8436037170447_s.jpg,Mia Matematicas,PC,0.01,0.01,830,8436037170447,0.25
/product_images/Juegos/PC Juegos/8436037170539_s.jpg,Pingu Y Sus Amigos,PC,0.01,0.01,830,8436037170539,0.10
/product_images/Juegos/PC Juegos/8436037170560_s.jpg,Caminando Entre Dinosaurios,PC,0.10,0.01,830,8436037170560,0.50
/product_images/Juegos/PC Juegos/8436037170577_s.jpg,Noddy Preparate Para La Escuela,PC,0.10,0.01,830,8436037170577,0.50
/product_images/Juegos/PC Juegos/8436037170584_s.jpg,Fimbles Fimbli Diversion,PC,0.10,0.01,830,8436037170584,0.50
/product_images/Juegos/PC Juegos/8436037170591_s.jpg,Little Robots Haciendo Amigos,PC,0.01,0.01,830,8436037170591,0.25
/product_images/Juegos/PC Juegos/8436037170645_s.jpg,Easyspeak Ingles,PC,0.70,0.30,830,8436037170645,2.50
/product_images/Juegos/PC Juegos/8436037170836_s.jpg,Clifford El Gran Perro Rojo,PC,0.20,0.10,830,8436037170836,0.75
/product_images/Juegos/PC Juegos/8436037170874_s.jpg,Mia Idiomas,PC,0.10,0.01,830,8436037170874,0.50
/product_images/Juegos/PC Juegos/8436037170898_s.jpg,Mia Matematicas,PC,1.40,0.80,830,8436037170898,4.00
/product_images/Juegos/PC Juegos/8436037171758_s.jpg,Patito Feo: La Historia Mas Bonita,PC,0.01,0.01,830,8436037171758,0.25
/product_images/Juegos/PC Juegos/8436037171826_s.jpg,Patito Feo En Tu Computadora,PC,0.01,0.01,830,8436037171826,0.10
/product_images/Juegos/PC Juegos/8436037171857_s.jpg,Romance con un vampiro,PC,0.30,0.10,830,8436037171857,1.00
/product_images/Juegos/PC Juegos/8436037172083_s.jpg,4x4 Hummer,PC,0.40,0.20,830,8436037172083,1.50
/product_images/Juegos/PC Juegos/8436037172250_s.jpg,FBI: Caso Paranormal,PC,0.20,0.10,830,8436037172250,0.75
/product_images/Juegos/PC Juegos/8436037172267_s.jpg,Secretos del Vaticano - La Santa Alianza,PC,0.60,0.30,830,8436037172267,2.00
/product_images/Juegos/PC Juegos/8436037172304_s.jpg,Motor Racer Collection,PC,0.20,0.10,830,8436037172304,0.75
/product_images/Juegos/PC Juegos/8436037172311_s.jpg,Monument Builders: Torre Eiffel,PC,0.01,0.01,830,8436037172311,0.25
/product_images/Juegos/PC Juegos/8436037172335_s.jpg,Monument Builders - Titanic Tycoon,PC,0.01,0.01,830,8436037172335,0.10
/product_images/Juegos/PC Juegos/8436037172427_s.jpg,Frankenstein - Edicion Especial,PC,1.80,1.00,830,8436037172427,5.00
/product_images/Juegos/PC Juegos/8436037172434_s.jpg,Jack El Destripador - Edición Especial,PC,0.60,0.30,830,8436037172434,2.00
/product_images/Juegos/PC Juegos/8436037172441_s.jpg,Hollywood,PC,0.60,0.30,830,8436037172441,2.00
/product_images/Juegos/PC Juegos/8436037172779_s.jpg,Profiler,PC,0.10,0.01,830,8436037172779,0.50
/product_images/Juegos/PC Juegos/8436037172816_s.jpg,Dracula 2 - Pack Series,PC,0.60,0.30,830,8436037172816,2.00
/product_images/Juegos/PC Juegos/8436037173455_s.jpg,Prohibition 1930,PC,0.40,0.20,830,8436037173455,1.50
/product_images/Juegos/PC Juegos/8436037173479A_s.jpg,"Atlantis The New Wolrd Episodio 1, 2 Y 3",PC,0.70,0.30,830,8436037173479,2.50
/product_images/Juegos/PC Juegos/8436037173479L_s.jpg,Louvre Messenger Episode 1&2,PC,0.30,0.10,830,8436037173479,1.00
/product_images/Juegos/PC Juegos/8436037173479V_s.jpg,"Versailles II Series Episodio 1, 2 Y 3",PC,0.70,0.30,830,8436037173479,2.50
/product_images/Juegos/PC Juegos/843603717347ST_s.jpg,Streets Of Moscow,PC,0.01,0.01,830,843603717347,0.25
/product_images/Juegos/PC Juegos/8436038250315_s.jpg,Turbo Brain,PC,0.30,0.10,830,8436038250315,1.00
/product_images/Juegos/PC Juegos/8436038250698_s.jpg,Fritz Twelve,PC,0.90,0.40,830,8436038250698,3.00
/product_images/Juegos/PC Juegos/8436038250803_s.jpg,Naraba: descubre un nuevo mundo,PC,0.01,0.01,830,8436038250803,0.25
