sku,categoria_id,precio_venta,precio_intercambio,categoria_str,titulo,img_caratula,precio_compra
3391891980685,1001,32.00,20.00,PlayStation 4,Dragon Ball: Xenoverse,/product_images/Juegos/PS4 Juegos/3391891980685_s.jpg,14.00
5026555421348,1001,18.00,6.00,PlayStation 4,WWE 2K16,/product_images/Juegos/PS4 Juegos/5026555421348_s.jpg,4.00
5026555422079,1001,38.00,24.00,PlayStation 4,NBA 2K17,/product_images/Juegos/PS4 Juegos/5026555422079_s.jpg,17.00
711719275473,1001,12.00,4.00,PlayStation 4,Killzone: Shadow Fall,/product_images/Juegos/PS4 Juegos/711719275473_s.jpg,2.00
5021290074811,1001,38.00,24.00,PlayStation 4,Rise of the Tomb Raider,/product_images/Juegos/PS4 Juegos/5021290074811_s.jpg,17.00
0711719284697,1001,18.00,11.00,PlayStation 4,"Order 1886, The",/product_images/Juegos/PS4 Juegos/0711719284697_s.jpg,8.00
0711719800415,1001,25.00,15.00,PlayStation 4,Bloodborne,/product_images/Juegos/PS4 Juegos/0711719800415_s.jpg,11.00
0711719278870,1001,22.00,13.00,PlayStation 4,InFamous Second Son,/product_images/Juegos/PS4 Juegos/0711719278870_s.jpg,9.00
5051890302113,1001,38.00,24.00,PlayStation 4,Dying Light The Following: Enhanced Edition,/product_images/Juegos/PS4 Juegos/5051890302113_s.jpg,17.00
5051893165128,1001,30.00,18.00,PlayStation 4,"Tierra-Media, La: Sombras De Mordor",/product_images/Juegos/PS4 Juegos/5051893165128_s.jpg,13.00
3391891990097,1001,55.00,34.00,PlayStation 4,Dragon Ball Xenoverse 2,/product_images/Juegos/PS4 Juegos/3391891990097_s.jpg,24.00
045496525507,977,28.00,18.00,Nintendo 3DS,Tomodachi Life,/product_images/Juegos/3DS Juegos/045496525507_s.jpg,13.00
045496529703,977,28.00,18.00,Nintendo 3DS,Pokemon Mundo Megamisterioso,/product_images/Juegos/3DS Juegos/045496529703_s.jpg,13.00
045496524531,977,20.00,13.00,Nintendo 3DS,Legend of Zelda: A Link Between Worlds,/product_images/Juegos/3DS Juegos/045496524531_s.jpg,9.00
045496527297,977,35.00,22.00,Nintendo 3DS,Legend of Zelda Majora's Mask,/product_images/Juegos/3DS Juegos/045496527297_s.jpg,16.00
0045496473242,977,30.00,19.00,Nintendo 3DS,Monster Hunter Generations,/product_images/Juegos/3DS Juegos/0045496473242_s.jpg,14.00
045496473617,977,22.00,14.00,Nintendo 3DS,Dragon Quest VII: Fragmentos De Un Mundo Olvidado,/product_images/Juegos/3DS Juegos/045496473617_s.jpg,10.00
045496520502,977,10.00,6.00,Nintendo 3DS,Super Street Fighter 3D,/product_images/Juegos/3DS Juegos/045496520502_s.jpg,4.00
045496523923,977,15.00,9.00,Nintendo 3DS,Mario & Luigi: Dream Team,/product_images/Juegos/3DS Juegos/045496523923_s.jpg,7.00
8427897005932,977,40.00,27.00,Nintendo 3DS,Dragon Ball Fusions,/product_images/Juegos/3DS Juegos/8427897005932_s.jpg,22.00
045496523626,977,25.00,16.00,Nintendo 3DS,Donkey Kong Country Returns,/product_images/Juegos/3DS Juegos/045496523626_s.jpg,12.00
045496527587,977,22.00,14.00,Nintendo 3DS,Inazuma Eleven Go Chrono Stone: Trueno,/product_images/Juegos/3DS Juegos/045496527587_s.jpg,10.00
045496528164,977,25.00,16.00,Nintendo 3DS,Animal Crossing: Happy Home Designer,/product_images/Juegos/3DS Juegos/045496528164_s.jpg,12.00
045496522629,977,20.00,13.00,Nintendo 3DS,Profesor Layton: Máscara de los prodigio,/product_images/Juegos/3DS Juegos/045496522629_s.jpg,9.00
045496472108,977,28.00,18.00,Nintendo 3DS,Hyrule Warriors Legends,/product_images/Juegos/3DS Juegos/045496472108_s.jpg,13.00
045496523510,977,22.00,14.00,Nintendo 3DS,Pokemon Mundo Misterioso Portales Al Inf,/product_images/Juegos/3DS Juegos/045496523510_s.jpg,10.00
045496524661,977,20.00,13.00,Nintendo 3DS,Mario Party: Island Tour,/product_images/Juegos/3DS Juegos/045496524661_s.jpg,9.00
045496527730,977,28.00,18.00,Nintendo 3DS,Xenoblade Chronicles 3D,/product_images/Juegos/3DS Juegos/045496527730_s.jpg,13.00
045496523343,977,32.00,20.00,Nintendo 3DS,Luigi's Mansion 2,/product_images/Juegos/3DS Juegos/045496523343_s.jpg,15.00
045496474515,977,35.00,22.00,Nintendo 3DS,Dragon Quest VIII: El Periplo Del Rey Maldito,/product_images/Juegos/3DS Juegos/045496474515_s.jpg,16.00
045496471972,977,25.00,16.00,Nintendo 3DS,Bravely Second: End Layer,/product_images/Juegos/3DS Juegos/045496471972_s.jpg,12.00
045496523732,977,15.00,9.00,Nintendo 3DS,Lego City Undercover: Chase Begins,/product_images/Juegos/3DS Juegos/045496523732_s.jpg,7.00
045496523435,977,38.00,24.00,Nintendo 3DS,Fire Emblem Awakening,/product_images/Juegos/3DS Juegos/045496523435_s.jpg,18.00
045496521585,977,18.00,11.00,Nintendo 3DS,Resident Evil: Revelations,/product_images/Juegos/3DS Juegos/045496521585_s.jpg,8.00
045496525620,977,15.00,9.00,Nintendo 3DS,Inazuma Eleven Go: Light,/product_images/Juegos/3DS Juegos/045496525620_s.jpg,7.00
045496527907,977,8.00,5.00,Nintendo 3DS,Code Name: S.T.E.A.M.,/product_images/Juegos/3DS Juegos/045496527907_s.jpg,3.00
5021290053519,977,22.00,14.00,Nintendo 3DS,Kingdom Hearts 3D: Dream Drop Distance,/product_images/Juegos/3DS Juegos/5021290053519_s.jpg,10.00
045496525996,977,20.00,13.00,Nintendo 3DS,Fantasy Life,/product_images/Juegos/3DS Juegos/045496525996_s.jpg,9.00
045496525699,977,15.00,9.00,Nintendo 3DS,Inazuma Eleven Go: Shadow,/product_images/Juegos/3DS Juegos/045496525699_s.jpg,7.00
0045496525453,977,28.00,18.00,Nintendo 3DS,Kirby Triple Deluxe,/product_images/Juegos/3DS Juegos/0045496525453_s.jpg,13.00
045496524821,977,30.00,19.00,Nintendo 3DS,Bravely Default,/product_images/Juegos/3DS Juegos/045496524821_s.jpg,14.00
045496521882,977,15.00,9.00,Nintendo 3DS,Kid Icarus: Uprising,/product_images/Juegos/3DS Juegos/045496521882_s.jpg,7.00
045496528485,977,20.00,13.00,Nintendo 3DS,Legend of Zelda: Tri Force Heroes,/product_images/Juegos/3DS Juegos/045496528485_s.jpg,9.00
045496524067,977,12.00,7.00,Nintendo 3DS,Inazuma Eleven 3: Fuego Explosivo,/product_images/Juegos/3DS Juegos/045496524067_s.jpg,5.00
5051893229363,977,18.00,11.00,Nintendo 3DS,LEGO Star Wars: El Despertar De La Fuerza (Episodio 7),/product_images/Juegos/3DS Juegos/5051893229363_s.jpg,8.00
045496524135,977,10.00,6.00,Nintendo 3DS,Inazuma Eleven 3: Rayo Celeste,/product_images/Juegos/3DS Juegos/045496524135_s.jpg,4.00
5055277014354,977,12.00,7.00,Nintendo 3DS,Sonic Generations,/product_images/Juegos/3DS Juegos/5055277014354_s.jpg,5.00
3391891984874,977,20.00,13.00,Nintendo 3DS,Dragon Ball Z: Extreme Butoden,/product_images/Juegos/3DS Juegos/3391891984874_s.jpg,9.00
045496522872,977,20.00,13.00,Nintendo 3DS,Paper Mario: Sticker Star,/product_images/Juegos/3DS Juegos/045496522872_s.jpg,9.00
045496520069,977,12.00,7.00,Nintendo 3DS,Nintendogs + Gatos: Golden Retriever,/product_images/Juegos/3DS Juegos/045496520069_s.jpg,5.00
045496527518,977,22.00,14.00,Nintendo 3DS,Inazuma Eleven Go Chrono Stones: Llamarada,/product_images/Juegos/3DS Juegos/045496527518_s.jpg,10.00
045496521981,977,15.00,9.00,Nintendo 3DS,Mario Tennis Open,/product_images/Juegos/3DS Juegos/045496521981_s.jpg,7.00
045496472436,977,35.00,23.00,Nintendo 3DS,Fire Emblem Fates - Conquest,/product_images/Juegos/3DS Juegos/045496472436_s.jpg,19.00
045496520946,977,10.00,3.00,Nintendo 3DS,Resident Evil: The Mercenaries,/product_images/Juegos/3DS Juegos/045496520946_s.jpg,2.00
045496524692,977,35.00,22.00,Nintendo 3DS,Professor Layton Y El Legado De Los Asha,/product_images/Juegos/3DS Juegos/045496524692_s.jpg,16.00
045496523145,977,10.00,6.00,Nintendo 3DS,Castlevania Lords Of Shadow,/product_images/Juegos/3DS Juegos/045496523145_s.jpg,4.00
045496462031,834,20.00,12.00,Nintendo DS,Super Mario 64 DS,/product_images/Juegos/DS Juegos/045496462031_s.jpg,9.00
045496471118,834,15.00,9.00,Nintendo DS,Pokemon Edicion Blanca,/product_images/Juegos/DS Juegos/045496471118_s.jpg,6.00
045496465896,834,12.00,7.00,Nintendo DS,Mario Party DS,/product_images/Juegos/DS Juegos/045496465896_s.jpg,5.00
045496471729,834,8.00,5.00,Nintendo DS,Inazuma Eleven 2 : Ventisca Eterna,/product_images/Juegos/DS Juegos/045496471729_s.jpg,3.00
5051893074680,834,15.00,9.00,Nintendo DS,LEGO Harry Potter (Anos 5-7),/product_images/Juegos/DS Juegos/5051893074680_s.jpg,6.00
045496464103,834,8.00,5.00,Nintendo DS,Pokemon Ranger,/product_images/Juegos/DS Juegos/045496464103_s.jpg,3.00
045496470555,834,18.00,11.00,Nintendo DS,"Profesor Layton y El Futuro Perdido, El",/product_images/Juegos/DS Juegos/045496470555_s.jpg,8.00
045496465537,834,22.00,13.00,Nintendo DS,Pokemon Edicion Blanca 2,/product_images/Juegos/DS Juegos/045496465537_s.jpg,9.00
045496462857,834,22.00,13.00,Nintendo DS,Pokemon Edicion Negra 2,/product_images/Juegos/DS Juegos/045496462857_s.jpg,9.00
045496471453,834,15.00,9.00,Nintendo DS,Dragon Quest Monsters: Joker 2,/product_images/Juegos/DS Juegos/045496471453_s.jpg,6.00
5060138433519,834,15.00,9.00,Nintendo DS,Mario & Sonic en los Juegos Olimpicos,/product_images/Juegos/DS Juegos/5060138433519_s.jpg,6.00
045496470647,834,5.00,1.90,Nintendo DS,Inazuma Eleven,/product_images/Juegos/DS Juegos/045496470647_s.jpg,1.20
4005209149921,834,8.00,5.00,Nintendo DS,Monster High,/product_images/Juegos/DS Juegos/4005209149921_s.jpg,3.00
5051893143461,834,15.00,9.00,Nintendo DS,Lego Marvel Superheroes,/product_images/Juegos/DS Juegos/5051893143461_s.jpg,6.00
045496469641,834,30.00,18.00,Nintendo DS,Pokemon Oro HeartGold Sin Pokewalker,/product_images/Juegos/DS Juegos/045496469641B_s.jpg,13.00
045496468644,834,22.00,13.00,Nintendo DS,Pokemon Platino,/product_images/Juegos/DS Juegos/045496468644_s.jpg,9.00
04549646,834,32.00,20.00,Nintendo DS,Pokemon Plata SoulSilver Sin Pokewalker,/product_images/Juegos/DS Juegos/04549646PSSN_s.jpg,14.00
045496464257,834,12.00,7.00,Nintendo DS,Hotel Dusk: Room 215,/product_images/Juegos/DS Juegos/045496464257_s.jpg,5.00
045496471552,834,18.00,11.00,Nintendo DS,Profesor Layton - Llamada Del Espectro,/product_images/Juegos/DS Juegos/045496471552_s.jpg,8.00
045496462246,834,3.50,1.30,Nintendo DS,NintenDogs Labrador & Friends,/product_images/Juegos/DS Juegos/045496462246_s.jpg,0.80
045496467722,834,10.00,6.00,Nintendo DS,Pokemon Ranger: Sombras de Almia,/product_images/Juegos/DS Juegos/045496467722_s.jpg,4.00
045496468910,834,15.00,9.00,Nintendo DS,Profesor Layton y la Caja de Pandora,/product_images/Juegos/DS Juegos/045496468910_s.jpg,6.00
045496467944,834,18.00,11.00,Nintendo DS,Profesor Layton y la Villa Misteriosa,/product_images/Juegos/DS Juegos/045496467944_s.jpg,8.00
5060121820722,834,12.00,7.00,Nintendo DS,Final Fantasy III,/product_images/Juegos/DS Juegos/5060121820722_s.jpg,5.00
5051893116762,834,15.00,9.00,Nintendo DS,Lego Batman 2: Dc Superheroes,/product_images/Juegos/DS Juegos/5051893116762_s.jpg,6.00
5055277000982,834,18.00,11.00,Nintendo DS,Mario & Sonic en los JJ.OO. de Invierno,/product_images/Juegos/DS Juegos/5055277000982_s.jpg,8.00
045496464721,834,2.50,0.90,Nintendo DS,Mas Brain Training,/product_images/Juegos/DS Juegos/045496464721_s.jpg,0.60
5030934057059,834,8.00,5.00,Nintendo DS,My Sims,/product_images/Juegos/DS Juegos/5030934057059_s.jpg,3.00
045496462932,834,15.00,9.00,Nintendo DS,Super Princess Peach,/product_images/Juegos/DS Juegos/045496462932_s.jpg,6.00
045496467258,834,1.50,0.40,Nintendo DS,Cocina Conmigo,/product_images/Juegos/DS Juegos/045496467258_s.jpg,0.20
5030934059404,834,5.00,3.00,Nintendo DS,Los Simpson - El Videojuego,/product_images/Juegos/DS Juegos/5030934059404_s.jpg,2.00
4005209083119,834,8.00,5.00,Nintendo DS,Guilty Gear: Dust Strikers,/product_images/Juegos/DS Juegos/4005209083119_s.jpg,3.00
045496470500,834,10.00,6.00,Nintendo DS,Pokemon Ranger Guardian Signs,/product_images/Juegos/DS Juegos/045496470500_s.jpg,4.00
045496470067,834,22.00,13.00,Nintendo DS,"Dragon Quest IX, Sentinels Of The Starry",/product_images/Juegos/DS Juegos/045496470067_s.jpg,9.00
045496470210,834,3.00,1.10,Nintendo DS,Art Academy,/product_images/Juegos/DS Juegos/045496470210_s.jpg,0.70
045496462796,834,8.00,5.00,Nintendo DS,Metroid Prime Hunters,/product_images/Juegos/DS Juegos/045496462796_s.jpg,3.00
045496463267,834,15.00,9.00,Nintendo DS,Yoshi's Island DS,/product_images/Juegos/DS Juegos/045496463267_s.jpg,6.00
045496464592,834,10.00,6.00,Nintendo DS,Elite Beat Agents,/product_images/Juegos/DS Juegos/045496464592_s.jpg,4.00
4005209145404,834,10.00,6.00,Nintendo DS,"Pinguinos de Madagascar, Regreso del Dr.",/product_images/Juegos/DS Juegos/4005209145404_s.jpg,4.00
5055277008759,834,12.00,7.00,Nintendo DS,Sonic Colours,/product_images/Juegos/DS Juegos/5055277008759_s.jpg,5.00
8154030100291,834,5.00,3.00,Nintendo DS,Monster High Skultimate Roller Maze,/product_images/Juegos/DS Juegos/8154030100291_s.jpg,2.00
045496469467,834,30.00,18.00,Nintendo DS,Legend Of Zelda Spirit Tracks,/product_images/Juegos/DS Juegos/045496469467_s.jpg,13.00
045496463052,834,3.00,0.90,Nintendo DS,Big Brain Academy,/product_images/Juegos/DS Juegos/045496463052_s.jpg,0.40
045496462239,834,6.00,3.00,Nintendo DS,NintenDogs Dachshund & Friends,/product_images/Juegos/DS Juegos/045496462239_s.jpg,2.00
3307210165053,830,1.00,0.30,PC,Rayman 3 Hoodlum Havoc ( 3 Disc ),/product_images/Juegos/PC Juegos/3307210165053_s.jpg,0.10
8436010151029,830,0.10,0.01,PC,Panzers Phase One (SN) 1cd,/product_images/Juegos/PC Juegos/8436010151029_s.jpg,0.01
8436010150572,830,2.00,0.60,PC,Imperium II,/product_images/Juegos/PC Juegos/8436010150572_s.jpg,0.30
8414185051856,830,2.00,0.60,PC,Los Sims 2 Universitarios Expansion (SN) 3C,/product_images/Juegos/PC Juegos/8414185051856_s.jpg,0.30
8414185032626,830,1.50,0.40,PC,Los Sims 2 Todo Glamour Accesorios,/product_images/Juegos/PC Juegos/8414185032626_s.jpg,0.20
5017783555493,830,0.75,0.20,PC,Crazy Taxi,/product_images/Juegos/PC Juegos/5017783555493_s.jpg,0.10
8426412003255,830,2.50,0.70,PC,Blade: Edge Of Darkness,/product_images/Juegos/PC Juegos/8426412003255_s.jpg,0.30
3307210243874,830,5.00,1.80,PC,Age of Mythology Gold Edition,/product_images/Juegos/PC Juegos/3307210243874_s.jpg,1.00
8436010150909,830,0.75,0.20,PC,Pro Race Driver,/product_images/Juegos/PC Juegos/8436010150909_s.jpg,0.10
8436010150541,830,0.75,0.20,PC,PATRICIAN II,/product_images/Juegos/PC Juegos/8436010150541_s.jpg,0.10
3307210136817,830,0.50,0.10,PC,CSI: Crime Scene Investigation,/product_images/Juegos/PC Juegos/3307210136817_s.jpg,0.01
3307211609143,830,0.50,0.10,PC,Prince of Persia (2008),/product_images/Juegos/PC Juegos/3307211609143_s.jpg,0.01
8414185034552,830,8.00,2.00,PC,"Sims 2 Megaluxe, Los 2 Discs",/product_images/Juegos/PC Juegos/8414185034552_s.jpg,1.60
3307210220134,830,0.50,0.10,PC,Splinter Cell Chaos Theory,/product_images/Juegos/PC Juegos/3307210220134_s.jpg,0.01
3307211664050,830,0.50,0.10,PC,Word in conflict - Complete Edition,/product_images/Juegos/PC Juegos/3307211664050_s.jpg,0.01
8414185050408,830,0.25,0.01,PC,Los Sims Primera Cita (SN) 1cd,/product_images/Juegos/PC Juegos/8414185050408_s.jpg,0.01
3348542211667,830,0.50,0.10,PC,World in Conflict,/product_images/Juegos/PC Juegos/3348542211667_s.jpg,0.01
3307210198907,830,1.50,0.40,PC,Ghost Recon Advanced Warfighter *,/product_images/Juegos/PC Juegos/3307210198907_s.jpg,0.20
8414606866977,830,2.00,0.60,PC,Stasis,/product_images/Juegos/PC Juegos/8414606866977_s.jpg,0.30
740781770142,830,5.00,1.50,PC,Divinity: Original Sin (P),/product_images/Juegos/PC Juegos/740781770142_s.jpg,0.70
8414185033906,830,2.00,0.60,PC,Los Sims 2 Jovenes Urbanos Accesorios,/product_images/Juegos/PC Juegos/8414185033906_s.jpg,0.30
8414185050422,830,1.50,0.40,PC,Battlefield 1942,/product_images/Juegos/PC Juegos/8414185050422_s.jpg,0.20
3307210263575,830,5.00,1.80,PC,Assassin's Creed,/product_images/Juegos/PC Juegos/3307210263575_s.jpg,1.00
843601015054100001,830,0.75,0.20,PC,Colin McRae Rally 2,/product_images/Juegos/PC Juegos/843601015054100001_s.jpg,0.10
8436010150275,830,1.50,0.40,PC,Imperium,/product_images/Juegos/PC Juegos/8436010150275_s.jpg,0.20
3307210181862,830,0.50,0.10,PC,Splinter Cell,/product_images/Juegos/PC Juegos/3307210181862_s.jpg,0.01
8431474001200,830,0.50,0.10,PC,Classic Games Collection,/product_images/Juegos/PC Juegos/8431474001200_s.jpg,0.01
8414185033647,830,2.00,0.70,PC,Los Sims 2: Bon Voyage (SN),/product_images/Juegos/PC Juegos/8414185033647_s.jpg,0.40
8436010150527,830,0.75,0.20,PC,Torrente El Juego,/product_images/Juegos/PC Juegos/8436010150527_s.jpg,0.10
5017783013634,830,1.00,0.30,PC,Crazy Taxi 3 1CD,/product_images/Juegos/PC Juegos/5017783013634_s.jpg,0.10
8414185033265,830,4.00,1.20,PC,Los Sims 2 y las Cuatro Estaciones Exp.,/product_images/Juegos/PC Juegos/8414185033265_s.jpg,0.60
8414185034255,830,1.50,0.40,PC,Los Sims 2 Cocina y Banyo Accesorios (SN),/product_images/Juegos/PC Juegos/8414185034255_s.jpg,0.20
8414185051399,830,0.50,0.10,PC,Los Sims Magia Potagia (SN) (2 CDS) Expans,/product_images/Juegos/PC Juegos/8414185051399_s.jpg,0.01
8414185034576,830,5.00,1.80,PC,Los Sims 2 Comparten piso,/product_images/Juegos/PC Juegos/8414185034576_s.jpg,1.00
3307210245281,830,15.00,5.00,PC,Age of Empires Collectors Edition,/product_images/Juegos/PC Juegos/3307210245281_s.jpg,3.00
8414185032619,830,1.00,0.30,PC,Los Sims 2 Decora Tu Familia Accesorios,/product_images/Juegos/PC Juegos/8414185032619_s.jpg,0.10
5032921017947,830,3.00,0.90,PC,Tomb Raider El Angel De La Oscuridad,/product_images/Juegos/PC Juegos/5032921017947_s.jpg,0.40
3307210212368,830,0.75,0.20,PC,Prince Of Persia El Alma Del Guerrero,/product_images/Juegos/PC Juegos/3307210212368_s.jpg,0.10
3348542135710,830,6.00,2.00,PC,Warcraft 3: Reign of Chaos (SN) 1CD,/product_images/Juegos/PC Juegos/3348542135710_s.jpg,1.20
8436010150220,830,0.10,0.01,PC,Fritz 5,/product_images/Juegos/PC Juegos/8436010150220F_s.jpg,0.01
8436010152767,830,0.75,0.20,PC,Death To Spies,/product_images/Juegos/PC Juegos/8436010152767_s.jpg,0.10
8436010151746,830,1.00,0.30,PC,La Batalla de las Termopilas,/product_images/Juegos/PC Juegos/8436010151746_s.jpg,0.10
3307210264787,830,1.00,0.30,PC,The Settlers Construye Tu Imperio,/product_images/Juegos/PC Juegos/3307210264787_s.jpg,0.10
8436010150817,830,0.50,0.10,PC,Port Royale 2 Imperio y Piratas,/product_images/Juegos/PC Juegos/8436010150817_s.jpg,0.01
3307210251541,830,3.00,1.00,PC,Heroes of Might & Magic Coleccion,/product_images/Juegos/PC Juegos/3307210251541_s.jpg,0.60
3307215721957,821,15.00,9.00,PlayStation 3,Watch Dogs,/product_images/Juegos/PS3 Juegos/3307215721957_s.jpg,6.00
5030934109680,821,0.25,0.01,PlayStation 3,FIFA 13,/product_images/Juegos/PS3 Juegos/5030934109680_s.jpg,0.01
5030934102902,821,5.00,3.00,PlayStation 3,Battlefield 3,/product_images/Juegos/PS3 Juegos/5030934102902_s.jpg,2.00
3307215633243,821,8.00,5.00,PlayStation 3,Far Cry 3,/product_images/Juegos/PS3 Juegos/3307215633243_s.jpg,3.00
3307215704974,821,12.00,7.00,PlayStation 3,Assassin's Creed 4: Black Flag,/product_images/Juegos/PS3 Juegos/3307215704974_s.jpg,5.00
0711719274551,821,22.00,13.00,PlayStation 3,Last Of Us,/product_images/Juegos/PS3 Juegos/0711719274551_s.jpg,9.00
711719123996,821,10.00,6.00,PlayStation 3,Uncharted 3: Traicion de Drake,/product_images/Juegos/PS3 Juegos/711719123996_s.jpg,4.00
5030917162459,821,25.00,15.00,PlayStation 3,Call Of Duty: Black Ops III,/product_images/Juegos/PS3 Juegos/5030917162459_s.jpg,11.00
711719158264,821,10.00,6.00,PlayStation 3,God of War III (3),/product_images/Juegos/PS3 Juegos/711719158264_s.jpg,4.00
5030930111137,821,10.00,6.00,PlayStation 3,Battlefield 4,/product_images/Juegos/PS3 Juegos/5030930111137_s.jpg,4.00
711719467359,821,10.00,6.00,PlayStation 3,Uncharted: El Tesoro de Drake,/product_images/Juegos/PS3 Juegos/711719467359_s.jpg,4.00
3307215644867,821,8.00,5.00,PlayStation 3,Assassin's Creed III (3),/product_images/Juegos/PS3 Juegos/3307215644867_s.jpg,3.00
5055060925751,821,8.00,5.00,PlayStation 3,Resident Evil 5,/product_images/Juegos/PS3 Juegos/5055060925751_s.jpg,3.00
5030934104043,821,0.25,0.01,PlayStation 3,FIFA 12,/product_images/Juegos/PS3 Juegos/5030934104043_s.jpg,0.01
711719250173,821,15.00,9.00,PlayStation 3,Gran Turismo 6,/product_images/Juegos/PS3 Juegos/711719250173_s.jpg,6.00
093155141292,821,10.00,6.00,PlayStation 3,Elder Scrolls V: Skyrim,/product_images/Juegos/PS3 Juegos/093155141292_s.jpg,4.00
5026555402057,821,10.00,6.00,PlayStation 3,Red Dead Redemption,/product_images/Juegos/PS3 Juegos/5026555402057_s.jpg,4.00
3307211666535,821,8.00,5.00,PlayStation 3,Assassin's Creed II,/product_images/Juegos/PS3 Juegos/3307211666535_s.jpg,3.00
5021290056114,821,20.00,12.00,PlayStation 3,Kingdom Hearts: HD 1.5 ReMix,/product_images/Juegos/PS3 Juegos/5021290056114_s.jpg,9.00
3307217927104,821,8.00,5.00,PlayStation 3,Assassins Creed: Hermandad,/product_images/Juegos/PS3 Juegos/3307217927104_s.jpg,3.00
4012927053393,821,0.25,0.01,PlayStation 3,Pro Evolution Soccer (PES) 2012,/product_images/Juegos/PS3 Juegos/4012927053393_s.jpg,0.01
3307215590058,821,7.00,4.00,PlayStation 3,Assassin's Creed: Revelations,/product_images/Juegos/PS3 Juegos/3307215590058_s.jpg,3.00
711719128359,821,10.00,6.00,PlayStation 3,Uncharted 2 El Reino de los Ladrones,/product_images/Juegos/PS3 Juegos/711719128359_s.jpg,4.00
5026555407410,821,18.00,11.00,PlayStation 3,Red Dead Redemption GOTY,/product_images/Juegos/PS3 Juegos/5026555407410_s.jpg,8.00
