categoria_str,categoria_id,sku,precio_compra,precio_intercambio,titulo,img_caratula,precio_venta
Wii,831,4012927092255,5.00,7.00,Let's Party + Alfombra,/product_images/Juegos/Wii Juegos/4012927092255_s.jpg,12.00
Wii,831,4012927092590,0.90,1.50,Tornado Outbreak,/product_images/Juegos/Wii Juegos/4012927092590_s.jpg,4.00
Nintendo DS,834,5026555044554,4.00,6.00,New Carnival Funfair Games,/product_images/Juegos/DS Juegos/5026555044554_s.jpg,10.00
Nintendo DS,834,5026555044691,0.01,0.10,Ni Hao Kai Lan,/product_images/Juegos/DS Juegos/5026555044691_s.jpg,0.50
Xbox 360,827,4260089416284,4.00,6.00,Tropico 5,/product_images/Juegos/Xbox 360 Juegos/4260089416284_s.jpg,10.00
Xbox 360,827,4260231340184,4.00,6.00,Air Conflicts: Secret Wars,/product_images/Juegos/Xbox 360 Juegos/4260231340184_s.jpg,10.00
Wii,831,4012927092750,0.20,0.30,Scene It : Crepusculo,/product_images/Juegos/Wii Juegos/4012927092750_s.jpg,1.00
Wii,831,4012927092934,2.00,3.00,DDR Hottest Party 3,/product_images/Juegos/Wii Juegos/4012927092934_s.jpg,5.00
Nintendo DS,834,5026555045018,2.00,3.00,Nuevos Juegos De Feria!,/product_images/Juegos/DS Juegos/5026555045018_s.jpg,5.00
Nintendo DS,834,5026555045254,1.20,1.90,En la Cocina con Dora,/product_images/Juegos/DS Juegos/5026555045254_s.jpg,5.00
Xbox 360,827,4260231341099,2.00,3.00,Air Conflicts Vietnam,/product_images/Juegos/Xbox 360 Juegos/4260231341099_s.jpg,5.00
Xbox 360,827,4510772105101,0.90,1.50,Blaz Blue: Calamity Trigger,/product_images/Juegos/Xbox 360 Juegos/4510772105101_s.jpg,4.00
Wii,831,4012927093009,3.00,4.00,Dance Dance Revolution Hottest Party 3 + Alfombra(Mat),/product_images/Juegos/Wii Juegos/4012927093009_s.jpg,7.00
Wii,831,4012927093146,3.00,5.00,Oops! 100 Party Games,/product_images/Juegos/Wii Juegos/4012927093146_s.jpg,8.00
Xbox 360,827,4510772106825,3.00,5.00,Persona 4 Arena,/product_images/Juegos/Xbox 360 Juegos/4510772106825_s.jpg,8.00
Wii,831,4012927093993,0.40,0.70,Def Jam Rapstar With Mic,/product_images/Juegos/Wii Juegos/4012927093993_s.jpg,2.00
Wii,831,4012927094020,0.40,0.70,Def Jam Rapstar (Solo Juego),/product_images/Juegos/Wii Juegos/4012927094020_s.jpg,2.00
Nintendo DS,834,5030917030451,0.20,0.40,Tony Hawks American Skateland,/product_images/Juegos/DS Juegos/5030917030451_s.jpg,1.50
Xbox 360,827,5017783025385,3.00,5.00,Flatout Ultimate Carnage,/product_images/Juegos/Xbox 360 Juegos/5017783025385_s.jpg,8.00
Xbox 360,827,5021290026957,0.90,1.50,Just Cause,/product_images/Juegos/Xbox 360 Juegos/5021290026957_s.jpg,4.00
Nintendo DS,834,5030917034329,0.20,0.40,Seaworld:Shamu's Deep Sea Adventures DS,/product_images/Juegos/DS Juegos/5030917034329_s.jpg,1.50
Xbox 360,827,5021290032248,2.00,3.00,Kane & Lynch: Dead Men (Ltd. Edition),/product_images/Juegos/Xbox 360 Juegos/5021290032248_s.jpg,5.00
Xbox 360,827,5021290035195,0.70,1.10,Jumper: Griffins Story,/product_images/Juegos/Xbox 360 Juegos/5021290035195_s.jpg,3.00
Nintendo DS,834,5030917039584,0.70,1.10,Shrek Smash N' Crash Racing,/product_images/Juegos/DS Juegos/5030917039584_s.jpg,3.00
Nintendo DS,834,5030917046469,9.00,13.00,Spider-Man Friend Or Foe,/product_images/Juegos/DS Juegos/5030917046469_s.jpg,22.00
Xbox 360,827,5021290041097,11.00,15.00,Nier,/product_images/Juegos/Xbox 360 Juegos/5021290041097_s.jpg,25.00
Xbox 360,827,5021290063006,2.00,3.00,Murdered: Soul Suspect,/product_images/Juegos/Xbox 360 Juegos/5021290063006_s.jpg,5.00
Nintendo DS,834,5030917047398,0.80,1.30,Tony Hawk's Proving Ground,/product_images/Juegos/DS Juegos/5030917047398_s.jpg,3.50
Nintendo DS,834,5030917050077,3.00,5.00,Barbie: La Princesa de los Animales,/product_images/Juegos/DS Juegos/5030917050077_s.jpg,8.00
Xbox 360,827,5024866336399,2.00,3.00,Race Driver: Grid,/product_images/Juegos/Xbox 360 Juegos/5024866336399_s.jpg,6.00
Xbox 360,827,5024866337785,2.00,3.00,Rise of the Argonauts,/product_images/Juegos/Xbox 360 Juegos/5024866337785_s.jpg,5.00
PC,830,3554540226026,0.01,0.01,Monsters Ville,/product_images/Juegos/PC Juegos/3554540226026_s.jpg,0.10
Xbox 360,827,5024866339154,0.90,1.50,Damnation,/product_images/Juegos/Xbox 360 Juegos/5024866339154_s.jpg,4.00
Xbox 360,827,5024866340372,2.00,3.00,Overlord 2,/product_images/Juegos/Xbox 360 Juegos/5024866340372_s.jpg,5.00
Xbox 360,827,5024866340662,2.00,3.00,Leisure Larry Box Office Bust,/product_images/Juegos/Xbox 360 Juegos/5024866340662_s.jpg,6.00
PC,830,3563650071280,0.01,0.01,Curse: The Eye of Isis,/product_images/Juegos/PC Juegos/3563650071280_s.jpg,0.25
PC,830,3563650111375,0.01,0.10,Haegemonia Collector *,/product_images/Juegos/PC Juegos/3563650111375_s.jpg,0.50
Nintendo DS,834,5030917052903,4.00,6.00,Monster Jam,/product_images/Juegos/DS Juegos/5030917052903_s.jpg,10.00
Nintendo DS,834,5030917057526,3.00,4.00,Madagascar 2 - Escape 2 Africa,/product_images/Juegos/DS Juegos/5030917057526_s.jpg,7.00
Nintendo DS,834,5030917058707,0.80,1.30,Tony Hawk Motion + Accessorio,/product_images/Juegos/DS Juegos/5030917058707_s.jpg,3.50
Xbox 360,827,5024866343465,2.00,3.00,Race Driver: Grid Reloaded,/product_images/Juegos/Xbox 360 Juegos/5024866343465_s.jpg,6.00
Xbox 360,827,5024866349627,2.00,3.00,Grid 2,/product_images/Juegos/Xbox 360 Juegos/5024866349627_s.jpg,5.00
Xbox 360,827,5024866362497,2.00,3.00,Grid Autosport,/product_images/Juegos/Xbox 360 Juegos/5024866362497_s.jpg,6.00
PC,830,3700046226385,0.01,0.10,Actua Ice Hockey 2,/product_images/Juegos/PC Juegos/3700046226385_s.jpg,0.50
PC,830,3700046227337,0.01,0.10,Grand Touring,/product_images/Juegos/PC Juegos/3700046227337_s.jpg,0.50
PC,830,3700046229881,0.01,0.10,Liberation Day,/product_images/Juegos/PC Juegos/3700046229881_s.jpg,0.50
Nintendo DS,834,5030917058936,2.00,3.00,Kung Fu Panda Guerreros Legendarios,/product_images/Juegos/DS Juegos/5030917058936_s.jpg,6.00
Nintendo DS,834,5030917059056,3.00,5.00,Barbie Pasarela de Moda,/product_images/Juegos/DS Juegos/5030917059056_s.jpg,8.00
Nintendo DS,834,5030917060687,2.00,3.00,Monster Jam Asalto Urbano,/product_images/Juegos/DS Juegos/5030917060687_s.jpg,6.00
Xbox 360,827,5026555245357,0.01,0.10,NBA 2K7,/product_images/Juegos/Xbox 360 Juegos/5026555245357_s.jpg,0.50
Xbox 360,827,5026555247528,2.00,3.00,Don King el Boxeo,/product_images/Juegos/Xbox 360 Juegos/5026555247528_s.jpg,6.00
Xbox 360,827,5026555255325,5.00,7.00,L.A. Noire Edicion Completa,/product_images/Juegos/Xbox 360 Juegos/5026555255325_s.jpg,12.00
PC,830,3700046231433,0.10,0.30,La Leyenda del Profeta y Del Asesino,/product_images/Juegos/PC Juegos/3700046231433_s.jpg,1.00
PC,830,3700046231457,0.40,0.90,Necronomicon,/product_images/Juegos/PC Juegos/3700046231457_s.jpg,3.00
PC,830,3700046235615,0.01,0.10,Wind Warriors Echelon II,/product_images/Juegos/PC Juegos/3700046235615_s.jpg,0.50
Nintendo DS,834,5030917060922,2.00,3.00,Marvel Ultimate Alliance 2,/product_images/Juegos/DS Juegos/5030917060922_s.jpg,6.00
Nintendo DS,834,5030917062681,0.20,0.40,Guitar Hero On Tour - Decades (With Grip,/product_images/Juegos/DS Juegos/5030917062681_s.jpg,1.50
Nintendo DS,834,5030917062728,0.70,1.10,Guitar Hero On Tour: Decades + Adaptador,/product_images/Juegos/DS Juegos/5030917062728_s.jpg,3.00
Xbox 360,827,5030917031052,0.80,1.30,Quake 4,/product_images/Juegos/Xbox 360 Juegos/5030917031052_s.jpg,3.50
Xbox 360,827,5030917037573,2.00,3.00,Tony Hawk's Project 8,/product_images/Juegos/Xbox 360 Juegos/5030917037573_s.jpg,5.00
Xbox 360,827,5030917040573,0.30,0.50,World Series Poker Tournament 2007,/product_images/Juegos/Xbox 360 Juegos/5030917040573_s.jpg,1.50
PC,830,3700046239057,0.10,0.30,Trackmania (SN),/product_images/Juegos/PC Juegos/3700046239057_s.jpg,1.00
PC,830,3700211500579,0.10,0.20,Soldner (SN) 1CD,/product_images/Juegos/PC Juegos/3700211500579_s.jpg,0.75
PC,830,3700211500630,0.10,0.30,Gladiators of Rome,/product_images/Juegos/PC Juegos/3700211500630_s.jpg,1.00
Nintendo DS,834,5030917062797,0.10,0.20,Guitar Hero On Tour: Decades (Solo Juego,/product_images/Juegos/DS Juegos/5030917062797_s.jpg,0.75
Nintendo DS,834,5030917064616,0.60,0.90,Guitar Hero On Tour: Modern Hits+ Adapt,/product_images/Juegos/DS Juegos/5030917064616_s.jpg,2.50
Nintendo DS,834,5030917064692,0.01,0.01,Guitar Hero On Tour: Modern Hits (Solo J,/product_images/Juegos/DS Juegos/5030917064692_s.jpg,0.25
PC,830,3700211500678,0.01,0.01,Street Legal,/product_images/Juegos/PC Juegos/3700211500678_s.jpg,0.25
PC,830,3700211500715,0.10,0.20,Search & Rescue IV,/product_images/Juegos/PC Juegos/3700211500715_s.jpg,0.75
PC,830,3700211501972,0.01,0.01,Zoo Empire,/product_images/Juegos/PC Juegos/3700211501972_s.jpg,0.25
Nintendo DS,834,5030917069079,0.40,0.70,Space Camp,/product_images/Juegos/DS Juegos/5030917069079_s.jpg,2.00
Nintendo DS,834,5030917073526,0.20,0.40,World Championship Sports Summer,/product_images/Juegos/DS Juegos/5030917073526_s.jpg,1.50
Nintendo DS,834,5030917074509,0.30,0.60,Band Hero + Accesorio,/product_images/Juegos/DS Juegos/5030917074509_s.jpg,2.00
PlayStation 3,821,3307217935703,2.00,3.00,CSI: La Conspiracion,/product_images/Juegos/PS3 Juegos/3307217935703_s.jpg,5.00
PC,830,3700211502108,0.20,0.40,Sherlock Holmes el pendiente de plata,/product_images/Juegos/PC Juegos/3700211502108_s.jpg,1.50
PC,830,3700265627055,0.40,0.90,Painkiller (SN) 3CD,/product_images/Juegos/PC Juegos/3700265627055_s.jpg,3.00
PC,830,3700265681057,0.01,0.10,El Secreto de la Caverna Perdida,/product_images/Juegos/PC Juegos/3700265681057_s.jpg,0.50
Nintendo DS,834,5030917075377,0.90,1.50,Science Papa,/product_images/Juegos/DS Juegos/5030917075377_s.jpg,4.00
Nintendo DS,834,5030917075544,0.01,0.01,Bakugan Battle Brawers,/product_images/Juegos/DS Juegos/5030917075544_s.jpg,0.25
Nintendo DS,834,5030917075933,0.70,1.10,i-Carly,/product_images/Juegos/DS Juegos/5030917075933_s.jpg,3.00
PlayStation 3,821,3348542218901,2.00,3.00,"Conspiracion de Bourne, La",/product_images/Juegos/PS3 Juegos/3348542218901_s.jpg,5.00
PlayStation 3,821,3391891960458,8.00,11.00,"Saint Seiya , Batalla Por El Santuario",/product_images/Juegos/PS3 Juegos/3391891960458_s.jpg,18.00
PlayStation 3,821,3391891972413,4.00,6.00,Pac-Man And The Ghostly Adventures,/product_images/Juegos/PS3 Juegos/3391891972413_s.jpg,10.00
PC,830,3760007413230,0.30,0.70,Medieval Lords,/product_images/Juegos/PC Juegos/3760007413230_s.jpg,2.50
PC,830,3760007413339,0.01,0.10,Fire Captain,/product_images/Juegos/PC Juegos/3760007413339_s.jpg,0.50
PC,830,3760049396492,0.01,0.10,Counter Terrorist Special Forces,/product_images/Juegos/PC Juegos/3760049396492_s.jpg,0.50
Nintendo DS,834,5030917076022,0.20,0.40,Madagascar: Kartz,/product_images/Juegos/DS Juegos/5030917076022_s.jpg,1.50
Nintendo DS,834,5030917076053,2.00,3.00,Mdagascar Kartz,/product_images/Juegos/DS Juegos/5030917076053_s.jpg,5.00
PlayStation 3,821,3391891973304,4.00,6.00,Hora De Aventuras: Explora La Mazmorra,/product_images/Juegos/PS3 Juegos/3391891973304_s.jpg,10.00
PlayStation 3,821,3391891976237,8.00,11.00,Tales Of Symphonia Chronicles,/product_images/Juegos/PS3 Juegos/3391891976237_s.jpg,18.00
PC,830,3760137140891,0.70,1.50,SpellForce Collector Edition,/product_images/Juegos/PC Juegos/3760137140891_s.jpg,5.00
PC,830,3760137140914,0.50,1.00,Hotel Giant,/product_images/Juegos/PC Juegos/3760137140914_s.jpg,3.50
Nintendo DS,834,5030917076626,0.70,1.10,"Animal Planet, Emergencias Veterinarias",/product_images/Juegos/DS Juegos/5030917076626_s.jpg,3.00
Nintendo DS,834,5030917078187,5.00,7.00,Barbie y las tres Mosqueteras,/product_images/Juegos/DS Juegos/5030917078187_s.jpg,12.00
PC,830,3760137144127,0.01,0.01,Kings Bounty - The Legends,/product_images/Juegos/PC Juegos/3760137144127_s.jpg,0.25
PC,830,3760137144431,0.10,0.30,City Life 2008,/product_images/Juegos/PC Juegos/3760137144431_s.jpg,1.00
PC,830,3760137145131,0.40,0.90,Hotel Giant 2,/product_images/Juegos/PC Juegos/3760137145131_s.jpg,3.00
Nintendo DS,834,5030917082436,0.90,1.50,Transformers: Guerra Por Cybertron Autob,/product_images/Juegos/DS Juegos/5030917082436_s.jpg,4.00
Nintendo DS,834,5030917082481,3.00,5.00,Transformers: Guerra Por Cybertron Decep,/product_images/Juegos/DS Juegos/5030917082481_s.jpg,8.00
Nintendo DS,834,5030917088575,1.80,2.00,Hot Wheels Battle Force,/product_images/Juegos/DS Juegos/5030917088575_s.jpg,4.00
PlayStation 3,821,3512899109292,0.90,1.50,Tour de France 2012,/product_images/Juegos/PS3 Juegos/3512899109292_s.jpg,4.00
PlayStation 3,821,3512899110052,3.00,5.00,Of Orcs And Men,/product_images/Juegos/PS3 Juegos/3512899110052_s.jpg,8.00
PlayStation 3,821,4005209121101,8.00,11.00,Disney Pixar's Up,/product_images/Juegos/PS3 Juegos/4005209121101_s.jpg,18.00
PC,830,4005209044219,0.01,0.10,Red Faction II,/product_images/Juegos/PC Juegos/4005209044219_s.jpg,0.50
PC,830,4005209047678,0.01,0.01,WWII Desert Rats,/product_images/Juegos/PC Juegos/4005209047678_s.jpg,0.25
PC,830,4005209056373,0.01,0.10,Full Spectrum Warriors (SN) 3CDS,/product_images/Juegos/PC Juegos/4005209056373_s.jpg,0.50
PlayStation 3,821,4005209125345,3.00,5.00,WWE Smackdown Vs. Raw 2010,/product_images/Juegos/PS3 Juegos/4005209125345_s.jpg,8.00
PC,830,4005209069748,0.30,0.60,Dawn of War + Dawn of War Winter Assault,/product_images/Juegos/PC Juegos/4005209069748_s.jpg,2.00
Nintendo DS,834,5030917089336,5.00,7.00,Zhuzhu Pets,/product_images/Juegos/DS Juegos/5030917089336_s.jpg,12.00
PlayStation 3,821,4005209138321,0.70,1.10,UFC Personal Trainer,/product_images/Juegos/PS3 Juegos/4005209138321_s.jpg,3.00
PC,830,4005209081986,0.30,0.60,Warhammer 40000 Dawn Of War Dark Crusade,/product_images/Juegos/PC Juegos/4005209081986_s.jpg,2.00
Nintendo DS,834,5030917089459,2.00,3.00,Carly 2: iJoin The Click!,/product_images/Juegos/DS Juegos/5030917089459_s.jpg,5.00
PlayStation 3,821,4005209147798,5.00,7.00,MX Vs ATV Live,/product_images/Juegos/PS3 Juegos/4005209147798_s.jpg,12.00
PC,830,4005209088688,0.10,0.20,Titan Quest: Immortal Throne,/product_images/Juegos/PC Juegos/4005209088688_s.jpg,0.75
PC,830,4005209091749,0.01,0.01,Moto GP 07,/product_images/Juegos/PC Juegos/4005209091749_s.jpg,0.25
Nintendo DS,834,5030917090035,0.01,0.10,Bakugan: Defensores de la Tierra,/product_images/Juegos/DS Juegos/5030917090035_s.jpg,0.50
Nintendo DS,834,5030917091452,1.20,1.90,007: GoldenEye,/product_images/Juegos/DS Juegos/5030917091452_s.jpg,5.00
PlayStation 3,821,4012927050064,2.00,3.00,Hellboy: The Science of Evil,/product_images/Juegos/PS3 Juegos/4012927050064_s.jpg,6.00
PlayStation 3,821,4012927052457,0.01,0.10,Def Jam Rapstar (Solo Juego),/product_images/Juegos/PS3 Juegos/4012927052457_s.jpg,0.50
PlayStation 3,821,4020628506049,2.00,3.00,Nail'd,/product_images/Juegos/PS3 Juegos/4020628506049_s.jpg,5.00
PC,830,4005209118460,0.30,0.70,Company of Heroes: Tales of Valor,/product_images/Juegos/PC Juegos/4005209118460_s.jpg,2.50
PC,830,4005209143516,0.70,1.50,Warhammer 40K (P) Dawn of War 2 Retreb,/product_images/Juegos/PC Juegos/4005209143516_s.jpg,5.00
PC,830,4012160981408,0.10,0.20,Angry Birds,/product_images/Juegos/PC Juegos/4012160981408_s.jpg,0.75
Nintendo DS,834,5030917095597,0.90,1.50,Transformers 3 Deception,/product_images/Juegos/DS Juegos/5030917095597_s.jpg,4.00
Nintendo DS,834,5030917096457,0.10,0.20,Squinkies,/product_images/Juegos/DS Juegos/5030917096457_s.jpg,0.75
Nintendo DS,834,5030917098710,2.00,3.00,Zhu Zhu Pets Princess,/product_images/Juegos/DS Juegos/5030917098710_s.jpg,5.00
PlayStation 3,821,4020628513429,5.00,7.00,Killer Is Dead,/product_images/Juegos/PS3 Juegos/4020628513429_s.jpg,12.00
PlayStation 3,821,4260231341082,4.00,6.00,Air Conflicts: Vietnam,/product_images/Juegos/PS3 Juegos/4260231341082_s.jpg,10.00
PlayStation 3,821,5021290042957,0.90,1.50,Mindjack,/product_images/Juegos/PS3 Juegos/5021290042957_s.jpg,4.00
PC,830,4012927070161,1.60,2.00,Metal Gear Solid 2 Substance,/product_images/Juegos/PC Juegos/4012927070161_s.jpg,8.00
PC,830,4012927070284,9.00,12.00,Silent Hill 2 Directors Cut,/product_images/Juegos/PC Juegos/4012927070284_s.jpg,20.00
PC,830,4012927070949,3.00,5.00,Silent Hill 4 The Room,/product_images/Juegos/PC Juegos/4012927070949_s.jpg,15.00
Nintendo DS,834,5030917100505,2.00,3.00,Dreamworks Super Star Kartz SAS,/product_images/Juegos/DS Juegos/5030917100505_s.jpg,6.00
Nintendo DS,834,5030917100680,0.10,0.30,Zoobles: Spring to Life,/product_images/Juegos/DS Juegos/5030917100680_s.jpg,1.00
Nintendo DS,834,5030917100703,3.00,5.00,Moshi Monsters: Moshling Zoo,/product_images/Juegos/DS Juegos/5030917100703_s.jpg,8.00
PlayStation 3,821,5021290063235,9.00,12.00,Final Fantasy X/X-2 HD LE,/product_images/Juegos/PS3 Juegos/5021290063235_s.jpg,20.00
PlayStation 3,821,5024866340426,4.00,6.00,Overlord 2,/product_images/Juegos/PS3 Juegos/5024866340426_s.jpg,10.00
PlayStation 3,821,5024866340617,4.00,6.00,Leisure Suit Larry: Box Office Bust (UK),/product_images/Juegos/PS3 Juegos/5024866340617_s.jpg,10.00
PC,830,4012927074602,1.60,2.00,Pro Evolution Soccer (PES) 2013 (P),/product_images/Juegos/PC Juegos/4012927074602_s.jpg,8.00
PC,830,4017244017349,0.50,1.00,Red Ocean,/product_images/Juegos/PC Juegos/4017244017349_s.jpg,3.50
PC,830,4020628500443,0.40,0.90,Wildlife Park 2,/product_images/Juegos/PC Juegos/4020628500443_s.jpg,3.00
Nintendo DS,834,5030917100895,0.60,0.90,X-men Destiny,/product_images/Juegos/DS Juegos/5030917100895_s.jpg,2.50
Nintendo DS,834,5030917101625,0.60,0.90,Generator Rex,/product_images/Juegos/DS Juegos/5030917101625_s.jpg,2.50
PlayStation 3,821,502655540465,9.00,13.00,Mafia II (2) EC,/product_images/Juegos/PS3 Juegos/502655540465B_s.jpg,22.00
PC,830,4020628500795,0.10,0.30,"Anno 1503, El Nuevo Mundo",/product_images/Juegos/PC Juegos/4020628500795_s.jpg,1.00
PC,830,4020628931315,0.10,0.20,Supreme Commander 2,/product_images/Juegos/PC Juegos/4020628931315_s.jpg,0.75
PlayStation 3,821,5026555406932,0.90,1.50,Major League Baseball 2K11,/product_images/Juegos/PS3 Juegos/5026555406932_s.jpg,4.00
PC,830,4032222481561,0.30,0.60,Hidden Path Of Faery (s),/product_images/Juegos/PC Juegos/4032222481561_s.jpg,2.00
PC,830,4250230210823,0.10,0.30,Iron Sky: Invasion,/product_images/Juegos/PC Juegos/4250230210823_s.jpg,1.00
Nintendo DS,834,5030917113819,0.60,0.90,Moshi Monsters: Moshlings Theme Park,/product_images/Juegos/DS Juegos/5030917113819_s.jpg,2.50
Nintendo DS,834,5030917117114,0.70,1.10,Moshi Monsters: Moshlings Theme Park LE,/product_images/Juegos/DS Juegos/5030917117114_s.jpg,3.00
PlayStation 3,821,5026555409995,9.00,12.00,BioShock 1&2: Ultimate Rapture Edition,/product_images/Juegos/PS3 Juegos/5026555409995_s.jpg,20.00
PlayStation 3,821,5030917057960,8.00,11.00,Madagascar 2,/product_images/Juegos/PS3 Juegos/5030917057960_s.jpg,18.00
PC,830,4260089416222,0.80,1.40,Tropico 5 (SN),/product_images/Juegos/PC Juegos/4260089416222_s.jpg,4.00
PC,830,4260089416598,0.01,0.10,Wings Remastered Edition (P),/product_images/Juegos/PC Juegos/4260089416598_s.jpg,0.50
Wii,831,4012927094167,0.30,0.50,Glee Karaoke Revolution (Solo Juegos),/product_images/Juegos/Wii Juegos/4012927094167_s.jpg,1.50
Nintendo DS,834,5030917131509,7.00,10.00,Spongebob Squarepants: Planktons Robotic,/product_images/Juegos/DS Juegos/5030917131509_s.jpg,16.00
PlayStation 3,821,5030917066511,2.00,3.00,Transformers: La Venganza de los Caidos,/product_images/Juegos/PS3 Juegos/5030917066511_s.jpg,5.00
PlayStation 3,821,5030917100604,6.00,9.00,Dreamworks Superstar Kartz,/product_images/Juegos/PS3 Juegos/5030917100604_s.jpg,15.00
PC,830,4260089416703,0.01,0.10,Grand Ages: Medieval,/product_images/Juegos/PC Juegos/4260089416703_s.jpg,0.50
PC,830,4260095170545,0.30,0.70,W.War II Officers Operation Overlord,/product_images/Juegos/PC Juegos/4260095170545_s.jpg,2.50
Wii,831,4012927094273,0.70,1.10,Karaoke Revolution Glee + Mic,/product_images/Juegos/Wii Juegos/4012927094273_s.jpg,3.00
Wii,831,4012927094402,0.40,0.70,Glee Karaoke Revolution 2 (Solo Juegos),/product_images/Juegos/Wii Juegos/4012927094402_s.jpg,2.00
PlayStation 3,821,5030917101014,2.00,3.00,Cabelas Adventure Camp,/product_images/Juegos/PS3 Juegos/5030917101014_s.jpg,6.00
PlayStation 3,821,5030917101564,0.90,1.50,Generator Rex,/product_images/Juegos/PS3 Juegos/5030917101564_s.jpg,4.00
PC,830,44702010431,0.20,0.40,Cars 2,/product_images/Juegos/PC Juegos/44702010431_s.jpg,1.50
PC,830,5015026230596,0.10,0.30,Colin McRae RALLY,/product_images/Juegos/PC Juegos/5015026230596_s.jpg,1.00
Wii,831,4012927094693,0.40,0.70,Dance Dance Revolution -Hottest Party 4 ( Solo Juego),/product_images/Juegos/Wii Juegos/4012927094693_s.jpg,2.00
Wii,831,4012927094792,4.00,6.00,DDR Hottest Party 4 + Alfombra,/product_images/Juegos/Wii Juegos/4012927094792_s.jpg,10.00
PlayStation 3,821,5030917107108,3.00,5.00,Battleship,/product_images/Juegos/PS3 Juegos/5030917107108_s.jpg,8.00
PlayStation 3,821,5030917123443,9.00,13.00,Walking Dead: Survival Instinct,/product_images/Juegos/PS3 Juegos/5030917123443_s.jpg,22.00
PC,830,5016488114615,0.60,1.00,Rome Total War,/product_images/Juegos/PC Juegos/5016488114615_s.jpg,3.00
