categoria_id,precio_intercambio,sku,categoria_str,img_caratula,precio_venta,precio_compra,titulo
1001,16.00,093155149007,PlayStation 4,/product_images/Juegos/PS4 Juegos/093155149007_s.jpg,25.00,12.00,"Evil Within, The"
1001,24.00,711719844341,PlayStation 4,/product_images/Juegos/PS4 Juegos/711719844341_s.jpg,38.00,18.00,Bloodborne - Game Of The Year Edition
1001,18.00,5051893163438,PlayStation 4,/product_images/Juegos/PS4 Juegos/5051893163438_s.jpg,28.00,13.00,Mad Max
1001,18.00,5035225111342,PlayStation 4,/product_images/Juegos/PS4 Juegos/5035225111342_s.jpg,28.00,13.00,Need For Speed: Rivals
1001,19.00,5021290060869,PlayStation 4,/product_images/Juegos/PS4 Juegos/5021290060869_s.jpg,30.00,14.00,Tomb Raider: Definitive Edition
977,19.00,045496529703,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496529703_s.jpg,30.00,14.00,Pokemon Mundo Megamisterioso
977,20.00,045496525507,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496525507_s.jpg,32.00,15.00,Tomodachi Life
977,14.00,045496527075,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496527075_s.jpg,22.00,10.00,Monster Hunter 4 Ultimate
977,13.00,045496527518,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496527518_s.jpg,20.00,9.00,Inazuma Eleven Go Chrono Stones: Llamarada
977,14.00,5021290053519,Nintendo 3DS,/product_images/Juegos/3DS Juegos/5021290053519_s.jpg,22.00,10.00,Kingdom Hearts 3D: Dream Drop Distance
977,13.00,045496527587,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496527587_s.jpg,20.00,9.00,Inazuma Eleven Go Chrono Stone: Trueno
977,7.00,045496521882,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496521882_s.jpg,12.00,5.00,Kid Icarus: Uprising
977,13.00,045496524531,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496524531_s.jpg,20.00,9.00,Legend of Zelda: A Link Between Worlds
977,7.00,045496525620,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496525620_s.jpg,12.00,5.00,Inazuma Eleven Go: Light
977,35.00,045496474287,Nintendo 3DS,/product_images/defimg4_s.jpg,45.00,31.00,Super Mario Maker
977,18.00,045496523343,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523343_s.jpg,28.00,13.00,Luigi's Mansion 2
977,13.00,045496522629,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496522629_s.jpg,20.00,9.00,Profesor Layton: Máscara de los prodigio
977,5.00,045496520069,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496520069_s.jpg,9.00,4.00,Nintendogs + Gatos: Golden Retriever
977,19.00,045496523435,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523435_s.jpg,30.00,14.00,Fire Emblem Awakening
977,11.00,045496521585,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496521585_s.jpg,18.00,8.00,Resident Evil: Revelations
977,18.00,045496528164,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496528164_s.jpg,28.00,13.00,Animal Crossing: Happy Home Designer
977,18.00,045496472528,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496472528_s.jpg,28.00,13.00,Fire Emblem Birthright
977,11.00,045496524661,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496524661_s.jpg,18.00,8.00,Mario Party: Island Tour
977,7.00,045496520502,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496520502_s.jpg,12.00,5.00,Super Street Fighter 3D
977,21.00,045496524821,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496524821_s.jpg,32.00,17.00,Bravely Default
977,18.00,045496527730,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496527730_s.jpg,28.00,13.00,Xenoblade Chronicles 3D
977,11.00,0045496525187,Nintendo 3DS,/product_images/Juegos/3DS Juegos/0045496525187_s.jpg,18.00,8.00,Yoshi's New Island
977,7.00,045496521981,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496521981_s.jpg,12.00,5.00,Mario Tennis Open
977,9.00,045496525699,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496525699_s.jpg,15.00,7.00,Inazuma Eleven Go: Shadow
977,13.00,045496528485,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496528485_s.jpg,20.00,9.00,Legend of Zelda: Tri Force Heroes
977,13.00,045496525996,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496525996_s.jpg,20.00,9.00,Fantasy Life
977,10.00,045496522780,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496522780_s.jpg,16.00,7.00,New Style Boutique
977,7.00,045496523145,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523145_s.jpg,12.00,5.00,Castlevania Lords Of Shadow
977,9.00,045496523251,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523251_s.jpg,15.00,7.00,Monster Hunter 3 Ultimate
977,11.00,045496523732,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523732_s.jpg,18.00,8.00,Lego City Undercover: Chase Begins
977,19.00,045496473617,Nintendo 3DS,/product_images/defimg1_s.jpg,30.00,14.00,Dragon Quest VII: Fragmentos De Un Mundo Olvidado
977,7.00,045496528263,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496528263_s.jpg,12.00,5.00,Little Battlers eXperience
977,16.00,045496472108,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496472108_s.jpg,25.00,12.00,Hyrule Warriors Legends
977,13.00,045496522872,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496522872_s.jpg,20.00,9.00,Paper Mario: Sticker Star
977,19.00,045496471972,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496471972_s.jpg,28.00,15.00,Bravely Second: End Layer
977,19.00,045496472436,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496472436_s.jpg,28.00,15.00,Fire Emblem Fates - Conquest
977,10.00,045496525118,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496525118_s.jpg,16.00,7.00,Inazuma Eleven 3: La Amenaza Del Ogro !
977,11.00,5051893218732,Nintendo 3DS,/product_images/Juegos/3DS Juegos/5051893218732_s.jpg,18.00,8.00,LEGO Jurassic World (No Figure)
977,7.00,5030931111402,Nintendo 3DS,/product_images/Juegos/3DS Juegos/5030931111402_s.jpg,12.00,5.00,FIFA 14
977,13.00,3391891984812,Nintendo 3DS,/product_images/Juegos/3DS Juegos/3391891984812_s.jpg,20.00,9.00,Project X Zone 2
977,11.00,045496523923,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523923_s.jpg,18.00,8.00,Mario & Luigi: Dream Team
977,6.00,045496520946,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496520946_s.jpg,10.00,4.00,Resident Evil: The Mercenaries
977,19.00,0045496525255,Nintendo 3DS,/product_images/Juegos/3DS Juegos/0045496525255_s.jpg,30.00,14.00,Profesor Layton vs. Phoenix Wright
977,18.00,045496523510,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523510_s.jpg,28.00,13.00,Pokemon Mundo Misterioso Portales Al Inf
977,4.00,045496527907,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496527907_s.jpg,7.00,3.00,Code Name: S.T.E.A.M.
834,3.00,045496471644,Nintendo DS,/product_images/Juegos/DS Juegos/045496471644_s.jpg,6.00,2.00,Inazuma Eleven 2  Tormenta De Fuego
834,1.50,045496462246,Nintendo DS,/product_images/Juegos/DS Juegos/045496462246_s.jpg,4.00,0.90,NintenDogs Labrador & Friends
834,7.00,045496465377,Nintendo DS,/product_images/Juegos/DS Juegos/045496465377_s.jpg,12.00,5.00,Legend of Zelda: Phantom Hourglass
834,17.00,045496462857,Nintendo DS,/product_images/Juegos/DS Juegos/045496462857_s.jpg,28.00,12.00,Pokemon Edicion Negra 2
834,5.00,045496464103,Nintendo DS,/product_images/Juegos/DS Juegos/045496464103_s.jpg,8.00,3.00,Pokemon Ranger
834,15.00,045496465537,Nintendo DS,/product_images/Juegos/DS Juegos/045496465537_s.jpg,25.00,11.00,Pokemon Edicion Blanca 2
834,9.00,045496471552,Nintendo DS,/product_images/Juegos/DS Juegos/045496471552_s.jpg,15.00,6.00,Profesor Layton - Llamada Del Espectro
834,0.70,045496464721,Nintendo DS,/product_images/Juegos/DS Juegos/045496464721_s.jpg,2.00,0.40,Mas Brain Training
834,1.50,045496462963,Nintendo DS,/product_images/Juegos/DS Juegos/045496462963_s.jpg,4.00,0.90,Nintendogs Dalmatian & Friends
834,7.00,045496468910,Nintendo DS,/product_images/Juegos/DS Juegos/045496468910_s.jpg,12.00,5.00,Profesor Layton y la Caja de Pandora
834,3.00,045496471729,Nintendo DS,/product_images/Juegos/DS Juegos/045496471729_s.jpg,6.00,2.00,Inazuma Eleven 2 : Ventisca Eterna
834,0.40,045496467258,Nintendo DS,/product_images/Juegos/DS Juegos/045496467258_s.jpg,1.50,0.20,Cocina Conmigo
834,7.00,5060138433519,Nintendo DS,/product_images/Juegos/DS Juegos/5060138433519_s.jpg,12.00,5.00,Mario & Sonic en los Juegos Olimpicos
834,7.00,5055277000982,Nintendo DS,/product_images/Juegos/DS Juegos/5055277000982_s.jpg,12.00,5.00,Mario & Sonic en los JJ.OO. de Invierno
834,1.10,045496470210,Nintendo DS,/product_images/Juegos/DS Juegos/045496470210_s.jpg,3.00,0.70,Art Academy
834,3.00,045496462239,Nintendo DS,/product_images/Juegos/DS Juegos/045496462239_s.jpg,6.00,2.00,NintenDogs Dachshund & Friends
834,0.40,045496465773,Nintendo DS,/product_images/Juegos/DS Juegos/045496465773_s.jpg,1.50,0.20,Training for your Eyes
834,3.00,5030934092296,Nintendo DS,/product_images/Juegos/DS Juegos/5030934092296_s.jpg,5.00,2.00,FIFA 11
834,13.00,045496470067,Nintendo DS,/product_images/Juegos/DS Juegos/045496470067_s.jpg,22.00,9.00,"Dragon Quest IX, Sentinels Of The Starry"
834,5.00,045496462796,Nintendo DS,/product_images/Juegos/DS Juegos/045496462796_s.jpg,8.00,3.00,Metroid Prime Hunters
834,7.00,045496464257,Nintendo DS,/product_images/Juegos/DS Juegos/045496464257_s.jpg,12.00,5.00,Hotel Dusk: Room 215
834,3.00,4005209077316,Nintendo DS,/product_images/Juegos/DS Juegos/4005209077316_s.jpg,6.00,2.00,Disney Cars
834,5.00,045496462932,Nintendo DS,/product_images/Juegos/DS Juegos/045496462932_s.jpg,9.00,4.00,Super Princess Peach
834,22.00,045496467838,Nintendo DS,/product_images/Juegos/DS Juegos/045496467838_s.jpg,35.00,15.00,Fire Emblem: Shadow Dragon
834,3.00,4005209139052,Nintendo DS,/product_images/Juegos/DS Juegos/4005209139052_s.jpg,6.00,2.00,Bob Esponja Atrapados En El Congelador
834,3.00,045496463717,Nintendo DS,/product_images/Juegos/DS Juegos/045496463717_s.jpg,5.00,2.00,Star Fox Command
834,1.50,045496462222,Nintendo DS,/product_images/Juegos/DS Juegos/045496462222_s.jpg,4.00,0.90,NintenDogs Chihuahua & Friends
834,0.40,045496463052,Nintendo DS,/product_images/Juegos/DS Juegos/045496463052_s.jpg,1.50,0.20,Big Brain Academy
834,9.00,045496470555,Nintendo DS,/product_images/Juegos/DS Juegos/045496470555_s.jpg,15.00,6.00,"Profesor Layton y El Futuro Perdido, El"
834,3.00,5030917028151,Nintendo DS,/product_images/Juegos/DS Juegos/5030917028151_s.jpg,6.00,2.00,Madagascar
834,6.00,045496467036,Nintendo DS,/product_images/Juegos/DS Juegos/045496467036_s.jpg,10.00,4.00,Pokemon: Mundo Misterioso Expl. del Tiem
834,7.00,5055277008759,Nintendo DS,/product_images/Juegos/DS Juegos/5055277008759_s.jpg,12.00,5.00,Sonic Colours
834,15.00,045496469467,Nintendo DS,/product_images/Juegos/DS Juegos/045496469467_s.jpg,25.00,11.00,Legend Of Zelda Spirit Tracks
834,0.90,3307210322555,Nintendo DS,/product_images/Juegos/DS Juegos/3307210322555_s.jpg,2.50,0.60,Imagina ser Mama
834,1.10,8717418094348,Nintendo DS,/product_images/Juegos/DS Juegos/8717418094348_s.jpg,3.00,0.70,Piratas del Caribe: El Cofre del Hombre
834,4.00,045496469160,Nintendo DS,/product_images/Juegos/DS Juegos/045496469160_s.jpg,7.00,3.00,Style Boutique
834,7.00,5060121820722,Nintendo DS,/product_images/Juegos/DS Juegos/5060121820722_s.jpg,12.00,5.00,Final Fantasy III
834,6.00,045496462505,Nintendo DS,/product_images/Juegos/DS Juegos/045496462505_s.jpg,10.00,4.00,Resident Evil Deadly Silence
834,1.10,5030917044663,Nintendo DS,/product_images/Juegos/DS Juegos/5030917044663_s.jpg,3.00,0.70,Transformers Autobots
834,3.00,5030934057059,Nintendo DS,/product_images/Juegos/DS Juegos/5030934057059_s.jpg,6.00,2.00,My Sims
834,1.10,045496464141,Nintendo DS,/product_images/Juegos/DS Juegos/045496464141_s.jpg,3.00,0.70,Spectrobes
834,1.10,3307210322128,Nintendo DS,/product_images/Juegos/DS Juegos/3307210322128_s.jpg,3.00,0.70,Imagina ser Disenadora de Moda
834,5.00,045496462741,Nintendo DS,/product_images/Juegos/DS Juegos/045496462741_s.jpg,8.00,3.00,Tetris DS
834,1.70,8023171011332,Nintendo DS,/product_images/Juegos/DS Juegos/8023171011332_s.jpg,4.50,1.00,Shin Chan Flipa en Colores
830,0.30,8436010154037,PC,/product_images/Juegos/PC Juegos/8436010154037_s.jpg,1.00,0.10,"Fuga De Deponia, La"
830,0.60,8414606866977,PC,/product_images/Juegos/PC Juegos/8414606866977_s.jpg,2.00,0.30,Stasis
830,0.20,3307210220134,PC,/product_images/Juegos/PC Juegos/3307210220134_s.jpg,0.75,0.10,Splinter Cell Chaos Theory
830,0.01,3307210136817,PC,/product_images/Juegos/PC Juegos/3307210136817_s.jpg,0.25,0.01,CSI: Crime Scene Investigation
830,0.01,8414185050873,PC,/product_images/Juegos/PC Juegos/8414185050873_s.jpg,0.10,0.01,Los Sims Animales A Raudales (SN) (2 CDS)
830,0.40,8436010151661,PC,/product_images/Juegos/PC Juegos/8436010151661_s.jpg,1.50,0.20,Cossacks Anthology Edicion de Oro
830,0.01,8436010150749,PC,/product_images/defimg2_s.jpg,0.10,0.01,Mars Invader
830,0.10,8420266991255,PC,/product_images/Juegos/PC Juegos/8420266991255_s.jpg,0.50,0.01,"Longest Journey, The"
830,0.30,8431474001200,PC,/product_images/defimg2_s.jpg,1.00,0.10,Classic Games Collection
830,0.01,8436010150527,PC,/product_images/Juegos/PC Juegos/8436010150527_s.jpg,0.25,0.01,Torrente El Juego
830,0.50,8431474002832,PC,/product_images/defimg3_s.jpg,1.50,0.30,Cine Gramas
830,3.00,3348542135710,PC,/product_images/Juegos/PC Juegos/3348542135710_s.jpg,8.00,1.90,Warcraft 3: Reign of Chaos (SN) 1CD
830,0.30,3307210211989,PC,/product_images/Juegos/PC Juegos/3307210211989_s.jpg,1.00,0.10,Prince of Persia Ed. Col.
830,0.30,8436010150244,PC,/product_images/Juegos/PC Juegos/8436010150244_s.jpg,1.00,0.10,Tzar: Edicion de Oro
830,0.20,3307210264787,PC,/product_images/Juegos/PC Juegos/3307210264787_s.jpg,0.75,0.10,The Settlers Construye Tu Imperio
830,0.30,8436010151500,PC,/product_images/Juegos/PC Juegos/8436010151500_s.jpg,1.00,0.10,Toca Race Driver 2
830,2.00,3307210263575,PC,/product_images/Juegos/PC Juegos/3307210263575_s.jpg,7.00,1.40,Assassin's Creed
830,0.10,3307210133694,PC,/product_images/Juegos/PC Juegos/3307210133694_s.jpg,0.50,0.01,Prince Of Persia Las Arenas Del Tiempo
830,0.30,3307210217493,PC,/product_images/Juegos/PC Juegos/3307210217493_s.jpg,1.00,0.10,Heroes of Might & Magic V (SN)
830,1.60,5030917031922,PC,/product_images/Juegos/PC Juegos/5030917031922_s.jpg,4.50,0.90,Call of Duty 2
830,0.20,3307211664050,PC,/product_images/Juegos/PC Juegos/3307211664050_s.jpg,0.75,0.10,Word in conflict - Complete Edition
830,0.01,8414185050507,PC,/product_images/Juegos/PC Juegos/8414185050507_s.jpg,0.25,0.01,Los Sims de Vacaciones (SN) 1CD
830,0.30,3307210220295,PC,/product_images/defimg2_s.jpg,1.00,0.10,Splinter Cell Double Agent
830,0.40,5055060972328,PC,/product_images/Juegos/PC Juegos/5055060972328_s.jpg,1.50,0.20,Duck Tales Remastered
830,0.90,8414185032879,PC,/product_images/Juegos/PC Juegos/8414185032879_s.jpg,3.00,0.40,Los Sims 2 Mascotas Expansion (SN)
830,1.00,8414606754373,PC,/product_images/Juegos/PC Juegos/8414606754373_s.jpg,3.50,0.50,Randal's Monday
830,0.01,8436010150541,PC,/product_images/defimg5_s.jpg,0.25,0.01,PATRICIAN II
830,4.00,5026555053877,PC,/product_images/Juegos/PC Juegos/5026555053877_s.jpg,10.00,3.00,Grand Theft Auto IV (SN)
830,0.20,4014935251136,PC,/product_images/Juegos/PC Juegos/4014935251136_s.jpg,0.75,0.10,Port Royale
830,1.50,3348542193789,PC,/product_images/defimg2_s.jpg,4.00,0.90,Half Life
830,2.00,8414185051443,PC,/product_images/defimg3_s.jpg,6.00,1.20,Los Sims Megaluxe (SN) 4CD
830,0.01,8431474002825,PC,/product_images/defimg5_s.jpg,0.10,0.01,Cruci Gramas Classic
830,0.30,8436010154587,PC,/product_images/Juegos/PC Juegos/8436010154587_s.jpg,1.00,0.10,Caos En Deponia
830,0.30,8436010150541,PC,/product_images/Juegos/PC Juegos/8436010150541HD_s.jpg,1.00,0.10,House Of The Dead 2
830,0.30,3307211609143,PC,/product_images/Juegos/PC Juegos/3307211609143_s.jpg,1.00,0.10,Prince of Persia (2008)
830,0.20,3348542211667,PC,/product_images/Juegos/PC Juegos/3348542211667_s.jpg,0.75,0.10,World in Conflict
830,0.01,84360101502200003,PC,/product_images/defimg5_s.jpg,0.25,0.01,Tzar: Excalibur y el Rey Arturo
830,0.40,843601015102900010,PC,/product_images/Juegos/PC Juegos/843601015102900010_s.jpg,1.50,0.20,American Conquest (Edicion de Oro)
830,1.60,3307210148971,PC,/product_images/Juegos/PC Juegos/3307210148971_s.jpg,4.50,0.90,Age of Empires (Gold Edition)
830,1.60,8436010152002,PC,/product_images/Juegos/PC Juegos/8436010152002_s.jpg,4.50,0.90,Imperium Anthology
830,0.20,8436010150299,PC,/product_images/defimg4_s.jpg,0.75,0.10,Real War. Estrategia En Tiempo Real
830,0.30,8436010150930,PC,/product_images/Juegos/PC Juegos/8436010150930_s.jpg,1.00,0.10,Panzers II (SN) 1DVD
830,0.30,3307210156372,PC,/product_images/defimg5_s.jpg,1.00,0.10,Ghost Recon + Discos de Misiones
830,0.10,8436010151456,PC,/product_images/defimg3_s.jpg,0.50,0.01,Painkiller Edicion Oro 1CD
821,3.00,5030917070990,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917070990_s.jpg,5.00,2.00,Call of Duty: Modern Warfare 2
821,6.00,5030930111137,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030930111137_s.jpg,10.00,4.00,Battlefield 4
821,15.00,5030917162459,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917162459_s.jpg,25.00,11.00,Call Of Duty: Black Ops III
821,7.00,5030917147906,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917147906_s.jpg,12.00,5.00,Call Of Duty: Advanced Warfare
821,7.00,3307215793299,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215793299_s.jpg,12.00,5.00,Far Cry 4
821,6.00,3307215704974,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215704974_s.jpg,10.00,4.00,Assassin's Creed 4: Black Flag
821,1.90,5030934102902,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934102902_s.jpg,5.00,1.20,Battlefield 3
821,6.00,711719158264,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719158264_s.jpg,10.00,4.00,God of War III (3)
821,5.00,3307215633243,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215633243_s.jpg,8.00,3.00,Far Cry 3
821,5.00,5026555402057,PlayStation 3,/product_images/Juegos/PS3 Juegos/5026555402057_s.jpg,8.00,3.00,Red Dead Redemption
821,9.00,3307215721957,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215721957_s.jpg,15.00,6.00,Watch Dogs
821,2.00,3307217927104,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307217927104_s.jpg,6.00,1.40,Assassins Creed: Hermandad
821,9.00,711719250173,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719250173_s.jpg,15.00,6.00,Gran Turismo 6
821,2.00,3307210263483,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307210263483_s.jpg,6.00,1.40,Assassin's Creed
821,5.00,711719467359,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719467359_s.jpg,8.00,3.00,Uncharted: El Tesoro de Drake
821,0.30,4012927054574,PlayStation 3,/product_images/Juegos/PS3 Juegos/4012927054574_s.jpg,1.00,0.20,Pro Evolution Soccer (PES) 2013
821,6.00,093155141292,PlayStation 3,/product_images/Juegos/PS3 Juegos/093155141292_s.jpg,10.00,4.00,Elder Scrolls V: Skyrim
821,0.01,5030934104043,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934104043_s.jpg,0.25,0.01,FIFA 12
821,2.00,3307211666535,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307211666535_s.jpg,6.00,1.40,Assassin's Creed II
821,5.00,093155125421,PlayStation 3,/product_images/Juegos/PS3 Juegos/093155125421_s.jpg,8.00,3.00,Fallout 3
821,5.00,3307215590058,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215590058_s.jpg,8.00,3.00,Assassin's Creed: Revelations
821,5.00,711719128359,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719128359_s.jpg,8.00,3.00,Uncharted 2: Among Thieves
821,1.10,4012927056219,PlayStation 3,/product_images/Juegos/PS3 Juegos/4012927056219_s.jpg,3.00,0.70,Pro Evolution Soccer (PES) 2014
821,5.00,5030917047213,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917047213_s.jpg,8.00,3.00,Call of Duty 4: Modern Warfare
821,7.00,5055060928059,PlayStation 3,/product_images/Juegos/PS3 Juegos/5055060928059_s.jpg,12.00,5.00,Resident Evil 6
821,3.00,5055060925751,PlayStation 3,/product_images/Juegos/PS3 Juegos/5055060925751_s.jpg,6.00,2.00,Resident Evil 5
821,3.00,4012927050156,PlayStation 3,/product_images/Juegos/PS3 Juegos/4012927050156_s.jpg,5.00,2.00,Metal Gear Solid 4: Guns of the Patriots
821,1.50,711719684985,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719684985_s.jpg,4.00,0.90,Resistance: Fall of Man
821,0.01,4012927052228,PlayStation 3,/product_images/Juegos/PS3 Juegos/4012927052228_s.jpg,0.25,0.01,Pro Evolution Soccer (PES) 2011
821,0.10,4012927053393,PlayStation 3,/product_images/Juegos/PS3 Juegos/4012927053393_s.jpg,0.50,0.01,Pro Evolution Soccer (PES) 2012
821,3.00,711719999256,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719999256_s.jpg,6.00,2.00,Little Big Planet
821,0.01,5030934092326,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934092326_s.jpg,0.25,0.01,FIFA 11
