img_caratula,categoria_id,titulo,precio_venta,precio_compra,precio_intercambio,sku,categoria_str
/product_images/Juegos/Xbox 360 Juegos/5030930085773_s.jpg,827,My Sims Skyheroes,4.50,1.00,1.70,5030930085773,Xbox 360
/product_images/Juegos/PS3 Juegos/503093507PSA2_s.jpg,821,EA Sports Active 2 (Solo Juego),2.50,0.30,0.70,503093507,PlayStation 3
/product_images/Juegos/PS3 Juegos/5036675014375_s.jpg,821,Agarest Generations Of War 2,8.00,3.00,5.00,5036675014375,PlayStation 3
/product_images/Juegos/PS3 Juegos/3391891968188_s.jpg,821,Naruto Shippuden Ninja Storm 3: True Des,15.00,6.00,9.00,3391891968188,PlayStation 3
/product_images/defimg1_s.jpg,830,Rift (P),0.50,0.10,0.10,845841000266,PC
/product_images/defimg1_s.jpg,830,Zelenhgorm Land Of The Blue Moon,3.00,0.60,1.00,854657000001,PC
/product_images/defimg2_s.jpg,830,Arma 2 Operation Arrowhead,2.50,0.30,0.70,8594071980221,PC
/product_images/Juegos/Xbox 360 Juegos/5030917095054_s.jpg,827,Cabela's Dangerous Hunts 2011,5.00,1.20,1.90,5030917095054,Xbox 360
/product_images/Juegos/Xbox 360 Juegos/083717300601_s.jpg,827,Pro Evolution Soccer 2007,0.25,0.01,0.01,083717300601,Xbox 360
/product_images/Juegos/Xbox 360 Juegos/5030917082634_s.jpg,827,Band Hero (Super Bundle),40.00,18.00,25.00,5030917082634,Xbox 360
/product_images/Juegos/PS3 Juegos/8023171024684_s.jpg,821,Brunswick Pro Bowling (Move),6.00,2.00,3.00,8023171024684,PlayStation 3
/product_images/Juegos/PS3 Juegos/4012927053690_s.jpg,821,El Shaddai,8.00,3.00,5.00,4012927053690,PlayStation 3
/product_images/Juegos/PS3 Juegos/5050740026797_s.jpg,821,Worms Revolution Collection,15.00,6.00,9.00,5050740026797,PlayStation 3
/product_images/defimg4_s.jpg,830,ArmA II: Reinforcements,6.00,1.20,2.00,8594071980283,PC
/product_images/defimg3_s.jpg,830,UFO: Trilogy,8.00,1.60,2.00,8595559300173,PC
/product_images/defimg1_s.jpg,830,Lego Racers 2,1.50,0.20,0.40,8711539017095,PC
/product_images/Juegos/Xbox 360 Juegos/8023171033464_s.jpg,827,Terraria,10.00,4.00,6.00,8023171033464,Xbox 360
/product_images/Juegos/Xbox 360 Juegos/5060004769889_s.jpg,827,Football Manager 2007,0.75,0.10,0.20,5060004769889,Xbox 360
/product_images/Juegos/Xbox 360 Juegos/3546430128756_s.jpg,827,Bullet Witch,8.00,3.00,5.00,3546430128756,Xbox 360
/product_images/Juegos/PS3 Juegos/3512899110052_s.jpg,821,Of Orcs And Men,5.00,1.20,1.90,3512899110052,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030934059114_s.jpg,821,NHL 08,3.00,0.40,0.90,5030934059114,PlayStation 3
/product_images/Juegos/PS3 Juegos/8717418227081_s.jpg,821,Disney Sing It - Pop Hits,0.50,0.10,0.10,8717418227081,PlayStation 3
/product_images/defimg4_s.jpg,830,Lego 3 Games,0.10,0.01,0.01,8711539044725,PC
/product_images/Juegos/Xbox 360 Juegos/5060125483015_s.jpg,827,Onechanbara - Bikini Samurai Squad,12.00,5.00,7.00,5060125483015,Xbox 360
/product_images/Juegos/PS3 Juegos/3391891955966_s.jpg,821,Ace Combat: Assault Horizon LE,8.00,3.00,5.00,3391891955966,PlayStation 3
/product_images/defimg1_s.jpg,830,Lego PC Games (Collectors Box),10.00,2.00,3.00,8711539048488,PC
/product_images/defimg1_s.jpg,830,Knight Rider 2,3.00,0.40,0.90,8712823041437,PC
/product_images/Juegos/Xbox 360 Juegos/5060073309658_s.jpg,827,Fist Of The North Star 2,9.00,4.00,5.00,5060073309658,Xbox 360
/product_images/Juegos/Xbox 360 Juegos/5021290028333_s.jpg,827,Bionicle Heroes,8.00,3.00,5.00,5021290028333,Xbox 360
/product_images/Juegos/PS3 Juegos/5026555415415_s.jpg,821,Xcom: Enemy Within,12.00,5.00,7.00,5026555415415,PlayStation 3
/product_images/Juegos/PS3 Juegos/3700515800269_s.jpg,821,Retro Mental,5.00,1.20,1.90,3700515800269,PlayStation 3
/product_images/defimg4_s.jpg,830,SAS Antiterror Force,4.00,0.60,1.20,8712823042786,PC
/product_images/defimg1_s.jpg,830,London Racer Destruction Madness,0.75,0.10,0.20,8712823042984,PC
/product_images/Juegos/Xbox 360 Juegos/885370662764_s.jpg,827,Zoo Tycoon,30.00,13.00,18.00,885370662764,Xbox 360
/product_images/Juegos/Xbox 360 Juegos/88537014006D_s.jpg,827,Lips: I Love The 80's (Sin Microfonos),12.00,5.00,7.00,88537014006,Xbox 360
/product_images/Juegos/PS3 Juegos/711719640592_s.jpg,821,Time Crisis 4 + Pistola,25.00,11.00,15.00,711719640592,PlayStation 3
/product_images/Juegos/PS3 Juegos/711719249740_s.jpg,821,"Libro de los Hechizos, El (Libro+Juego)",25.00,-1,-1,711719249740,PlayStation 3
/product_images/defimg2_s.jpg,830,London Racer Police Madness,0.10,0.01,0.01,8712823043080,PC
/product_images/defimg2_s.jpg,830,Knight Rider,4.00,0.80,1.40,8712823977897,PC
/product_images/Juegos/Xbox 360 Juegos/5030917073083_s.jpg,827,DJ Hero & Mesa de Mezclas,2.50,0.60,0.90,5030917073083,Xbox 360
/product_images/Juegos/PS3 Juegos/5026555410960_s.jpg,821,Borderlands 2 - Pack Contenido Adicional,2.50,0.60,0.90,5026555410960,PlayStation 3
/product_images/defimg4_s.jpg,830,Corrupcion En Miami,1.50,0.30,0.50,8712823978382,PC
/product_images/Juegos/Xbox 360 Juegos/5030930096823_s.jpg,827,Dragon Age: Origins UE,12.00,5.00,7.00,5030930096823,Xbox 360
/product_images/Juegos/DS Juegos/5030934066013_s.jpg,834,Zubo,3.50,0.80,1.30,5030934066013,Nintendo DS
/product_images/Juegos/PS3 Juegos/5026555410373_s.jpg,821,Bioshock Infinite Premium Ed,28.00,12.00,17.00,5026555410373,PlayStation 3
/product_images/Juegos/PS3 Juegos/5060125483534_s.jpg,821,Eat Lead,4.00,0.90,1.50,5060125483534,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030917101144_s.jpg,821,Cabela's Survival: Shadows of Katmai SAS,12.00,5.00,7.00,5030917101144,PlayStation 3
/product_images/Juegos/Xbox 360 Juegos/5055060961520_s.jpg,827,Street Fighter IV Edicion Coleccionista,12.00,5.00,7.00,5055060961520,Xbox 360
/product_images/Juegos/Xbox 360 Juegos/752919550274_s.jpg,827,Avatar: The Burning Earth,12.00,5.00,7.00,752919550274,Xbox 360
/product_images/Juegos/Xbox 360 Juegos/5055060961483_s.jpg,827,Street Fighter IV *USE 5055060961421*,8.00,-1,-1,5055060961483,Xbox 360
/product_images/Juegos/DS Juegos/5030934067058_s.jpg,834,Sim Animals,2.50,0.60,0.90,5030934067058,Nintendo DS
/product_images/Juegos/DS Juegos/5030934067256_s.jpg,834,Littlest Pet Shop: Jardin,6.00,1.40,2.00,5030934067256,Nintendo DS
/product_images/Juegos/DS Juegos/5030934067539_s.jpg,834,Skate It,4.00,1.80,2.00,5030934067539,Nintendo DS
/product_images/Juegos/PS3 Juegos/3391891969000_s.jpg,821,Naruto Shippuden: Will Of Fire (CE),25.00,11.00,15.00,3391891969000,PlayStation 3
/product_images/Juegos/PS3 Juegos/730865001491_s.jpg,821,Dragon's Crown,40.00,18.00,25.00,730865001491,PlayStation 3
/product_images/Juegos/PS3 Juegos/4005209151856_s.jpg,821,"Warhammer 40,000: Space Marine CE*Offlin",28.00,12.00,17.00,4005209151856,PlayStation 3
/product_images/Juegos/Xbox 360 Juegos/3348542220256_s.jpg,827,Leyenda de Spyro: La Fuerza del Drago,15.00,6.00,9.00,3348542220256,Xbox 360
/product_images/Juegos/Xbox 360 Juegos/5030934098052_s.jpg,827,Tiger Woods PGA Tour 12,1.50,0.30,0.50,5030934098052,Xbox 360
/product_images/Juegos/Xbox 360 Juegos/4012927038369_s.jpg,827,Castlevania: Lords of Shadow 2 -Tomb Ed.,40.00,18.00,25.00,4012927038369,Xbox 360
/product_images/Juegos/DS Juegos/5030934071512_s.jpg,834,Henry Hatsworth en la Aventura Rompecabe,25.00,11.00,15.00,5030934071512,Nintendo DS
/product_images/Juegos/PS3 Juegos/4005209127394_s.jpg,821,MX vs ATV: Reflex,8.00,3.00,5.00,4005209127394,PlayStation 3
/product_images/Juegos/Xbox 360 Juegos/3307211639522_s.jpg,827,"Ghost Recon 2, Legacy Ed.",2.00,0.40,0.70,3307211639522,Xbox 360
/product_images/Juegos/DS Juegos/5030934072052_s.jpg,834,My Sims Racing,4.00,0.90,1.50,5030934072052,Nintendo DS
/product_images/Juegos/PS3 Juegos/711719228431_s.jpg,821,Uncharted Trilogia,32.00,14.00,20.00,711719228431,PlayStation 3
/product_images/Juegos/DS Juegos/5030934072120_s.jpg,834,Football Academy,4.00,0.90,1.50,5030934072120,Nintendo DS
/product_images/Juegos/PS3 Juegos/3307219902925_s.jpg,821,Michael Jackson: The Experience,5.00,1.20,1.90,3307219902925,PlayStation 3
/product_images/Juegos/DS Juegos/5030934072137_s.jpg,834,Littlest Pet Shop Primavera,12.00,5.00,7.00,5030934072137,Nintendo DS
/product_images/Juegos/PS3 Juegos/5060121824324_s.jpg,821,Disgaea 3: Absence of Justice,8.00,3.00,5.00,5060121824324,PlayStation 3
/product_images/Juegos/DS Juegos/5030934073707_s.jpg,834,Juegos de Viaje para Dummies,2.00,0.30,0.60,5030934073707,Nintendo DS
/product_images/Juegos/PS3 Juegos/5055277015818_s.jpg,821,Yakuza: Dead Souls,6.00,1.40,2.00,5055277015818,PlayStation 3
/product_images/Juegos/DS Juegos/5030934078085_s.jpg,834,PetShop En La Playa,18.00,8.00,11.00,5030934078085,Nintendo DS
/product_images/Juegos/DS Juegos/5030934078108_s.jpg,834,Littlest Pet Shop: En el Campo,10.00,4.00,6.00,5030934078108,Nintendo DS
/product_images/Juegos/DS Juegos/5030934083119_s.jpg,834,My Sims Skyheroes,3.00,0.70,1.10,5030934083119,Nintendo DS
/product_images/Juegos/DS Juegos/5030934087483_s.jpg,834,Harry Potter Y Las Reliquias De La Muert,4.00,0.90,1.50,5030934087483,Nintendo DS
/product_images/Juegos/DS Juegos/5030934101110_s.jpg,834,Rango,5.00,1.20,1.90,5030934101110,Nintendo DS
/product_images/Juegos/DS Juegos/5030935042856_s.jpg,834,Los Urbz Sims En La Ciudad,3.50,0.80,1.30,5030935042856,Nintendo DS
/product_images/Juegos/DS Juegos/5030935046199_s.jpg,834,Sims 2,3.50,0.80,1.30,5030935046199,Nintendo DS
/product_images/Juegos/DS Juegos/5030935058758_s.jpg,834,Sims 2: Castaway,4.00,0.90,1.50,5030935058758,Nintendo DS
/product_images/Juegos/DS Juegos/5030935059250_s.jpg,834,EA Playground,1.50,0.20,0.40,5030935059250,Nintendo DS
/product_images/Juegos/DS Juegos/5030935059403_s.jpg,834,"Simpson Game, The",15.00,6.00,9.00,5030935059403,Nintendo DS
/product_images/Juegos/DS Juegos/5030935061390_s.jpg,834,Orcs & Elves,6.00,2.00,3.00,5030935061390,Nintendo DS
/product_images/Juegos/DS Juegos/5030935066616_s.jpg,834,Sims 2: Apartment Pets,2.00,0.30,0.60,5030935066616,Nintendo DS
/product_images/Juegos/DS Juegos/5030935067538_s.jpg,834,Skate,6.00,2.00,3.00,5030935067538,Nintendo DS
/product_images/Juegos/DS Juegos/5030935072129_s.jpg,834,Football Academy (UK),3.50,0.80,1.30,5030935072129,Nintendo DS
/product_images/Juegos/DS Juegos/5030935073836_s.jpg,834,GI Joe: The Rise of Cobra,2.50,0.60,0.90,5030935073836,Nintendo DS
/product_images/Juegos/DS Juegos/5030935074253_s.jpg,834,Hasbro Family Game Night: Volume 1,12.00,5.00,7.00,5030935074253,Nintendo DS
/product_images/Juegos/DS Juegos/5060121824126_s.jpg,834,Chrono Trigger,50.00,22.00,31.00,5060121824126,Nintendo DS
/product_images/Juegos/DS Juegos/8023171022154_s.jpg,834,Cooking Mama 3,6.00,2.00,3.00,8023171022154,Nintendo DS
/product_images/Juegos/DS Juegos/5060125481509_s.jpg,834,Ben 10: Protector of Earth,4.00,0.90,1.50,5060125481509,Nintendo DS
/product_images/Juegos/DS Juegos/8717418158101_s.jpg,834,High School Musical 2 - Work This Out,0.50,0.01,0.10,8717418158101,Nintendo DS
/product_images/Juegos/DS Juegos/5060189090051_s.jpg,834,Happy Party With Hello Kitty & Friends,4.00,-1,-1,5060189090051,Nintendo DS
/product_images/Juegos/DS Juegos/5030934063661_s.jpg,834,Ninja Reflex,4.00,0.90,1.50,5030934063661,Nintendo DS
/product_images/Juegos/DS Juegos/8023171014463_s.jpg,834,Cosmetic Paradise: Maquillate y Peinate,5.00,2.00,3.00,8023171014463,Nintendo DS
/product_images/Juegos/DS Juegos/5743211740758_s.jpg,834,Bratz Ponyz,4.00,0.90,1.50,5743211740758,Nintendo DS
/product_images/Juegos/DS Juegos/8717418320720_s.jpg,834,Phineas And Ferb Across The 2nd Dimensio,4.00,0.90,1.50,8717418320720,Nintendo DS
/product_images/Juegos/DS Juegos/4012927081389_s.jpg,834,Lost in Blue,8.00,3.00,5.00,4012927081389,Nintendo DS
/product_images/Juegos/DS Juegos/045496464394_s.jpg,834,Herbie Rescue Rally,5.00,1.20,1.90,045496464394,Nintendo DS
/product_images/Juegos/DS Juegos/5051893052947_s.jpg,834,"Ninjago, El",9.00,4.00,5.00,5051893052947,Nintendo DS
/product_images/Juegos/DS Juegos/5060138430150_s.jpg,834,"Telarana de Carlota, La",2.00,0.30,0.60,5060138430150,Nintendo DS
/product_images/Juegos/DS Juegos/5051893036213_s.jpg,834,GaHoole: La Leyenda De Los Guardianes,3.00,0.70,1.10,5051893036213,Nintendo DS
/product_images/Juegos/DS Juegos/045496462192_s.jpg,834,Meteos,3.50,0.80,1.30,045496462192,Nintendo DS
/product_images/Juegos/DS Juegos/4005209077989_s.jpg,834,Alex Rider Stormbreaker,1.00,0.10,0.30,4005209077989,Nintendo DS
/product_images/Juegos/DS Juegos/5055060942055_s.jpg,834,Megaman Starforce Pegasus,10.00,4.00,6.00,5055060942055,Nintendo DS
/product_images/Juegos/DS Juegos/8717418281687_s.jpg,834,Phineas And Ferb: Ride Again,2.00,0.30,0.60,8717418281687,Nintendo DS
/product_images/Juegos/DS Juegos/045496463908_s.jpg,834,Children Of Mana,6.00,2.00,3.00,045496463908,Nintendo DS
/product_images/Juegos/DS Juegos/5055277013623_s.jpg,834,Aliens Infestation,12.00,5.00,7.00,5055277013623,Nintendo DS
/product_images/Juegos/DS Juegos/3307211310148_s.jpg,834,Imagina Ser Mama: Mira Como Aprenden,2.00,0.30,0.60,3307211310148,Nintendo DS
/product_images/Juegos/DS Juegos/4005209145855_s.jpg,834,Rio,4.00,0.90,1.50,4005209145855,Nintendo DS
/product_images/Juegos/DS Juegos/3307210323453_s.jpg,834,My Health Coach: Manage..(No Pedometer),0.25,0.01,0.01,3307210323453,Nintendo DS
/product_images/Juegos/DS Juegos/4020628503017_s.jpg,834,Let's Play: School,0.50,0.01,0.10,4020628503017,Nintendo DS
/product_images/Juegos/DS Juegos/3307211608757_s.jpg,834,Tim Power: Lucha Contra el Fuego,1.50,0.20,0.40,3307211608757,Nintendo DS
/product_images/Juegos/DS Juegos/045496463328_s.jpg,834,Sudoku Master,4.00,0.90,1.50,045496463328,Nintendo DS
/product_images/Juegos/DS Juegos/8023171014630_s.jpg,834,Kids Training: Cuentame Un  Cuento,2.50,0.60,0.90,8023171014630,Nintendo DS
/product_images/Juegos/DS Juegos/4005209120425_s.jpg,834,Cars: Race O Rama,5.00,2.00,3.00,4005209120425,Nintendo DS
/product_images/Juegos/DS Juegos/5743211740925_s.jpg,834,Garfields Nightmare,8.00,3.00,5.00,5743211740925,Nintendo DS
/product_images/Juegos/DS Juegos/4005209153751_s.jpg,834,"Gato Con Botas, El",3.00,0.70,1.10,4005209153751,Nintendo DS
/product_images/Juegos/DS Juegos/4020628501969_s.jpg,834,Horse Life,2.50,0.60,0.90,4020628501969,Nintendo DS
/product_images/Juegos/DS Juegos/5055060942031_s.jpg,834,Megaman ZX,15.00,6.00,9.00,5055060942031,Nintendo DS
/product_images/Juegos/DS Juegos/5060015536203_s.jpg,834,Powershot Pinball Constructor,1.00,0.10,0.30,5060015536203,Nintendo DS
/product_images/defimg5_s.jpg,830,Ultimate Mahjongg,0.25,0.01,0.01,8715181998740,PC
/product_images/defimg1_s.jpg,830,Earthworm Jim 3D,1.00,0.10,0.30,8715686003857,PC
/product_images/defimg5_s.jpg,830,Voodoo Kid,0.10,0.01,0.01,8715686004700,PC
/product_images/defimg3_s.jpg,830,Nelson Piquet's Grand Prix Evolution,0.75,0.10,0.20,8715686005059,PC
/product_images/defimg4_s.jpg,830,Lemmings,3.00,0.40,0.90,8715686005318,PC
/product_images/defimg3_s.jpg,830,Sim Park,1.50,0.20,0.40,8715686007091,PC
/product_images/defimg4_s.jpg,830,Sim Tower,1.50,0.20,0.40,8715686007343,PC
/product_images/defimg3_s.jpg,830,Nascar Revolution,2.00,0.40,0.70,8715686007541,PC
/product_images/defimg2_s.jpg,830,Virtual Pool Hall,0.25,0.01,0.01,8715686009941,PC
/product_images/defimg1_s.jpg,830,Fighter Pilot,0.10,0.01,0.01,8715686012125,PC
/product_images/defimg3_s.jpg,830,Command & Conquer Red Alert,3.00,0.40,0.90,8715686012835,PC
/product_images/Juegos/PC Juegos/8715686013214_s.jpg,830,Need For Speed Road Challenge,3.00,0.70,1.10,8715686013214,PC
/product_images/defimg3_s.jpg,830,Hearts Deluxe,0.25,0.01,0.01,8715686013627,PC
/product_images/defimg1_s.jpg,830,Lego Creator Knight's Kingdom,2.50,0.50,0.90,8715686014112,PC
/product_images/defimg3_s.jpg,830,"Isla Lego, La",0.25,0.01,0.01,8715686014259,PC
/product_images/defimg1_s.jpg,830,Lego Loco,1.00,0.10,0.30,8715686014341,PC
/product_images/defimg1_s.jpg,830,Lego Rock Raiders,0.75,0.10,0.20,8715686014617,PC
/product_images/defimg2_s.jpg,830,Legoland,0.25,0.01,0.01,8715686014884,PC
/product_images/defimg5_s.jpg,830,Hot Wheels World Race,1.50,0.30,0.50,8716051505075,PC
/product_images/defimg5_s.jpg,830,Nexus,0.25,0.01,0.01,8716392002264,PC
/product_images/defimg5_s.jpg,830,Dinosaurs Danger Island,0.50,0.01,0.10,8716718003753,PC
/product_images/defimg5_s.jpg,830,Tetrix,0.10,0.01,0.01,8716718005306,PC
/product_images/defimg1_s.jpg,830,Family Friendly Software Mahjongg,0.25,0.01,0.01,8716718007102,PC
/product_images/defimg3_s.jpg,830,Battle of the Sea,1.00,0.10,0.30,8716718007171,PC
/product_images/defimg4_s.jpg,830,Kult Heretic Kingdoms,0.50,0.01,0.10,8717127290079,PC
/product_images/defimg5_s.jpg,830,Alida The Enigmatic Giant,5.00,1.00,1.80,8717127290123,PC
/product_images/defimg3_s.jpg,830,Cross Racing Championship 2005,2.50,0.50,0.90,8717127290178,PC
/product_images/defimg4_s.jpg,830,World war III,0.10,0.01,0.01,8717202730056,PC
/product_images/defimg3_s.jpg,830,Taxi Racer London 2,1.50,0.30,0.50,8717202730193,PC
/product_images/defimg2_s.jpg,830,Pirates of the Caribbean Game,12.00,2.00,4.00,8717418146504,PC
/product_images/defimg5_s.jpg,830,Disney Winnie the Pooh,1.00,0.10,0.30,8717418309336,PC
/product_images/defimg5_s.jpg,830,Disney Universe,6.00,1.20,2.00,8717418335069,PC
/product_images/defimg4_s.jpg,830,World Racing 2,2.00,0.40,0.70,8717545400333,PC
/product_images/defimg2_s.jpg,830,Knights of the Temple 2 (SN) 1DVD,2.50,0.30,0.70,8717545400517,PC
/product_images/defimg2_s.jpg,830,Gene Troopers,1.00,0.10,0.30,8717545400692,PC
/product_images/defimg4_s.jpg,830,Age of Pirates Caribbean Tales,1.00,0.10,0.30,8717545401101,PC
/product_images/defimg3_s.jpg,830,Evil Days of Luckless John,4.00,0.80,1.40,8717545401330,PC
/product_images/Juegos/PC Juegos/8717545401392_s.jpg,830,Obscure II,3.00,0.60,1.00,8717545401392,PC
/product_images/defimg4_s.jpg,830,Agression: Reign Over Europe,3.50,0.50,1.00,8717545401712,PC
/product_images/defimg1_s.jpg,830,Dimensity,2.50,0.30,0.70,8717545402108,PC
/product_images/defimg5_s.jpg,830,Age Of Pirates: City Of Abandoned Ships,0.25,0.01,0.01,8717545402276,PC
/product_images/defimg5_s.jpg,830,Upper Deck World of Warcraft Onyxias Lair,4.00,0.80,1.40,8717646205875,PC
/product_images/defimg1_s.jpg,830,Sword Of The Stars,1.00,0.10,0.30,8717662270086,PC
/product_images/defimg1_s.jpg,830,War World III Tactical Combat (SN),0.10,0.01,0.01,8717662270130,PC
/product_images/defimg2_s.jpg,830,Ship Simulator 2006,0.75,0.10,0.20,8717662270208,PC
/product_images/defimg1_s.jpg,830,Barrow Hill,3.50,0.80,1.30,8717662270284,PC
/product_images/defimg2_s.jpg,830,Ship Simulator 2006 (Gold Edition),2.50,0.30,0.70,8717662270406,PC
/product_images/defimg5_s.jpg,830,Warpath,0.75,0.10,0.20,8717662270475,PC
/product_images/defimg3_s.jpg,830,Ship Simulator 2008,1.00,0.10,0.30,8717662270512,PC
/product_images/defimg1_s.jpg,830,Lost Crown (P),4.00,0.80,1.40,8717662270628,PC
/product_images/defimg3_s.jpg,830,Dark Fall: Lost Souls (P),12.00,2.00,4.00,8718144470093,PC
/product_images/defimg5_s.jpg,830,Dracula Trilogy,6.00,1.20,2.00,8718144470215,PC
/product_images/defimg3_s.jpg,830,Killing Floor (P),1.50,0.30,0.50,8718144470635,PC
/product_images/defimg4_s.jpg,830,Starpoint Gemini,8.00,1.60,2.00,8718144470949,PC
/product_images/defimg1_s.jpg,830,Armada 2526 Gold Edition,4.00,0.80,1.40,8718144471113,PC
/product_images/Juegos/PC Juegos/8718144471700_s.jpg,830,Endless Legend (P),3.00,0.40,0.90,8718144471700,PC
/product_images/Juegos/DS Juegos/5026555041676_s.jpg,834,Los 4 Fantasticos Y Silver Surfer,2.50,0.60,0.90,5026555041676,Nintendo DS
/product_images/Juegos/DS Juegos/5060112741425_s.jpg,834,Ninja Town,1.00,0.10,0.30,5060112741425,Nintendo DS
/product_images/Juegos/DS Juegos/5060112742187_s.jpg,834,Mushroom Men,4.00,0.90,1.50,5060112742187,Nintendo DS
/product_images/Juegos/DS Juegos/5055277013029_s.jpg,834,Capitán América Supersoldado,6.00,2.00,3.00,5055277013029,Nintendo DS
/product_images/Juegos/DS Juegos/5030917069079_s.jpg,834,Space Camp,2.50,0.60,0.90,5030917069079,Nintendo DS
/product_images/Juegos/DS Juegos/5743211741311_s.jpg,834,Zenses Rainforest,0.50,0.01,0.10,5743211741311,Nintendo DS
/product_images/Juegos/DS Juegos/5055277011278_s.jpg,834,Thor,8.00,3.00,5.00,5055277011278,Nintendo DS
/product_images/Juegos/DS Juegos/3307211671782_s.jpg,834,Lluvia de Ablondigas,7.00,3.00,4.00,3307211671782,Nintendo DS
/product_images/Juegos/DS Juegos/4020628503567_s.jpg,834,Juguemos a ser Veterinaria,6.00,2.00,3.00,4020628503567,Nintendo DS
/product_images/Juegos/DS Juegos/5051893013054_s.jpg,834,Queen Teen The Clique,2.50,0.60,0.90,5051893013054,Nintendo DS
/product_images/Juegos/DS Juegos/3307210448927_s.jpg,834,Imagina ser Decoradora,3.50,0.80,1.30,3307210448927,Nintendo DS
/product_images/Juegos/DS Juegos/3307210322470_s.jpg,834,Imagine Babies,0.25,0.01,0.01,3307210322470,Nintendo DS
/product_images/Juegos/DS Juegos/3307210258175_s.jpg,834,Imagina ser Cocinera,2.00,0.40,0.70,3307210258175,Nintendo DS
/product_images/Juegos/DS Juegos/045496466145_s.jpg,834,Princesas Disney: Joyas Magicas,12.00,5.00,7.00,045496466145,Nintendo DS
