categoria_id,precio_intercambio,img_caratula,precio_venta,precio_compra,titulo,categoria_str,sku
827,1.50,/product_images/Juegos/Xbox 360 Juegos/882224053594_s.jpg,4.00,0.90,Kameo Elements Of Power,Xbox 360,882224053594
831,6.00,/product_images/Juegos/Wii Juegos/5024866341744_s.jpg,10.00,4.00,Colin McRae: Dirt 2,Wii,5024866341744
830,0.30,/product_images/defimg3_s.jpg,1.00,0.10,Trackmania (SN),PC,3700046239057
821,5.00,/product_images/Juegos/PS3 Juegos/5030934109628_s.jpg,9.00,4.00,Crysis 3,PlayStation 3,5030934109628
834,1.70,/product_images/Juegos/DS Juegos/4005209074803_s.jpg,4.50,1.00,Buscando a Nemo: Fuga Hacia el Oceano,Nintendo DS,4005209074803
862,0.90,/product_images/defimg3_s.jpg,3.00,0.40,Xiaolin Showdown,PSP,4012927061381
862,1.80,/product_images/Juegos/PSP Juegos/4012927062036_s.jpg,5.00,1.00,Death Jr. 2: Root of Evil,PSP,4012927062036
827,3.00,/product_images/Juegos/Xbox 360 Juegos/5024866348392_s.jpg,5.00,2.00,Dirt Showdown,Xbox 360,5024866348392
827,3.00,/product_images/Juegos/Xbox 360 Juegos/5024866333763_s.jpg,5.00,2.00,Clive Barker's Jericho,Xbox 360,5024866333763
831,2.00,/product_images/Juegos/Wii Juegos/5026555041898_s.jpg,6.00,1.40,Table Tennis,Wii,5026555041898
830,0.20,/product_images/defimg3_s.jpg,0.75,0.10,Comand & Conquer Renegade,PC,8414185059890
821,7.00,/product_images/Juegos/PS3 Juegos/5051893130065_s.jpg,12.00,5.00,Lego Senor De Los Anillos,PlayStation 3,5051893130065
834,0.40,/product_images/defimg3_s.jpg,1.50,0.20,Golden Nugget Casino,Nintendo DS,4005209076180
862,1.40,/product_images/Juegos/PSP Juegos/4012927062197_s.jpg,4.00,0.80,Winx Club: Unete al Club,PSP,4012927062197
827,3.00,/product_images/Juegos/Xbox 360 Juegos/5030934092623_s.jpg,5.00,2.00,Bulletstorm,Xbox 360,5030934092623
831,2.00,/product_images/Juegos/Wii Juegos/5026555043557_s.jpg,6.00,1.40,Mi Gran fiesta de Cumpleanos,Wii,5026555043557
830,0.40,/product_images/Juegos/PC Juegos/3546430118276_s.jpg,1.50,0.20,The Matrix Path of Neo (1DVD),PC,3546430118276
821,11.00,/product_images/Juegos/PS3 Juegos/5055060929322_s.jpg,18.00,8.00,Resident Evil: Revelations,PlayStation 3,5055060929322
834,0.40,/product_images/Juegos/DS Juegos/4005209077989_s.jpg,1.50,0.20,Alex Rider Stormbreaker,Nintendo DS,4005209077989
862,2.00,/product_images/Juegos/PSP Juegos/4012927062302_s.jpg,6.00,1.20,Coded Arms 2: Contagion,PSP,4012927062302
862,9.00,/product_images/Juegos/PSP Juegos/4012927062685_s.jpg,25.00,5.00,Castlevania: The Dracula X Chronicles,PSP,4012927062685
862,2.00,/product_images/Juegos/PSP Juegos/4012927062968_s.jpg,7.00,1.40,Metal Gear Portable Ops Plus,PSP,4012927062968
827,1.30,/product_images/Juegos/Xbox 360 Juegos/3307215589113_s.jpg,3.50,0.80,Your Shape Fitness Evolved 2012 (Kinect),Xbox 360,3307215589113
827,6.00,/product_images/Juegos/Xbox 360 Juegos/023272009892_s.jpg,10.00,4.00,"Star Wars - El Poder De La Fuerza II, 2",Xbox 360,023272009892
827,1.50,/product_images/Juegos/Xbox 360 Juegos/093155140516_s.jpg,4.00,0.90,Hunted: The Demons Forge,Xbox 360,093155140516
831,3.00,/product_images/Juegos/Wii Juegos/5026555044912_s.jpg,5.00,2.00,NBA 2K11,Wii,5026555044912
831,2.00,/product_images/Juegos/Wii Juegos/5030917037337_s.jpg,7.00,1.60,Tony Hawk's Downhill Jam,Wii,5030917037337
831,3.00,/product_images/Juegos/Wii Juegos/5030917043086_s.jpg,5.00,2.00,Rapala Tournament Fishing,Wii,5030917043086
830,0.10,/product_images/defimg1_s.jpg,0.50,0.01,Fifa 06 (SN),PC,014633149609
830,2.00,/product_images/defimg1_s.jpg,6.00,1.40,GTA III,PC,5026555036511
830,2.00,/product_images/defimg2_s.jpg,6.00,1.20,Los Sims Megaluxe (SN) 4CD,PC,8414185051443
821,4.00,/product_images/Juegos/PS3 Juegos/5030934076937_s.jpg,7.00,3.00,Brutal Legend,PlayStation 3,5030934076937
821,3.00,/product_images/Juegos/PS3 Juegos/5030917065767_s.jpg,6.00,2.00,X-Men Origenes: Lobezno,PlayStation 3,5030917065767
821,9.00,/product_images/Juegos/PS3 Juegos/0711719267751_s.jpg,15.00,6.00,Sly Cooper: Ladrones en el Tiempo,PlayStation 3,0711719267751
834,1.70,/product_images/defimg3_s.jpg,4.50,1.00,Purr Pals,Nintendo DS,4005209093170
834,1.50,/product_images/Juegos/DS Juegos/4005209106566_s.jpg,4.00,0.90,Viaje al Centro de la Tierra,Nintendo DS,4005209106566
834,1.30,/product_images/Juegos/DS Juegos/4005209111683_s.jpg,3.50,0.80,Bob Esponja y Sus Amigos: Globs of Doom,Nintendo DS,4005209111683
862,0.60,/product_images/Juegos/PSP Juegos/4012927064399_s.jpg,2.00,0.30,Yu-Gi-Oh! Tag Force 4,PSP,4012927064399
862,0.40,/product_images/defimg3_s.jpg,1.50,0.20,Gladiator Begins,PSP,4510772106580
862,0.40,/product_images/Juegos/PSP Juegos/5017783026092_s.jpg,1.50,0.20,Jackass,PSP,5017783026092
827,11.00,/product_images/Juegos/Xbox 360 Juegos/093155148802_s.jpg,18.00,8.00,Wolfenstein: The New Order (4 Disc),Xbox 360,093155148802
827,11.00,/product_images/Juegos/Xbox 360 Juegos/093155149779_s.jpg,18.00,8.00,Dishonored - GOTY (18) *2 Disc*,Xbox 360,093155149779
827,1.10,/product_images/Juegos/Xbox 360 Juegos/3307210247070_s.jpg,3.00,0.70,Ghost Recon Advanced Warfighter 2,Xbox 360,3307210247070
831,2.00,/product_images/Juegos/Wii Juegos/5030917043567_s.jpg,7.00,1.60,Spider-Man 3,Wii,5030917043567
831,1.70,/product_images/Juegos/Wii Juegos/5030917048142_s.jpg,4.50,1.00,Bee Movie,Wii,5030917048142
831,1.80,/product_images/Juegos/Wii Juegos/5030917066450_s.jpg,3.00,1.30,Transformers: La Vengana de los Caidos,Wii,5030917066450
830,0.40,/product_images/defimg2_s.jpg,1.50,0.20,Joint Operations + Escalation Expansion,PC,8430613000739
830,0.01,/product_images/defimg1_s.jpg,0.25,0.01,Gorasul - El legado del Dragon,PC,8427197110145
830,0.70,/product_images/defimg3_s.jpg,2.50,0.30,Sherlock Holmes: Rey de los Ladrones,PC,8436010151876
821,1.50,/product_images/Juegos/PS3 Juegos/8717418281861_s.jpg,4.00,0.90,Tron: Evolution,PlayStation 3,8717418281861
821,1.10,/product_images/Juegos/PS3 Juegos/711719166290_s.jpg,3.00,0.70,Medieval Moves (Move),PlayStation 3,711719166290
821,3.00,/product_images/Juegos/PS3 Juegos/711719779452_s.jpg,5.00,2.00,Singstar ABBA (Solo Juego),PlayStation 3,711719779452
834,1.10,/product_images/Juegos/DS Juegos/4005209113410_s.jpg,3.00,0.70,Bratz: Girls Really Rock,Nintendo DS,4005209113410
834,0.10,/product_images/Juegos/DS Juegos/4005209113502_s.jpg,0.50,0.01,All Star Cheerleader,Nintendo DS,4005209113502
834,1.70,/product_images/Juegos/DS Juegos/4005209120081_s.jpg,4.50,1.00,Disney Pixar Up,Nintendo DS,4005209120081
862,1.80,/product_images/defimg4_s.jpg,5.00,1.00,Lord Of Arcana,PSP,5021290050129
862,2.00,/product_images/Juegos/PSP Juegos/5024866328400_s.jpg,6.00,1.20,Colin McRae Rally 2005 Plus,PSP,5024866328400
862,0.60,/product_images/Juegos/PSP Juegos/5024866328523_s.jpg,2.00,0.30,TOCA Race Driver 2,PSP,5024866328523
827,5.00,/product_images/Juegos/Xbox 360 Juegos/3307211657489_s.jpg,8.00,3.00,Call of Juarez: Bound in Blood,Xbox 360,3307211657489
827,11.00,/product_images/Juegos/Xbox 360 Juegos/3307215897447_s.jpg,18.00,8.00,Just Dance 2016,Xbox 360,3307215897447
827,0.70,/product_images/Juegos/Xbox 360 Juegos/3348542206465_s.jpg,2.00,0.40,Timeshift,Xbox 360,3348542206465
831,3.00,/product_images/Juegos/Wii Juegos/5030917076121_s.jpg,6.00,2.00,Madagascar Kartz,Wii,5030917076121
831,0.01,/product_images/Juegos/Wii Juegos/503091707WIGS_s.jpg,0.25,0.01,DJ Hero (Solo Juego),Wii,503091707
831,2.00,/product_images/Juegos/Wii Juegos/5030917082078_s.jpg,4.00,1.80,Shrek: Felices Para Siempre,Wii,5030917082078
830,1.20,/product_images/defimg2_s.jpg,3.50,0.70,Battlefield 2 Complete Collection,PC,8414185033517
830,0.30,/product_images/defimg5_s.jpg,1.00,0.10,World of Goo,PC,5906961196699
830,0.90,/product_images/Juegos/PC Juegos/5906961196729_s.jpg,3.00,0.40,Crash Time II (2),PC,5906961196729
821,3.00,/product_images/Juegos/PS3 Juegos/8717418254933_s.jpg,5.00,2.00,Split Second Velocity,PlayStation 3,8717418254933
821,5.00,/product_images/Juegos/PS3 Juegos/8718591181955_s.jpg,8.00,3.00,Adam's Venture Chronicles,PlayStation 3,8718591181955
821,8.00,/product_images/Juegos/PS3 Juegos/023272009779_s.jpg,14.00,6.00,Lego Star Wars III: The Clone Wars,PlayStation 3,023272009779
834,6.00,/product_images/Juegos/DS Juegos/4005209126519_s.jpg,10.00,4.00,Marvel Super Hero Squad,Nintendo DS,4005209126519
834,6.00,/product_images/Juegos/DS Juegos/4005209139366_s.jpg,10.00,4.00,Marvel Super Hero Squad Infinity Gauntle,Nintendo DS,4005209139366
834,9.00,/product_images/Juegos/DS Juegos/4005209149709_s.jpg,15.00,6.00,Princesas Disney: Cuentos Encantados,Nintendo DS,4005209149709
862,1.60,/product_images/Juegos/PSP Juegos/5024866333206_s.jpg,4.50,0.90,Heatseeker Tormenta de Fuego,PSP,5024866333206
862,0.90,/product_images/Juegos/PSP Juegos/5024866342192_s.jpg,3.00,0.40,Formula 1 2009,PSP,5024866342192
862,0.60,/product_images/defimg5_s.jpg,2.00,0.30,Tokobot,PSP,5026555280303
827,5.00,/product_images/Juegos/Xbox 360 Juegos/3391891965460_s.jpg,8.00,3.00,Dragon Ball Z Para Kinect,Xbox 360,3391891965460
827,22.00,/product_images/Juegos/Xbox 360 Juegos/3391891980364_s.jpg,35.00,15.00,Dragon Ball: Xenoverse,Xbox 360,3391891980364
827,0.70,/product_images/Juegos/Xbox 360 Juegos/4005209091794_s.jpg,2.00,0.40,Moto GP 07,Xbox 360,4005209091794
831,2.00,/product_images/Juegos/Wii Juegos/5030917095658_s.jpg,4.50,2.00,Transformers: Lado Oscuro de la Luna,Wii,5030917095658
831,9.00,/product_images/defimg1_s.jpg,15.00,6.00,Cabelas Big Game Hunter 2012-Bundle,Wii,5030917106309
831,7.00,/product_images/Juegos/Wii Juegos/5030917130441_s.jpg,12.00,5.00,Angry Birds: Trilogy,Wii,5030917130441
830,0.40,/product_images/defimg1_s.jpg,1.50,0.20,Terrorist Takedown - Operaciones Secreta,PC,5906961199065
830,1.90,/product_images/defimg1_s.jpg,5.00,1.20,Battlestrike: Force of Resistance,PC,5906961199256
830,2.00,/product_images/defimg5_s.jpg,7.00,1.40,Enemy Front,PC,5907813597299
821,6.00,/product_images/Juegos/PS3 Juegos/023272010010_s.jpg,10.00,4.00,"Star Wars - El Poder De La Fuerza II, 2",PlayStation 3,023272010010
821,5.00,/product_images/Juegos/PS3 Juegos/3307211615045_s.jpg,8.00,3.00,Elder Scrolls IV: Oblivion GOTY,PlayStation 3,3307211615045
821,6.00,/product_images/Juegos/PS3 Juegos/3391891970648_s.jpg,10.00,4.00,One Piece Pirate Warriors 2,PlayStation 3,3391891970648
834,9.00,/product_images/defimg4_s.jpg,15.00,6.00,Lunar Knights,Nintendo DS,4012927081877
834,1.70,/product_images/Juegos/DS Juegos/4012927083765_s.jpg,4.50,1.00,Gormiti: Senores De La Naturaleza,Nintendo DS,4012927083765
834,3.00,/product_images/Juegos/DS Juegos/4012927083871_s.jpg,5.00,2.00,Beyblade Metal Fusion,Nintendo DS,4012927083871
862,2.00,/product_images/Juegos/PSP Juegos/5026555280365_s.jpg,7.00,1.40,Dungeon Siege: Throne of Agony,PSP,5026555280365
862,1.60,/product_images/Juegos/PSP Juegos/5026555281744_s.jpg,4.50,0.90,Silverfall,PSP,5026555281744
862,2.00,/product_images/Juegos/PSP Juegos/5026555282222_s.jpg,8.00,1.60,GTA Vice City + GTA Liberty City Stories,PSP,5026555282222
827,1.30,/product_images/Juegos/Xbox 360 Juegos/5021290036734_s.jpg,3.50,0.80,ShellShock 2 : Blood Trails,Xbox 360,5021290036734
827,3.00,/product_images/Juegos/Xbox 360 Juegos/5024866333022_s.jpg,6.00,2.00,Colin McRae: Dirt,Xbox 360,5024866333022
827,1.50,/product_images/Juegos/Xbox 360 Juegos/5024866345131_s.jpg,4.00,0.90,Operation Flashpoint Red River,Xbox 360,5024866345131
831,9.00,/product_images/Juegos/Wii Juegos/5030934057356_s.jpg,15.00,6.00,Harry Potter y la Orden del Fenix,Wii,5030934057356
831,3.00,/product_images/Juegos/Wii Juegos/5030934066174_s.jpg,8.00,1.90,Family Party,Wii,5030934066174
831,5.00,/product_images/Juegos/Wii Juegos/5030934067140_s.jpg,8.00,3.00,Sims Animals,Wii,5030934067140
830,2.00,/product_images/defimg1_s.jpg,8.00,1.60,"Age Of Empires II, The Age Of Kings",PC,659556137977
830,0.10,/product_images/defimg2_s.jpg,0.50,0.01,Dragon Throne: Battle Of Red Cliffs,PC,7350007511171
830,1.00,/product_images/Juegos/PC Juegos/805529105805_s.jpg,3.50,0.50,Age of Mythology 2CDS (SN),PC,805529105805
821,13.00,/product_images/Juegos/PS3 Juegos/3391891984294_s.jpg,22.00,9.00,One Piece Pirate Warriors 3,PlayStation 3,3391891984294
821,4.00,/product_images/Juegos/PS3 Juegos/5030934098069_s.jpg,7.00,3.00,Mass Effect 2,PlayStation 3,5030934098069
821,3.00,/product_images/Juegos/PS3 Juegos/5055277018130_s.jpg,6.00,2.00,Aliens: Colonial Marines,PlayStation 3,5055277018130
834,3.00,/product_images/Juegos/DS Juegos/4017244021346_s.jpg,6.00,2.00,Mi Novio,Nintendo DS,4017244021346
834,5.00,/product_images/Juegos/DS Juegos/4020628503468_s.jpg,8.00,3.00,Juguemos a la Tiendas,Nintendo DS,4020628503468
834,0.40,/product_images/Juegos/DS Juegos/4020628505325_s.jpg,1.50,0.20,DJ Star,Nintendo DS,4020628505325
862,0.30,/product_images/Juegos/PSP Juegos/5030917027796_s.jpg,1.00,0.10,Tony Hawks Underground 2 Remix PSP,PSP,5030917027796
862,1.40,/product_images/Juegos/PSP Juegos/5030917033308_s.jpg,4.00,0.80,X-Men Legends 2 El Ascenso de Apocalipsi,PSP,5030917033308
862,1.40,/product_images/Juegos/PSP Juegos/5030917041891_s.jpg,4.00,0.80,MTX Mototrax,PSP,5030917041891
827,7.00,/product_images/Juegos/Xbox 360 Juegos/5024866363456_s.jpg,12.00,5.00,Formula 1 2014,Xbox 360,5024866363456
827,1.10,/product_images/Juegos/Xbox 360 Juegos/5026555245661_s.jpg,3.00,0.70,"Darkness, The",Xbox 360,5026555245661
827,6.00,/product_images/Juegos/Xbox 360 Juegos/5026555246453_s.jpg,10.00,4.00,Bioshock,Xbox 360,5026555246453
831,2.00,/product_images/Juegos/Wii Juegos/5030934086592_s.jpg,6.00,1.40,Copa Mundial de la FIFA Sudafrica 2010,Wii,5030934086592
831,5.00,/product_images/Juegos/Wii Juegos/5030934092142_s.jpg,8.00,3.00,Monopoly Streets,Wii,5030934092142
831,5.00,/product_images/Juegos/Wii Juegos/5030934093637_s.jpg,9.00,4.00,Need For Speed Hot Pursuit 2010,Wii,5030934093637
830,0.10,/product_images/defimg1_s.jpg,0.50,0.10,Rise of Nations (SN) 1 dvd,PC,805529209077
830,0.60,/product_images/defimg5_s.jpg,2.00,0.30,Age of Mythology Titans Expansion,PC,805529486492
830,0.30,/product_images/defimg3_s.jpg,1.00,0.10,Battlefield Special Forces (Expansion),PC,8414185032251
821,4.00,/product_images/Juegos/PS3 Juegos/5060138435353_s.jpg,7.00,3.00,Condemned 2,PlayStation 3,5060138435353
821,5.00,/product_images/Juegos/PS3 Juegos/711719201250_s.jpg,8.00,3.00,All Star Battle Royale,PlayStation 3,711719201250
821,0.01,/product_images/Juegos/PS3 Juegos/711719203452N_s.jpg,0.25,0.01,Libro De Los Hechizos (Solo Juego),PlayStation 3,711719203452
834,0.30,/product_images/defimg4_s.jpg,1.00,0.10,Hidden Mysteries: Titanic,Nintendo DS,5016488121019
834,4.00,/product_images/defimg5_s.jpg,7.00,3.00,Tom & Jerry Tales,Nintendo DS,5021290028289
834,5.00,/product_images/Juegos/DS Juegos/5024866338485_s.jpg,8.00,3.00,Bella Sara,Nintendo DS,5024866338485
862,0.40,/product_images/Juegos/PSP Juegos/5030917042133_s.jpg,1.50,0.20,Cabelas Dangerous Hunts,PSP,5030917042133
862,1.20,/product_images/Juegos/PSP Juegos/5030934043311_s.jpg,3.50,0.70,Need For Speed: Underground Rivals,PSP,5030934043311
862,5.00,/product_images/Juegos/PSP Juegos/5030934049436_s.jpg,15.00,3.00,PacMan World 3,PSP,5030934049436
827,1.30,/product_images/Juegos/Xbox 360 Juegos/5026555253260_s.jpg,3.50,0.80,Duke Nukem Forever,Xbox 360,5026555253260
827,0.70,/product_images/Juegos/Xbox 360 Juegos/5030917047114_s.jpg,2.00,0.40,Enemy Territory: Quake Wars,Xbox 360,5030917047114
827,1.30,/product_images/Juegos/Xbox 360 Juegos/5030917054334_s.jpg,3.50,0.80,Kung Fu Panda,Xbox 360,5030917054334
831,3.00,/product_images/Juegos/Wii Juegos/5037930150272_s.jpg,6.00,2.00,Mortal Kombat Armageddon,Wii,5037930150272
831,1.10,/product_images/Juegos/Wii Juegos/5051893058864_s.jpg,3.00,0.70,Green Lantern: Rise of the Manhunters,Wii,5051893058864
831,12.00,/product_images/Juegos/Wii Juegos/5055060952115_s.jpg,20.00,9.00,Tatsunoko vs Capcom: Ultimate All-Stars,Wii,5055060952115
1001,18.00,/product_images/Juegos/PS4 Juegos/3307215834138_s.jpg,28.00,13.00,Rocksmith 2014 (Game Only),PlayStation 4,3307215834138
830,1.90,/product_images/defimg2_s.jpg,5.00,1.20,Battlefield 2 Deluxe Edition,PC,8414185032527
830,0.01,/product_images/Juegos/PC Juegos/8414185032763_s.jpg,0.25,0.01,NBA Live 07 (SN),PC,8414185032763
821,10.00,/product_images/Juegos/PS3 Juegos/8059617102074_s.jpg,16.00,7.00,MotoGP 14,PlayStation 3,8059617102074
821,1.30,/product_images/Juegos/PS3 Juegos/3307210409317_s.jpg,3.50,0.80,Perdidos: El Videojuego,PlayStation 3,3307210409317
821,5.00,/product_images/Juegos/PS3 Juegos/3391891959261_s.jpg,9.00,4.00,Naruto Shippuden: Ultimate Ninja Storm Generations,PlayStation 3,3391891959261
834,5.00,/product_images/Juegos/DS Juegos/5026555042499_s.jpg,8.00,3.00,Grand Theft Auto: Chinatown Wars,Nintendo DS,5026555042499
834,3.00,/product_images/defimg4_s.jpg,5.00,2.00,Gran Aventura del Cumpleanos de Dora,Nintendo DS,5026555045261
862,0.90,/product_images/Juegos/PSP Juegos/5030934052443_s.jpg,3.00,0.40,NFL Street 3,PSP,5030934052443
862,0.40,/product_images/Juegos/PSP Juegos/5030934055109_s.jpg,1.50,0.20,Burnout Dominator,PSP,5030934055109
862,0.40,/product_images/Juegos/PSP Juegos/5030935043327_s.jpg,1.50,0.20,NBA Street Showdown,PSP,5030935043327
827,1.30,/product_images/Juegos/Xbox 360 Juegos/5030917058325_s.jpg,3.50,0.80,007 Quantum of Solace,Xbox 360,5030917058325
827,3.00,/product_images/Juegos/Xbox 360 Juegos/5030917065941_s.jpg,6.00,2.00,X-Men Origenes: Lobezno,Xbox 360,5030917065941
827,11.00,/product_images/Juegos/Xbox 360 Juegos/5030917099939_s.jpg,18.00,8.00,Spiderman: Edge of Time,Xbox 360,5030917099939
831,2.00,/product_images/Juegos/Wii Juegos/5055277002474_s.jpg,7.00,1.60,Jambo Safari,Wii,5055277002474
831,2.00,/product_images/Juegos/Wii Juegos/5055277006762_s.jpg,4.00,1.80,Tournament of Legends,Wii,5055277006762
831,3.00,/product_images/Juegos/Wii Juegos/5055277011568_s.jpg,6.00,2.00,Thor: Dios Del Trueno,Wii,5055277011568
1001,42.00,/product_images/Juegos/PS4 Juegos/3307215892978_s.jpg,65.00,31.00,Assassin's Creed Syndicate - Charing Cross Ed. W/Statue,PlayStation 4,3307215892978
1001,9.00,/product_images/defimg4_s.jpg,15.00,7.00,Just Sing,PlayStation 4,3307215938348
1001,65.00,/product_images/Juegos/PS4 Juegos/3391891978781_s.jpg,100.00,48.00,Witcher 3: Wild Hunt Collector's Edition,PlayStation 4,3391891978781
821,3.00,/product_images/Juegos/PS3 Juegos/4005209096317_s.jpg,6.00,2.00,Conan,PlayStation 3,4005209096317
821,1.10,/product_images/Juegos/PS3 Juegos/4005209112826_s.jpg,3.00,0.70,Red Faction: Guerrilla,PlayStation 3,4005209112826
821,1.10,/product_images/Juegos/PS3 Juegos/4005209149365_s.jpg,3.00,0.70,Red Faction: Armageddon,PlayStation 3,4005209149365
862,0.10,/product_images/defimg4_s.jpg,0.50,0.01,Tiger Woods PGA Tour 07,PSP,5030935051230
862,0.40,/product_images/Juegos/PSP Juegos/5036675011589_s.jpg,1.50,0.20,International Athletics,PSP,5036675011589
862,10.00,/product_images/defimg1_s.jpg,28.00,5.00,Shin Megami Tensei: Persona 3 Portable,PSP,5036675013613
827,11.00,/product_images/Juegos/Xbox 360 Juegos/5030917141409_s.jpg,18.00,8.00,Amazing Spider-Man 2,Xbox 360,5030917141409
827,9.00,/product_images/Juegos/Xbox 360 Juegos/5030930047139_s.jpg,15.00,6.00,"Need For Speed, Most Wanted '05",Xbox 360,5030930047139
827,0.01,/product_images/Juegos/Xbox 360 Juegos/5030934054126_s.jpg,0.25,0.01,FIFA 07,Xbox 360,5030934054126
831,1.30,/product_images/Juegos/Wii Juegos/5060057027547_s.jpg,3.50,0.80,Ferrari: The Race Experience,Wii,5060057027547
831,3.00,/product_images/Juegos/Wii Juegos/5060102950936_s.jpg,6.00,2.00,No More Heroes,Wii,5060102950936
831,1.30,/product_images/Juegos/Wii Juegos/5060125484180_s.jpg,3.50,0.80,Secret Saturdays: Beasts Of The 5th Sun,Wii,5060125484180
1001,45.00,/product_images/Juegos/PS4 Juegos/3391891985307_s.jpg,70.00,33.00,Tales Of Zestiria Collectors Ed. (Four Chibi Figures + DVD + CD+ Artbook),PlayStation 4,3391891985307
1001,35.00,/product_images/defimg5_s.jpg,55.00,26.00,Naruto Shippuden: Ultimate Ninja Storm 4 Collectors Ed.,PlayStation 4,3391891985413
1001,19.00,/product_images/Juegos/PS4 Juegos/3391891989206_s.jpg,30.00,14.00,JoJo's Bizarre Adventure: Eyes Of Heaven,PlayStation 4,3391891989206
821,3.00,/product_images/Juegos/PS3 Juegos/5024866348590_s.jpg,5.00,2.00,Dirt Showdown,PlayStation 3,5024866348590
821,0.20,/product_images/Juegos/PS3 Juegos/5026555401852_s.jpg,0.75,0.10,NBA 2K9,PlayStation 3,5026555401852
821,4.00,/product_images/Juegos/PS3 Juegos/5030917069444_s.jpg,7.00,3.00,Wolfenstein,PlayStation 3,5030917069444
862,2.00,/product_images/Juegos/PSP Juegos/5051893074666_s.jpg,8.00,1.60,Lego Harry Potter: Years 5-7,PSP,5051893074666
862,0.01,/product_images/Juegos/PSP Juegos/505527007585_s.jpg,0.25,0.01,Football Manager 2011,PSP,505527007585
862,0.60,/product_images/Juegos/PSP Juegos/5055277008315_s.jpg,2.00,0.30,Phantasy Star Portable,PSP,5055277008315
827,1.10,/product_images/Juegos/Xbox 360 Juegos/5030934059060_s.jpg,3.00,0.70,Mercenaries 2: World in Flames,Xbox 360,5030934059060
827,5.00,/product_images/Juegos/Xbox 360 Juegos/5030934090117_s.jpg,8.00,3.00,EA Sports MMA,Xbox 360,5030934090117
827,5.00,/product_images/Juegos/Xbox 360 Juegos/5030934092647_s.jpg,8.00,3.00,Fight Night Champion,Xbox 360,5030934092647
831,0.90,/product_images/Juegos/Wii Juegos/5060125484562_s.jpg,2.50,0.60,Ben 10: Alien Force Vilgax Attacks,Wii,5060125484562
831,4.00,/product_images/Juegos/Wii Juegos/5060138438118_s.jpg,7.00,3.00,Increible Hulk (2008),Wii,5060138438118
831,0.30,/product_images/Juegos/Wii Juegos/7340044301163_s.jpg,1.00,0.20,We Sing Encore,Wii,7340044301163
1001,9.00,/product_images/Juegos/PS4 Juegos/3499550330007_s.jpg,15.00,7.00,Rugby 15,PlayStation 4,3499550330007
1001,20.00,/product_images/defimg5_s.jpg,32.00,15.00,"Voz, The (No Mic)",PlayStation 4,3499550348682
1001,31.00,/product_images/defimg4_s.jpg,48.00,23.00,Handball 17,PlayStation 4,3499550349566
821,8.00,/product_images/Juegos/PS3 Juegos/5030934068314_s.jpg,14.00,6.00,Monopoly: Edicion Mundial,PlayStation 3,5030934068314
821,10.00,/product_images/Juegos/PS3 Juegos/5051893168686_s.jpg,16.00,7.00,LEGO: El Hobbit,PlayStation 3,5051893168686
821,5.00,/product_images/Juegos/PS3 Juegos/5055277006359_s.jpg,9.00,4.00,Iron Man 2,PlayStation 3,5055277006359
862,0.40,/product_images/defimg2_s.jpg,1.50,0.20,Football Manager 2013,PSP,5055277020799
862,2.00,/product_images/Juegos/PSP Juegos/5060004766895_s.jpg,7.00,1.40,OutRun 2006: Coast To Coast,PSP,5060004766895
862,0.10,/product_images/Juegos/PSP Juegos/5060004769940_s.jpg,0.50,0.01,Football Manager Handheld 07,PSP,5060004769940
827,3.00,/product_images/Juegos/Xbox 360 Juegos/5030934104326_s.jpg,5.00,2.00,SSX (2012),Xbox 360,5030934104326
827,11.00,/product_images/Juegos/Xbox 360 Juegos/5035225111106_s.jpg,18.00,8.00,NHL 14,Xbox 360,5035225111106
827,3.00,/product_images/Juegos/Xbox 360 Juegos/5051893011098_s.jpg,5.00,2.00,Terminator Salvation,Xbox 360,5051893011098
831,1.50,/product_images/Juegos/Wii Juegos/8023171016283_s.jpg,4.00,0.90,Hotel para Perros,Wii,8023171016283
831,8.00,/product_images/Juegos/Wii Juegos/8023171031620_s.jpg,14.00,6.00,Zumba 2 (With Belt Exercise),Wii,8023171031620
831,0.90,/product_images/Juegos/Wii Juegos/8430613001637_s.jpg,2.50,0.60,Real Madrid The Game,Wii,8430613001637
1001,18.00,/product_images/Juegos/PS4 Juegos/3512899114821_s.jpg,28.00,13.00,Divinity: Original Sin - Enhanced Edition,PlayStation 4,3512899114821
1001,14.00,/product_images/Juegos/PS4 Juegos/3512899115446_s.jpg,22.00,10.00,"Technomancer, The",PlayStation 4,3512899115446
1001,35.00,/product_images/Juegos/PS4 Juegos/4012927100301_s.jpg,55.00,26.00,Metal Gear Solid V: The Phantom Pain Collectors Edition,PlayStation 4,4012927100301
821,1.50,/product_images/Juegos/PS3 Juegos/5060057026298_s.jpg,4.00,0.90,Ferrari Challenge - Trofeo Pirelli,PlayStation 3,5060057026298
821,3.00,/product_images/Juegos/PS3 Juegos/5060138431232_s.jpg,6.00,2.00,Virtua Fighter 5,PlayStation 3,5060138431232
821,5.00,/product_images/Juegos/PS3 Juegos/711719205944_s.jpg,8.00,3.00,Uncharted 3: Traicion de Drake GOTY,PlayStation 3,711719205944
862,0.90,/product_images/Juegos/PSP Juegos/5060015536296_s.jpg,3.00,0.40,Dave Mirra BMX Challenge,PSP,5060015536296
