categoria_str,sku,titulo,img_caratula,precio_intercambio,categoria_id,precio_compra,precio_venta
Xbox 360,5024866339734,Fuel,/product_images/Juegos/Xbox 360 Juegos/5024866339734_s.jpg,1.30,827,0.80,3.50
Xbox 360,5024866345278,Bodycount,/product_images/Juegos/Xbox 360 Juegos/5024866345278_s.jpg,1.10,827,0.70,3.00
Xbox 360,5026555245494,Prey,/product_images/Juegos/Xbox 360 Juegos/5026555245494_s.jpg,0.90,827,0.60,2.50
Xbox 360,5026555248372,NBA 2K9,/product_images/Juegos/Xbox 360 Juegos/5026555248372_s.jpg,0.10,827,0.01,0.50
Xbox 360,5026555251068,Bioshock 2: Edicion Rapture,/product_images/Juegos/Xbox 360 Juegos/5026555251068_s.jpg,9.00,827,6.00,15.00
Xbox 360,5030917053696,Cabelas Big Game Hunter,/product_images/Juegos/Xbox 360 Juegos/5030917053696_s.jpg,3.00,827,2.00,6.00
PlayStation 4,5016488129367,Mark McMorris Infinite Air,/product_images/Juegos/PS4 Juegos/5016488129367_s.jpg,22.00,1001,15.00,35.00
PlayStation 4,5016488129503,Cartoon Network: Battle Crashers,/product_images/Juegos/PS4 Juegos/5016488129503_s.jpg,17.00,1001,12.00,28.00
PlayStation 4,5016488129978,Big Buck Hunter Arcade,/product_images/Juegos/PS4 Juegos/5016488129978_s.jpg,13.00,1001,9.00,22.00
PlayStation 4,5021290061583,Final Fantasy XIV: A Realm Reborn (P),/product_images/Juegos/PS4 Juegos/5021290061583_s.jpg,3.00,1001,2.00,10.00
PlayStation 4,5021290069848,Just Cause 3 - Collector's Edition W/Grappling Hook,/product_images/Juegos/PS4 Juegos/5021290069848_s.jpg,34.00,1001,24.00,55.00
PlayStation 4,5026555421164,Evolve - Edicion Especial,/product_images/Juegos/PS4 Juegos/5026555421164_s.jpg,12.00,1001,9.00,20.00
PlayStation 4,5026555422185,NBA 2K17 Edicion Leyenda,/product_images/Juegos/PS4 Juegos/5026555422185_s.jpg,41.00,1001,29.00,65.00
PlayStation 4,5026555422635,Mafia III: Edición Coleccionista,/product_images/Juegos/PS4 Juegos/5026555422635_s.jpg,43.00,1001,30.00,68.00
PlayStation 4,5030917130816,"Call of Duty: Ghosts, Hardened Ed. (P)",/product_images/Juegos/PS4 Juegos/5030917130816_s.jpg,15.00,1001,11.00,25.00
PlayStation 4,5030917133329,"Call of Duty: Ghosts, Prestige Edicion",/product_images/Juegos/PS4 Juegos/5030917133329_s.jpg,9.00,1001,6.00,15.00
PlayStation 4,5030917146831,Destiny - Spectrum Edicion,/product_images/Juegos/PS4 Juegos/5030917146831_s.jpg,82.00,1001,58.00,130.00
PlayStation 4,5030917171697,Skylanders Superchargers Dark Edition Starter Pack,/product_images/Juegos/PS4 Juegos/5030917171697_s.jpg,18.00,1001,13.00,30.00
PlayStation 4,5030917179679,Peanuts Movie: Snoopy's Grand Adventure,/product_images/Juegos/PS4 Juegos/5030917179679_s.jpg,9.00,1001,6.00,15.00
PlayStation 4,5030917189265,Overwatch Origins - Collector's Edition,/product_images/Juegos/PS4 Juegos/5030917189265_s.jpg,43.00,1001,30.00,68.00
PlayStation 4,5030930116378,NHL 17,/product_images/Juegos/PS4 Juegos/5030930116378_s.jpg,31.00,1001,22.00,50.00
PlayStation 4,5030932112460,Madden NFL 15,/product_images/Juegos/PS4 Juegos/5030932112460_s.jpg,6.00,1001,4.00,10.00
PlayStation 4,5030934112925,NHL 16,/product_images/Juegos/PS4 Juegos/5030934112925_s.jpg,22.00,1001,15.00,35.00
PlayStation 4,5030938121718,NBA Live 16,/product_images/Juegos/PS4 Juegos/5030938121718_s.jpg,9.00,1001,6.00,25.00
PlayStation 4,5030939112678,Rory McIlroy PGA Tour,/product_images/Juegos/PS4 Juegos/5030939112678_s.jpg,13.00,1001,9.00,22.00
PlayStation 4,5030941111324,Madden NFL 25,/product_images/Juegos/PS4 Juegos/5030941111324_s.jpg,7.00,1001,5.00,12.00
PlayStation 4,5030941116350,Mass Effect: Andrómeda (Sin DLC),/product_images/Juegos/PS4 Juegos/5030941116350_s.jpg,50.00,1001,45.00,65.00
PlayStation 4,5030945111337,NBA Live 14,/product_images/Juegos/PS4 Juegos/5030945111337_s.jpg,1.80,1001,0.90,6.00
PlayStation 4,5030947112462,NBA Live 15,/product_images/Juegos/PS4 Juegos/5030947112462_s.jpg,3.00,1001,2.00,10.00
PlayStation 4,5051893186390,Batman Arkham Knight: LE + Statue & Artbook & Comic,/product_images/Juegos/PS4 Juegos/5051893186390_s.jpg,37.00,1001,27.00,60.00
PlayStation 4,5051893219067,Mortal Kombat X Kollectors Edition (No DLC),/product_images/Juegos/PS4 Juegos/5051893219067_s.jpg,47.00,1001,33.00,75.00
PlayStation 4,5051893232905,Walking Dead: A New Frontier,/product_images/Juegos/PS4 Juegos/5051893232905_s.jpg,17.00,1001,12.00,28.00
PlayStation 4,5055856406587,Fallout 4 Pip-Boy Editon,/product_images/Juegos/PS4 Juegos/5055856406587_s.jpg,50.00,1001,36.00,80.00
PlayStation 4,5060057022658,Pure Chess,/product_images/Juegos/PS4 Juegos/5060057022658_s.jpg,2.00,1001,1.40,6.00
PlayStation 4,5060057022993,Pure Pool,/product_images/Juegos/PS4 Juegos/5060057022993_s.jpg,4.00,1001,2.00,12.00
PlayStation 4,5060057023532,Pure Hold'em World Poker Championship,/product_images/Juegos/PS4 Juegos/5060057023532_s.jpg,1.50,1001,0.90,4.00
PlayStation 4,5060102954309,Kromaia Omega,/product_images/Juegos/PS4 Juegos/5060102954309_s.jpg,5.00,1001,3.00,15.00
PlayStation 4,5060102954347,Zombie Vikings: Ragnarok Edition,/product_images/Juegos/PS4 Juegos/5060102954347_s.jpg,9.00,1001,6.00,15.00
PlayStation 4,5060102954446,Lumo,/product_images/Juegos/PS4 Juegos/5060102954446_s.jpg,5.00,1001,3.00,15.00
PlayStation 4,5060146462136,Back to the Future: The Game,/product_images/Juegos/PS4 Juegos/5060146462136_s.jpg,26.00,1001,18.00,42.00
PlayStation 4,5060146463195,Jackbox Games Party Pack: Volume 1,/product_images/Juegos/PS4 Juegos/5060146463195_s.jpg,4.00,1001,2.00,12.00
PlayStation 4,5060201654292,Blazblue: Chrono Phantasma,/product_images/Juegos/PS4 Juegos/5060201654292_s.jpg,6.00,1001,4.00,10.00
PlayStation 4,5060201654520,Aegis Of Earth: Protonovus Assault,/product_images/Juegos/PS4 Juegos/5060201654520_s.jpg,9.00,1001,6.00,15.00
PlayStation 4,5060201655169,BlazBlue: Chronophantasma Extend - Edición Limitada,/product_images/Juegos/PS4 Juegos/5060201655169_s.jpg,18.00,1001,13.00,30.00
PlayStation 4,5060201656616,Steins Gate Zero,/product_images/Juegos/PS4 Juegos/5060201656616_s.jpg,22.00,1001,15.00,35.00
PlayStation 4,5060201656661,Root Letter,/product_images/Juegos/PS4 Juegos/5060201656661_s.jpg,18.00,1001,13.00,30.00
PlayStation 4,5060236960696,Worms: Battlegrounds,/product_images/Juegos/PS4 Juegos/5060236960696_s.jpg,17.00,1001,12.00,28.00
PlayStation 4,5060236961556,"Escapists, The",/product_images/Juegos/PS4 Juegos/5060236961556_s.jpg,9.00,1001,6.00,15.00
PlayStation 4,5060236964083,Escapists: The Walking Dead Edition,/product_images/Juegos/PS4 Juegos/5060236964083_s.jpg,13.00,1001,9.00,22.00
PlayStation 4,5060264370979,Super Meat Boy,/product_images/Juegos/PS4 Juegos/5060264370979_s.jpg,9.00,1001,6.00,15.00
PlayStation 4,5060327532313,Dynasty Warriors 8: Empires,/product_images/Juegos/PS4 Juegos/5060327532313_s.jpg,5.00,1001,3.00,15.00
PlayStation 4,5060327532757,Nobunaga's Ambition: Sphere Of Influence,/product_images/Juegos/PS4 Juegos/5060327532757_s.jpg,2.00,1001,1.40,6.00
PlayStation 4,5060327532801,Samurai Warriors 4 II,/product_images/Juegos/PS4 Juegos/5060327532801_s.jpg,13.00,1001,9.00,22.00
PlayStation 4,5060327533044,Samurai Warriors 4 Empires,/product_images/Juegos/PS4 Juegos/5060327533044_s.jpg,9.00,1001,6.00,15.00
PlayStation 4,5060327533259,Romance Of The Three Kingdoms XIII,/product_images/Juegos/PS4 Juegos/5060327533259_s.jpg,18.00,1001,13.00,30.00
PlayStation 4,5060327533457,A.O.T: Wings Of Freedom Treasure Box (Artbook/OST/Towel/Badges),/product_images/Juegos/PS4 Juegos/5060327533457_s.jpg,31.00,1001,22.00,50.00
PlayStation 4,5060327533693,Nobunaga's Ambition: Sphere Of Influence - Ascension,/product_images/Juegos/PS4 Juegos/5060327533693_s.jpg,26.00,1001,18.00,42.00
PlayStation 4,635131948336,Fate/Extella: The Umbral Star,/product_images/Juegos/PS4 Juegos/635131948336_s.jpg,26.00,1001,18.00,42.00
PlayStation 4,636676491660,Shantae Risky's Revenge,/product_images/Juegos/PS4 Juegos/636676491660_s.jpg,9.00,1001,6.00,15.00
PlayStation 4,636676491677,Shantae and The Pirate's Curse,/product_images/Juegos/PS4 Juegos/636676491677_s.jpg,12.00,1001,9.00,20.00
PlayStation 4,711719043430,MLB 14: The Show,/product_images/Juegos/PS4 Juegos/711719043430_s.jpg,9.00,1001,6.00,25.00
PlayStation 4,711719265894,InFAMOUS: Second Son - Collector's Edition,/product_images/Juegos/PS4 Juegos/711719265894_s.jpg,22.00,1001,15.00,35.00
PlayStation 4,711719459613,Singstar Nova Geracao,/product_images/Juegos/PS4 Juegos/711719459613_s.jpg,5.00,1001,3.00,8.00
Nintendo DS,3307211607668,Animalz: Una Familia de Dogz,/product_images/Juegos/DS Juegos/3307211607668_s.jpg,1.90,834,1.20,5.00
Nintendo DS,3307211607866,Martin Mystery: Cazador de Monstruos,/product_images/Juegos/DS Juegos/3307211607866_s.jpg,1.10,834,0.70,3.00
Nintendo DS,3307211607941,My Dog Coach,/product_images/Juegos/DS Juegos/3307211607941_s.jpg,0.20,834,0.10,0.75
Nintendo DS,3307211607972,Mi Experto en Perros,/product_images/Juegos/DS Juegos/3307211607972_s.jpg,1.90,834,1.20,5.00
Nintendo DS,3307211608580,My Eco Planet: La Patrulla del Oceano,/product_images/Juegos/DS Juegos/3307211608580_s.jpg,1.30,834,0.80,3.50
Nintendo DS,3307211608931,Tim Power: El Arreglatodo,/product_images/Juegos/DS Juegos/3307211608931_s.jpg,0.30,834,0.20,1.00
Nintendo DS,3307211642379,"Genio de las Palabras, El",/product_images/Juegos/DS Juegos/3307211642379_s.jpg,5.00,834,3.00,8.00
Nintendo DS,3307211654204,Imagina ser Chef,/product_images/Juegos/DS Juegos/3307211654204_s.jpg,4.00,834,3.00,7.00
Nintendo DS,3307211668669,Imagine Teacher,/product_images/Juegos/DS Juegos/3307211668669_s.jpg,0.70,834,0.40,2.00
Nintendo DS,3307211668898,Imagina Ser Veterinaria Hospital De Cach,/product_images/Juegos/DS Juegos/3307211668898_s.jpg,9.00,834,6.00,15.00
Nintendo DS,3307211671782,Lluvia de Ablondigas,/product_images/Juegos/DS Juegos/3307211671782_s.jpg,3.00,834,2.00,5.00
Nintendo DS,3307211673700,Combate de Gigantes: Dragones,/product_images/Juegos/DS Juegos/3307211673700_s.jpg,1.90,834,1.20,5.00
Nintendo DS,3307212805575,Prince of Persia : Las Arenas Olvidadas,/product_images/Juegos/DS Juegos/3307212805575_s.jpg,1.90,834,1.20,5.00
Nintendo DS,3307219949098,"Smurfs, The",/product_images/Juegos/DS Juegos/3307219949098_s.jpg,7.00,834,5.00,12.00
Nintendo DS,3348542196698,Robots DS,/product_images/Juegos/DS Juegos/3348542196698_s.jpg,1.30,834,0.80,3.50
Nintendo DS,3348542212596,Crash: Lucha de Titanes,/product_images/Juegos/DS Juegos/3348542212596_s.jpg,1.50,834,0.90,4.00
Nintendo DS,3391891964234,"Thundercats, The",/product_images/Juegos/DS Juegos/3391891964234_s.jpg,0.90,834,0.60,2.50
Nintendo DS,3499550253863,Best of Tests for You Brain DS,/product_images/Juegos/DS Juegos/3499550253863A_s.jpg,0.60,834,0.30,2.00
Nintendo DS,3512289015486,Trackmania DS,/product_images/Juegos/DS Juegos/3512289015486_s.jpg,5.00,834,3.00,8.00
Nintendo DS,3512289016070,"Sherlock Holmes, Mystery of the Mummy",/product_images/Juegos/DS Juegos/3512289016070_s.jpg,5.00,834,3.00,8.00
Nintendo DS,3512289017237,Sherlock Holmes & the Mystery of Osborne,/product_images/Juegos/DS Juegos/3512289017237_s.jpg,0.30,834,0.10,1.00
Nintendo DS,3546430134559,Jenga World Tour,/product_images/Juegos/DS Juegos/3546430134559_s.jpg,0.20,834,0.10,0.75
Nintendo DS,3546430136553,Los Dalton - Lucky Luke,/product_images/Juegos/DS Juegos/3546430136553_s.jpg,1.30,834,0.80,3.50
Nintendo DS,3760137144943,Cookie Shop,/product_images/Juegos/DS Juegos/3760137144943_s.jpg,3.00,834,2.00,6.00
Nintendo DS,3760137145032,Moto Racer DS,/product_images/Juegos/DS Juegos/3760137145032_s.jpg,3.00,834,2.00,5.00
Nintendo DS,3760137147357,Brico Party,/product_images/Juegos/DS Juegos/3760137147357_s.jpg,0.60,834,0.30,2.00
Nintendo DS,4005209083119,Guilty Gear: Dust Strikers,/product_images/Juegos/DS Juegos/4005209083119_s.jpg,5.00,834,3.00,8.00
Nintendo DS,4005209093170,Purr Pals,/product_images/Juegos/DS Juegos/4005209093170_s.jpg,1.90,834,1.20,5.00
Nintendo DS,4005209093255,Worms Open Warfare 2,/product_images/Juegos/DS Juegos/4005209093255_s.jpg,3.00,834,2.00,6.00
Nintendo DS,4005209106566,Viaje al Centro de la Tierra,/product_images/Juegos/DS Juegos/4005209106566_s.jpg,1.50,834,0.90,4.00
Nintendo DS,4005209107648,Viva Pinata Pocket Paradise,/product_images/Juegos/DS Juegos/4005209107648_s.jpg,1.50,834,0.90,4.00
Nintendo DS,4005209113410,Bratz: Girls Really Rock,/product_images/Juegos/DS Juegos/4005209113410_s.jpg,1.30,834,0.80,3.50
Nintendo DS,4005209120081,Disney Pixar Up,/product_images/Juegos/DS Juegos/4005209120081_s.jpg,1.90,834,1.20,5.00
Nintendo DS,4005209130806,Bob Esponja Botes de Choque,/product_images/Juegos/DS Juegos/4005209130806_s.jpg,3.00,834,2.00,6.00
Nintendo DS,4005209132930,Beat City,/product_images/Juegos/DS Juegos/4005209132930_s.jpg,0.70,834,0.40,2.00
Nintendo DS,4005209136891,Megamind,/product_images/Juegos/DS Juegos/4005209136891_s.jpg,1.10,834,0.70,3.00
PC,8426412005938,15 Days,/product_images/Juegos/PC Juegos/8426412005938_s.jpg,0.30,830,0.10,1.00
Nintendo DS,4005209138505,De Blob 2,/product_images/Juegos/DS Juegos/4005209138505_s.jpg,1.90,834,1.20,5.00
Nintendo DS,4005209139045,Drawn To Life: Bob Esponja,/product_images/Juegos/DS Juegos/4005209139045_s.jpg,3.00,834,2.00,5.00
Nintendo DS,4005209139366,Marvel Super Hero Squad Infinity Gauntle,/product_images/Juegos/DS Juegos/4005209139366_s.jpg,3.00,834,2.00,6.00
PC,8426412006041,Siglo XIII: Sangre En Europa,/product_images/Juegos/PC Juegos/8426412006041_s.jpg,0.60,830,0.30,2.00
PC,8426412006218,Theatre Of War 2,/product_images/Juegos/PC Juegos/8426412006218_s.jpg,0.90,830,0.40,3.00
PC,8427197001443,MF Dos Vaqueros Chapuceros,/product_images/Juegos/PC Juegos/8427197001443_s.jpg,0.30,830,0.10,1.00
Nintendo DS,4005209139533,Hot Wheels 2010 Track Attack,/product_images/Juegos/DS Juegos/4005209139533_s.jpg,5.00,834,3.00,8.00
Nintendo DS,4005209145404,"Pinguinos de Madagascar, Regreso del Dr.",/product_images/Juegos/DS Juegos/4005209145404_s.jpg,6.00,834,4.00,10.00
Nintendo DS,4012927081310,Turtles Mutant Nightmare 3,/product_images/Juegos/DS Juegos/4012927081310_s.jpg,7.00,834,5.00,12.00
Nintendo DS,4012927081877,Lunar Knights,/product_images/Juegos/DS Juegos/4012927081877_s.jpg,11.00,834,8.00,18.00
Nintendo DS,4012927082324,Yu-Gi-Oh! GX Tag Card Almanac,/product_images/Juegos/DS Juegos/4012927082324_s.jpg,1.10,834,0.70,3.00
Nintendo DS,4012927082775,Lost In Blue 3,/product_images/Juegos/DS Juegos/4012927082775_s.jpg,3.00,834,2.00,5.00
PC,8427197110039,The Nations,/product_images/Juegos/PC Juegos/8427197110039_s.jpg,0.01,830,0.01,0.25
PC,8427197110152,Industry Giant 2 (SN) 1CD,/product_images/Juegos/PC Juegos/8427197110152_s.jpg,0.60,830,0.30,2.00
Nintendo DS,4012927082874,Castlevania: Order Of Ecclesia,/product_images/Juegos/DS Juegos/4012927082874_s.jpg,26.00,834,18.00,42.00
Nintendo DS,4012927083291,Miami Crisis,/product_images/Juegos/DS Juegos/4012927083291_s.jpg,0.01,834,0.01,0.25
PC,8427897002146,Buzz Lightyear Guardianes Del Espacio,/product_images/Juegos/PC Juegos/8427897002146_s.jpg,0.01,830,0.01,0.10
PC,8427897003389,Split Second Velocity,/product_images/Juegos/PC Juegos/8427897003389_s.jpg,0.60,830,0.30,2.00
Nintendo DS,4017244018551,Undercover: Doble Traicion,/product_images/Juegos/DS Juegos/4017244018551_s.jpg,1.10,834,0.70,3.00
Nintendo DS,4017244019183,Think Logic Trainer,/product_images/Juegos/DS Juegos/4017244019183_s.jpg,0.70,834,0.40,2.00
PC,8430613000449,Delta Force: Task Force Dagger,/product_images/Juegos/PC Juegos/8430613000449_s.jpg,0.01,830,0.01,0.10
PC,8430613000920,Warhammer Mark Of Chaos (SN),/product_images/Juegos/PC Juegos/8430613000920_s.jpg,2.00,830,1.60,8.00
Nintendo DS,4017404019671,Jewel Match 2,/product_images/Juegos/DS Juegos/4017404019671_s.jpg,5.00,834,3.00,8.00
PC,8430613001408,Warhammer Mark of Chaos: Battle March (E,/product_images/Juegos/PC Juegos/8430613001408_s.jpg,0.30,830,0.10,1.00
PC,8430613001552,Warhammer Mark of Chaos + Battle March,/product_images/Juegos/PC Juegos/8430613001552_s.jpg,3.00,830,2.00,10.00
Nintendo DS,4020628501969,Horse Life,/product_images/Juegos/DS Juegos/4020628501969_s.jpg,1.10,834,0.70,3.00
Nintendo DS,4020628503017,Let's Play: School,/product_images/Juegos/DS Juegos/4020628503017_s.jpg,0.01,834,0.01,0.25
PC,8431019010124,Heavy Metal - Fakk 2,/product_images/Juegos/PC Juegos/8431019010124_s.jpg,0.10,830,0.01,0.50
PC,8431474000029,La Venganza De Los Malvados,/product_images/Juegos/PC Juegos/8431474000029_s.jpg,0.10,830,0.01,0.50
Nintendo DS,4020628503420,Secret Files: Puritas Cordis,/product_images/Juegos/DS Juegos/4020628503420_s.jpg,1.30,834,0.80,3.50
Nintendo DS,4020628503567,Juguemos a ser Veterinaria,/product_images/Juegos/DS Juegos/4020628503567_s.jpg,3.00,834,2.00,5.00
PC,8431474000326,Partners,/product_images/Juegos/PC Juegos/8431474000326_s.jpg,0.01,830,0.01,0.25
PC,8431474003310,Atlantis - El Imperio Perdido,/product_images/Juegos/PC Juegos/8431474003310_s.jpg,0.10,830,0.01,0.50
Nintendo DS,4020628505325,DJ Star,/product_images/Juegos/DS Juegos/4020628505325_s.jpg,0.70,834,0.30,2.50
PC,8431474003730,Sim City 3000 World Edition,/product_images/Juegos/PC Juegos/8431474003730_s.jpg,0.10,830,0.01,0.50
PC,8431474003815,Theme Park World,/product_images/Juegos/PC Juegos/8431474003815_s.jpg,0.90,830,0.40,3.00
Nintendo DS,4260176170440,Visual Logic Training,/product_images/Juegos/DS Juegos/4260176170440_s.jpg,1.30,834,0.80,3.50
PC,8431474055333,Fallen Lords (Condemnation),/product_images/Juegos/PC Juegos/8431474055333_s.jpg,0.60,830,0.30,2.00
PC,8431474060825,Taito Legends 1,/product_images/Juegos/PC Juegos/8431474060825_s.jpg,0.30,830,0.10,1.00
PC,8431474060924,Legends,/product_images/Juegos/PC Juegos/8431474060924_s.jpg,0.60,830,0.30,2.00
PC,8431474060931,PC Sudoku,/product_images/Juegos/PC Juegos/8431474060931_s.jpg,0.01,830,0.01,0.10
PC,8431474071777,Bad Day L.A.,/product_images/Juegos/PC Juegos/8431474071777_s.jpg,0.10,830,0.01,0.50
PC,8431474072040,B.O.S. Black-Out Saigon,/product_images/Juegos/PC Juegos/8431474072040_s.jpg,0.10,830,0.01,0.50
PC,8431474073160,Stranger,/product_images/Juegos/PC Juegos/8431474073160_s.jpg,0.10,830,0.01,0.50
PC,8431474074112,Yo Presidente: Crisis Global,/product_images/Juegos/PC Juegos/8431474074112_s.jpg,0.60,830,0.30,2.00
PC,8436010150091,Traitors Gate,/product_images/Juegos/PC Juegos/8436010150091_s.jpg,0.10,830,0.01,0.50
PC,3348542192478,Leisure Suit Larry Magna Cum Laude,/product_images/Juegos/PC Juegos/3348542192478_s.jpg,0.40,830,0.20,1.50
PC,3348542192799,Men of Valor (SN) 4CDS,/product_images/Juegos/PC Juegos/3348542192799_s.jpg,0.60,830,0.30,2.00
PC,3348542198982,Scarface,/product_images/Juegos/PC Juegos/3348542198982_s.jpg,1.50,830,0.70,5.00
PC,3348542210974,Faraon,/product_images/Juegos/PC Juegos/3348542210974_s.jpg,0.40,830,0.20,1.50
PC,3348542211360,Empire Earth II,/product_images/Juegos/PC Juegos/3348542211360_s.jpg,0.70,830,0.30,2.50
PC,3348542211667,World in Conflict,/product_images/Juegos/PC Juegos/3348542211667_s.jpg,0.10,830,0.01,0.50
PC,3455199415550,Turok 2 - Seeds of Evil,/product_images/Juegos/PC Juegos/3455199415550_s.jpg,0.10,830,0.01,0.50
PlayStation 3,5030934104500,SSX (2012),/product_images/Juegos/PS3 Juegos/5030934104500_s.jpg,3.00,821,2.00,6.00
PC,3512289013871,Blood Bowl,/product_images/Juegos/PC Juegos/3512289013871_s.jpg,0.90,830,0.40,3.00
PlayStation 3,5051893031379,LEGO Harry Potter (Anos 1-4),/product_images/Juegos/PS3 Juegos/5051893031379_s.jpg,9.00,821,6.00,15.00
PC,3512289017589,Cities XL 2011,/product_images/Juegos/PC Juegos/3512289017589_s.jpg,1.00,830,0.50,3.50
PC,3546430019672,Monopoly Tycoon,/product_images/Juegos/PC Juegos/3546430019672_s.jpg,1.00,830,0.50,3.50
PlayStation 3,5055060925447,Bionic Commando,/product_images/Juegos/PS3 Juegos/5055060925447_s.jpg,3.00,821,2.00,5.00
PlayStation 3,5055060928455,Lost Planet 3,/product_images/Juegos/PS3 Juegos/5055060928455_s.jpg,5.00,821,3.00,8.00
PC,3546430107775,Terminator 3 War of the Machines (SN),/product_images/Juegos/PC Juegos/3546430107775_s.jpg,0.60,830,0.30,2.00
PSP,4012927060988,Gradius Collection,/product_images/Juegos/PSP Juegos/4012927060988_s.jpg,4.00,862,2.00,12.00
PlayStation 3,5055277005673,Alien Vs Predator: Ed Metal,/product_images/Juegos/PS3 Juegos/5055277005673_s.jpg,5.00,821,3.00,8.00
PC,3546430107881,Magic the Gathering - Battlegrounds,/product_images/Juegos/PC Juegos/3546430107881_s.jpg,0.60,830,0.30,2.00
PSP,4012927061145,Online Chess Kingdoms,/product_images/Juegos/PSP Juegos/4012927061145_s.jpg,0.40,862,0.20,1.50
PlayStation 3,5055277011421,Thor,/product_images/Juegos/PS3 Juegos/5055277011421_s.jpg,5.00,821,3.00,8.00
PlayStation 3,5055277014798,Sonic Generations,/product_images/Juegos/PS3 Juegos/5055277014798_s.jpg,13.00,821,9.00,22.00
PC,3546430109267,El Templo Del Mal Elemental,/product_images/Juegos/PC Juegos/3546430109267_s.jpg,1.30,830,0.60,4.50
PC,3554540229041,"Secreto Del Nautilus, El",/product_images/Juegos/PC Juegos/3554540229041_s.jpg,0.20,830,0.10,0.75
PSP,4012927061220,Yu-Gi-Oh! GX Tag Force,/product_images/Juegos/PSP Juegos/4012927061220_s.jpg,0.90,862,0.40,3.00
PSP,4012927061381,Xiaolin Showdown,/product_images/Juegos/PSP Juegos/4012927061381_s.jpg,1.20,862,0.70,3.50
