precio_compra,titulo,img_caratula,categoria_str,sku,precio_intercambio,precio_venta,categoria_id
2.00,Turok,/product_images/Juegos/Xbox 360 Juegos/8717418149307_s.jpg,Xbox 360,8717418149307,3.00,6.00,827
3.00,Midnight Club 4: Los Angeles,/product_images/Juegos/Xbox 360 Juegos/5026555247245_s.jpg,Xbox 360,5026555247245,5.00,8.00,827
2.00,Furia de Titanes,/product_images/Juegos/Xbox 360 Juegos/3296580811298_s.jpg,Xbox 360,3296580811298,3.00,5.00,827
8.00,LEGO Jurassic World (No Figure),/product_images/Juegos/Xbox 360 Juegos/5051893218800_s.jpg,Xbox 360,5051893218800,11.00,18.00,827
2.00,Dead Island GOTY,/product_images/Juegos/Xbox 360 Juegos/4020628090036_s.jpg,Xbox 360,4020628090036,3.00,6.00,827
2.00,Bulletstorm,/product_images/Juegos/Xbox 360 Juegos/5030934092623_s.jpg,Xbox 360,5030934092623,3.00,5.00,827
0.90,Gun,/product_images/Juegos/Xbox 360 Juegos/5030917031182_s.jpg,Xbox 360,5030917031182,1.50,4.00,827
0.80,Red Faction: Armageddon,/product_images/Juegos/Xbox 360 Juegos/4005209149372_s.jpg,Xbox 360,4005209149372,1.30,3.50,827
0.70,PowerUp Heroes (Kinect),/product_images/Juegos/Xbox 360 Juegos/3307219932427_s.jpg,Xbox 360,3307219932427,1.10,3.00,827
5.00,Lego Star Wars III: The Clone Wars,/product_images/Juegos/Xbox 360 Juegos/23272009533_s.jpg,Xbox 360,23272009533,7.00,12.00,827
4.00,Medal of Honor: Airborne,/product_images/Juegos/Xbox 360 Juegos/5030934059091_s.jpg,Xbox 360,5030934059091,6.00,10.00,827
8.00,Resident Evil: Revelations,/product_images/Juegos/Xbox 360 Juegos/5055060964682_s.jpg,Xbox 360,5055060964682,11.00,18.00,827
3.00,Red Dead Redemption: Undead Nightmare,/product_images/Juegos/Xbox 360 Juegos/5026555252867_s.jpg,Xbox 360,5026555252867,5.00,8.00,827
8.00,Lego Star Wars: The Complete Saga,/product_images/Juegos/Xbox 360 Juegos/023272004507_s.jpg,Xbox 360,023272004507,11.00,18.00,827
2.00,Borderlands,/product_images/Juegos/Xbox 360 Juegos/5026555247337_s.jpg,Xbox 360,5026555247337,3.00,5.00,827
5.00,Mortal Kombat Vs. DC Universe,/product_images/Juegos/Xbox 360 Juegos/5037930101090_s.jpg,Xbox 360,5037930101090,7.00,12.00,827
0.70,Table Tennis,/product_images/Juegos/Xbox 360 Juegos/5026555245753_s.jpg,Xbox 360,5026555245753,1.10,3.00,827
18.00,Pro Evolution Soccer 2017,/product_images/Juegos/Xbox 360 Juegos/4012927130513_s.jpg,Xbox 360,4012927130513,26.00,42.00,827
0.80,Splinter Cell Double Agent,/product_images/Juegos/Xbox 360 Juegos/3307210229618_s.jpg,Xbox 360,3307210229618,1.30,3.50,827
6.00,Senor de los Anillos: Guerra Del Norte,/product_images/Juegos/Xbox 360 Juegos/5051893074758_s.jpg,Xbox 360,5051893074758,9.00,15.00,827
2.00,Sniper Ghost Warrior,/product_images/Juegos/Xbox 360 Juegos/5907813594984_s.jpg,Xbox 360,5907813594984,3.00,6.00,827
9.00,Masacre Deadpool,/product_images/Juegos/Xbox 360 Juegos/5030917125393_s.jpg,Xbox 360,5030917125393,13.00,22.00,827
3.00,WRC: World Rally Championship 2010,/product_images/Juegos/Xbox 360 Juegos/8033102492345_s.jpg,Xbox 360,8033102492345,5.00,8.00,827
4.00,Ace Combat 6,/product_images/Juegos/Xbox 360 Juegos/3296580804238_s.jpg,Xbox 360,3296580804238,6.00,10.00,827
0.60,Rock Band (solo juego),/product_images/Juegos/Xbox 360 Juegos/5030934059930_s.jpg,Xbox 360,5030934059930,0.90,2.50,827
2.00,Guitar Hero 3 Legends of Rock (Game Only),/product_images/defimg4_s.jpg,Xbox 360,5030917049187,3.00,5.00,827
0.30,NBA 2K10,/product_images/Juegos/Xbox 360 Juegos/5026555249515_s.jpg,Xbox 360,5026555249515,0.50,1.50,827
0.80,Viking: Battle for Asgard,/product_images/Juegos/Xbox 360 Juegos/5060138436527_s.jpg,Xbox 360,5060138436527,1.30,3.50,827
0.80,Kung Fu Panda,/product_images/Juegos/Xbox 360 Juegos/5030917054334_s.jpg,Xbox 360,5030917054334,1.30,3.50,827
2.00,Saw II,/product_images/Juegos/Xbox 360 Juegos/4012927035108_s.jpg,Xbox 360,4012927035108,3.00,6.00,827
3.00,Spider-Man 3,/product_images/Juegos/Xbox 360 Juegos/5030917043864_s.jpg,Xbox 360,5030917043864,5.00,8.00,827
3.00,Sniper Elite V2,/product_images/Juegos/Xbox 360 Juegos/8023171029436_s.jpg,Xbox 360,8023171029436,5.00,8.00,827
0.70,Perfect Dark Zero,/product_images/Juegos/Xbox 360 Juegos/882224053716_s.jpg,Xbox 360,882224053716,1.10,3.00,827
0.90,Bureau: XCOM Declassified,/product_images/Juegos/Xbox 360 Juegos/5026555260367_s.jpg,Xbox 360,5026555260367,1.50,4.00,827
3.00,Forza Motorsport 4 LE,/product_images/Juegos/Xbox 360 Juegos/885370310184_s.jpg,Xbox 360,885370310184,5.00,8.00,827
0.10,Band Hero (Solo Juego),/product_images/Juegos/Xbox 360 Juegos/5030917072581_s.jpg,Xbox 360,5030917072581,0.20,0.75,827
20.00,Guilty Gear XRD Sign Edicion Limitada,/product_images/Juegos/PS4 Juegos/893610001976_s.jpg,PlayStation 4,893610001976,27.00,42.00,1001
60.00,Destiny - Spectrum Edicion,/product_images/defimg2_s.jpg,PlayStation 4,5030917146831,81.00,125.00,1001
12.00,Assassin's Creed IV: Black Flag Skull Ed,/product_images/Juegos/PS4 Juegos/3307215715604_s.jpg,PlayStation 4,3307215715604,16.00,25.00,1001
14.00,Hori Metal Gear 5 Headset,/product_images/Juegos/PS4 Juegos/873124005462_s.jpg,PlayStation 4,873124005462,19.00,30.00,1001
9.00,Alchemic Jousts,/product_images/defimg5_s.jpg,PlayStation 4,8431305026396,13.00,20.00,1001
24.00,NHL 17,/product_images/defimg5_s.jpg,PlayStation 4,5030930116378,32.00,50.00,1001
26.00,Naruto Shippuden: Ultimate Ninja Storm 4 Collectors Ed.,/product_images/defimg2_s.jpg,PlayStation 4,3391891985413,35.00,55.00,1001
28.00,Assassin's Creed Unity - Notre Dame Edition,/product_images/Juegos/PS4 Juegos/3307215813218_s.jpg,PlayStation 4,3307215813218,39.00,60.00,1001
19.00,Psycho-Pass: Mandatory Happiness Limited Edition,/product_images/defimg5_s.jpg,PlayStation 4,813633017525,26.00,40.00,1001
15.00,"Anima: Gate Of Memories Collector's Edition (Art Book,Fuigure,22 Cards)",/product_images/Juegos/PS4 Juegos/8402862060116_s.jpg,PlayStation 4,8402862060116,20.00,32.00,1001
43.00,Bloodborne Nightmare Collector's Edition,/product_images/defimg3_s.jpg,PlayStation 4,711719830535,58.00,90.00,1001
10.00,Prison Architect,/product_images/Juegos/PS4 Juegos/5060236964625_s.jpg,PlayStation 4,5060236964625,14.00,22.00,1001
7.00,Peanuts Movie: Snoopy's Grand Adventure,/product_images/defimg1_s.jpg,PlayStation 4,5030917179679,9.00,15.00,1001
12.00,"Order 1886, The: Blackwater Edition",/product_images/Juegos/PS4 Juegos/711719832614_s.jpg,PlayStation 4,711719832614,16.00,25.00,1001
8.00,Devil May Cry 4,/product_images/Juegos/PS4 Juegos/4976219062510_s.jpg,PlayStation 4,4976219062510,11.00,18.00,1001
7.00,"Call of Duty: Ghosts, Prestige Edicion",/product_images/Juegos/PS4 Juegos/5030917133329_s.jpg,PlayStation 4,5030917133329,9.00,15.00,1001
8.00,OlliOlli - Epic Combo,/product_images/defimg4_s.jpg,PlayStation 4,8402862060307,11.00,18.00,1001
31.00,Assassin's Creed Syndicate - Charing Cross Ed. W/Statue,/product_images/Juegos/PS4 Juegos/3307215892978_s.jpg,PlayStation 4,3307215892978,42.00,65.00,1001
12.00,Kung Fu Panda: Confrontación De Leyendas Legendarias,/product_images/Juegos/PS4 Juegos/8154030103797_s.jpg,PlayStation 4,8154030103797,16.00,25.00,1001
7.00,Just Sing,/product_images/defimg4_s.jpg,PlayStation 4,3307215938348,9.00,15.00,1001
12.00,"Call of Duty: Ghosts, Hardened Ed. (P)",/product_images/Juegos/PS4 Juegos/5030917130816_s.jpg,PlayStation 4,5030917130816,16.00,25.00,1001
21.00,Far Cry 4 + Far Cry Primal,/product_images/defimg2_s.jpg,PlayStation 4,3307215984314,29.00,45.00,1001
36.00,Mortal Kombat X Kollectors Edition (No DLC),/product_images/Juegos/PS4 Juegos/5051893219067_s.jpg,PlayStation 4,5051893219067,48.00,75.00,1001
14.00,Disgaea 5: Alliance of Vengeance,/product_images/Juegos/PS4 Juegos/813633015644_s.jpg,PlayStation 4,813633015644,19.00,30.00,1001
8.00,Legend of KAY,/product_images/Juegos/PS4 Juegos/9006113007937_s.jpg,PlayStation 4,9006113007937,11.00,18.00,1001
7.00,"Escapists, The",/product_images/Juegos/PS4 Juegos/5060236961556_s.jpg,PlayStation 4,5060236961556,9.00,15.00,1001
7.00,Let's Sing 2016 + Microphones,/product_images/Juegos/PS4 Juegos/4020628852375_s.jpg,PlayStation 4,4020628852375,9.00,15.00,1001
9.00,Evolve - Edicion Especial,/product_images/defimg1_s.jpg,PlayStation 4,5026555421164,13.00,20.00,1001
18.00,Fairy Fencer F: Advent Dark Force,/product_images/defimg2_s.jpg,PlayStation 4,859204005546,24.00,38.00,1001
7.00,Aegis Of Earth: Protonovus Assault,/product_images/defimg1_s.jpg,PlayStation 4,5060201654520,9.00,15.00,1001
7.00,Dead Rising 2,/product_images/defimg3_s.jpg,PlayStation 4,013388917105,9.00,15.00,1001
16.00,InFAMOUS: Second Son - Collector's Edition,/product_images/Juegos/PS4 Juegos/711719265894_s.jpg,PlayStation 4,711719265894,22.00,35.00,1001
18.00,Far Cry 4 Kyrat Edition,/product_images/Juegos/PS4 Juegos/3307215811955_s.jpg,PlayStation 4,3307215811955,24.00,38.00,1001
18.00,Guitar Hero Live + 2x 6 Button Guitars,/product_images/Juegos/PS4 Juegos/5030917175763_s.jpg,PlayStation 4,5030917175763,24.00,38.00,1001
14.00,"Dwarves, The",/product_images/defimg3_s.jpg,PlayStation 4,9006113009016,19.00,30.00,1001
9.00,Earth's Dawn,/product_images/defimg1_s.jpg,PlayStation 4,5060102954460,13.00,20.00,1001
8.00,N.E.R.O : Nothing Ever Remains Obscure,/product_images/Juegos/PS4 Juegos/8718591182990_s.jpg,PlayStation 4,8718591182990,11.00,18.00,1001
60.00,Mirror's Edge Catalyst + Statue + Lithograph,/product_images/Juegos/PS4 Juegos/040232912214_s.jpg,PlayStation 4,040232912214,81.00,125.00,1001
7.00,Bladestorm: Nightmare,/product_images/Juegos/PS4 Juegos/5060327532443_s.jpg,PlayStation 4,5060327532443,9.00,15.00,1001
20.00,Nobunaga's Ambition: Sphere Of Influence - Ascension,/product_images/defimg4_s.jpg,PlayStation 4,5060327533693,27.00,42.00,1001
28.00,Batman Arkham Knight: LE + Statue & Artbook & Comic,/product_images/Juegos/PS4 Juegos/5051893186390_s.jpg,PlayStation 4,5051893186390,39.00,60.00,1001
12.00,PayDay 2 The Big Score,/product_images/defimg5_s.jpg,PlayStation 4,8023171038117,16.00,25.00,1001
7.00,Madden NFL 16,/product_images/Juegos/PS4 Juegos/5035225112905_s.jpg,PlayStation 4,5035225112905,11.00,30.00,1001
16.00,Metal Gear Solid V: The Definitive Experience,/product_images/defimg5_s.jpg,PlayStation 4,4012927102114,22.00,35.00,1001
13.00,Psycho-Pass: Mandatory Happiness,/product_images/defimg2_s.jpg,PlayStation 4,813633017310,18.00,28.00,1001
12.00,Senran Kagura Estival Versus,/product_images/Juegos/PS4 Juegos/641243791081_s.jpg,PlayStation 4,641243791081,16.00,25.00,1001
8.00,BlazBlue: Chronophantasma Extend,/product_images/Juegos/PS4 Juegos/5060201654308_s.jpg,PlayStation 4,5060201654308,11.00,18.00,1001
13.00,Rocksmith 2014 (Game Only),/product_images/Juegos/PS4 Juegos/3307215834138_s.jpg,PlayStation 4,3307215834138,18.00,28.00,1001
4.00,Natural Doctrine,/product_images/Juegos/PS4 Juegos/813633014098_s.jpg,PlayStation 4,813633014098,7.00,20.00,1001
7.00,Los 40 Principales - Vol 2 (Solo Juego),/product_images/Juegos/PS4 Juegos/5060188670018_s.jpg,PlayStation 4,5060188670018,9.00,15.00,1001
38.00,Fallout 4 Pip-Boy Editon,/product_images/Juegos/PS4 Juegos/5055856406587_s.jpg,PlayStation 4,5055856406587,52.00,80.00,1001
2.00,Battle Worlds: Kronos,/product_images/Juegos/PS4 Juegos/9006113008576_s.jpg,PlayStation 4,9006113008576,4.00,12.00,1001
2.00,Ether One,/product_images/Juegos/PS4 Juegos/8718591182112_s.jpg,PlayStation 4,8718591182112,4.00,12.00,1001
2.00,Giana Sister's Director's Cut,/product_images/Juegos/PS4 Juegos/8718591181474_s.jpg,PlayStation 4,8718591181474,3.00,10.00,1001
32.00,Overwatch Origins - Collector's Edition,/product_images/Juegos/PS4 Juegos/5030917189265_s.jpg,PlayStation 4,5030917189265,44.00,68.00,1001
12.00,MXGP - The Official Motocross Videogame,/product_images/Juegos/PS4 Juegos/8059617102586_s.jpg,PlayStation 4,8059617102586,16.00,25.00,1001
12.00,Lara Croft And Temple Of Osiris - Gold Ed,/product_images/Juegos/PS4 Juegos/5021290065895_s.jpg,PlayStation 4,5021290065895,16.00,25.00,1001
20.00,Back to the Future: The Game,/product_images/Juegos/PS4 Juegos/5060146462136_s.jpg,PlayStation 4,5060146462136,27.00,42.00,1001
0.10,Imagine Champion Rider,/product_images/Juegos/3DS Juegos/3307215589052_s.jpg,Nintendo 3DS,3307215589052,0.30,1.00,977
2.00,Mystery Case Files: Return to Ravenhearst,/product_images/Juegos/3DS Juegos/8716051054733_s.jpg,Nintendo 3DS,8716051054733,3.00,6.00,977
6.00,Teenage Mutant Ninja Turtles TMNT,/product_images/Juegos/3DS Juegos/5030917131806_s.jpg,Nintendo 3DS,5030917131806,9.00,14.00,977
2.00,Mi Granja De Caballos 3D,/product_images/Juegos/3DS Juegos/4017244988243_s.jpg,Nintendo 3DS,4017244988243,3.00,6.00,977
2.00,Outdoors Unleashed - Africa,/product_images/Juegos/3DS Juegos/5055377602468_s.jpg,Nintendo 3DS,5055377602468,3.00,6.00,977
3.00,James Noir's Hollywood Crimes,/product_images/Juegos/3DS Juegos/3307219934889_s.jpg,Nintendo 3DS,3307219934889,5.00,8.00,977
11.00,Etrian Odyssey Untold: Millennium Girl,/product_images/Juegos/3DS Juegos/5060112431173_s.jpg,Nintendo 3DS,5060112431173,15.00,24.00,977
10.00,Senran Kagura Burst (16),/product_images/Juegos/3DS Juegos/4510772106948_s.jpg,Nintendo 3DS,4510772106948,14.00,22.00,977
2.00,Imagina Ser Diseñadora De Moda 3D,/product_images/Juegos/3DS Juegos/3307219946820_s.jpg,Nintendo 3DS,3307219946820,3.00,5.00,977
7.00,Princesas Disney,/product_images/Juegos/3DS Juegos/045496522483_s.jpg,Nintendo 3DS,045496522483,10.00,16.00,977
7.00,Disney Frozen: Olaf's Quest,/product_images/Juegos/3DS Juegos/5016488126694_s.jpg,Nintendo 3DS,5016488126694,9.00,15.00,977
4.00,Punch Time Explosion,/product_images/Juegos/3DS Juegos/4020628509439_s.jpg,Nintendo 3DS,4020628509439,6.00,10.00,977
4.00,Hometown Story,/product_images/Juegos/3DS Juegos/5060102954064_s.jpg,Nintendo 3DS,5060102954064,6.00,10.00,977
3.00,Tetris 3D,/product_images/Juegos/3DS Juegos/045496521165_s.jpg,Nintendo 3DS,045496521165,4.00,7.00,977
43.00,Fire Emblem Fates (Limited Edition),/product_images/Juegos/3DS Juegos/0045496472344_s.jpg,Nintendo 3DS,0045496472344,58.00,90.00,977
2.00,Rise Of The Guardians,/product_images/Juegos/3DS Juegos/3391891966641_s.jpg,Nintendo 3DS,3391891966641,3.00,5.00,977
7.00,Hora de Aventuras El Secreto Del Reino Sin Nombre,/product_images/defimg4_s.jpg,Nintendo 3DS,8427897005611,9.00,15.00,977
6.00,Phineas & Ferb: Quest For Cool Stuff,/product_images/Juegos/3DS Juegos/8023171034164_s.jpg,Nintendo 3DS,8023171034164,9.00,14.00,977
0.60,Brain Training 3D,/product_images/Juegos/3DS Juegos/5055377601621_s.jpg,Nintendo 3DS,5055377601621,0.90,2.50,977
7.00,How to Train Your Dragon 2,/product_images/defimg4_s.jpg,Nintendo 3DS,8154030102196,10.00,16.00,977
0.30,Mystery Murders: Jack the,/product_images/Juegos/3DS Juegos/5016488126007_s.jpg,Nintendo 3DS,5016488126007,0.60,2.00,977
3.00,Ace Combat: Assault Horizon Plus,/product_images/Juegos/3DS Juegos/3391891983426_s.jpg,Nintendo 3DS,3391891983426,4.00,7.00,977
2.00,Happy Feet 2,/product_images/Juegos/3DS Juegos/5051893074741_s.jpg,Nintendo 3DS,5051893074741,3.00,5.00,977
9.00,Pokemon: Art Academy,/product_images/Juegos/3DS Juegos/045496525767_s.jpg,Nintendo 3DS,045496525767,13.00,20.00,977
26.00,Bravely Second: End Layer Deluxe Collector's Ed. +Statue/Book/CD,/product_images/Juegos/3DS Juegos/045496471880_s.jpg,Nintendo 3DS,045496471880,35.00,55.00,977
4.00,Zoo Mania 3D,/product_images/Juegos/3DS Juegos/3307215586310_s.jpg,Nintendo 3DS,3307215586310,6.00,10.00,977
16.00,Tales Of The Abyss,/product_images/Juegos/3DS Juegos/3391891956673_s.jpg,Nintendo 3DS,3391891956673,20.00,30.00,977
2.00,Cradle Of Egypt 2,/product_images/Juegos/3DS Juegos/5060102953449_s.jpg,Nintendo 3DS,5060102953449,3.00,5.00,977
2.00,Ben 10 Galactic Racing,/product_images/Juegos/3DS Juegos/3391891957106_s.jpg,Nintendo 3DS,3391891957106,3.00,5.00,977
15.00,Pokemon Rumble World,/product_images/Juegos/3DS Juegos/045496529611_s.jpg,Nintendo 3DS,045496529611,20.00,32.00,977
3.00,Flap Flap,/product_images/Juegos/3DS Juegos/3499550340150_s.jpg,Nintendo 3DS,3499550340150,5.00,8.00,977
0.70,Ben 10 Omniverse,/product_images/Juegos/3DS Juegos/3391891966283_s.jpg,Nintendo 3DS,3391891966283,1.10,3.00,977
2.00,Crush,/product_images/Juegos/3DS Juegos/5055277011797_s.jpg,Nintendo 3DS,5055277011797,3.00,5.00,977
3.00,Winter Sports 2012: Feel The Spirit,/product_images/Juegos/3DS Juegos/4017244029250_s.jpg,Nintendo 3DS,4017244029250,4.00,7.00,977
2.00,Chevrolet Camaro 3D,/product_images/Juegos/3DS Juegos/5060216311395_s.jpg,Nintendo 3DS,5060216311395,3.00,5.00,977
2.00,Petz Beach: Animalz Fun On The Beach,/product_images/Juegos/3DS Juegos/3307215711804_s.jpg,Nintendo 3DS,3307215711804,3.00,6.00,977
13.00,Devil Survivor: Overclocked,/product_images/Juegos/3DS Juegos/5036675014542_s.jpg,Nintendo 3DS,5036675014542,18.00,28.00,977
0.30,Supervivientes,/product_images/Juegos/3DS Juegos/3499550330328_s.jpg,Nintendo 3DS,3499550330328,0.70,2.50,977
5.00,Yakari: The Mystery Of Four Seasons,/product_images/Juegos/3DS Juegos/3760156480022_s.jpg,Nintendo 3DS,3760156480022,7.00,12.00,977
4.00,Teenage Mutant Ninja Turtles,/product_images/Juegos/3DS Juegos/5030917148514_s.jpg,Nintendo 3DS,5030917148514,6.00,10.00,977
6.00,Hotwheels: World's Best Driver,/product_images/Juegos/3DS Juegos/5051893154832_s.jpg,Nintendo 3DS,5051893154832,9.00,14.00,977
4.00,Pac-Man Party,/product_images/Juegos/3DS Juegos/3391891960786_s.jpg,Nintendo 3DS,3391891960786,6.00,10.00,977
7.00,Dragon 2,/product_images/Juegos/3DS Juegos/8154030102202_s.jpg,Nintendo 3DS,8154030102202,10.00,16.00,977
6.00,BlazbBlue: Continuum Shift 2,/product_images/Juegos/3DS Juegos/4510772105804_s.jpg,Nintendo 3DS,4510772105804,9.00,14.00,977
2.00,Generator Rex - Agente de Providence,/product_images/Juegos/3DS Juegos/5030917101687_s.jpg,Nintendo 3DS,5030917101687,3.00,5.00,977
2.00,Doodle Jump Adventures,/product_images/Juegos/3DS Juegos/5016488126717_s.jpg,Nintendo 3DS,5016488126717,3.00,6.00,977
12.00,Disney Art Academy,/product_images/defimg5_s.jpg,Nintendo 3DS,045496473167,16.00,25.00,977
3.00,Monster High: 13 Deseos,/product_images/Juegos/3DS Juegos/8154030101502_s.jpg,Nintendo 3DS,8154030101502,4.00,7.00,977
8.00,LEGO Ninjago: La Sombra De Ronin,/product_images/Juegos/3DS Juegos/5051893218763_s.jpg,Nintendo 3DS,5051893218763,11.00,18.00,977
13.00,Jewel Quest 4 - Heritage,/product_images/defimg1_s.jpg,Nintendo 3DS,8716051052210,18.00,28.00,977
4.00,"Pitufos, Los",/product_images/Juegos/3DS Juegos/01097571530076_s.jpg,Nintendo 3DS,01097571530076,6.00,10.00,977
2.00,Green Lantern: Rise Of The Manhunters,/product_images/Juegos/3DS Juegos/5051893058895_s.jpg,Nintendo 3DS,5051893058895,3.00,5.00,977
3.00,Mi Escuela de Equitacion,/product_images/defimg3_s.jpg,Nintendo DS,8431019440037,5.00,8.00,834
5.00,Donkey Kong Jungle Climbler,/product_images/Juegos/DS Juegos/045496465483_s.jpg,Nintendo DS,045496465483,7.00,12.00,834
0.20,Tsumiki: La Torre Infernal,/product_images/defimg4_s.jpg,Nintendo DS,3760137144486,0.40,1.50,834
0.20,My Eco Planet Mision: Salvar la Isla,/product_images/Juegos/DS Juegos/3307211608467_s.jpg,Nintendo DS,3307211608467,0.40,1.50,834
3.00,Bob Esponja: El Vengador Amarillo,/product_images/Juegos/DS Juegos/4005209071147_s.jpg,Nintendo DS,4005209071147,5.00,8.00,834
1.00,Tomb Raider Legend,/product_images/Juegos/DS Juegos/5021290027329_s.jpg,Nintendo DS,5021290027329,1.70,4.50,834
2.00,Spiderman: Edge of Time,/product_images/Juegos/DS Juegos/5030917099816_s.jpg,Nintendo DS,5030917099816,3.00,6.00,834
15.00,Final Fantasy - 4 Heroes,/product_images/defimg1_s.jpg,Nintendo DS,5021290041653,22.00,35.00,834
2.00,Bratz Kidz Party,/product_images/Juegos/DS Juegos/5743211741144_s.jpg,Nintendo DS,5743211741144,3.00,6.00,834
2.00,Lost Magic,/product_images/Juegos/DS Juegos/3307210222978_s.jpg,Nintendo DS,3307210222978,3.00,6.00,834
0.40,Subbuteo,/product_images/Juegos/DS Juegos/8023171014098_s.jpg,Nintendo DS,8023171014098,0.70,2.00,834
0.20,Stratego Next,/product_images/Juegos/DS Juegos/3307210415486_s.jpg,Nintendo DS,3307210415486,0.40,1.50,834
0.80,La Momia: La Tumba del Emperador Dragon,/product_images/Juegos/DS Juegos/3348542220812_s.jpg,Nintendo DS,3348542220812,1.30,3.50,834
0.40,Midnight Play Pack,/product_images/Juegos/DS Juegos/3307211307964_s.jpg,Nintendo DS,3307211307964,0.70,2.00,834
4.00,Mario Vs. Donkey Kong 2 La Marcha De Los,/product_images/Juegos/DS Juegos/045496464004_s.jpg,Nintendo DS,045496464004,6.00,10.00,834
15.00,Fire Emblem: Shadow Dragon,/product_images/Juegos/DS Juegos/045496467838_s.jpg,Nintendo DS,045496467838,22.00,35.00,834
0.70,Chessmaster,/product_images/Juegos/DS Juegos/3307210329745_s.jpg,Nintendo DS,3307210329745,1.10,3.00,834
2.00,Ben 10 Alien Force-  Vilgax Attacks,/product_images/Juegos/DS Juegos/5060125484524_s.jpg,Nintendo DS,5060125484524,3.00,6.00,834
3.00,Juguemos a la Tiendas,/product_images/Juegos/DS Juegos/4020628503468_s.jpg,Nintendo DS,4020628503468,5.00,8.00,834
5.00,Lego Batman,/product_images/Juegos/DS Juegos/5051603222844_s.jpg,Nintendo DS,5051603222844,7.00,12.00,834
2.00,Colin McRae: Dirt 2,/product_images/Juegos/DS Juegos/5024866341812_s.jpg,Nintendo DS,5024866341812,3.00,6.00,834
