precio_venta,categoria_str,precio_compra,precio_intercambio,titulo,img_caratula,sku,categoria_id
0.25,PC,0.01,0.01,El Matador,/product_images/defimg2_s.jpg,8431474071586,830
1.50,PC,0.20,0.40,Bad Day L.A.,/product_images/defimg3_s.jpg,8431474071777,830
1.00,PC,0.10,0.30,Brain Trainer,/product_images/defimg3_s.jpg,8431474072187,830
0.25,PC,0.01,0.01,Jinetes En Accion,/product_images/defimg5_s.jpg,8431474072729,830
5.00,PC,0.70,1.50,Blitzkrieg 2: Liberation,/product_images/defimg2_s.jpg,8431474072910,830
0.50,PC,0.01,0.10,Clever Kids: Dino Land,/product_images/defimg4_s.jpg,8431474072941,830
0.10,PC,0.01,0.01,Pipemania,/product_images/defimg5_s.jpg,8431474073610,830
0.10,PC,0.01,0.01,Cycling Evolution,/product_images/defimg4_s.jpg,8431474073931,830
0.25,PC,0.01,0.01,ACB 2007-2008,/product_images/defimg1_s.jpg,8431474074082,830
0.10,PC,0.01,0.01,Pinball,/product_images/defimg4_s.jpg,8432583013474,830
6.00,PlayStation 3,1.40,2.00,WWE All Stars,/product_images/Juegos/PS3 Juegos/4005209143080_s.jpg,4005209143080,821
0.50,PC,0.01,0.10,Tzar El Poder de la Corona,/product_images/defimg5_s.jpg,8436010150107,830
0.10,PC,0.01,0.01,Superbike (2000),/product_images/defimg2_s.jpg,8436010150221,830
3.50,PC,0.50,1.00,Multi Racing Deluxe 2008,/product_images/defimg1_s.jpg,8436010151715,830
6.00,PlayStation 3,1.40,2.00,NeverDead,/product_images/Juegos/PS3 Juegos/4012927054284_s.jpg,4012927054284,821
22.00,PlayStation 3,9.00,13.00,Borderlands Triple Pack,/product_images/Juegos/PS3 Juegos/5026555419444_s.jpg,5026555419444,821
5.00,PlayStation 3,1.20,1.90,Stuntman Ignition,/product_images/Juegos/PS3 Juegos/4005209092517_s.jpg,4005209092517,821
5.00,PC,0.70,1.50,Patrician IV (P),/product_images/Juegos/PC Juegos/8436010152828_s.jpg,8436010152828,830
1.00,PC,0.10,0.30,Tropico 4 (P),/product_images/Juegos/PC Juegos/8436010153306_s.jpg,8436010153306,830
3.50,PC,0.80,1.30,Disciples Edicion Coleccionista,/product_images/defimg3_s.jpg,8436010153801,830
3.50,PlayStation 3,0.80,1.30,Marvel Super Hero Squad,/product_images/Juegos/PS3 Juegos/4005209155083_s.jpg,4005209155083,821
4.00,PlayStation 3,0.90,1.50,Armored Core 4: Answer,/product_images/Juegos/PS3 Juegos/3307211504455_s.jpg,3307211504455,821
3.00,PlayStation 3,0.70,1.10,Dance Star Party Hits,/product_images/Juegos/PS3 Juegos/711719206552_s.jpg,711719206552,821
2.00,PC,0.30,0.60,Gas Guzzlers,/product_images/Juegos/PC Juegos/8436010154136_s.jpg,8436010154136,830
0.75,PC,0.10,0.20,Kings Bounty: Anthology  Premium,/product_images/Juegos/PC Juegos/8436010154204_s.jpg,8436010154204,830
0.25,PC,0.01,0.01,Men Of War Edición Coleccionista,/product_images/defimg5_s.jpg,8436010154235,830
8.00,PlayStation 3,3.00,5.00,Thor,/product_images/Juegos/PS3 Juegos/5055277011421_s.jpg,5055277011421,821
15.00,PlayStation 3,6.00,9.00,Terraria,/product_images/Juegos/PS3 Juegos/8023171033402_s.jpg,8023171033402,821
6.00,PlayStation 3,1.40,2.00,Bakugan: Defenders of the Core,/product_images/Juegos/PS3 Juegos/5030917090585_s.jpg,5030917090585,821
2.00,PC,0.40,0.70,Alea Lacta Est: Imperio Romano En Guerra,/product_images/Juegos/PC Juegos/8436010154372_s.jpg,8436010154372,830
3.00,PC,0.40,0.90,Misterio Y terror Pack,/product_images/defimg1_s.jpg,8436010155133,830
1.00,PC,0.10,0.30,Sim The: Anthology,/product_images/Juegos/PC Juegos/8436010155348_s.jpg,8436010155348,830
5.00,PlayStation 3,1.20,1.90,Singstar ABBA (Solo Juego),/product_images/Juegos/PS3 Juegos/711719779452_s.jpg,711719779452,821
4.00,PlayStation 3,0.90,1.50,50 Cent Blood on The Sand,/product_images/Juegos/PS3 Juegos/4005209118309_s.jpg,4005209118309,821
6.00,PlayStation 3,2.00,3.00,Lord of the Rings - Aragorn's Quest,/product_images/Juegos/PS3 Juegos/5051892016629_s.jpg,5051892016629,821
1.50,PC,0.30,0.50,Heroes And Dragons,/product_images/Juegos/PC Juegos/8436010156055_s.jpg,8436010156055,830
0.10,PC,0.01,0.01,Tutoria Digital Historia Del Mundo,/product_images/defimg2_s.jpg,8436037170317,830
0.75,PC,0.10,0.20,"Isla Misteriosa 2, La",/product_images/defimg2_s.jpg,8436037172359,830
18.00,PlayStation 3,8.00,11.00,Tekken Hybrid,/product_images/Juegos/PS3 Juegos/711719240211_s.jpg,711719240211,821
8.00,PlayStation 3,3.00,5.00,Infamous 2 Edicion Special,/product_images/Juegos/PS3 Juegos/711719180586_s.jpg,711719180586,821
3.50,PlayStation 3,0.80,1.30,Pictionary - Edición Actualizada,/product_images/Juegos/PS3 Juegos/4005209154918_s.jpg,4005209154918,821
3.00,PC,0.60,1.00,Dracula 2 - Pack Series,/product_images/defimg4_s.jpg,8436037172816,830
8.00,PC,1.60,2.00,Cute the Rope,/product_images/defimg1_s.jpg,8436037173226,830
1.50,PC,0.20,0.40,X3 Reunion,/product_images/defimg1_s.jpg,8437007641004,830
6.00,PlayStation 3,1.40,2.00,Madden NFL 13,/product_images/Juegos/PS3 Juegos/5030930107680_s.jpg,5030930107680,821
8.00,PlayStation 3,1.90,3.00,MX Vs. ATV Untamed,/product_images/Juegos/PS3 Juegos/4005209103206_s.jpg,4005209103206,821
8.00,PlayStation 3,3.00,5.00,Alien Vs Predator: Ed Metal,/product_images/Juegos/PS3 Juegos/5055277005673_s.jpg,5055277005673,821
0.75,PC,0.10,0.20,AIM Racing,/product_images/defimg1_s.jpg,843701056200,830
0.10,PC,0.01,0.01,Lego 3 Games,/product_images/defimg1_s.jpg,8711539044725,830
48.00,PlayStation 3,21.00,30.00,Ultimate Marvel vs Capcom 3 (12),/product_images/Juegos/PS3 Juegos/5055060927854_s.jpg,5055060927854,821
0.25,PC,0.01,0.01,Mahjongg,/product_images/defimg4_s.jpg,8714911002368,830
18.00,PlayStation 3,8.00,11.00,Buzz! Que Sabes de tu Pais? (Solo Juego),/product_images/Juegos/PS3 Juegos/711719121145_s.jpg,711719121145,821
10.00,PlayStation 3,4.00,6.00,Murdered: Soul Suspect,/product_images/Juegos/PS3 Juegos/5021290062696_s.jpg,5021290062696,821
0.10,PC,0.01,0.01,Voodoo Kid,/product_images/defimg3_s.jpg,8715686004700,830
2.50,PC,0.50,0.90,Lego Creator Knight's Kingdom,/product_images/defimg5_s.jpg,8715686014112,830
4.00,PlayStation 3,0.90,1.50,Afro Samurai,/product_images/Juegos/PS3 Juegos/3296580806737_s.jpg,3296580806737,821
6.00,PlayStation 3,2.00,3.00,Tony Hawks Project 8,/product_images/Juegos/PS3 Juegos/5030917037399_s.jpg,5030917037399,821
1.00,PC,0.10,0.30,Las Cronicas De Narnia 4CD,/product_images/defimg5_s.jpg,8717418064747,830
1.00,PC,0.10,0.30,Sword Of The Stars,/product_images/defimg3_s.jpg,8717662270086,830
22.00,PlayStation 3,9.00,13.00,Sly Collection/Trilogia,/product_images/Juegos/PS3 Juegos/711719119289_s.jpg,711719119289,821
8.00,PlayStation 3,3.00,5.00,Skylanders Swap Force Starter Pack,/product_images/Juegos/PS3 Juegos/5030917128059_s.jpg,5030917128059,821
22.00,PC,4.00,7.00,Dj Max Trilogy Over the Maximum,/product_images/defimg4_s.jpg,8809186260060,830
3.00,PC,0.60,1.00,Dungeon Siege II (SN) (4CD),/product_images/defimg2_s.jpg,882224008488,830
8.00,PlayStation 3,3.00,5.00,Principe de Persia Arenas Ovidadas EC,/product_images/Juegos/PS3 Juegos/3307217915729_s.jpg,3307217915729,821
18.00,PlayStation 3,8.00,11.00,"Voz 3, The (2 Microphone)",/product_images/Juegos/PS3 Juegos/8402862155089_s.jpg,8402862155089,821
18.00,PlayStation 3,8.00,11.00,Double Pack - Dead Island,/product_images/Juegos/PS3 Juegos/4020628888480_s.jpg,4020628888480,821
10.00,PlayStation 3,4.00,6.00,Dragonball Raging Blast Limited Edition,/product_images/Juegos/PS3 Juegos/3296580810994_s.jpg,3296580810994,821
12.00,PlayStation 3,5.00,7.00,Resident Evil 6: Edicion Coleccionista,/product_images/Juegos/PS3 Juegos/5055060928219_s.jpg,5055060928219,821
5.00,PlayStation 3,1.20,1.90,Godzilla,/product_images/Juegos/PS3 Juegos/3391891984003_s.jpg,3391891984003,821
6.00,PlayStation 3,2.00,3.00,Iron Man,/product_images/Juegos/PS3 Juegos/5060138437470_s.jpg,5060138437470,821
4.00,PlayStation 3,0.90,1.50,Blaz Blue: Calamity Trigger,/product_images/Juegos/PS3 Juegos/4510772105057_s.jpg,4510772105057,821
15.00,PlayStation 3,6.00,9.00,Farming Simulator 2013,/product_images/Juegos/PS3 Juegos/3512899111370_s.jpg,3512899111370,821
8.00,PlayStation 3,3.00,5.00,Cabela's Survival: Shadows of Katmai SAS,/product_images/Juegos/PS3 Juegos/5030917101144_s.jpg,5030917101144,821
18.00,PlayStation 3,8.00,11.00,Marvel Ultimate Alliance 2,/product_images/Juegos/PS3 Juegos/5030917061042_s.jpg,5030917061042,821
22.00,PlayStation 3,9.00,13.00,Naruto Shippuden Ultimate Ninja Storm Collection,/product_images/Juegos/PS3 Juegos/3391891987691_s.jpg,3391891987691,821
1.00,PlayStation 3,0.20,0.30,Disney Sing It - Pop Hits,/product_images/Juegos/PS3 Juegos/8717418227081_s.jpg,8717418227081,821
30.00,PlayStation 3,13.00,18.00,Buzz! El Multiconcurso + Buzzers Wireles,/product_images/Juegos/PS3 Juegos/711719958550_s.jpg,711719958550,821
5.00,PlayStation 3,2.00,3.00,Juego de Tronos,/product_images/Juegos/PS3 Juegos/3512899109414_s.jpg,3512899109414,821
8.00,PlayStation 3,1.90,3.00,X-Men Destiny,/product_images/Juegos/PS3 Juegos/5030917100802_s.jpg,5030917100802,821
12.00,PlayStation 3,5.00,7.00,Singstar Frozen,/product_images/Juegos/PS3 Juegos/0711719862512_s.jpg,0711719862512,821
18.00,PlayStation 3,8.00,11.00,Half Life 2: The Orange Box,/product_images/Juegos/PS3 Juegos/5030934055291_s.jpg,5030934055291,821
3.50,PlayStation 3,0.80,1.30,Lego Rock Band,/product_images/Juegos/PS3 Juegos/5051893021714_s.jpg,5051893021714,821
12.00,PlayStation 3,5.00,7.00,London 2012,/product_images/Juegos/PS3 Juegos/5055277017003_s.jpg,5055277017003,821
8.00,PlayStation 3,3.00,5.00,Kung Fu Panda 2,/product_images/Juegos/PS3 Juegos/4005209148252_s.jpg,4005209148252,821
10.00,PlayStation 3,4.00,6.00,Everybody's Golf World Tour,/product_images/Juegos/PS3 Juegos/711719905929_s.jpg,711719905929,821
6.00,PlayStation 3,2.00,3.00,Caminando Entre Dinosaurios + Wonderbook,/product_images/Juegos/PS3 Juegos/711719208891_s.jpg,711719208891,821
8.00,PlayStation 3,3.00,5.00,Locos Por El Surf,/product_images/Juegos/PS3 Juegos/3307210259356_s.jpg,3307210259356,821
10.00,PlayStation 3,4.00,6.00,Deus Ex: Human Revolution AE,/product_images/Juegos/PS3 Juegos/5021290043602_s.jpg,5021290043602,821
8.00,PlayStation 3,3.00,5.00,"Oblivion, Elder Scrolls IV, 5th Anniv Ed",/product_images/Juegos/PS3 Juegos/093155143906_s.jpg,093155143906,821
8.00,PlayStation 3,3.00,5.00,Furia de Titanes,/product_images/Juegos/PS3 Juegos/3296580811366_s.jpg,3296580811366,821
4.00,PlayStation 3,0.90,1.50,Blazing Angels,/product_images/Juegos/PS3 Juegos/3307210233028_s.jpg,3307210233028,821
7.00,PlayStation 3,3.00,4.00,Blazing Angels 2 Secret Missions,/product_images/Juegos/PS3 Juegos/3307210261120_s.jpg,3307210261120,821
6.00,PlayStation 3,1.40,2.00,Ruse,/product_images/Juegos/PS3 Juegos/3307211695894_s.jpg,3307211695894,821
1.50,PlayStation 3,0.30,0.50,Pure Football,/product_images/Juegos/PS3 Juegos/3307213201154_s.jpg,3307213201154,821
5.00,PlayStation 3,1.20,1.90,Just Dance 3,/product_images/Juegos/PS3 Juegos/3307215591154_s.jpg,3307215591154,821
30.00,PlayStation 3,13.00,18.00,Assassin's Creed Anthology,/product_images/Juegos/PS3 Juegos/3307215678817_s.jpg,3307215678817,821
6.00,PlayStation 3,2.00,3.00,"Party Night, Te Atreves?",/product_images/Juegos/PS3 Juegos/3307219930690_s.jpg,3307219930690,821
6.00,Wii,2.00,3.00,Rise Of The Guardians,/product_images/defimg1_s.jpg,3391891966566,831
10.00,Wii,4.00,6.00,Los Croods: Fiesta Prehistorica,/product_images/Juegos/Wii Juegos/3391891968713_s.jpg,3391891968713,831
12.00,Wii,5.00,7.00,Turbo: Super Stunt Squad,/product_images/defimg1_s.jpg,3391891971249,831
6.00,Wii,2.00,3.00,Ben 10: Omniverse 2,/product_images/defimg4_s.jpg,3391891971751,831
4.50,Wii,1.00,1.70,Cocoto Magic Circus + Pistola,/product_images/defimg5_s.jpg,3499550253832,831
18.00,Wii,8.00,11.00,Hunting Challenge + Escopeta,/product_images/Juegos/Wii Juegos/3499550261042_s.jpg,3499550261042,831
4.00,Wii,0.90,1.50,My Body Coach + Pesas,/product_images/Juegos/Wii Juegos/3499550261059_s.jpg,3499550261059,831
10.00,Wii,4.00,6.00,My Body Coach,/product_images/Juegos/Wii Juegos/3499550261394_s.jpg,3499550261394,831
30.00,Wii,13.00,18.00,Cocoto Festival + Rifle,/product_images/Juegos/Wii Juegos/3499550269352_s.jpg,3499550269352,831
4.00,Wii,0.90,1.50,Pool Party With Cue,/product_images/defimg3_s.jpg,3499550273106,831
22.00,Wii,9.00,13.00,Ferrari Challenge inkl. Lenkrad(W/O Whee,/product_images/defimg1_s.jpg,3499550275735,831
6.00,Wii,2.00,3.00,Mad Tracks,/product_images/Juegos/Wii Juegos/3499550276732_s.jpg,3499550276732,831
5.00,Wii,2.00,3.00,Shimano Xtreme Fishing Wii Game,/product_images/defimg1_s.jpg,3499550282832,831
1.50,Wii,0.30,0.50,Deer Drive + Caçadeira,/product_images/defimg3_s.jpg,3499550283716,831
3.00,Wii,0.70,1.10,Shimano Extreme Fishing,/product_images/defimg4_s.jpg,3499550283761,831
6.00,Wii,2.00,3.00,Remington Great American Bird Hunt,/product_images/Juegos/Wii Juegos/3499550283822_s.jpg,3499550283822,831
4.00,Wii,0.90,1.50,Aladin Magic Racer,/product_images/Juegos/Wii Juegos/3499550285437_s.jpg,3499550285437,831
6.00,Wii,2.00,3.00,Sniper Elite + Fusil Sniper,/product_images/Juegos/Wii Juegos/3499550286021_s.jpg,3499550286021,831
7.00,Wii,3.00,4.00,Western Heroes + Rifle,/product_images/defimg4_s.jpg,3499550286038,831
10.00,Wii,4.00,6.00,Marvel Super Heroes 3D Grandmasters Chal,/product_images/Juegos/Wii Juegos/3499550286625_s.jpg,3499550286625,831
5.00,Wii,2.00,3.00,Cocoto Festival + 2 pistolas,/product_images/defimg5_s.jpg,3499550295931,831
7.00,Wii,3.00,4.00,Reload (Mas 2 Pistolas),/product_images/defimg5_s.jpg,3499550296914,831
10.00,Wii,4.00,6.00,Wild Adventures: Hunting & Fishing,/product_images/defimg2_s.jpg,3499550296952,831
6.00,Wii,2.00,3.00,Reload,/product_images/defimg5_s.jpg,3499550298222,831
10.00,Wii,4.00,6.00,Cocoto Kart Racer 2 + 4 Volantes,/product_images/defimg2_s.jpg,3499550298369,831
6.00,Wii,2.00,3.00,Cocoto Kart Racer 2 (Game Only),/product_images/defimg1_s.jpg,349955029836,831
6.00,Xbox 360,2.00,3.00,Don King el Boxeo,/product_images/Juegos/Xbox 360 Juegos/5026555247528_s.jpg,5026555247528,827
5.00,Wii,2.00,3.00,Junior Fitness Trainer,/product_images/defimg1_s.jpg,3505377145158,831
10.00,Wii,4.00,6.00,Sherlock Holmes: El Pendiente De Plata,/product_images/defimg4_s.jpg,3512289017688,831
15.00,Wii,6.00,9.00,Godzilla Unleashed,/product_images/Juegos/Wii Juegos/3546430129425_s.jpg,3546430129425,831
8.00,Xbox 360,3.00,5.00,Bioshock + Oblivion,/product_images/Juegos/Xbox 360 Juegos/5026555249140_s.jpg,5026555249140,827
4.00,Xbox 360,0.90,1.50,"Bigs 2, The",/product_images/Juegos/Xbox 360 Juegos/5026555249386_s.jpg,5026555249386,827
38.00,Xbox 360,17.00,24.00,Bioshock 2: Especial Edition,/product_images/Juegos/Xbox 360 Juegos/5026555250894_s.jpg,5026555250894,827
8.00,Nintendo DS,3.00,5.00,Monster Jam Path Of Destruction,/product_images/defimg3_s.jpg,5030917094323,834
12.00,Wii,5.00,7.00,Alone in The Dark: Edicion Limitada,/product_images/Juegos/Wii Juegos/3546430139165_s.jpg,3546430139165,831
15.00,Wii,6.00,9.00,Namco Museum Remix,/product_images/Juegos/Wii Juegos/3546430140338_s.jpg,3546430140338,831
5.00,Wii,2.00,3.00,Ready To Rumble Revolution,/product_images/defimg5_s.jpg,3546430143872,831
8.00,Xbox 360,3.00,5.00,Borderlands GOTY *2 Disc*,/product_images/Juegos/Xbox 360 Juegos/5026555253611_s.jpg,5026555253611,827
4.00,Xbox 360,0.90,1.50,X-Men El Videojuego Oficial,/product_images/Juegos/Xbox 360 Juegos/5030917035647_s.jpg,5030917035647,827
5.00,Xbox 360,1.20,1.90,Cabelas Alaskan Adventure,/product_images/Juegos/Xbox 360 Juegos/5030917039973_s.jpg,5030917039973,827
2.50,Nintendo DS,0.60,0.90,"Transformers,  El Lado Oscuro De La Luna, Autobots",/product_images/Juegos/DS Juegos/5030917095542_s.jpg,5030917095542,834
4.00,Nintendo DS,0.90,1.50,Transformers 3 Deception,/product_images/defimg3_s.jpg,5030917095597,834
5.00,Nintendo DS,2.00,3.00,Zhu Zhu Pets Princess,/product_images/defimg5_s.jpg,5030917098710,834
6.00,Wii,2.00,3.00,Family Party Fitness Fun,/product_images/Juegos/Wii Juegos/3700577001628_s.jpg,3700577001628,831
8.00,Wii,3.00,5.00,PacMan Party,/product_images/Juegos/Wii Juegos/3700577001758_s.jpg,3700577001758,831
15.00,Wii,6.00,9.00,Family Party - 90 Great Games Party Pack,/product_images/defimg5_s.jpg,3700577002526,831
12.00,Xbox 360,5.00,7.00,Spider-man: Amigo o Enemigo?,/product_images/Juegos/Xbox 360 Juegos/5030917047954_s.jpg,5030917047954,827
5.00,Xbox 360,1.20,1.90,Singularity,/product_images/Juegos/Xbox 360 Juegos/5030917070587_s.jpg,5030917070587,827
6.00,Xbox 360,2.00,3.00,Transformers: La Guerra por Cyber,/product_images/Juegos/Xbox 360 Juegos/5030917082337_s.jpg,5030917082337,827
6.00,Nintendo DS,2.00,3.00,Spiderman: Edge of Time,/product_images/Juegos/DS Juegos/5030917099816_s.jpg,5030917099816,834
1.00,Nintendo DS,0.10,0.30,Zoobles: Spring to Life,/product_images/Juegos/DS Juegos/5030917100680_s.jpg,5030917100680,834
7.00,Nintendo DS,3.00,4.00,Moshi Monsters: Moshling Zoo,/product_images/defimg5_s.jpg,5030917100703,834
4.50,Wii,1.00,1.70,El Oso Yogui - El Videojuego,/product_images/Juegos/Wii Juegos/3750077002045_s.jpg,3750077002045,831
3.50,Wii,0.80,1.30,Fast Food Panic,/product_images/Juegos/Wii Juegos/3760137146848_s.jpg,3760137146848,831
1.00,Wii,0.20,0.30,Fix It,/product_images/defimg3_s.jpg,3760137147876,831
2.50,Xbox 360,0.60,0.90,Tony Hawk Shred,/product_images/Juegos/Xbox 360 Juegos/5030917089879_s.jpg,5030917089879,827
0.50,Xbox 360,0.01,0.10,DJ Hero 2 (Solo Juego),/product_images/Juegos/Xbox 360 Juegos/5030917090158_s.jpg,5030917090158,827
6.00,Xbox 360,2.00,3.00,Transformers: Lado Oscuro de la Luna,/product_images/Juegos/Xbox 360 Juegos/5030917095320_s.jpg,5030917095320,827
2.50,Nintendo DS,0.60,0.90,X-men Destiny,/product_images/defimg5_s.jpg,5030917100895,834
5.00,Nintendo DS,1.20,1.90,Bakugan El Origen de la Resistencia,/product_images/Juegos/DS Juegos/5030917101748_s.jpg,5030917101748,834
6.00,Wii,2.00,3.00,Aqua Panic,/product_images/Juegos/Wii Juegos/3770000633269_s.jpg,3770000633269,831
15.00,Xbox 360,6.00,9.00,Dreamworks Superstar Kartz,/product_images/Juegos/Xbox 360 Juegos/5030917100550_s.jpg,5030917100550,827
7.00,Xbox 360,3.00,4.00,Cabelas Adventure Camp,/product_images/Juegos/Xbox 360 Juegos/5030917100994_s.jpg,5030917100994,827
8.00,Wii,3.00,5.00,Garfield Show - Le Amenasa De La Lasana.,/product_images/defimg4_s.jpg,3770000633405,831
2.50,Xbox 360,0.60,0.90,Skylanders Giants: Booster Pack,/product_images/Juegos/Xbox 360 Juegos/5030917115721_s.jpg,5030917115721,827
6.00,Nintendo DS,2.00,3.00,Ice Age Continental Drift,/product_images/defimg5_s.jpg,5030917109768,834
8.00,Wii,3.00,5.00,Avatar The Legend Of Aang,/product_images/Juegos/Wii Juegos/4005209087209_s.jpg,4005209087209,831
10.00,Wii,4.00,6.00,Corral Una Fiesta Muy Bestia,/product_images/Juegos/Wii Juegos/4005209087261_s.jpg,4005209087261,831
12.00,Xbox 360,5.00,7.00,Fast & Furious Showdown,/product_images/Juegos/Xbox 360 Juegos/5030917125133_s.jpg,5030917125133,827
15.00,Xbox 360,6.00,9.00,Bob Esponja: El Heroe,/product_images/Juegos/Xbox 360 Juegos/5030917159664_s.jpg,5030917159664,827
3.50,PC,0.50,1.00,Zoo Tycoon 2 Marine Mania,/product_images/defimg3_s.jpg,882224277808,830
2.50,Nintendo DS,0.60,0.90,Moshi Monsters: Moshlings Theme Park,/product_images/defimg1_s.jpg,5030917113819,834
8.00,Nintendo DS,3.00,5.00,Transformers: Prime - The Game,/product_images/Juegos/DS Juegos/5030917116933_s.jpg,5030917116933,834
5.00,Wii,2.00,3.00,Bob Esponja y Amigos:El Ataque de los Ju,/product_images/Juegos/Wii Juegos/4005209093705_s.jpg,4005209093705,831
12.00,Xbox 360,5.00,7.00,Transformers Devastation,/product_images/Juegos/Xbox 360 Juegos/5030917176647_s.jpg,5030917176647,827
15.00,Xbox 360,6.00,9.00,Hasbro Family Game Night 3,/product_images/Juegos/Xbox 360 Juegos/5030930092214_s.jpg,5030930092214,827
4.00,PC,0.80,1.40,Zoo Tycoon 2 Extinct Animals,/product_images/defimg5_s.jpg,882224469142,830
10.00,PC,2.00,3.00,Age of Empires III Gold (Juego + Exp.),/product_images/defimg1_s.jpg,882224531122,830
3.00,Nintendo DS,0.70,1.10,Moshi Monsters: Moshlings Theme Park LE,/product_images/Juegos/DS Juegos/5030917117114_s.jpg,5030917117114,834
15.00,Nintendo DS,6.00,9.00,Rompe Ralph,/product_images/Juegos/DS Juegos/5030917117404_s.jpg,5030917117404,834
16.00,Nintendo DS,7.00,10.00,Spongebob Squarepants: Planktons Robotic,/product_images/defimg2_s.jpg,5030917131509,834
18.00,Wii,8.00,11.00,Cars: La Copa Internacional de Mate,/product_images/Juegos/Wii Juegos/4005209094283_s.jpg,4005209094283,831
10.00,Wii,4.00,6.00,Avatar: The Legend of Aang - The Burning,/product_images/defimg1_s.jpg,4005209096119,831
1.00,Wii,0.20,0.30,Nicktoons - Attack Of The Toybots,/product_images/defimg5_s.jpg,4005209097048,831
1.50,Xbox 360,0.30,0.50,NBA Live 06,/product_images/Juegos/Xbox 360 Juegos/5030934047111_s.jpg,5030934047111,827
0.75,Xbox 360,0.10,0.20,FIFA 06,/product_images/Juegos/Xbox 360 Juegos/5030934047128_s.jpg,5030934047128,827
12.00,Xbox 360,5.00,7.00,"Padrino, El",/product_images/Juegos/Xbox 360 Juegos/5030934051750_s.jpg,5030934051750,827
