precio_compra,img_caratula,categoria_str,sku,categoria_id,precio_venta,precio_intercambio,titulo
1.20,/product_images/Juegos/DS Juegos/5030934101110_s.jpg,Nintendo DS,5030934101110,834,5.00,1.90,Rango
0.70,/product_images/defimg1_s.jpg,Nintendo DS,3512289015219,834,3.00,1.10,Runaway: Dream of the Turtle
0.30,/product_images/Juegos/DS Juegos/3391891957786_s.jpg,Nintendo DS,3391891957786,834,2.00,0.60,Ben 10 Triple Pack
0.90,/product_images/Juegos/DS Juegos/5060138433175_s.jpg,Nintendo DS,5060138433175,834,4.00,1.50,La Brujula Dorada
0.20,/product_images/Juegos/DS Juegos/045496462086_s.jpg,Nintendo DS,045496462086,834,1.50,0.40,Project Rub DS
2.00,/product_images/Juegos/DS Juegos/045496462659_s.jpg,Nintendo DS,045496462659,834,6.00,3.00,Trauma Centre: Under the Knife
2.00,/product_images/Juegos/DS Juegos/045496462765_s.jpg,Nintendo DS,045496462765,834,5.00,3.00,Pokemon Link
0.20,/product_images/defimg1_s.jpg,Nintendo DS,045496464134,834,1.50,0.40,Kim Possible: Global Gemini
8.00,/product_images/Juegos/DS Juegos/045496465032_s.jpg,Nintendo DS,045496465032,834,18.00,11.00,Kirby Mouse Attack
4.00,/product_images/Juegos/DS Juegos/045496465483_s.jpg,Nintendo DS,045496465483,834,10.00,6.00,Donkey Kong Jungle Climbler
0.90,/product_images/Juegos/DS Juegos/045496466121_s.jpg,Nintendo DS,045496466121,834,4.00,1.50,Encantada - Historia de Giselle
0.20,/product_images/Juegos/DS Juegos/045496468019_s.jpg,Nintendo DS,045496468019,834,1.50,0.40,High School Musical 3: Fin de Curso
14.00,/product_images/Juegos/DS Juegos/045496468859_s.jpg,Nintendo DS,045496468859,834,32.00,20.00,Kirby Super Star Ultra
1.20,/product_images/defimg2_s.jpg,Nintendo DS,045496469306,834,5.00,1.90,Cuento de Navidad
3.00,/product_images/defimg3_s.jpg,Nintendo DS,045496469313,834,8.00,5.00,Campanilla y El Tesoro Perdido
0.10,/product_images/Juegos/DS Juegos/045496469320_s.jpg,Nintendo DS,045496469320,834,1.00,0.30,Jonas
5.00,/product_images/Juegos/DS Juegos/045496470500_s.jpg,Nintendo DS,045496470500,834,12.00,7.00,Pokemon Ranger Guardian Signs
0.80,/product_images/defimg2_s.jpg,Nintendo DS,3296580802845,834,3.50,1.30,Tamagotchi Conexion Corner Shop
6.00,/product_images/Juegos/DS Juegos/3296580810277_s.jpg,Nintendo DS,3296580810277,834,15.00,9.00,"Dragon Ball Z, Attack Of The Saiyans"
1.80,/product_images/Juegos/DS Juegos/3307210187567_s.jpg,Nintendo DS,3307210187567,834,4.00,2.00,Rayman DS
2.00,/product_images/Juegos/DS Juegos/3307210190888_s.jpg,Nintendo DS,3307210190888,834,5.00,3.00,Asphalt Urban Gt DS
4.00,/product_images/Juegos/DS Juegos/3307210195135_s.jpg,Nintendo DS,3307210195135,834,10.00,6.00,Bomberman DS
2.00,/product_images/defimg2_s.jpg,Nintendo DS,3307210222428,834,5.00,3.00,Star Wars Lethal Alliance
0.70,/product_images/Juegos/DS Juegos/3307210230720_s.jpg,Nintendo DS,3307210230720,834,3.00,1.10,Rayman Raving Rabbids
0.40,/product_images/defimg2_s.jpg,Nintendo DS,3307210256553,834,2.00,0.70,Platinum Sudoku DS
0.90,/product_images/Juegos/DS Juegos/3307210261076_s.jpg,Nintendo DS,3307210261076,834,4.00,1.50,Hamsterz
2.00,/product_images/Juegos/PS3 Juegos/5026555400992_s.jpg,PlayStation 3,5026555400992,821,10.00,3.00,Midnight Club 4: Los Angeles
0.60,/product_images/Juegos/DS Juegos/3307210323217_s.jpg,Nintendo DS,3307210323217,834,2.50,0.90,Miami Nights
0.60,/product_images/Juegos/DS Juegos/3307210409683_s.jpg,Nintendo DS,3307210409683,834,2.50,0.90,Bunnyz
0.30,/product_images/Juegos/PS3 Juegos/5026555404365_s.jpg,PlayStation 3,5026555404365,821,1.50,0.50,NBA 2K11
4.00,/product_images/Juegos/PS3 Juegos/5030934066945_s.jpg,PlayStation 3,5030934066945,821,10.00,6.00,Senor De Los Anillos: La Conquista
0.40,/product_images/Juegos/PS3 Juegos/5055277000036_s.jpg,PlayStation 3,5055277000036,821,2.00,0.70,Virtua Tennis 2009
0.80,/product_images/Juegos/DS Juegos/3307210448927_s.jpg,Nintendo DS,3307210448927,834,3.50,1.30,Imagina ser Decoradora
0.90,/product_images/Juegos/DS Juegos/3307211503304_s.jpg,Nintendo DS,3307211503304,834,4.00,1.50,Rayman Raving Rabbids TV
4.00,/product_images/defimg2_s.jpg,Nintendo DS,3307211608252,834,10.00,6.00,My Eco Planet: Veterinarios al Rescate
6.00,/product_images/Juegos/PS3 Juegos/5060146462419_s.jpg,PlayStation 3,5060146462419,821,15.00,9.00,Minecraft: Story Mode
3.00,/product_images/Juegos/PS3 Juegos/5024866333114_s.jpg,PlayStation 3,5024866333114,821,7.00,4.00,Colin McRae: Dirt
2.00,/product_images/Juegos/PS3 Juegos/5030934078047_s.jpg,PlayStation 3,5030934078047,821,6.00,3.00,Dragon Age: Origins
5.00,/product_images/Juegos/DS Juegos/3307211641471_s.jpg,Nintendo DS,3307211641471,834,12.00,7.00,Broken Sword: Shadow Of Templars
1.80,/product_images/Juegos/DS Juegos/3307211649460_s.jpg,Nintendo DS,3307211649460,834,4.00,2.00,Anno: Create A New World
4.00,/product_images/Juegos/DS Juegos/3307211675001_s.jpg,Nintendo DS,3307211675001,834,10.00,6.00,Rabbids: Mi Caaasa!!!
3.00,/product_images/Juegos/PS3 Juegos/4020628512583_s.jpg,PlayStation 3,4020628512583,821,8.00,5.00,Saints Row 4
3.00,/product_images/Juegos/PS3 Juegos/5030934061636_s.jpg,PlayStation 3,5030934061636,821,7.00,4.00,FIFA Street 3
3.00,/product_images/Juegos/PS3 Juegos/5030934100236_s.jpg,PlayStation 3,5030934100236,821,7.00,4.00,Dead Space 2 LE
0.80,/product_images/Juegos/DS Juegos/3307211678859_s.jpg,Nintendo DS,3307211678859,834,3.50,1.30,Avatar: El Videojuego
2.00,/product_images/Juegos/DS Juegos/3348542206335_s.jpg,Nintendo DS,3348542206335,834,5.00,3.00,Spyro: La Leyenda un Nuevo Comienzo
2.00,/product_images/Juegos/PS3 Juegos/711719285960_s.jpg,PlayStation 3,711719285960,821,6.00,3.00,Invizimals: El Reino Escondido
0.70,/product_images/defimg1_s.jpg,Nintendo DS,3391891964234,834,3.00,1.10,"Thundercats, The"
3.00,/product_images/defimg4_s.jpg,Nintendo DS,3391891972918,834,8.00,5.00,Madagascar 3 & The Croods
3.00,/product_images/Juegos/PS3 Juegos/8717418310127_s.jpg,PlayStation 3,8717418310127,821,8.00,5.00,Cars 2
5.00,/product_images/defimg4_s.jpg,Nintendo DS,3546430135273,834,12.00,7.00,Namco Museum
0.70,/product_images/defimg1_s.jpg,Nintendo DS,3760137144547,834,3.00,1.10,My Baby Boy
0.90,/product_images/Juegos/PS3 Juegos/3307210250100_s.jpg,PlayStation 3,3307210250100,821,4.00,1.50,Ghost Recon Advanced Warfighter 2
6.00,/product_images/Juegos/PS3 Juegos/5051893053319_s.jpg,PlayStation 3,5051893053319,821,15.00,9.00,Mortal Kombat (9)
0.70,/product_images/Juegos/DS Juegos/4005209068819_s.jpg,Nintendo DS,4005209068819,834,3.00,1.10,Zoo Tycoon DS
5.00,/product_images/Juegos/PS3 Juegos/4005209132282_s.jpg,PlayStation 3,4005209132282,821,12.00,7.00,UFC Undisputed 2010
6.00,/product_images/Juegos/PS3 Juegos/5024866345353_s.jpg,PlayStation 3,5024866345353,821,15.00,9.00,Dirt 3
0.90,/product_images/Juegos/PS3 Juegos/5026555405904_s.jpg,PlayStation 3,5026555405904,821,4.00,1.50,Duke Nukem Forever
0.60,/product_images/Juegos/PS3 Juegos/5026555407335_s.jpg,PlayStation 3,5026555407335,821,2.50,0.90,NBA 2K 2012
9.00,/product_images/Juegos/PS3 Juegos/5026555419598_s.jpg,PlayStation 3,5026555419598,821,20.00,12.00,Grand Theft Auto San Andreas
3.00,/product_images/Juegos/PS3 Juegos/5030917038365_s.jpg,PlayStation 3,5030917038365,821,8.00,5.00,Call Of Duty 3
0.01,/product_images/Juegos/PC Juegos/4005209037983_s.jpg,PC,4005209037983,830,0.50,0.10,Moto GP - Ultimate Racing Technology
3.00,/product_images/Juegos/PS3 Juegos/5030934110082_s.jpg,PlayStation 3,5030934110082,821,8.00,5.00,Dead Space 3
3.00,/product_images/Juegos/PS3 Juegos/5055060927168_s.jpg,PlayStation 3,5055060927168,821,8.00,5.00,Resident Evil: Operation Raccoon City
5.00,/product_images/Juegos/PS3 Juegos/5055060927649_s.jpg,PlayStation 3,5055060927649,821,12.00,7.00,Street Fighter X Tekken
0.01,/product_images/defimg2_s.jpg,PC,4012927071663,830,0.50,0.10,Pro Evolution Soccer 6
0.20,/product_images/Juegos/PC Juegos/4012927073025_s.jpg,PC,4012927073025,830,1.50,0.40,Pro Evolution Soccer 2010
2.00,/product_images/defimg2_s.jpg,PC,5026555038577,830,12.00,4.00,Grand Theft Auto San Andreas
8.00,/product_images/Juegos/PS3 Juegos/5055060929322_s.jpg,PlayStation 3,5055060929322,821,18.00,11.00,Resident Evil: Revelations
0.80,/product_images/Juegos/PS3 Juegos/711719251446_s.jpg,PlayStation 3,711719251446,821,3.50,1.30,Sports Champions 2
3.00,/product_images/Juegos/PS3 Juegos/711719939351_s.jpg,PlayStation 3,711719939351,821,8.00,5.00,Buzz! El Multiconcurso (Solo Juego)
1.20,/product_images/Juegos/PC Juegos/5026555055758_s.jpg,PC,5026555055758,830,6.00,2.00,Grand Theft Auto: Episodes from Liberty (SN)
0.20,/product_images/defimg2_s.jpg,PC,5030079170170,830,1.50,0.40,Riven - The Sequel to Myst
0.70,/product_images/defimg4_s.jpg,PC,5030917030758,830,5.00,1.50,Quake 4 (SN) 1DVD
3.00,/product_images/Juegos/PS3 Juegos/4020628507305_s.jpg,PlayStation 3,4020628507305,821,7.00,4.00,Dead Island
3.00,/product_images/Juegos/PS3 Juegos/5021290035539_s.jpg,PlayStation 3,5021290035539,821,8.00,5.00,Tomb Raider: Underworld
5.00,/product_images/Juegos/PS3 Juegos/3391891956499_s.jpg,PlayStation 3,3391891956499,821,12.00,7.00,Dark Souls
1.40,/product_images/Juegos/PC Juegos/5030934105804_s.jpg,PC,5030934105804,830,6.00,2.00,Los Sims 3 Diesel Accesorios
0.30,/product_images/defimg1_s.jpg,PC,5032921018258,830,2.50,0.70,Praetorians
0.10,/product_images/Juegos/PC Juegos/3307211622913_s.jpg,PC,3307211622913,830,0.75,0.20,Tom Clancys Rainbow Six Vegas 2
6.00,/product_images/Juegos/PS3 Juegos/023272009779_s.jpg,PlayStation 3,023272009779,821,15.00,9.00,Lego Star Wars III: The Clone Wars
3.00,/product_images/Juegos/PS3 Juegos/3700577000942_s.jpg,PlayStation 3,3700577000942,821,7.00,4.00,Naruto Shippuden Ultimate Ninja Storm 2
6.00,/product_images/Juegos/PS3 Juegos/5021290061798_s.jpg,PlayStation 3,5021290061798,821,15.00,9.00,Thief
0.01,/product_images/defimg1_s.jpg,PC,8423817600829,830,0.50,0.10,Rogue Spear
0.01,/product_images/defimg5_s.jpg,PC,3455199415550,830,0.50,0.10,Turok 2 - Seeds of Evil
0.10,/product_images/defimg3_s.jpg,PC,842056520070700001,830,1.00,0.30,Comecocos
0.40,/product_images/Juegos/PS3 Juegos/5026555401456_s.jpg,PlayStation 3,5026555401456,821,2.00,0.70,Top Spin 3
3.00,/product_images/Juegos/PS3 Juegos/5026555405980_s.jpg,PlayStation 3,5026555405980,821,8.00,5.00,Red Dead Redemption: Undead Nightmare
5.00,/product_images/Juegos/PS3 Juegos/5051893130065_s.jpg,PlayStation 3,5051893130065,821,12.00,7.00,Lego Senor De Los Anillos
0.01,/product_images/defimg1_s.jpg,PC,5055277007646,830,0.25,0.01,Football Manager 2011
5.00,/product_images/defimg3_s.jpg,PC,5060004768684,830,12.00,7.00,Medieval II Total War
0.20,/product_images/Juegos/PC Juegos/5060193302300_s.jpg,PC,5060193302300,830,1.50,0.40,Pandora - First Contact
11.00,/product_images/Juegos/PS3 Juegos/5060138440166_s.jpg,PlayStation 3,5060138440166,821,25.00,15.00,Sega Mega Drive Ultimate Collection
4.00,/product_images/Juegos/PS3 Juegos/5021290038479_s.jpg,PlayStation 3,5021290038479,821,10.00,6.00,Just Cause 2
2.00,/product_images/Juegos/PS3 Juegos/5026555402361_s.jpg,PlayStation 3,5026555402361,821,6.00,3.00,Bioshock 2
0.40,/product_images/Juegos/PC Juegos/5060264370542_s.jpg,PC,5060264370542,830,2.00,0.70,Albedo: Eyes From Outer Space (P)
0.30,/product_images/Juegos/PC Juegos/740781770128_s.jpg,PC,740781770128,830,1.50,0.50,Crusader Kings II (P)
0.30,/product_images/defimg4_s.jpg,PC,8023171015309,830,2.50,0.70,Cryostasis
8.00,/product_images/Juegos/PS3 Juegos/023272005382_s.jpg,PlayStation 3,023272005382,821,18.00,11.00,Lego Star Wars: The Complete Saga
3.00,/product_images/Juegos/PS3 Juegos/3307217928996_s.jpg,PlayStation 3,3307217928996,821,8.00,5.00,Driver: San Francisco
2.00,/product_images/Juegos/PS3 Juegos/4005209118026_s.jpg,PlayStation 3,4005209118026,821,6.00,3.00,UFC 2009 Undisputed
0.70,/product_images/defimg5_s.jpg,PC,8414185032244,830,3.50,1.20,Need For Speed: Most Wanted (SN) 1DVD
0.01,/product_images/Juegos/PC Juegos/8414185032763_s.jpg,PC,8414185032763,830,0.10,0.01,NBA Live 07 (SN)
2.00,/product_images/defimg4_s.jpg,PC,8414185032992,830,10.00,3.00,Senor De Los Anillos: Batalla Por La...
26.00,/product_images/Juegos/PS3 Juegos/4012927058800_s.jpg,PlayStation 3,4012927058800,821,48.00,32.00,Pro Evolution Soccer 2017
0.90,/product_images/Juegos/PS3 Juegos/5021290029484_s.jpg,PlayStation 3,5021290029484,821,4.00,1.50,Kane & Lynch: Dead Men
5.00,/product_images/Juegos/PS3 Juegos/5021290046627_s.jpg,PlayStation 3,5021290046627,821,12.00,7.00,Tomb Raider Trilogy
0.30,/product_images/Juegos/PC Juegos/8414185033388_s.jpg,PC,8414185033388,830,2.50,0.70,Los sims 2 H&M Accesorios
2.00,/product_images/Juegos/PC Juegos/8414185033524_s.jpg,PC,8414185033524,830,10.00,3.00,Los Sims Historias De Mascotas (SN)
2.00,/product_images/defimg3_s.jpg,PC,8414185034552,830,10.00,3.00,"Sims 2 Megaluxe, Los 2 Discs"
3.00,/product_images/Juegos/PS3 Juegos/5030917069444_s.jpg,PlayStation 3,5030917069444,821,7.00,4.00,Wolfenstein
5.00,/product_images/Juegos/PS3 Juegos/5030917107856_s.jpg,PlayStation 3,5030917107856,821,12.00,7.00,"Amazing Spider Man, The"
0.10,/product_images/defimg3_s.jpg,PC,8414185051191,830,1.00,0.30,Harry Potter Quidditch
2.00,/product_images/Juegos/PS3 Juegos/5030934059527_s.jpg,PlayStation 3,5030934059527,821,6.00,3.00,Army of Two
6.00,/product_images/Juegos/PS3 Juegos/5055060926932_s.jpg,PlayStation 3,5055060926932,821,15.00,9.00,Marvel Vs Capcom 3
0.90,/product_images/defimg2_s.jpg,PC,8414185051849,830,6.00,1.80,Battlefield 2 1DVD (SN)
0.70,/product_images/Juegos/PC Juegos/8414185051863_s.jpg,PC,8414185051863,830,3.50,1.20,"Sims, Los Deluxe Edition (SN) 2 Disc"
9.00,/product_images/Juegos/PS3 Juegos/5055277014798_s.jpg,PlayStation 3,5055277014798,821,20.00,12.00,Sonic Generations
3.00,/product_images/Juegos/PS3 Juegos/711719153887_s.jpg,PlayStation 3,711719153887,821,8.00,5.00,Motorstorm Apocalypse
1.00,/product_images/defimg5_s.jpg,PC,8414185059623,830,5.00,1.80,Los Sims (SN) 1CD
5.00,/product_images/Juegos/PS3 Juegos/5026555401180_s.jpg,PlayStation 3,5026555401180,821,12.00,7.00,Bioshock
2.00,/product_images/Juegos/PS3 Juegos/5030917065767_s.jpg,PlayStation 3,5030917065767,821,6.00,3.00,X-Men Origenes: Lobezno
0.30,/product_images/defimg4_s.jpg,PC,8414185059999,830,2.50,0.70,NBA Live 2001
0.01,/product_images/Juegos/PC Juegos/8414185300244_s.jpg,PC,8414185300244,830,0.50,0.10,FIFA 09
4.00,/product_images/Juegos/PS3 Juegos/023272010010_s.jpg,PlayStation 3,023272010010,821,10.00,6.00,"Star Wars - El Poder De La Fuerza II, 2"
0.01,/product_images/defimg5_s.jpg,PC,8420018444405,830,0.50,0.10,World War Zero
4.00,/product_images/Juegos/PS Vita Juegos/813633013336_s.jpg,PlayStation Vita,813633013336,990,10.00,6.00,Demon Gaze
3.00,/product_images/Juegos/PS3 Juegos/3307212805872_s.jpg,PlayStation 3,3307212805872,821,7.00,4.00,Prince of Persia: Arenas
3.00,/product_images/Juegos/PS3 Juegos/3391891959261_s.jpg,PlayStation 3,3391891959261,821,8.00,5.00,Naruto Shippuden: Ultimate Ninja Storm Generations
0.01,/product_images/defimg5_s.jpg,PC,8423817604377,830,0.25,0.01,Retorno a la Isla Misteriosa
9.00,/product_images/Juegos/PS Vita Juegos/813633013602_s.jpg,PlayStation Vita,813633013602,990,20.00,13.00,Disgaea 4: A Promise Revisited
1.20,/product_images/Juegos/PS3 Juegos/4005209141086_s.jpg,PlayStation 3,4005209141086,821,5.00,1.90,HomeFront
1.20,/product_images/Juegos/PS3 Juegos/4005209151009_s.jpg,PlayStation 3,4005209151009,821,5.00,1.90,"Warhammer 40,000: Space Marine"
0.20,/product_images/Juegos/PC Juegos/8426412004399_s.jpg,PC,8426412004399,830,1.50,0.40,Dreamfall The Longest Journey
18.00,/product_images/Juegos/PS Vita Juegos/813633013961_s.jpg,PlayStation Vita,813633013961,990,38.00,24.00,Danganronpa 2
5.00,/product_images/Juegos/PS3 Juegos/5030917058769_s.jpg,PlayStation 3,5030917058769,821,12.00,7.00,Spiderman: El Reino de las Sombras
3.00,/product_images/Juegos/PS3 Juegos/5030934055031_s.jpg,PlayStation 3,5030934055031,821,8.00,5.00,Burnout Paradise
0.20,/product_images/defimg2_s.jpg,PC,8426412006041,830,1.50,0.40,Siglo XIII: Sangre En Europa
0.20,/product_images/defimg4_s.jpg,PC,8427197001443,830,1.50,0.40,MF Dos Vaqueros Chapuceros
2.00,/product_images/Juegos/PS Vita Juegos/813633014579_s.jpg,PlayStation Vita,813633014579,990,6.00,3.00,Tokyo Twilight: Ghost Hunters
1.90,/product_images/Juegos/PS3 Juegos/5030934066303_s.jpg,PlayStation 3,5030934066303,821,8.00,3.00,"Padrino II, El"
0.01,/product_images/Juegos/PC Juegos/8427897000395_s.jpg,PC,8427897000395,830,0.50,0.10,Aladdin la Venganza de Nasira
0.10,/product_images/defimg4_s.jpg,PC,8427897000463,830,1.00,0.30,Disney Tarzan
13.00,/product_images/Juegos/PS Vita Juegos/813633015576_s.jpg,PlayStation Vita,813633015576,990,28.00,18.00,Ultra Despair Girls
0.01,/product_images/defimg4_s.jpg,PC,8427897001101,830,0.50,0.10,Mujeres Desesperadas El Videojuego 2CD
10.00,/product_images/Juegos/PS Vita Juegos/813633015712_s.jpg,PlayStation Vita,813633015712,990,22.00,14.00,Dungeon Travelers 2: The Royal Library & The Monster Seal
0.30,/product_images/defimg3_s.jpg,PC,8427897003389,830,2.00,0.60,Split Second Velocity
12.00,/product_images/Juegos/PS Vita Juegos/813633016122_s.jpg,PlayStation Vita,813633016122,990,25.00,16.00,Trails Of Cold Steel (The Legend Of Heroes: Sen-No-Kiseki)
0.01,/product_images/defimg5_s.jpg,PC,8431474073085,830,0.50,0.10,Pro Basket Manager
0.50,/product_images/Juegos/PC Juegos/8431474073818_s.jpg,PC,8431474073818,830,3.50,1.00,Sombras de Guerra: Objetivo Espana (Exp
13.00,/product_images/Juegos/PS Vita Juegos/813633016535_s.jpg,PlayStation Vita,813633016535,990,28.00,18.00,Stranger Of Sword City
12.00,/product_images/defimg1_s.jpg,PlayStation Vita,813633017235,990,25.00,16.00,Psycho-Pass: Mandatory Happiness
0.01,/product_images/defimg1_s.jpg,PC,8436010150107,830,0.50,0.10,Tzar El Poder de la Corona
0.01,/product_images/defimg2_s.jpg,PC,8436010150374,830,0.10,0.01,Pc Atletismo Edicio de oro
14.00,/product_images/defimg2_s.jpg,PlayStation Vita,813633017396,990,30.00,19.00,Criminal Girls 2
14.00,/product_images/defimg2_s.jpg,PlayStation Vita,813633017907,990,30.00,19.00,Legend Of Heroes: Trails Of Cold Steel II
0.01,/product_images/defimg5_s.jpg,PC,8436010150374,830,0.10,0.01,V-Rally 2
0.01,/product_images/Juegos/PC Juegos/8436010151029_s.jpg,PC,8436010151029,830,0.10,0.01,Panzers Phase One (SN) 1cd
10.00,/product_images/Juegos/PS Vita Juegos/853466001575_s.jpg,PlayStation Vita,853466001575,990,22.00,14.00,Valhalla Knights 3
10.00,/product_images/Juegos/PS Vita Juegos/859204005362_s.jpg,PlayStation Vita,859204005362,990,22.00,14.00,Trillion: God Of Destruction (16)
0.30,/product_images/Juegos/PC Juegos/8436010151036_s.jpg,PC,8436010151036,830,2.00,0.60,Sacred Edicion De Oro (SN) + Exp.
14.00,/product_images/Juegos/PS Vita Juegos/864642000008_s.jpg,PlayStation Vita,864642000008,990,30.00,19.00,Hyperdimension Neptunia Re;Birth1
0.10,/product_images/Juegos/PC Juegos/8436010151470_s.jpg,PC,8436010151470,830,1.00,0.30,Runaway 2
0.30,/product_images/defimg1_s.jpg,PC,8436010151876,830,2.00,0.60,Sherlock Holmes: Rey de los Ladrones
1.90,/product_images/Juegos/PS Vita Juegos/8718591181320_s.jpg,PlayStation Vita,8718591181320,990,8.00,3.00,Teslagrad
10.00,/product_images/Juegos/PS Vita Juegos/8809338090774_s.jpg,PlayStation Vita,8809338090774,990,22.00,14.00,Dokuro
0.01,/product_images/Juegos/PC Juegos/8436010152446_s.jpg,PC,8436010152446,830,0.50,0.10,King's Bounty Armored Princess
0.10,/product_images/defimg1_s.jpg,PC,8436010152460,830,1.00,0.30,"Drakensang II, The River Of Time"
9.00,/product_images/Juegos/PS Vita Juegos/8809365000005_s.jpg,PlayStation Vita,8809365000005,990,20.00,13.00,DJMax Technika Tune
12.00,/product_images/defimg2_s.jpg,PlayStation Vita,8885011011922,990,25.00,16.00,A.W : Phoenix Festa
0.20,/product_images/defimg5_s.jpg,PC,8436010152729,830,1.50,0.40,Disciples III
0.30,/product_images/Juegos/PC Juegos/8436010152965_s.jpg,PC,8436010152965,830,2.00,0.60,Men Of War: Assault Squad
12.00,/product_images/Juegos/PS Vita Juegos/893610001860_s.jpg,PlayStation Vita,893610001860,990,25.00,16.00,Mind Zero
3.00,/product_images/Juegos/PS Vita Juegos/893610001891_s.jpg,PlayStation Vita,893610001891,990,8.00,5.00,Blazblue: Chrono Phantasma
0.10,/product_images/Juegos/PC Juegos/8436010153047_s.jpg,PC,8436010153047,830,1.00,0.30,Hollywood Monsters 2
0.10,/product_images/Juegos/PC Juegos/8436010153405_s.jpg,PC,8436010153405,830,1.00,0.30,Men of War - Vietnam (S)
0.01,/product_images/Juegos/PC Juegos/8436010153443_s.jpg,PC,8436010153443,830,0.50,0.10,Real Warfare - Anthology
