sku,precio_intercambio,categoria_str,precio_venta,precio_compra,img_caratula,titulo,categoria_id
9006113007517,8.00,PC,14.00,6.00,/product_images/defimg2_s.jpg,The Vanishing of Ethan Carter (P),830
9006113008002,5.00,PC,15.00,3.00,/product_images/defimg3_s.jpg,Broken Age (P),830
9006113009290,12.00,PC,20.00,9.00,/product_images/defimg2_s.jpg,Quantum Break - Timeless C.E (P) 7 Disc,830
9006113010081,0.01,PC,0.10,0.01,/product_images/defimg2_s.jpg,Thandor The Invasion,830
9006113065050,0.01,PC,0.10,0.01,/product_images/defimg1_s.jpg,Zax The Alien Hunter,830
9006113085065,0.40,PC,1.50,0.20,/product_images/defimg1_s.jpg,Gothic 2 (3 CDS),830
9006113089025,0.30,PC,1.00,0.10,/product_images/defimg2_s.jpg,Europa 1400 - The Guild,830
9006113095156,0.40,PC,1.50,0.20,/product_images/defimg3_s.jpg,Spellforce The Breath Of Winter Expansio,830
9006113095446,0.70,PC,2.50,0.30,/product_images/defimg3_s.jpg,SpellForce Gold Edition (SN) DVD,830
9006113095538,0.20,PC,0.75,0.10,/product_images/defimg1_s.jpg,Spellforce - Shadow of the Phoenix,830
9006113119135,0.20,PC,0.75,0.10,/product_images/defimg2_s.jpg,Transport Giant - Down Under,830
9006113120049,0.01,PC,0.10,0.01,/product_images/defimg3_s.jpg,GORKY ZERO,830
9006113121046,0.01,PC,0.25,0.01,/product_images/defimg2_s.jpg,Yetisports Deluxe,830
9006113121220,0.30,PC,1.00,0.10,/product_images/defimg2_s.jpg,Yeti Sports World Tour,830
9006113121435,0.01,PC,0.10,0.01,/product_images/defimg5_s.jpg,Yetisports Artic adventures,830
9006113123040,0.30,PC,1.00,0.10,/product_images/defimg4_s.jpg,Kao The Kangaroo Round 2,830
9006113124030,0.01,PC,0.10,0.01,/product_images/defimg3_s.jpg,Ski Racing 2005,830
9006113125013,0.10,PC,0.50,0.01,/product_images/defimg3_s.jpg,Ice Hockey Club Manager 2005,830
9006113133414,1.20,PC,4.00,0.60,/product_images/defimg3_s.jpg,Gothic III/3 (Ed Diamante),830
9006113133629,0.70,PC,2.50,0.30,/product_images/defimg2_s.jpg,Gothic III/3 (Gold Ed),830
9006113135029,0.30,PC,1.00,0.10,/product_images/defimg1_s.jpg,Ski Racing 2006,830
9006113138013,1.20,PC,3.50,0.70,/product_images/defimg2_s.jpg,Guild 2: Experience Medieval Life,830
9006113138228,1.40,PC,4.00,0.80,/product_images/defimg5_s.jpg,Guild 2: Pirates Of The European Seas,830
9006113138402,0.50,PC,1.50,0.30,/product_images/defimg1_s.jpg,Guild 2: Venice,830
9006113138747,1.00,PC,3.50,0.50,/product_images/defimg1_s.jpg,Guild 2: Renaissance,830
9006113139119,0.90,PC,3.00,0.40,/product_images/defimg3_s.jpg,Freakout - Extreme Freeride,830
9006113140047,0.20,PC,0.75,0.10,/product_images/defimg3_s.jpg,"Mark, The",830
9006113147046,0.70,PC,2.50,0.30,/product_images/defimg4_s.jpg,Dawnspire,830
9006113148548,0.70,PC,2.50,0.30,/product_images/defimg3_s.jpg,Dead Reefs,830
9006113149002,0.60,PC,2.00,0.30,/product_images/defimg1_s.jpg,SpaceForce - Rogue Universe,830
9006113150718,1.40,PC,4.00,0.80,/product_images/defimg1_s.jpg,Painkiller Universe,830
9006113150947,0.90,PC,2.50,0.60,/product_images/defimg4_s.jpg,Agatha Christie: Mysteries,830
9006113155522,0.01,PC,0.25,0.01,/product_images/defimg3_s.jpg,Action Game Pack Vol. 1,830
9006113156147,1.00,PC,3.50,0.50,/product_images/defimg4_s.jpg,Spellforce Universe,830
9006113156246,0.60,PC,2.00,0.30,/product_images/defimg3_s.jpg,The Guild Universe,830
9006113158042,0.10,PC,0.50,0.01,/product_images/defimg1_s.jpg,Aquadelic GT,830
9006113173342,5.00,PC,15.00,3.00,/product_images/defimg5_s.jpg,Acania: Gothic 4 CE (P),830
9006113175001,0.30,PC,1.00,0.20,/product_images/defimg2_s.jpg,Conviertete En Ninera,830
9006113175605,1.80,PC,5.00,1.00,/product_images/defimg5_s.jpg,"Paradiso de los Perros, El",830
9006113189237,1.20,PC,4.00,0.60,/product_images/defimg5_s.jpg,Painkiller Pandemonium,830
9006392000247,1.20,PC,4.00,0.60,/product_images/defimg1_s.jpg,FS Global 2005,830
9006392000315,2.00,PC,6.00,1.40,/product_images/defimg5_s.jpg,Pilot's FS Global 2008 (4DVD),830
902077300,0.20,PC,0.75,0.10,/product_images/defimg2_s.jpg,America,830
9330253000030,0.01,PC,0.10,0.01,/product_images/defimg3_s.jpg,Fury,830
9783828761223,0.70,PC,2.00,0.40,/product_images/defimg4_s.jpg,Bomber Reloaded,830
9783828774049,2.00,PC,6.00,1.20,/product_images/defimg3_s.jpg,PC Aquarium,830
9783828774315,1.50,PC,5.00,0.70,/product_images/defimg3_s.jpg,Ankh Una Aventura Egipcia,830
978382877438,0.60,PC,2.00,0.30,/product_images/defimg1_s.jpg,Ankh: El Corazon de Osiris,830
9783828774391,0.01,PC,0.25,0.01,/product_images/defimg1_s.jpg,Ankh: La Batalla de los Dioses,830
9783828774551,0.60,PC,2.00,0.30,/product_images/defimg4_s.jpg,Mi Refugio para Animales,830
9788439590699,0.01,PC,0.10,0.01,/product_images/defimg5_s.jpg,Virtua Cop 2,830
9788439590705,0.40,PC,1.50,0.20,/product_images/defimg2_s.jpg,Virtua Fighter,830
9788439590729,0.40,PC,1.50,0.20,/product_images/defimg5_s.jpg,Sonic R,830
9788439593041,0.20,PC,0.75,0.10,/product_images/defimg5_s.jpg,Estudio Grafico la Sirenita,830
9788439593058,0.30,PC,1.00,0.10,/product_images/defimg5_s.jpg,Hercules,830
9788439593,0.01,PC,0.25,0.01,/product_images/defimg4_s.jpg,"Jorobado De Notredame, El",830
9788441505261,0.70,PC,2.00,0.40,/product_images/defimg4_s.jpg,Trampolin Quinto Curso,830
9788495204530,0.60,PC,2.00,0.30,/product_images/defimg2_s.jpg,Merli El Cami Del Druida,830
9788495381965,2.00,PC,6.00,1.20,/product_images/defimg1_s.jpg,Ingles Con Los Lunnis,830
9788495862945,0.70,PC,2.00,0.40,/product_images/defimg4_s.jpg,Year Dead,830
9788495875068,0.30,PC,1.00,0.10,/product_images/defimg2_s.jpg,Ajedrez Curso Y Juego,830
9788495875990,0.01,PC,0.10,0.01,/product_images/defimg4_s.jpg,Shadows Hunter,830
9788496392014,0.01,PC,0.25,0.01,/product_images/defimg4_s.jpg,"Temple Perdut, El",830
9788863550900,4.00,PC,12.00,2.00,/product_images/defimg2_s.jpg,Machinarium,830
008888682615,0.60,PC,2.00,0.30,/product_images/defimg3_s.jpg,Brothers In Arms Earned In Blood,830
013132223193,3.00,PC,10.00,2.00,/product_images/defimg5_s.jpg,Stronghold: Collection (2010),830
014633151848,4.00,PC,12.00,2.00,/product_images/defimg4_s.jpg,"Battlefield 1942, Complete Collection",830
014633153057,1.40,PC,4.00,0.80,/product_images/defimg3_s.jpg,Ultima Online 9th Anniversary Collection,830
014633194784,0.30,PC,1.00,0.10,/product_images/defimg5_s.jpg,Create,830
014633195798,0.70,PC,2.50,0.30,/product_images/defimg1_s.jpg,"Sims 3, Town Life Stuff (SN)",830
014633197976,1.40,PC,4.00,0.80,/product_images/defimg2_s.jpg,Sims 3: Hidden Springs (P),830
014633731378,9.00,PC,25.00,5.00,/product_images/defimg5_s.jpg,Sims 3: Starter Pack,830
023272001148,0.60,PC,2.00,0.30,/product_images/defimg3_s.jpg,Secret Weapons Over Normandy,830
023272001322,0.40,PC,1.50,0.20,/product_images/Juegos/PC Juegos/023272001322_s.jpg,Armed & Dangerous,830
023272002091,3.00,PC,8.00,1.90,/product_images/defimg5_s.jpg,The Curse of Monkey Island (2CD),830
023272002268,1.80,PC,6.00,0.90,/product_images/defimg2_s.jpg,Full Throttle,830
023272002282,2.00,PC,6.00,1.40,/product_images/defimg4_s.jpg,"Dig, The",830
023272003364,7.00,PC,20.00,4.00,/product_images/defimg3_s.jpg,Star Wars Best Of PC,830
023272003982,1.20,PC,4.00,0.60,/product_images/defimg5_s.jpg,Sam & Max Hit The Road,830
023272004781,0.01,PC,0.25,0.01,/product_images/defimg5_s.jpg,Thrillville 2,830
023272005191,0.40,PC,1.50,0.20,/product_images/defimg5_s.jpg,Outlaws,830
023272010348,3.00,PC,10.00,2.00,/product_images/defimg5_s.jpg,Star Wars: Force Unleashed II/2 *No DLC*,830
023272026442,1.40,PC,4.00,0.80,/product_images/defimg3_s.jpg,Fallout 3 the Pet and Operation Anchorage,830
023272326104,0.10,PC,0.50,0.01,/product_images/Juegos/PC Juegos/023272326104_s.jpg,Star Wars: Knights of the Old Republic II - Sith Lords,830
023272712143,0.40,PC,1.50,0.20,/product_images/defimg3_s.jpg,Star Wars Galaxies - Jump to Lightspeed,830
023272854102,5.00,PC,15.00,3.00,/product_images/defimg2_s.jpg,Star Wars: Empire at War,830
024294129469,0.40,PC,1.50,0.20,/product_images/defimg5_s.jpg,Lego Creator,830
047875322219,0.01,PC,0.25,0.01,/product_images/defimg1_s.jpg,Tony Hawks Pro Skater 3,830
07210231284,0.70,PC,2.50,0.30,/product_images/defimg5_s.jpg,Heroes Of Might & Magic V Hammer Of Fate,830
092939190068,0.50,PC,1.50,0.30,/product_images/defimg1_s.jpg,Ultimate Dinosaur Collection,830
092939600192,0.70,PC,2.00,0.40,/product_images/defimg4_s.jpg,Space Arcade Collection,830
092939601205,0.30,PC,1.00,0.10,/product_images/defimg2_s.jpg,Cruncher In Mazeland,830
092939603346,0.30,PC,1.00,0.10,/product_images/defimg4_s.jpg,Drop!,830
093007897285,0.10,PC,0.50,0.01,/product_images/defimg1_s.jpg,Motocross Madness,830
093155119642,4.00,PC,12.00,2.00,/product_images/Juegos/PC Juegos/093155119642_s.jpg,Dishonored (P),830
093155119956,2.00,PC,8.00,1.60,/product_images/defimg2_s.jpg,Doom 3 - BFG Edition (18) (P),830
093155122598,0.40,PC,1.50,0.20,/product_images/Juegos/PC Juegos/093155122598_s.jpg,Rogue Warrior,830
093155123359,5.00,PC,15.00,3.00,/product_images/defimg2_s.jpg,Fallout 3 (18) + Figurine,830
093155125124,5.00,PC,14.00,2.00,/product_images/Juegos/PC Juegos/093155125124_s.jpg,Fallout New Vegas (P),830
093155125667,4.00,PC,12.00,2.00,/product_images/defimg4_s.jpg,Fallout 3,830
093155126473,1.30,PC,4.50,0.60,/product_images/Juegos/PC Juegos/093155126473_s.jpg,Fallout 3: Operation Anchorage & The Pit,830
093155140271,13.00,PC,22.00,9.00,/product_images/defimg4_s.jpg,Fallout New Vegas CE (P),830
093155140639,0.70,PC,1.50,0.50,/product_images/Juegos/PC Juegos/093155140639_s.jpg,Hunted: The Demons Forge (P),830
093155141599,3.00,PC,8.00,1.90,/product_images/Juegos/PC Juegos/093155141599_s.jpg,Elder Scrolls V: Skyrim (P),830
093155142145,4.00,PC,12.00,2.00,/product_images/defimg1_s.jpg,"Fallout: New Vegas, Ultimate Ed. (P)",830
093155143302,2.00,PC,6.00,1.40,/product_images/Juegos/PC Juegos/093155143302_s.jpg,Rage (P) Anarchy Edition,830
093155148130,5.00,PC,15.00,3.00,/product_images/defimg1_s.jpg,Elder Scrolls V: Skyrim Legendary Ed (P),830
093155148246,2.00,PC,7.00,1.60,/product_images/Juegos/PC Juegos/093155148246_s.jpg,"Evil Within, The (P)",830
093155148598,3.00,PC,10.00,2.00,/product_images/Juegos/PC Juegos/093155148598_s.jpg,Wolfenstein: The New Order (P),830
093155148901,18.00,PC,30.00,13.00,/product_images/defimg2_s.jpg,Elders Scrolls Anthology (P),830
23272011123,4.00,PC,12.00,2.00,/product_images/Juegos/PC Juegos/23272011123_s.jpg,Monkey Island Special Edition Collection,830
2395000003082,0.60,PC,2.00,0.30,/product_images/defimg2_s.jpg,7.62 High Calibre,830
2395000006182,0.50,PC,1.50,0.30,/product_images/defimg1_s.jpg,Rabbids Go Home,830
3307210116147,0.40,PC,1.50,0.20,/product_images/defimg2_s.jpg,Batman Vengeance,830
3307210116604,0.30,PC,1.00,0.10,/product_images/defimg4_s.jpg,Batman Vengence,830
3307210130464,0.40,PC,1.50,0.20,/product_images/defimg5_s.jpg,Ghost Recon Island Thunder,830
3307210131003,-1,PC,0.50,-1,/product_images/defimg4_s.jpg,Splinter Cell,830
3307210131980,0.20,PC,0.75,0.10,/product_images/defimg4_s.jpg,The Elder Scrolls Morrowind: Tribunal Ex,830
3307210137012,0.10,PC,0.50,0.01,/product_images/defimg5_s.jpg,Rainbow Six 3 Raven Shield Pack special,830
3307210142931,0.30,PC,1.00,0.10,/product_images/defimg3_s.jpg,In Memoriam,830
3307210147110,0.10,PC,0.50,0.01,/product_images/defimg2_s.jpg,Planet Side,830
3307210148476,3.00,PC,8.00,1.90,/product_images/defimg3_s.jpg,The Elder Scrolls III Bloodmoon Exp Pack,830
3307210156334,0.01,PC,0.25,0.01,/product_images/Juegos/PC Juegos/3307210156334_s.jpg,Warlords IV: Heroes Of Etheria,830
3307210160478,0.30,PC,1.00,0.10,/product_images/defimg5_s.jpg,Lords Of Everquest,830
3307210163271,0.30,PC,1.00,0.10,/product_images/defimg1_s.jpg,Motocross Madness 2,830
3307210163677,0.10,PC,0.50,0.01,/product_images/defimg3_s.jpg,il2 Forgotten Battles Ace Expansion Pack,830
3307210168085,0.01,PC,0.25,0.01,/product_images/defimg3_s.jpg,Downtown Run,830
3307210168122,0.30,PC,1.00,0.10,/product_images/defimg2_s.jpg,Fighting Steel,830
3307210168160,0.01,PC,0.10,0.01,/product_images/defimg5_s.jpg,Largo Winch Empire Under Threat,830
3307210171849,0.30,PC,1.00,0.10,/product_images/defimg2_s.jpg,Myst IV Revelation,830
3307210178480,0.10,PC,0.50,0.01,/product_images/defimg5_s.jpg,Everquest II (P),830
3307210179487,3.00,PC,8.00,1.90,/product_images/defimg5_s.jpg,Splinter Cell / Splinter Cell Pandora Tomorrow,830
3307210184504,0.30,PC,1.00,0.20,/product_images/defimg1_s.jpg,Biathlon 2005,830
3307210189110,0.01,PC,0.10,0.01,/product_images/defimg3_s.jpg,Shrek 2 Pinta y crea,830
3307210195319,3.00,PC,9.00,1.80,/product_images/defimg1_s.jpg,Age of Empire Gold+D. Siege+Warlords IV,830
3307210197825,1.00,PC,3.00,0.60,/product_images/defimg3_s.jpg,Settlers / CSI / Rayman 3,830
3307210206534,0.60,PC,2.00,0.30,/product_images/defimg2_s.jpg,Everquest II Desert Of Flame (P),830
3307210212290,1.00,PC,3.50,0.50,/product_images/defimg4_s.jpg,Flight Simulator 2002 (Ed. Estandard),830
3307210212429,0.70,PC,2.50,0.30,/product_images/defimg1_s.jpg,Zoo Tycoon,830
3307210214553,0.70,PC,2.00,0.40,/product_images/defimg2_s.jpg,Final Fanstasy XI (Online) (P),830
3307210220912,0.20,PC,0.75,0.10,/product_images/Juegos/PC Juegos/3307210220912_s.jpg,Blazing Angels,830
3307210221759,1.00,PC,3.00,0.60,/product_images/defimg4_s.jpg,Resident Evil 4 (P),830
3307210222589,0.10,PC,0.50,0.01,/product_images/defimg1_s.jpg,Crimson Skies,830
3307210234223,0.01,PC,0.10,0.01,/product_images/defimg1_s.jpg,Ducati World Championship,830
3307210234261,1.20,PC,4.00,0.60,/product_images/defimg1_s.jpg,Dark Messiah Might & Magic (Ed. Col.),830
3307210241917,0.10,PC,0.50,0.10,/product_images/defimg3_s.jpg,Scrabble 2007,830
3307210242549,0.01,PC,0.25,0.01,/product_images/defimg3_s.jpg,Scrabble Interactivo 2004,830
3307210242990,0.20,PC,0.75,0.10,/product_images/defimg3_s.jpg,Heroes Of Might & Magic 2,830
3307210243003,0.30,PC,1.00,0.10,/product_images/defimg3_s.jpg,Heroes Of Might And Magic,830
3307210243904,0.01,PC,0.10,0.01,/product_images/defimg1_s.jpg,Catz 5,830
3307210244055,0.01,PC,0.10,0.01,/product_images/defimg2_s.jpg,Cosmic Party,830
3307210245021,0.01,PC,0.10,0.01,/product_images/defimg3_s.jpg,Cosmic Family,830
3307210262592,1.30,PC,3.50,0.80,/product_images/defimg1_s.jpg,5 en 1 Juegos- Ghost Recon + Csi Miami,830
3307210264282,0.70,PC,2.50,0.30,/product_images/defimg4_s.jpg,Chessmaster (Grandmaster Edition),830
3307210265807,2.00,PC,6.00,1.20,/product_images/defimg2_s.jpg,R.U.S.E (P),830
3307210265852,0.90,PC,2.50,0.50,/product_images/defimg2_s.jpg,R.U.S.E (P),830
3307210267948,0.30,PC,1.00,0.10,/product_images/Juegos/PC Juegos/3307210267948_s.jpg,Beowulf,830
3307210324078,0.01,PC,0.10,0.01,/product_images/Juegos/PC Juegos/3307210324078_s.jpg,Totally Spies Fiesta Total,830
3307210329615,0.70,PC,2.50,0.30,/product_images/defimg4_s.jpg,Splinter Cell Conviction (P),830
3307210406521,0.60,PC,2.00,0.30,/product_images/defimg3_s.jpg,Kids Pack 1,830
3307210406576,2.00,PC,8.00,1.60,/product_images/defimg5_s.jpg,Prince Of Persia (Trilogia),830
3307210415004,2.00,PC,6.00,1.20,/product_images/defimg4_s.jpg,Brothers In Arms: Hell's Highway LE,830
3307210450111,0.30,PC,1.00,0.10,/product_images/defimg2_s.jpg,Imagina ser Amazona en Competicion,830
3307210450661,0.01,PC,0.10,0.01,/product_images/defimg4_s.jpg,Hells Kitchen,830
3307211605725,0.30,PC,1.00,0.10,/product_images/Juegos/PC Juegos/3307211605725_s.jpg,Shaun White Snowboarding,830
3307211607491,0.30,PC,1.00,0.10,/product_images/defimg5_s.jpg,Animalz Sport Dogz,830
3307211610781,2.00,PC,8.00,1.60,/product_images/defimg2_s.jpg,Far Cry 2 (Ed. Coleccionista),830
3307211666870,0.40,PC,1.50,0.20,/product_images/defimg3_s.jpg,Settlers 7 : Los Caminos del Reino (P),830
3307211667563,0.90,PC,2.50,0.50,/product_images/defimg1_s.jpg,Assassin's Creed II (P),830
3307211669499,6.00,PC,18.00,3.00,/product_images/defimg1_s.jpg,Assassin's Creed II/2 (P) (15) White Ed,830
3307211671607,0.70,PC,2.00,0.40,/product_images/defimg3_s.jpg,Cloudy With A Chance Of Meatballs,830
3307211671676,0.70,PC,2.50,0.30,/product_images/defimg1_s.jpg,Iiuvia De Albondigas,830
3307211672208,0.30,PC,1.00,0.10,/product_images/defimg4_s.jpg,CSI: Determinacion Mortal,830
3307211673182,0.20,PC,0.75,0.10,/product_images/defimg1_s.jpg,Arthur Y La Venganza De Maltazard,830
3307211679351,1.00,PC,3.50,0.50,/product_images/defimg1_s.jpg,Avatar: El Videojuego (P),830
3307211688179,0.10,PC,0.50,0.01,/product_images/Juegos/PC Juegos/3307211688179_s.jpg,Heroes Over Europe,830
3307211695443,2.00,PC,6.00,1.20,/product_images/defimg3_s.jpg,(P) Silent Hunter 5,830
3307212295932,0.01,PC,0.10,0.01,/product_images/defimg3_s.jpg,Tonic Trouble,830
3307212312134,1.00,PC,3.00,0.60,/product_images/defimg2_s.jpg,Myst III EXILE collectors edition,830
3307212312707,5.00,PC,3.50,3.50,/product_images/defimg4_s.jpg,Evil Twin - Cyprien's Chronicles,830
3307212313933,0.01,PC,0.25,0.01,/product_images/defimg2_s.jpg,Worms Blast,830
3307212319614,0.50,PC,1.50,0.30,/product_images/defimg5_s.jpg,Vio,830
3307212320368,0.01,PC,0.10,0.01,/product_images/defimg3_s.jpg,Sea & Dogs,830
3307212321075,0.01,PC,0.25,0.01,/product_images/defimg5_s.jpg,Tom Clancy's Ghost Recon - Desert Seige,830
3307212321327,2.00,PC,6.00,1.20,/product_images/defimg4_s.jpg,Worms Battle Pack,830
3307212321426,1.20,PC,4.00,0.60,/product_images/defimg3_s.jpg,Europa Universal II,830
3307212805674,0.50,PC,1.50,0.30,/product_images/defimg2_s.jpg,Prince of Persia - Arenas Olvidadas (P),830
3307215589908,6.00,PC,18.00,3.00,/product_images/defimg4_s.jpg,Assassin's Creed: Revelations CE (P),830
3307215591598,4.00,PC,12.00,2.00,/product_images/defimg1_s.jpg,"Assassins Creed Revelation, Animus Ed (P)",830
3307215606315,0.90,PC,2.50,0.50,/product_images/defimg2_s.jpg,Clash of Heroes,830
3307215629598,1.00,PC,3.50,0.50,/product_images/defimg5_s.jpg,Tera,830
3307215630662,2.00,PC,6.00,1.40,/product_images/defimg5_s.jpg,Ghost Recon: Future Soldier (P),830
3307215633458,0.20,PC,0.75,0.10,/product_images/Juegos/PC Juegos/3307215633458_s.jpg,Far Cry 3 (P),830
3307215634011,7.00,PC,22.00,4.00,/product_images/defimg5_s.jpg,Assassin's Creed Revelations -Ottoman Ed,830
3307215634400,2.00,PC,8.00,1.60,/product_images/defimg3_s.jpg,Assassin's Creed III (P),830
3307215651612,1.60,PC,4.50,0.90,/product_images/defimg2_s.jpg,Splinter Cell Blacklist (P),830
3307215661352,0.40,PC,1.50,0.20,/product_images/defimg5_s.jpg,CSI Ultimate: 1-6,830
3307215667095,4.00,PC,12.00,2.00,/product_images/defimg4_s.jpg,Assasins Creed: Hermandad (P),830
3307215667101,9.00,PC,25.00,5.00,/product_images/defimg3_s.jpg,Assassin's Creed I + II (P),830
3307215689455,4.00,PC,12.00,2.00,/product_images/Juegos/PC Juegos/3307215689455_s.jpg,Assassins Hermandad/ Revelation (P),830
3307215690031,9.00,PC,25.00,5.00,/product_images/defimg2_s.jpg,Splinter Cell Blacklist (P) Ultimatum Ed,830
3307215692097,1.40,PC,4.00,0.80,/product_images/defimg4_s.jpg,Splinter Cell - Ultimate Edition (P),830
3307215693575,0.30,PC,1.00,0.20,/product_images/defimg1_s.jpg,Trials Evolution: Gold Edition (P),830
3307215704653,2.00,PC,7.00,1.40,/product_images/defimg3_s.jpg,Assassin's Creed IV: Black Flag (P),830
3307215710845,2.00,PC,7.00,1.60,/product_images/Juegos/PC Juegos/3307215710845_s.jpg,Watch Dogs (P),830
3307215711460,5.00,PC,15.00,3.00,/product_images/defimg5_s.jpg,I Am Alive,830
3307215711699,0.70,PC,2.00,0.40,/product_images/defimg3_s.jpg,From Dust,830
3307215712405,3.00,PC,10.00,2.00,/product_images/defimg1_s.jpg,Call of Jaurez Gunslinger (P),830
3307215712818,1.40,PC,4.00,0.80,/product_images/defimg1_s.jpg,Far Cry 3 - Blood Dragon,830
3307215717530,25.00,PC,40.00,18.00,/product_images/Juegos/PC Juegos/3307215717530_s.jpg,Watch Dogs Dedsec Edition (P),830
3307215726181,1.20,PC,3.50,0.70,/product_images/Juegos/PC Juegos/3307215726181_s.jpg,Rayman Collection,830
3307215726433,0.90,PC,2.50,0.50,/product_images/defimg1_s.jpg,Rayman Legends (P),830
3307215734841,0.70,PC,2.50,0.30,/product_images/defimg5_s.jpg,Might & Magic X - Legacy (P),830
3307215735169,1.40,PC,4.00,0.80,/product_images/defimg5_s.jpg,Heroes Might and Magic VI CE (P),830
3307215748053,4.00,PC,12.00,2.00,/product_images/Juegos/PC Juegos/3307215748053_s.jpg,"Crew, The (P)",830
3307215760215,6.00,PC,18.00,3.00,/product_images/defimg5_s.jpg,Assassins Creed: Heritage Collection,830
3307215769539,0.70,PC,2.00,0.40,/product_images/defimg4_s.jpg,Assassin's Creed Liberation HD (P),830
3307215775356,4.00,PC,12.00,2.00,/product_images/defimg2_s.jpg,Far Cry. The Wild Expedition (P),830
3307215780763,2.00,PC,6.00,1.20,/product_images/defimg1_s.jpg,Child of Light Deluxe Edition,830
3307215784136,2.00,PC,5.00,1.70,/product_images/defimg5_s.jpg,Trials Fusion,830
3307215801420,3.00,PC,9.00,2.00,/product_images/Juegos/PC Juegos/3307215801420_s.jpg,Assasins Creed Rogue (P),830
