precio_venta,titulo,precio_compra,categoria_id,img_caratula,precio_intercambio,sku,categoria_str
20.00,"Order 1886, The",9.00,1001,/product_images/Juegos/PS4 Juegos/0711719284697_s.jpg,12.00,0711719284697,PlayStation 4
18.00,Yesterday Origins,8.00,1001,/product_images/Juegos/PS4 Juegos/3760156481067_s.jpg,11.00,3760156481067,PlayStation 4
22.00,Mad Max,9.00,1001,/product_images/Juegos/PS4 Juegos/5051893163438_s.jpg,13.00,5051893163438,PlayStation 4
48.00,NBA 2K17,21.00,1001,/product_images/Juegos/PS4 Juegos/5026555422079_s.jpg,30.00,5026555422079,PlayStation 4
22.00,Assassin's Creed 4: Black Flag,9.00,1001,/product_images/Juegos/PS4 Juegos/3307215715239_s.jpg,13.00,3307215715239,PlayStation 4
22.00,Little Big Planet 3,9.00,1001,/product_images/Juegos/PS4 Juegos/711719446019_s.jpg,13.00,711719446019,PlayStation 4
35.00,Just Cause 3,15.00,1001,/product_images/Juegos/PS4 Juegos/5021290069459_s.jpg,22.00,5021290069459,PlayStation 4
25.00,WWE 2K16,6.00,1001,/product_images/Juegos/PS4 Juegos/5026555421348_s.jpg,9.00,5026555421348,PlayStation 4
18.00,Legend of Zelda: A Link Between Worlds,8.00,977,/product_images/Juegos/3DS Juegos/045496524531_s.jpg,11.00,045496524531,Nintendo 3DS
15.00,Resident Evil: Revelations,7.00,977,/product_images/Juegos/3DS Juegos/045496521585_s.jpg,9.00,045496521585,Nintendo 3DS
40.00,Super Mario Maker,22.00,977,/product_images/Juegos/3DS Juegos/045496474287_s.jpg,27.00,045496474287,Nintendo 3DS
20.00,Mario Party: Island Tour,9.00,977,/product_images/Juegos/3DS Juegos/045496524661_s.jpg,13.00,045496524661,Nintendo 3DS
28.00,Pokemon Mundo Megamisterioso,13.00,977,/product_images/Juegos/3DS Juegos/045496529703_s.jpg,18.00,045496529703,Nintendo 3DS
30.00,Monster Hunter Generations,14.00,977,/product_images/Juegos/3DS Juegos/0045496473242_s.jpg,19.00,0045496473242,Nintendo 3DS
12.00,Kid Icarus: Uprising,5.00,977,/product_images/Juegos/3DS Juegos/045496521882_s.jpg,7.00,045496521882,Nintendo 3DS
25.00,Dragon Quest VII: Fragmentos De Un Mundo Olvidado,12.00,977,/product_images/Juegos/3DS Juegos/045496473617_s.jpg,16.00,045496473617,Nintendo 3DS
25.00,Animal Crossing: Happy Home Designer,12.00,977,/product_images/Juegos/3DS Juegos/045496528164_s.jpg,16.00,045496528164,Nintendo 3DS
20.00,Kingdom Hearts 3D: Dream Drop Distance,9.00,977,/product_images/Juegos/3DS Juegos/5021290053519_s.jpg,13.00,5021290053519,Nintendo 3DS
30.00,Tomodachi Life,14.00,977,/product_images/Juegos/3DS Juegos/045496525507_s.jpg,19.00,045496525507,Nintendo 3DS
12.00,Castlevania Lords Of Shadow,5.00,977,/product_images/Juegos/3DS Juegos/045496523145_s.jpg,7.00,045496523145,Nintendo 3DS
20.00,Inazuma Eleven Go Chrono Stone: Trueno,9.00,977,/product_images/Juegos/3DS Juegos/045496527587_s.jpg,13.00,045496527587,Nintendo 3DS
25.00,Bravely Second: End Layer,12.00,977,/product_images/Juegos/3DS Juegos/045496471972_s.jpg,16.00,045496471972,Nintendo 3DS
18.00,Profesor Layton: Máscara de los prodigio,8.00,977,/product_images/Juegos/3DS Juegos/045496522629_s.jpg,11.00,045496522629,Nintendo 3DS
25.00,Hyrule Warriors Legends,12.00,977,/product_images/Juegos/3DS Juegos/045496472108_s.jpg,16.00,045496472108,Nintendo 3DS
28.00,Bravely Default,13.00,977,/product_images/Juegos/3DS Juegos/045496524821_s.jpg,18.00,045496524821,Nintendo 3DS
25.00,Xenoblade Chronicles 3D,12.00,977,/product_images/Juegos/3DS Juegos/045496527730_s.jpg,16.00,045496527730,Nintendo 3DS
32.00,Fire Emblem Fates - Conquest,17.00,977,/product_images/Juegos/3DS Juegos/045496472436_s.jpg,21.00,045496472436,Nintendo 3DS
12.00,Lego City Undercover: Chase Begins,5.00,977,/product_images/Juegos/3DS Juegos/045496523732_s.jpg,7.00,045496523732,Nintendo 3DS
35.00,Poochy and Yoshi's Wooly World,19.00,977,/product_images/defimg5_s.jpg,23.00,045496474553,Nintendo 3DS
30.00,Luigi's Mansion 2,14.00,977,/product_images/Juegos/3DS Juegos/045496523343_s.jpg,19.00,045496523343,Nintendo 3DS
18.00,Final Fantasy Explorers,8.00,977,/product_images/Juegos/3DS Juegos/5021290071308_s.jpg,11.00,5021290071308,Nintendo 3DS
15.00,Mario Tennis Open,7.00,977,/product_images/Juegos/3DS Juegos/045496521981_s.jpg,9.00,045496521981,Nintendo 3DS
25.00,Kirby Triple Deluxe,12.00,977,/product_images/Juegos/3DS Juegos/0045496525453_s.jpg,16.00,0045496525453,Nintendo 3DS
12.00,Monster Hunter 3 Ultimate,5.00,977,/product_images/Juegos/3DS Juegos/045496523251_s.jpg,7.00,045496523251,Nintendo 3DS
18.00,Legend of Zelda: Tri Force Heroes,8.00,977,/product_images/Juegos/3DS Juegos/045496528485_s.jpg,11.00,045496528485,Nintendo 3DS
32.00,Kirby: Planet Robobot,15.00,977,/product_images/Juegos/3DS Juegos/045496473051_s.jpg,20.00,045496473051,Nintendo 3DS
15.00,Inazuma Eleven 3: Rayo Celeste,7.00,977,/product_images/Juegos/3DS Juegos/045496524135_s.jpg,9.00,045496524135,Nintendo 3DS
8.00,Little Battlers eXperience,1.90,977,/product_images/Juegos/3DS Juegos/045496528263_s.jpg,3.00,045496528263,Nintendo 3DS
10.00,Super Street Fighter 3D,4.00,977,/product_images/Juegos/3DS Juegos/045496520502_s.jpg,6.00,045496520502,Nintendo 3DS
12.00,Inazuma Eleven Go: Light,5.00,977,/product_images/Juegos/3DS Juegos/045496525620_s.jpg,7.00,045496525620,Nintendo 3DS
15.00,Super Pokemon Rumble,7.00,977,/product_images/Juegos/3DS Juegos/045496521370_s.jpg,9.00,045496521370,Nintendo 3DS
15.00,Inazuma Eleven 3 : Fuego Explosivo,7.00,977,/product_images/Juegos/3DS Juegos/045496524067_s.jpg,9.00,045496524067,Nintendo 3DS
20.00,Inazuma Eleven Go Chrono Stones: Llamarada,9.00,977,/product_images/Juegos/3DS Juegos/045496527518_s.jpg,13.00,045496527518,Nintendo 3DS
38.00,Fire Emblem Awakening,18.00,977,/product_images/Juegos/3DS Juegos/045496523435_s.jpg,24.00,045496523435,Nintendo 3DS
15.00,LEGO Marvel Superheroes,7.00,977,/product_images/Juegos/3DS Juegos/5051893143478_s.jpg,9.00,5051893143478,Nintendo 3DS
20.00,Fantasy Life,9.00,977,/product_images/Juegos/3DS Juegos/045496525996_s.jpg,13.00,045496525996,Nintendo 3DS
20.00,Inazuma Eleven 3: La Amenaza Del Ogro !,9.00,977,/product_images/Juegos/3DS Juegos/045496525118_s.jpg,13.00,045496525118,Nintendo 3DS
18.00,FIFA 15,8.00,977,/product_images/Juegos/3DS Juegos/5030947113216_s.jpg,11.00,5030947113216,Nintendo 3DS
22.00,Paper Mario: Sticker Star,10.00,977,/product_images/Juegos/3DS Juegos/045496522872_s.jpg,14.00,045496522872,Nintendo 3DS
20.00,Project X Zone 2,9.00,977,/product_images/Juegos/3DS Juegos/3391891984812_s.jpg,13.00,3391891984812,Nintendo 3DS
22.00,Dragon Ball Z: Extreme Butoden,10.00,977,/product_images/Juegos/3DS Juegos/3391891984874_s.jpg,14.00,3391891984874,Nintendo 3DS
12.00,Inazuma Eleven Go: Shadow,5.00,977,/product_images/Juegos/3DS Juegos/045496525699_s.jpg,7.00,045496525699,Nintendo 3DS
20.00,Sonic Lost World,9.00,977,/product_images/Juegos/3DS Juegos/045496524449_s.jpg,13.00,045496524449,Nintendo 3DS
3.50,NintenDogs Labrador & Friends,0.80,834,/product_images/Juegos/DS Juegos/045496462246_s.jpg,1.30,045496462246,Nintendo DS
22.00,"Dragon Quest IX, Sentinels Of The Starry",9.00,834,/product_images/Juegos/DS Juegos/045496470067_s.jpg,13.00,045496470067,Nintendo DS
8.00,Inazuma Eleven 2: Tormenta De Fuego,3.00,834,/product_images/Juegos/DS Juegos/045496471644_s.jpg,5.00,045496471644,Nintendo DS
22.00,Pokemon Edicion Negra 2,9.00,834,/product_images/Juegos/DS Juegos/045496462857_s.jpg,13.00,045496462857,Nintendo DS
22.00,Pokemon Edicion Blanca 2,9.00,834,/product_images/Juegos/DS Juegos/045496465537_s.jpg,13.00,045496465537,Nintendo DS
3.00,Big Brain Academy,0.40,834,/product_images/Juegos/DS Juegos/045496463052_s.jpg,0.90,045496463052,Nintendo DS
12.00,Hotel Dusk: Room 215,5.00,834,/product_images/Juegos/DS Juegos/045496464257_s.jpg,7.00,045496464257,Nintendo DS
8.00,Pokemon Ranger,3.00,834,/product_images/Juegos/DS Juegos/045496464103_s.jpg,5.00,045496464103,Nintendo DS
12.00,Mario Party DS,5.00,834,/product_images/Juegos/DS Juegos/045496465896_s.jpg,7.00,045496465896,Nintendo DS
22.00,Pokemon Platino,9.00,834,/product_images/Juegos/DS Juegos/045496468644_s.jpg,13.00,045496468644,Nintendo DS
10.00,Pokemon Ranger: Sombras de Almia,4.00,834,/product_images/Juegos/DS Juegos/045496467722_s.jpg,6.00,045496467722,Nintendo DS
15.00,Profesor Layton y la Caja de Pandora,6.00,834,/product_images/Juegos/DS Juegos/045496468910_s.jpg,9.00,045496468910,Nintendo DS
6.00,NintenDogs Dachshund & Friends,2.00,834,/product_images/Juegos/DS Juegos/045496462239_s.jpg,3.00,045496462239,Nintendo DS
18.00,Mario & Sonic en los JJ.OO. de Invierno,8.00,834,/product_images/Juegos/DS Juegos/5055277000982_s.jpg,11.00,5055277000982,Nintendo DS
8.00,Metroid Prime Hunters,3.00,834,/product_images/Juegos/DS Juegos/045496462796_s.jpg,5.00,045496462796,Nintendo DS
8.00,Mario Slam Basketball,3.00,834,/product_images/Juegos/DS Juegos/045496463687_s.jpg,5.00,045496463687,Nintendo DS
18.00,"Profesor Layton y El Futuro Perdido, El",8.00,834,/product_images/Juegos/DS Juegos/045496470555_s.jpg,11.00,045496470555,Nintendo DS
3.00,Art Academy,0.70,834,/product_images/Juegos/DS Juegos/045496470210_s.jpg,1.10,045496470210,Nintendo DS
10.00,Pokemon: Mundo Misterioso Expl. del Tiem,4.00,834,/product_images/Juegos/DS Juegos/045496467036_s.jpg,6.00,045496467036,Nintendo DS
5.00,Dolphinz Aventuras en el  Zoo Marino,2.00,834,/product_images/Juegos/DS Juegos/3307210269010_s.jpg,3.00,3307210269010,Nintendo DS
8.00,Disney Cars,3.00,834,/product_images/Juegos/DS Juegos/4005209077316_s.jpg,5.00,4005209077316,Nintendo DS
5.00,Nintendogs Dalmatian & Friends,1.20,834,/product_images/Juegos/DS Juegos/045496462963_s.jpg,1.90,045496462963,Nintendo DS
18.00,Profesor Layton - Llamada Del Espectro,8.00,834,/product_images/Juegos/DS Juegos/045496471552_s.jpg,11.00,045496471552,Nintendo DS
5.00,Los Sims 2,2.00,834,/product_images/Juegos/DS Juegos/5030934046190_s.jpg,3.00,5030934046190,Nintendo DS
12.00,Mario vs Donkey Kong: Miniland Mayhem,5.00,834,/product_images/Juegos/DS Juegos/045496470913_s.jpg,7.00,045496470913,Nintendo DS
4.00,Drawn to Life,0.90,834,/product_images/Juegos/DS Juegos/4005209092975_s.jpg,1.50,4005209092975,Nintendo DS
18.00,Final Fantasy IV,8.00,834,/product_images/Juegos/DS Juegos/5060121822870_s.jpg,11.00,5060121822870,Nintendo DS
30.00,Legend Of Zelda Spirit Tracks,13.00,834,/product_images/Juegos/DS Juegos/045496469467_s.jpg,18.00,045496469467,Nintendo DS
18.00,Profesor Layton y la Villa Misteriosa,8.00,834,/product_images/Juegos/DS Juegos/045496467944_s.jpg,11.00,045496467944,Nintendo DS
2.50,Tigerz: Aventuras en el Circo,0.60,834,/product_images/Juegos/DS Juegos/3307210337726_s.jpg,0.90,3307210337726,Nintendo DS
0.50,Need For Speed: Porsche 2000,0.01,830,/product_images/defimg3_s.jpg,0.10,8431474003723,PC
15.00,Mario & Sonic en los Juegos Olimpicos,6.00,834,/product_images/Juegos/DS Juegos/5060138433519_s.jpg,9.00,5060138433519,Nintendo DS
2.00,Wall-E,0.30,834,/product_images/Juegos/DS Juegos/4005209105705_s.jpg,0.60,4005209105705,Nintendo DS
0.75,Caos En Deponia,0.10,830,/product_images/Juegos/PC Juegos/8436010154587_s.jpg,0.20,8436010154587,PC
2.00,Los Sims 2 Mascotas Expansion (SN),0.30,830,/product_images/Juegos/PC Juegos/8414185032879_s.jpg,0.60,8414185032879,PC
25.00,Kingdom Hearts 358/2 Days,11.00,834,/product_images/Juegos/DS Juegos/5060121825673_s.jpg,15.00,5060121825673,Nintendo DS
5.00,Ice Age 2: El Deshielo,2.00,834,/product_images/Juegos/DS Juegos/3348542202184_s.jpg,3.00,3348542202184,Nintendo DS
0.75,"Longest Journey, The (4 Discs)",0.10,830,/product_images/Juegos/PC Juegos/8420266991255_s.jpg,0.20,8420266991255,PC
22.00,Guild Wars 2: Heart Of Thorns (P),4.00,830,/product_images/defimg2_s.jpg,7.00,5060094444055,PC
1.50,Cocina Conmigo,0.20,834,/product_images/Juegos/DS Juegos/045496467258_s.jpg,0.40,045496467258,Nintendo DS
10.00,Lego Senor De Los Anillos,4.00,834,/product_images/Juegos/DS Juegos/5051893130096_s.jpg,6.00,5051893130096,Nintendo DS
22.00,Last Of Us,9.00,821,/product_images/Juegos/PS3 Juegos/0711719274551_s.jpg,13.00,0711719274551,PlayStation 3
5.00,Age of Mythology Gold Edition,1.00,830,/product_images/Juegos/PC Juegos/3307210243874_s.jpg,1.80,3307210243874,PC
10.00,Resident Evil Deadly Silence,4.00,834,/product_images/Juegos/DS Juegos/045496462505_s.jpg,6.00,045496462505,Nintendo DS
6.00,FIFA 11,2.00,834,/product_images/Juegos/DS Juegos/5030934092296_s.jpg,3.00,5030934092296,Nintendo DS
5.00,Battlefield 3,1.20,821,/product_images/Juegos/PS3 Juegos/5030934102902_s.jpg,1.90,5030934102902,PlayStation 3
0.50,Prince of Persia (2008),0.01,830,/product_images/Juegos/PC Juegos/3307211609143_s.jpg,0.10,3307211609143,PC
30.00,Contra 4,13.00,834,/product_images/Juegos/DS Juegos/083717241287_s.jpg,18.00,083717241287,Nintendo DS
3.00,King Kong,0.70,834,/product_images/Juegos/DS Juegos/3307210204332_s.jpg,1.10,3307210204332,Nintendo DS
10.00,Uncharted: El Tesoro de Drake,4.00,821,/product_images/Juegos/PS3 Juegos/711719467359_s.jpg,6.00,711719467359,PlayStation 3
8.00,Battlefield 4,3.00,821,/product_images/Juegos/PS3 Juegos/5030930111137_s.jpg,5.00,5030930111137,PlayStation 3
0.50,Splinter Cell,0.01,830,/product_images/Juegos/PC Juegos/3307210181862_s.jpg,0.10,3307210181862,PC
0.15,Crookz: The Big Heist (P),0.01,830,/product_images/Juegos/PC Juegos/4260089416710_s.jpg,0.01,4260089416710,PC
10.00,Spyro: Shadow Legacy,4.00,834,/product_images/Juegos/DS Juegos/3348542200654_s.jpg,6.00,3348542200654,Nintendo DS
8.00,My Sims,3.00,834,/product_images/Juegos/DS Juegos/5030934057059_s.jpg,5.00,5030934057059,Nintendo DS
15.00,Far Cry 4,6.00,821,/product_images/Juegos/PS3 Juegos/3307215793299_s.jpg,9.00,3307215793299,PlayStation 3
10.00,God of War III (3),4.00,821,/product_images/Juegos/PS3 Juegos/711719158264_s.jpg,6.00,711719158264,PlayStation 3
0.50,"Fuga De Deponia, La",0.01,830,/product_images/Juegos/PC Juegos/8436010154037_s.jpg,0.10,8436010154037,PC
10.00,Assassin's Creed III (3),4.00,821,/product_images/Juegos/PS3 Juegos/3307215644867_s.jpg,6.00,3307215644867,PlayStation 3
1.50,Los Sims 2 Abren Negocios (SN)(CD),0.20,830,/product_images/defimg4_s.jpg,0.40,8414185032411,PC
0.25,FIFA 12,0.01,821,/product_images/Juegos/PS3 Juegos/5030934104043_s.jpg,0.01,5030934104043,PlayStation 3
10.00,Uncharted 2: Among Thieves,4.00,821,/product_images/Juegos/PS3 Juegos/711719128359_s.jpg,6.00,711719128359,PlayStation 3
0.50,House Of The Dead 2,0.01,830,/product_images/Juegos/PC Juegos/8436010150541HD_s.jpg,0.10,8436010150541,PC
12.00,Assassin's Creed 4: Black Flag,5.00,821,/product_images/Juegos/PS3 Juegos/3307215704974_s.jpg,7.00,3307215704974,PlayStation 3
8.00,Elder Scrolls V: Skyrim,3.00,821,/product_images/Juegos/PS3 Juegos/093155141292_s.jpg,5.00,093155141292,PlayStation 3
5.00,Half Life,1.00,830,/product_images/defimg2_s.jpg,1.80,3348542193789,PC
1.50,Tropico Dictator Pack (P),0.20,830,/product_images/defimg5_s.jpg,0.40,4260089416369,PC
22.00,Call Of Duty: Black Ops III,9.00,821,/product_images/Juegos/PS3 Juegos/5030917162459_s.jpg,13.00,5030917162459,PlayStation 3
0.25,Los Sims Primera Cita (SN) 1cd,0.01,830,/product_images/Juegos/PC Juegos/8414185050408_s.jpg,0.01,8414185050408,PC
0.75,Pro Race Driver,0.10,830,/product_images/Juegos/PC Juegos/8436010150909_s.jpg,0.20,8436010150909,PC
10.00,Far Cry 3,4.00,821,/product_images/Juegos/PS3 Juegos/3307215633243_s.jpg,6.00,3307215633243,PlayStation 3
18.00,Gran Turismo 6,8.00,821,/product_images/Juegos/PS3 Juegos/711719250173_s.jpg,11.00,711719250173,PlayStation 3
0.50,Los Sims Superstar (SN) (2CD) Expansion,0.01,830,/product_images/Juegos/PC Juegos/8414185051146_s.jpg,0.10,8414185051146,PC
0.75,Painkiller Edicion Oro 1CD,0.10,830,/product_images/defimg5_s.jpg,0.20,8436010151456,PC
10.00,Assassin's Creed: Revelations,4.00,821,/product_images/Juegos/PS3 Juegos/3307215590058_s.jpg,6.00,3307215590058,PlayStation 3
8.00,Assassins Creed: Hermandad,1.90,821,/product_images/Juegos/PS3 Juegos/3307217927104_s.jpg,3.00,3307217927104,PlayStation 3
1.00,Duck Tales Remastered,0.10,830,/product_images/Juegos/PC Juegos/5055060972328_s.jpg,0.30,5055060972328,PC
1.00,Colin McRae Rally 04,0.10,830,/product_images/Juegos/PC Juegos/5024866323856_s.jpg,0.30,5024866323856,PC
8.00,Resident Evil 5,3.00,821,/product_images/Juegos/PS3 Juegos/5055060925751_s.jpg,5.00,5055060925751,PlayStation 3
10.00,Red Dead Redemption,4.00,821,/product_images/Juegos/PS3 Juegos/5026555402057_s.jpg,6.00,5026555402057,PlayStation 3
0.25,Apache vs Havoc,0.01,830,/product_images/Juegos/PC Juegos/8436010150541AVH_s.jpg,0.01,8436010150541,PC
0.75,Colin McRae Rally 2,0.10,830,/product_images/Juegos/PC Juegos/843601015054100001_s.jpg,0.20,843601015054100001,PC
18.00,Watch Dogs,8.00,821,/product_images/Juegos/PS3 Juegos/3307215721957_s.jpg,11.00,3307215721957,PlayStation 3
6.00,Fallout 3,2.00,821,/product_images/Juegos/PS3 Juegos/093155125421_s.jpg,3.00,093155125421,PlayStation 3
0.50,Los Sims Magia Potagia (SN) (2 CDS) Expans,0.01,830,/product_images/defimg4_s.jpg,0.10,8414185051399,PC
0.75,Patrician III - Imperio de Los Mares,0.10,830,/product_images/Juegos/PC Juegos/8436010150466_s.jpg,0.20,8436010150466,PC
6.00,Little Big Planet,2.00,821,/product_images/Juegos/PS3 Juegos/711719999256_s.jpg,3.00,711719999256,PlayStation 3
8.00,Assassin's Creed II,1.90,821,/product_images/Juegos/PS3 Juegos/3307211666535_s.jpg,3.00,3307211666535,PlayStation 3
0.50,Virtua Tennis,0.01,830,/product_images/defimg2_s.jpg,0.10,8431474001569,PC
8.00,Yesterday Origins (P),1.20,830,/product_images/Juegos/PC Juegos/3760156481111_s.jpg,2.00,3760156481111,PC
8.00,Assassin's Creed,1.90,821,/product_images/Juegos/PS3 Juegos/3307210263483_s.jpg,3.00,3307210263483,PlayStation 3
15.00,Resident Evil 6,6.00,821,/product_images/Juegos/PS3 Juegos/5055060928059_s.jpg,9.00,5055060928059,PlayStation 3
0.50,Los Sims Animales A Raudales (SN) (2 CDS),0.01,830,/product_images/Juegos/PC Juegos/8414185050873_s.jpg,0.10,8414185050873,PC
4.00,Los Sims 2 y las Cuatro Estaciones Exp.,0.60,830,/product_images/Juegos/PC Juegos/8414185033265_s.jpg,1.20,8414185033265,PC
0.25,Pro Evolution Soccer (PES) 2012,0.01,821,/product_images/Juegos/PS3 Juegos/4012927053393_s.jpg,0.01,4012927053393,PlayStation 3
0.25,Pro Evolution Soccer (PES) 2011,0.01,821,/product_images/Juegos/PS3 Juegos/4012927052228_s.jpg,0.01,4012927052228,PlayStation 3
2.00,Los Sims 2 Universitarios Expansion (SN) 3C,0.30,830,/product_images/Juegos/PC Juegos/8414185051856_s.jpg,0.60,8414185051856,PC
1.50,Imperium,0.20,830,/product_images/Juegos/PC Juegos/8436010150275_s.jpg,0.40,8436010150275,PC
10.00,Destiny,4.00,821,/product_images/Juegos/PS3 Juegos/5030917124181_s.jpg,6.00,5030917124181,PlayStation 3
0.25,Pro Evolution Soccer 2010,0.01,821,/product_images/Juegos/PS3 Juegos/4012927051641_s.jpg,0.01,4012927051641,PlayStation 3
1.00,Los Sims House Party (SN) 1cd,0.10,830,/product_images/Juegos/PC Juegos/8414185050163_s.jpg,0.30,8414185050163,PC
5.00,Divinity: Original Sin (P),0.70,830,/product_images/Juegos/PC Juegos/740781770142_s.jpg,1.50,740781770142,PC
12.00,Batman Arkham City,5.00,821,/product_images/Juegos/PS3 Juegos/5051893074819_s.jpg,7.00,5051893074819,PlayStation 3
3.50,Resistance: Fall of Man,0.80,821,/product_images/Juegos/PS3 Juegos/711719684985_s.jpg,1.30,711719684985,PlayStation 3
0.50,Panzers II (SN) 1DVD,0.01,830,/product_images/Juegos/PC Juegos/8436010150930_s.jpg,0.10,8436010150930,PC
0.50,Prince Of Persia Las Arenas Del Tiempo,0.01,830,/product_images/Juegos/PC Juegos/3307210133694_s.jpg,0.10,3307210133694,PC
10.00,FIFA Street (2012),2.00,821,/product_images/Juegos/PS3 Juegos/5030934104876_s.jpg,3.00,5030934104876,PlayStation 3
6.00,Metal Gear Solid 4: Guns of the Patriots,2.00,821,/product_images/Juegos/PS3 Juegos/4012927050156_s.jpg,3.00,4012927050156,PlayStation 3
5.00,KillZone 3,2.00,821,/product_images/Juegos/PS3 Juegos/711719147787_s.jpg,3.00,711719147787,PlayStation 3
0.25,Delta Force 2,0.01,830,/product_images/Juegos/PC Juegos/8426412002890_s.jpg,0.01,8426412002890,PC
22.00,Dragon Ball: Xenoverse,9.00,821,/product_images/Juegos/PS3 Juegos/3391891980180_s.jpg,13.00,3391891980180,PlayStation 3
0.75,V-Rally 2,0.10,830,/product_images/defimg1_s.jpg,0.20,8436010150374,PC
1.50,Formula 1 2010,0.30,821,/product_images/Juegos/PS3 Juegos/5024866344073_s.jpg,0.50,5024866344073,PlayStation 3
1.00,Port Royale,0.10,830,/product_images/Juegos/PC Juegos/4014935251136_s.jpg,0.30,4014935251136,PC
1.50,Pro Evolution Soccer (PES) 2013,0.30,821,/product_images/Juegos/PS3 Juegos/4012927054574_s.jpg,0.50,4012927054574,PlayStation 3
1.00,The Settlers Construye Tu Imperio,0.10,830,/product_images/Juegos/PC Juegos/3307210264787_s.jpg,0.30,3307210264787,PC
10.00,Call of Duty 4: Modern Warfare,4.00,821,/product_images/Juegos/PS3 Juegos/5030917047213_s.jpg,6.00,5030917047213,PlayStation 3
10.00,All-Stars Battle Royale,4.00,990,/product_images/Juegos/PS Vita Juegos/711719241744_s.jpg,6.00,711719241744,PlayStation Vita
4.00,Call of Duty 2,0.60,830,/product_images/Juegos/PC Juegos/5030917031922_s.jpg,1.20,5030917031922,PC
