precio_intercambio,categoria_str,img_caratula,titulo,precio_venta,categoria_id,precio_compra,sku
0.01,PC,/product_images/Juegos/PC Juegos/8431474071852_s.jpg,Juegos Reunidos,0.10,830,0.01,8431474071852
0.60,PC,/product_images/Juegos/PC Juegos/8431474072019_s.jpg,Red Collection: XPand Rally,2.00,830,0.30,8431474072019
0.60,PC,/product_images/Juegos/PC Juegos/8431474072026_s.jpg,B.O.S. Blood of Sahara,2.00,830,0.30,8431474072026
1.00,PC,/product_images/Juegos/PC Juegos/8431474072064_s.jpg,Pacific Storm,3.50,830,0.50,8431474072064
0.10,PC,/product_images/Juegos/PC Juegos/8431474072255_s.jpg,Pacific Storm Allies,0.50,830,0.01,8431474072255
0.10,PC,/product_images/Juegos/PC Juegos/8431474072484_s.jpg,Big Mutha Truckers 2,0.50,830,0.01,8431474072484
0.01,PC,/product_images/Juegos/PC Juegos/8431474072682_s.jpg,Beer Tycoon,0.25,830,0.01,8431474072682
0.10,PC,/product_images/Juegos/PC Juegos/8431474072712_s.jpg,Attack On Pearl Harbour,0.50,830,0.01,8431474072712
0.60,PC,/product_images/Juegos/PC Juegos/8431474072736_s.jpg,Veterinarios en Accion,2.00,830,0.30,8431474072736
0.01,PC,/product_images/Juegos/PC Juegos/8431474072767_s.jpg,Erase Una Vez El Hombre,0.25,830,0.01,8431474072767
1.80,PC,/product_images/Juegos/PC Juegos/8431474072910_s.jpg,Blitzkrieg 2: Liberation,6.00,830,0.90,8431474072910
0.10,PC,/product_images/Juegos/PC Juegos/8431474072941_s.jpg,Clever Kids: Dino Land,0.50,830,0.01,8431474072941
0.10,PC,/product_images/Juegos/PC Juegos/8431474072965_s.jpg,Clever Kids: Pony World,0.50,830,0.01,8431474072965
0.10,PC,/product_images/Juegos/PC Juegos/8431474072989_s.jpg,Brain Trainer 2,0.50,830,0.01,8431474072989
0.10,PC,/product_images/Juegos/PC Juegos/8431474073016_s.jpg,Caillou - Numeros,0.50,830,0.01,8431474073016
0.20,PC,/product_images/Juegos/PC Juegos/8431474073023_s.jpg,Caillou Letras y Parejas,0.75,830,0.10,8431474073023
0.10,PC,/product_images/Juegos/PC Juegos/8431474073085_s.jpg,Pro Basket Manager,0.50,830,0.01,8431474073085
1.00,PC,/product_images/Juegos/PC Juegos/8431474073146_s.jpg,Sudden Strike 3 - Arms for Victory,3.50,830,0.50,8431474073146
0.10,PC,/product_images/Juegos/PC Juegos/8431474073160_s.jpg,Stranger,0.50,830,0.01,8431474073160
0.10,PC,/product_images/Juegos/PC Juegos/8431474073184_s.jpg,King Of Clubs,0.50,830,0.01,8431474073184
0.01,PC,/product_images/Juegos/PC Juegos/8431474073191_s.jpg,PDC World Championship Darts 2008,0.25,830,0.01,8431474073191
0.20,PC,/product_images/Juegos/PC Juegos/8431474073306_s.jpg,Mi Monstruo y Yo,0.75,830,0.10,8431474073306
0.01,PC,/product_images/Juegos/PC Juegos/8431474073375_s.jpg,Cheggers Party Quiz,0.10,830,0.01,8431474073375
0.10,PC,/product_images/Juegos/PC Juegos/8431474073382_s.jpg,Sports Challenge,0.50,830,0.01,8431474073382
0.10,PC,/product_images/Juegos/PC Juegos/8431474073481_s.jpg,Memento Mori: El Secreto de la Vida Etar,0.50,830,0.01,8431474073481
0.10,PC,/product_images/Juegos/PC Juegos/8431474073528_s.jpg,Brain Trainer 3,0.50,830,0.01,8431474073528
0.10,PC,/product_images/Juegos/PC Juegos/8431474073542_s.jpg,"Desafio Del Cubo De Rubik, El",0.50,830,0.01,8431474073542
0.10,PC,/product_images/Juegos/PC Juegos/8431474073610_s.jpg,Pipemania,0.50,830,0.01,8431474073610
0.10,PC,/product_images/Juegos/PC Juegos/8431474073849_s.jpg,Brain Games 2,0.50,830,0.01,8431474073849
0.10,PC,/product_images/Juegos/PC Juegos/8431474073931_s.jpg,Cycling Evolution,0.50,830,0.01,8431474073931
0.30,PC,/product_images/Juegos/PC Juegos/8431474073962_s.jpg,"Sombras De La Guerra, Estuche Expansi",1.00,830,0.10,8431474073962
0.10,PC,/product_images/Juegos/PC Juegos/8431474074037_s.jpg,Red Collection: Essentials,0.50,830,0.01,8431474074037
0.30,PC,/product_images/Juegos/PC Juegos/8431474074150_s.jpg,Max En El Recreo + Alfombra,1.00,830,0.10,8431474074150
0.60,PC,/product_images/Juegos/PC Juegos/8431474074327_s.jpg,Brain Games Matematicas,2.00,830,0.30,8431474074327
0.10,PC,/product_images/Juegos/PC Juegos/843174001101_s.jpg,Monsters Inc - Scare Island,0.50,830,0.01,843174001101
0.10,PC,/product_images/Juegos/PC Juegos/8431836100787_s.jpg,Higland Warriors (P),0.50,830,0.01,8431836100787
0.01,PC,/product_images/Juegos/PC Juegos/8432583013436_s.jpg,Fuzzy & Floppy: Aventuras de La Abeja De,0.10,830,0.01,8432583013436
0.01,PC,/product_images/Juegos/PC Juegos/8432583013474_s.jpg,Pinball,0.10,830,0.01,8432583013474
0.01,PC,/product_images/Juegos/PC Juegos/8432583013481_s.jpg,Martians: Space Invaders,0.10,830,0.01,8432583013481
0.60,PC,/product_images/Juegos/PC Juegos/8435126500004_s.jpg,Postal 2,2.00,830,0.30,8435126500004
0.10,PC,/product_images/Juegos/PC Juegos/8435126500066_s.jpg,Restricted Area,0.50,830,0.01,8435126500066
0.01,PC,/product_images/Juegos/PC Juegos/8435218300048_s.jpg,Sudoku Mania,0.10,830,0.01,8435218300048
4.00,PC,/product_images/Juegos/PC Juegos/8435272162224_s.jpg,Diablo III (3) (P),12.00,830,2.00,8435272162224
0.10,PC,/product_images/Juegos/PC Juegos/8436010150107_s.jpg,Tzar El Poder de la Corona,0.50,830,0.01,8436010150107
2.00,PC,/product_images/Juegos/PC Juegos/8436010150145_s.jpg,Dragon's Lair Trilogia,6.00,830,1.20,8436010150145
0.90,PC,/product_images/Juegos/PC Juegos/8436010150381_s.jpg,Trilogia De Dragon's Lair,3.00,830,0.40,8436010150381
0.40,PC,/product_images/Juegos/PC Juegos/8436010150503_s.jpg,Imperium Le guerre Puniche,1.50,830,0.20,8436010150503
0.60,PC,/product_images/Juegos/PC Juegos/8436010150534_s.jpg,"Longest Journey, The/Tzar 3D/Power Tank/",2.00,830,0.30,8436010150534
-1,PC,/product_images/Juegos/PC Juegos/8436010150596_s.jpg,Apache VS Havoc,0.10,830,-1,8436010150596
0.10,PC,/product_images/Juegos/PC Juegos/843601015102900007_s.jpg,Delta Force BlckHawk Down,0.50,830,0.01,843601015102900007
1.50,PC,/product_images/Juegos/PC Juegos/8436010151692_s.jpg,Multiestrategia Delux 08,5.00,830,0.70,8436010151692
1.00,PC,/product_images/Juegos/PC Juegos/8436010151715_s.jpg,Multi Racing Deluxe 2008,3.50,830,0.50,8436010151715
0.01,PC,/product_images/Juegos/PC Juegos/8436010151975_s.jpg,Trackmania (Edicion Oro) (P),0.10,830,0.01,8436010151975
0.01,PC,/product_images/Juegos/PC Juegos/8436010152095_s.jpg,Trials 2,0.10,830,0.01,8436010152095
2.00,PC,/product_images/Juegos/PC Juegos/8436010152323_s.jpg,Imperium Civitas Anthology,8.00,830,1.60,8436010152323
0.20,PC,/product_images/Juegos/PC Juegos/8436010152385_s.jpg,Disciples II Anthology,0.75,830,0.10,8436010152385
2.00,PC,/product_images/Juegos/PC Juegos/8436010152743_s.jpg,Imperium Total Edicion Lujo precintado,7.00,830,1.40,8436010152743
0.10,PC,/product_images/Juegos/PC Juegos/8436010152781_s.jpg,Sherolck Holmes Trilogy - La Aventura,0.50,830,0.01,8436010152781
1.00,PC,/product_images/Juegos/PC Juegos/8436010152828_s.jpg,Patrician IV (P),3.50,830,0.50,8436010152828
0.60,PC,/product_images/Juegos/PC Juegos/8436010152842_s.jpg,Grandes Imperios II,2.00,830,0.30,8436010152842
0.30,PC,/product_images/Juegos/PC Juegos/8436010152880_s.jpg,Drakensang II (Expansion),1.00,830,0.10,8436010152880
0.10,PC,/product_images/Juegos/PC Juegos/8436010152927_s.jpg,Drakensang Edicion Coleccionista,0.50,830,0.01,8436010152927
0.60,PC,/product_images/Juegos/PC Juegos/8436010153085_s.jpg,King's Bounty Trilogy,2.00,830,0.30,8436010153085
0.10,PC,/product_images/Juegos/PC Juegos/8436010153122_s.jpg,"Primer Templario, El (P)",0.50,830,0.01,8436010153122
0.30,PC,/product_images/Juegos/PC Juegos/8436010153146_s.jpg,Dungeons (P),1.00,830,0.10,8436010153146
0.01,PC,/product_images/Juegos/PC Juegos/8436010153207_s.jpg,After The War,0.25,830,0.01,8436010153207
2.00,PC,/product_images/Juegos/PC Juegos/8436010153283_s.jpg,Estrategia Imperia,8.00,830,1.60,8436010153283
0.40,PC,/product_images/Juegos/PC Juegos/8436010153368_s.jpg,RPG Deluxe (4 Juegos),1.50,830,0.20,8436010153368
0.30,PC,/product_images/Juegos/PC Juegos/8436010153405_s.jpg,Men of War - Vietnam (S),1.00,830,0.10,8436010153405
1.50,PC,/product_images/Juegos/PC Juegos/8436010153481_s.jpg,Wargames,5.00,830,0.70,8436010153481
0.70,PC,/product_images/Juegos/PC Juegos/8436010153559_s.jpg,Dungeons - The Dark Lord (P),2.50,830,0.30,8436010153559
0.30,PC,/product_images/Juegos/PC Juegos/8436010153689_s.jpg,Real Warfare 2 - Las Cruzadas Del Norte,1.00,830,0.10,8436010153689
0.60,PC,/product_images/Juegos/PC Juegos/8436010153702_s.jpg,Take On Helicopters,2.00,830,0.30,8436010153702
1.40,PC,/product_images/Juegos/PC Juegos/8436010153801_s.jpg,Disciples Edicion Coleccionista,4.00,830,0.80,8436010153801
0.40,PC,/product_images/Juegos/PC Juegos/8436010153825_s.jpg,Men Of War - Condemned Heroes,1.50,830,0.20,8436010153825
3.00,PC,/product_images/Juegos/PC Juegos/8436010154112_s.jpg,Imperio Maximo Deluxe,10.00,830,2.00,8436010154112
0.01,PC,/product_images/Juegos/PC Juegos/8436010154235_s.jpg,Men Of War Edición Coleccionista,0.25,830,0.01,8436010154235
0.60,PC,/product_images/Juegos/PC Juegos/8436010154310_s.jpg,Men Of War: Condemned Heroes Premium,2.00,830,0.30,8436010154310
4.00,PC,/product_images/Juegos/PC Juegos/8436010154655_s.jpg,Sim Max (Cities XL/Tropico 4/Patrician IV Oro/Imperivm Civitas Anthology),12.00,830,2.00,8436010154655
0.40,PC,/product_images/Juegos/PC Juegos/8436010154693_s.jpg,Conquistadores Del Nuevo Mundo,1.50,830,0.20,8436010154693
0.30,PC,/product_images/Juegos/PC Juegos/8436010154730_s.jpg,Trainz Simulator 12 (P),1.00,830,0.10,8436010154730
1.00,PC,/product_images/Juegos/PC Juegos/8436010154778_s.jpg,Deluxe Pack: Dungeons & Magic (8 Juegos),3.50,830,0.50,8436010154778
1.80,PC,/product_images/Juegos/PC Juegos/8436010154853_s.jpg,Total Anthology Premium Real Warfare,6.00,830,0.90,8436010154853
2.00,PC,/product_images/Juegos/PC Juegos/8436010154891_s.jpg,FX Sports Deluxe,6.00,830,1.20,8436010154891
2.00,PC,/product_images/Juegos/PC Juegos/8436010154990_s.jpg,"Imperio Romano, El",8.00,830,1.60,8436010154990
0.20,PC,/product_images/Juegos/PC Juegos/8436010155003_s.jpg,Football FX 2.0,0.75,830,0.10,8436010155003
1.20,PC,/product_images/Juegos/PC Juegos/8436010155225_s.jpg,"Art Of War, The",4.00,830,0.60,8436010155225
1.00,PC,/product_images/Juegos/PC Juegos/8436010155287_s.jpg,La Coleccion De Simuladores (P),3.50,830,0.50,8436010155287
0.60,PC,/product_images/Juegos/PC Juegos/8436010155348_s.jpg,Sim The: Anthology,2.00,830,0.30,8436010155348
2.00,PC,/product_images/Juegos/PC Juegos/8436010155386_s.jpg,Men Of War: Assault Squad 2 Gold (P),6.00,830,1.20,8436010155386
2.00,PC,/product_images/Juegos/PC Juegos/8436010155461_s.jpg,Masters Of Strategy - Deluxe Edition (18 Discs),8.00,830,1.60,8436010155461
0.90,PC,/product_images/Juegos/PC Juegos/8436010155546_s.jpg,Men Of War Origins,3.00,830,0.40,8436010155546
0.20,PC,/product_images/Juegos/PC Juegos/8436010155607_s.jpg,War & Magic Anthology,0.75,830,0.10,8436010155607
1.20,PC,/product_images/Juegos/PC Juegos/8436010155621_s.jpg,Simulator Pro,4.00,830,0.60,8436010155621
2.00,PC,/product_images/Juegos/PC Juegos/8436010155645_s.jpg,"Conquista De America, La (P)",7.00,830,1.40,8436010155645
0.20,PC,/product_images/Juegos/PC Juegos/8436010155706_s.jpg,City Simulator,0.75,830,0.10,8436010155706
1.80,PC,/product_images/Juegos/PC Juegos/8436010155768_s.jpg,FX Futbol 2015 (SN),6.00,830,0.90,8436010155768
1.30,PC,/product_images/Juegos/PC Juegos/8436010155829_s.jpg,Master of Games Anthology,4.50,830,0.60,8436010155829
0.60,PC,/product_images/Juegos/PC Juegos/8436014941206_s.jpg,War Alomng The Mohwak,2.00,830,0.30,8436014941206
0.01,PC,/product_images/Juegos/PC Juegos/8436014941527_s.jpg,Screamer Rally,0.10,830,0.01,8436014941527
0.01,PC,/product_images/Juegos/PC Juegos/8436014941985_s.jpg,Screamer 2,0.25,830,0.01,8436014941985
0.30,PC,/product_images/Juegos/PC Juegos/8436014942005_s.jpg,"Johnny Herbert's, Grand Prix Champioship",1.00,830,0.10,8436014942005
0.10,PC,/product_images/Juegos/PC Juegos/8436014942012_s.jpg,Internacional Rally 2 Champioship,0.50,830,0.01,8436014942012
3.00,PC,/product_images/Juegos/PC Juegos/8436016710091_s.jpg,Superhot,10.00,830,2.00,8436016710091
4.00,PC,/product_images/Juegos/PC Juegos/8436016710107_s.jpg,Deponia Doomsday,12.00,830,2.00,8436016710107
3.00,PC,/product_images/Juegos/PC Juegos/8436016710855_s.jpg,Kholat (P),10.00,830,2.00,8436016710855
0.10,PC,/product_images/Juegos/PC Juegos/8436019390016_s.jpg,Gartu-La Ciudad En Peligro,0.50,830,0.01,8436019390016
0.01,PC,/product_images/Juegos/PC Juegos/8436019390023_s.jpg,"Gartu, El Medallon Magico",0.25,830,0.01,8436019390023
0.40,PC,/product_images/Juegos/PC Juegos/8436019390047_s.jpg,Gartu Fiesta Sorpresa,1.50,830,0.20,8436019390047
0.01,PC,/product_images/Juegos/PC Juegos/8436019390290_s.jpg,Nico en el Planeta Robor,0.10,830,0.01,8436019390290
0.10,PC,/product_images/Juegos/PC Juegos/8436019390320_s.jpg,Cuerpo Humano,0.50,830,0.01,8436019390320
0.01,PC,/product_images/Juegos/PC Juegos/8436019390405_s.jpg,Olimpiadas del Saber,0.25,830,0.01,8436019390405
0.10,PC,/product_images/Juegos/PC Juegos/8436037170034_s.jpg,Gran Atlas Del Pequeño Aventurero,0.50,830,0.01,8436037170034
0.01,PC,/product_images/Juegos/PC Juegos/8436037170102_s.jpg,Tutoria Digital - Cronicas Del Siglo XX,0.10,830,0.01,8436037170102
0.01,PC,/product_images/Juegos/PC Juegos/8436037170263_s.jpg,Tutoria Digital - Espacio Y Universo,0.25,830,0.01,8436037170263
0.10,PC,/product_images/Juegos/PC Juegos/8436037170317_s.jpg,Tutoria Digital Historia Del Mundo,0.50,830,0.01,8436037170317
0.10,PC,/product_images/Juegos/PC Juegos/8436037170379_s.jpg,Mi Increible Cuerpo Humano,0.50,830,0.01,8436037170379
0.40,PC,/product_images/Juegos/PC Juegos/8436037170409_s.jpg,Mia: Ciencias,1.50,830,0.20,8436037170409
0.01,PC,/product_images/Juegos/PC Juegos/8436037170447_s.jpg,Mia Matematicas,0.25,830,0.01,8436037170447
0.01,PC,/product_images/Juegos/PC Juegos/8436037170539_s.jpg,Pingu Y Sus Amigos,0.10,830,0.01,8436037170539
0.01,PC,/product_images/Juegos/PC Juegos/8436037170546_s.jpg,Teletubbies - Juega con los teletubbies,0.10,830,0.01,8436037170546
0.10,PC,/product_images/Juegos/PC Juegos/8436037170560_s.jpg,Caminando Entre Dinosaurios,0.50,830,0.01,8436037170560
0.10,PC,/product_images/Juegos/PC Juegos/8436037170577_s.jpg,Noddy Preparate Para La Escuela,0.50,830,0.01,8436037170577
0.10,PC,/product_images/Juegos/PC Juegos/8436037170584_s.jpg,Fimbles Fimbli Diversion,0.50,830,0.01,8436037170584
0.01,PC,/product_images/Juegos/PC Juegos/8436037170591_s.jpg,Little Robots Haciendo Amigos,0.25,830,0.01,8436037170591
0.70,PC,/product_images/Juegos/PC Juegos/8436037170645_s.jpg,Easyspeak Ingles,2.50,830,0.30,8436037170645
0.30,PC,/product_images/Juegos/PC Juegos/8436037170782_s.jpg,Activa Tu Mente,1.00,830,0.10,8436037170782
0.20,PC,/product_images/Juegos/PC Juegos/8436037170836_s.jpg,Clifford El Gran Perro Rojo,0.75,830,0.10,8436037170836
0.10,PC,/product_images/Juegos/PC Juegos/8436037170874_s.jpg,Mia Idiomas,0.50,830,0.01,8436037170874
1.40,PC,/product_images/Juegos/PC Juegos/8436037170898_s.jpg,Mia Matematicas,4.00,830,0.80,8436037170898
0.01,PC,/product_images/Juegos/PC Juegos/8436037171758_s.jpg,Patito Feo: La Historia Mas Bonita,0.25,830,0.01,8436037171758
0.01,PC,/product_images/Juegos/PC Juegos/8436037171826_s.jpg,Patito Feo En Tu Computadora,0.10,830,0.01,8436037171826
0.30,PC,/product_images/Juegos/PC Juegos/8436037171857_s.jpg,Romance con un vampiro,1.00,830,0.10,8436037171857
0.20,PC,/product_images/Juegos/PC Juegos/8436037172250_s.jpg,FBI: Caso Paranormal,0.75,830,0.10,8436037172250
0.60,PC,/product_images/Juegos/PC Juegos/8436037172267_s.jpg,Secretos del Vaticano - La Santa Alianza,2.00,830,0.30,8436037172267
0.20,PC,/product_images/Juegos/PC Juegos/8436037172304_s.jpg,Motor Racer Collection,0.75,830,0.10,8436037172304
0.01,PC,/product_images/Juegos/PC Juegos/8436037172311_s.jpg,Monument Builders: Torre Eiffel,0.25,830,0.01,8436037172311
0.01,PC,/product_images/Juegos/PC Juegos/8436037172335_s.jpg,Monument Builders - Titanic Tycoon,0.10,830,0.01,8436037172335
1.80,PC,/product_images/Juegos/PC Juegos/8436037172427_s.jpg,Frankenstein - Edicion Especial,5.00,830,1.00,8436037172427
0.60,PC,/product_images/Juegos/PC Juegos/8436037172434_s.jpg,Jack El Destripador - Edición Especial,2.00,830,0.30,8436037172434
0.60,PC,/product_images/Juegos/PC Juegos/8436037172441_s.jpg,Hollywood,2.00,830,0.30,8436037172441
0.10,PC,/product_images/Juegos/PC Juegos/8436037172779_s.jpg,Profiler,0.50,830,0.01,8436037172779
0.60,PC,/product_images/Juegos/PC Juegos/8436037172816_s.jpg,Dracula 2 - Pack Series,2.00,830,0.30,8436037172816
2.00,PC,/product_images/Juegos/PC Juegos/8436037173226_s.jpg,Cute the Rope,6.00,830,1.20,8436037173226
0.40,PC,/product_images/Juegos/PC Juegos/8436037173455_s.jpg,Prohibition 1930,1.50,830,0.20,8436037173455
0.70,PC,/product_images/Juegos/PC Juegos/8436037173479A_s.jpg,"Atlantis The New Wolrd Episodio 1, 2 Y 3",2.50,830,0.30,8436037173479
0.30,PC,/product_images/Juegos/PC Juegos/8436037173479L_s.jpg,Louvre Messenger Episode 1&2,1.00,830,0.10,8436037173479
0.70,PC,/product_images/Juegos/PC Juegos/8436037173479V_s.jpg,"Versailles II Series Episodio 1, 2 Y 3",2.50,830,0.30,8436037173479
0.30,PC,/product_images/Juegos/PC Juegos/8436038250315_s.jpg,Turbo Brain,1.00,830,0.10,8436038250315
0.90,PC,/product_images/Juegos/PC Juegos/8436038250698_s.jpg,Fritz Twelve,3.00,830,0.40,8436038250698
0.01,PC,/product_images/Juegos/PC Juegos/8436038250803_s.jpg,Naraba: descubre un nuevo mundo,0.25,830,0.01,8436038250803
0.10,PC,/product_images/Juegos/PC Juegos/8436038250865_s.jpg,Naraba World El Laberinto de la Luz,0.50,830,0.01,8436038250865
0.10,PC,/product_images/Juegos/PC Juegos/8436038250872_s.jpg,Naraba World El Palacio Misterioso,0.50,830,0.01,8436038250872
0.60,PC,/product_images/Juegos/PC Juegos/8437000653721_s.jpg,Enemy Infestation,2.00,830,0.30,8437000653721
0.10,PC,/product_images/Juegos/PC Juegos/8437001995035_s.jpg,"Zodiac Saints, The (P)",0.50,830,0.01,8437001995035
0.10,PC,/product_images/Juegos/PC Juegos/8437001995073_s.jpg,Psycho Games (P),0.50,830,0.01,8437001995073
0.30,PC,/product_images/Juegos/PC Juegos/8437001995097_s.jpg,Trivial Quest Comunidad De Madrid (P),1.00,830,0.10,8437001995097
0.01,PC,/product_images/Juegos/PC Juegos/8437004214010_s.jpg,Borrps's Balls,0.10,830,0.01,8437004214010
0.01,PC,/product_images/Juegos/PC Juegos/8437004214027_s.jpg,Off Road Arena,0.10,830,0.01,8437004214027
0.01,PC,/product_images/Juegos/PC Juegos/8437004214034_s.jpg,Golf Galaxy,0.10,830,0.01,8437004214034
0.60,PC,/product_images/Juegos/PC Juegos/8437006959025_s.jpg,Clasicos Arcade Vol 1,2.00,830,0.30,8437006959025
0.10,PC,/product_images/Juegos/PC Juegos/8437006959049_s.jpg,Clasicos Arcade Vol. 2,0.50,830,0.01,8437006959049
0.10,PC,/product_images/Juegos/PC Juegos/8437006959063_s.jpg,Clasicos Arcade Vol. 3,0.50,830,0.01,8437006959063
0.10,PC,/product_images/Juegos/PC Juegos/8437006959322_s.jpg,Curso De Ajedrez,0.50,830,0.01,8437006959322
0.70,PC,/product_images/Juegos/PC Juegos/8437006959551_s.jpg,Clasicos Arcade Volume 4-5-6,2.50,830,0.30,8437006959551
0.01,PC,/product_images/Juegos/PC Juegos/8437006959643_s.jpg,Caillou: Numbers Letters Colors,0.25,830,0.01,8437006959643
0.01,PC,/product_images/Juegos/PC Juegos/8437006959728_s.jpg,Caillou: Cuerpo Formas y Puzzles,0.10,830,0.01,8437006959728
0.10,PC,/product_images/Juegos/PC Juegos/8437006959797_s.jpg,Arcade Games Collection,0.50,830,0.01,8437006959797
3.00,PC,/product_images/Juegos/PC Juegos/8437006959810_s.jpg,Brain Activity,10.00,830,2.00,8437006959810
0.10,PC,/product_images/Juegos/PC Juegos/8437006959896_s.jpg,Hummer 4x4,0.50,830,0.01,8437006959896
0.30,PC,/product_images/Juegos/PC Juegos/8437006959896S_s.jpg,Streets of Moscow,1.00,830,0.10,8437006959896
0.01,PC,/product_images/Juegos/PC Juegos/8437006996037_s.jpg,Childtopia Vol. 1,0.25,830,0.01,8437006996037
0.10,PC,/product_images/Juegos/PC Juegos/8437006996051_s.jpg,Childtopia Vol. 3,0.50,830,0.01,8437006996051
0.10,PC,/product_images/Juegos/PC Juegos/8437007641011_s.jpg,Heroes of Annihilated Empires,0.50,830,0.01,8437007641011
0.90,PC,/product_images/Juegos/PC Juegos/8437007641028_s.jpg,Alpha Prime,3.00,830,0.40,8437007641028
1.20,PC,/product_images/Juegos/PC Juegos/8437010562006N_s.jpg,Necronomicon,4.00,830,0.60,8437010562006
0.30,PC,/product_images/Juegos/PC Juegos/843701056200A_s.jpg,AIM Racing,1.00,830,0.10,843701056200
0.10,PC,/product_images/Juegos/PC Juegos/843701056200C_s.jpg,Classic Car Racing,0.50,830,0.01,843701056200
0.10,PC,/product_images/Juegos/PC Juegos/8437011575005_s.jpg,Brain Games E.E.,0.50,830,0.01,8437011575005
0.10,PC,/product_images/Juegos/PC Juegos/8437011575104_s.jpg,Angry Birds: Star Wars,0.50,830,0.01,8437011575104
0.10,PC,/product_images/Juegos/PC Juegos/845841000266_s.jpg,Rift (P),0.50,830,0.10,845841000266
