sku,categoria_str,categoria_id,titulo,precio_intercambio,precio_compra,img_caratula,precio_venta
023272007713,PSP,862,Indiana Jones y el Centro de los Reyes,0.40,0.20,/product_images/Juegos/PSP Juegos/023272007713_s.jpg,1.50
3499550341164,PlayStation Vita,990,WRC 5 (World Rally Championship),11.00,8.00,/product_images/Juegos/PS Vita Juegos/3499550341164_s.jpg,18.00
853466001698,PlayStation Vita,990,Senran Kagura Shinovi Versus Lets Get Physical Lim,19.00,14.00,/product_images/Juegos/PS Vita Juegos/853466001698_s.jpg,30.00
3296580805433,PSP,862,Naruto: Ultimate Ninja Heroes 2,0.90,0.40,/product_images/Juegos/PSP Juegos/3296580805433_s.jpg,3.00
3307210222282,PSP,862,Star Wars Lethal Alliance,0.90,0.40,/product_images/Juegos/PSP Juegos/3307210222282_s.jpg,3.00
3307211671430,PSP,862,Lluvia de Albondigas,0.70,0.30,/product_images/Juegos/PSP Juegos/3307211671430_s.jpg,2.50
5055277025817,PlayStation Vita,990,Hatsune Miku: Project Diva F 2nd,9.00,7.00,/product_images/Juegos/PS Vita Juegos/5055277025817_s.jpg,15.00
0813633015507,PlayStation Vita,990,Lost Dimension,11.00,8.00,/product_images/Juegos/PS Vita Juegos/0813633015507_s.jpg,18.00
3700577000102,PSP,862,Naruto Shippuden Ultimate Ninja Heroes 3,0.90,0.40,/product_images/Juegos/PSP Juegos/3700577000102_s.jpg,3.00
3700577000454,PSP,862,Full Metal Alchemist Brotherhood,5.00,3.00,/product_images/Juegos/PSP Juegos/3700577000454_s.jpg,15.00
4005209077613,PSP,862,Juiced Eliminator,0.60,0.30,/product_images/Juegos/PSP Juegos/4005209077613_s.jpg,2.00
4005209136570,PSP,862,WWE Smackdown Vs. Raw 2011,1.60,0.90,/product_images/Juegos/PSP Juegos/4005209136570_s.jpg,4.50
4005209139762,PSP,862,Bob Esponja Atrapados En El Congelador,1.40,0.80,/product_images/Juegos/PSP Juegos/4005209139762_s.jpg,4.00
4012927060414,PSP,862,Pro Evolution Soccer 5,0.10,0.01,/product_images/Juegos/PSP Juegos/4012927060414_s.jpg,0.50
4012927064139,PSP,862,Puzzle Chronicles,0.30,0.10,/product_images/defimg5_s.jpg,1.00
5021290029187,PSP,862,Chili Con Carnage,1.60,0.90,/product_images/Juegos/PSP Juegos/5021290029187_s.jpg,4.50
502129004,PSP,862,"3rd Birthday, The (No Book)",2.00,1.40,/product_images/Juegos/PSP Juegos/502129004NBDC_s.jpg,7.00
5026555280303,PSP,862,Tokobot,0.90,0.40,/product_images/defimg5_s.jpg,3.00
5026555281492,PSP,862,Manhunt 2,2.00,1.60,/product_images/Juegos/PSP Juegos/5026555281492_s.jpg,8.00
5030917039744,PSP,862,Shrek Smash Crash Racing,0.90,0.40,/product_images/defimg4_s.jpg,3.00
5030917040030,PSP,862,Activision Hits Remixed,1.40,0.80,/product_images/Juegos/PSP Juegos/5030917040030_s.jpg,4.00
5030934043311,PSP,862,Need For Speed: Underground Rivals,0.70,0.30,/product_images/Juegos/PSP Juegos/5030934043311_s.jpg,2.50
5030934046015,PSP,862,Senor De Los Anillos: Tacticas,0.40,0.20,/product_images/Juegos/PSP Juegos/5030934046015_s.jpg,1.50
5030934047722,PSP,862,SSX On Tour,0.90,0.40,/product_images/Juegos/PSP Juegos/5030934047722_s.jpg,3.00
5030935043327,PSP,862,NBA Street Showdown,0.40,0.20,/product_images/Juegos/PSP Juegos/5030935043327_s.jpg,1.50
5030935051230,PSP,862,Tiger Woods PGA Tour 07,0.10,0.01,/product_images/defimg2_s.jpg,0.50
5060138431171,PSP,862,After Burner Black Falcon,1.60,0.90,/product_images/Juegos/PSP Juegos/5060138431171_s.jpg,4.50
5060138431553,PSP,862,Alien Syndrome,0.60,0.30,/product_images/Juegos/PSP Juegos/5060138431553_s.jpg,2.00
711719127581,PSP,862,Patito Feo Edición especial,0.10,0.01,/product_images/defimg3_s.jpg,0.50
711719663881,PSP,862,Socom FireTeam Bravo 2,0.90,0.40,/product_images/Juegos/PSP Juegos/711719663881_s.jpg,3.00
711719679554,PSP,862,Wipeout Pure,0.90,0.40,/product_images/Juegos/PSP Juegos/711719679554_s.jpg,3.00
8033102495421,PSP,862,Superbike 08,0.60,0.30,/product_images/defimg5_s.jpg,2.00
8717418315085,PSP,862,Split/Second Velocity,0.40,0.20,/product_images/Juegos/PSP Juegos/8717418315085_s.jpg,1.50
4779026380453,PSP,862,King Of Pool,0.90,0.40,/product_images/Juegos/PSP Juegos/4779026380453_s.jpg,3.00
5026555281980,PSP,862,GTA VC Story + Midnight Club 3,1.40,0.80,/product_images/Juegos/PSP Juegos/5026555281980_s.jpg,4.00
5060004766895,PSP,862,OutRun 2006: Coast To Coast,3.00,2.00,/product_images/Juegos/PSP Juegos/5060004766895_s.jpg,10.00
3307219904424,PSP,862,Ghost Recon: Predator,0.70,0.30,/product_images/Juegos/PSP Juegos/3307219904424_s.jpg,2.50
5026555281829,PSP,862,Midnight Club L.A Remix,0.60,0.30,/product_images/Juegos/PSP Juegos/5026555281829_s.jpg,2.00
3296580810024,PSP,862,Naruto Shippuden Legends Akatsuki Rising,0.60,0.30,/product_images/Juegos/PSP Juegos/3296580810024_s.jpg,2.00
711719682554,PSP,862,World Rally Championship,0.90,0.40,/product_images/Juegos/PSP Juegos/711719682554_s.jpg,3.00
3307211660472,PSP,862,Kids Pack Colegas En El Bosque & Locos,2.00,1.20,/product_images/Juegos/PSP Juegos/3307211660472_s.jpg,6.00
5026555280433,PSP,862,Padre De Familia,0.30,0.10,/product_images/Juegos/PSP Juegos/5026555280433_s.jpg,1.00
3307210328571,PSP,862,Beowulf,0.40,0.20,/product_images/Juegos/PSP Juegos/3307210328571_s.jpg,1.50
5060125484661,PSP,862,Ben 10: Alien Force Vilgax Attacks,0.30,0.10,/product_images/Juegos/PSP Juegos/5060125484661_s.jpg,1.00
711719182054,PSP,862,Echoshift,0.30,0.10,/product_images/Juegos/PSP Juegos/711719182054_s.jpg,1.00
5060004769940,PSP,862,Football Manager Handheld 07,0.10,0.01,/product_images/Juegos/PSP Juegos/5060004769940_s.jpg,0.50
3391891956567,PSP,862,Naruto Shippuden: Ultimate Ninja Impact,1.40,0.80,/product_images/Juegos/PSP Juegos/3391891956567_s.jpg,4.00
3307210232649,PSP,862,Colegas en el Bosque,0.60,0.30,/product_images/Juegos/PSP Juegos/3307210232649_s.jpg,2.00
5030917037511,PSP,862,Tony Hawk's Project 8,0.30,0.10,/product_images/Juegos/PSP Juegos/5030917037511_s.jpg,1.00
711719429258,PSP,862,Patapon,2.00,1.60,/product_images/Juegos/PSP Juegos/711719429258_s.jpg,8.00
711719141846,PSP,862,Patapon 2,1.40,0.80,/product_images/Juegos/PSP Juegos/711719141846_s.jpg,4.00
711719174776,PSP,862,Locura en la Jungla,0.90,0.40,/product_images/Juegos/PSP Juegos/711719174776_s.jpg,3.00
5060125481080,PSP,862,Puzzle Quest,1.80,1.00,/product_images/Juegos/PSP Juegos/5060125481080_s.jpg,5.00
8717418228118,PSP,862,Hannah Montana: Vive el Espectaculo,0.10,0.01,/product_images/Juegos/PSP Juegos/8717418228118_s.jpg,0.50
3307211605534,PSP,862,Shaun White Snowboarding,0.40,0.20,/product_images/Juegos/PSP Juegos/3307211605534_s.jpg,1.50
4012927060582,PSP,862,The Ark of Napishtim,7.00,4.00,/product_images/Juegos/PSP Juegos/4012927060582_s.jpg,22.00
5055277008315,PSP,862,Phantasy Star Portable,0.40,0.20,/product_images/Juegos/PSP Juegos/5055277008315_s.jpg,1.50
5055060910252,PSP,862,Street Fighter Alpha3 Max,1.80,1.00,/product_images/Juegos/PSP Juegos/5055060910252_s.jpg,5.00
5060138435308,Wii,831,Sonic Riders: Zero Gravity,9.00,6.00,/product_images/Juegos/Wii Juegos/5060138435308_s.jpg,15.00
5060138442146,Wii,831,House of the Dead Overkill (Solo Jue,5.00,3.00,/product_images/Juegos/Wii Juegos/5060138442146_s.jpg,8.00
023272005375,Wii,831,Lego Star Wars: Completa Saga,13.00,9.00,/product_images/Juegos/Wii Juegos/023272005375_s.jpg,22.00
5055060951613,Wii,831,Dead Rising: Terror en el Hipermercado,5.00,3.00,/product_images/Juegos/Wii Juegos/5055060951613_s.jpg,8.00
8023171024820,Wii,831,Zumba Fitness Con Cinturon De Ejercicio,9.00,6.00,/product_images/Juegos/Wii Juegos/8023171024820_s.jpg,15.00
045496366018,Wii,831,Wario Land The Shake Dimension,12.00,9.00,/product_images/Juegos/Wii Juegos/045496366018_s.jpg,20.00
045496367336,Wii,831,Another Code: R (Mas Alla de la Memoria),7.00,5.00,/product_images/Juegos/Wii Juegos/045496367336_s.jpg,12.00
8023171011387,Wii,831,Nuevas Aventuras de Shin Chan,4.00,3.00,/product_images/Juegos/Wii Juegos/8023171011387_s.jpg,7.00
045496362980,Wii,831,Trauma Center: Second Opinion,1.30,0.80,/product_images/Juegos/Wii Juegos/045496362980_s.jpg,3.50
5060057026748,Wii,831,Ferrari Challenge Trofeo Pirelli Deluxe,7.00,5.00,/product_images/Juegos/Wii Juegos/5060057026748_s.jpg,12.00
8437010954016,Wii,831,Pocoyo Racing,7.00,5.00,/product_images/Juegos/Wii Juegos/8437010954016_s.jpg,12.00
5060112741029,Wii,831,Pool Party,0.30,0.20,/product_images/Juegos/Wii Juegos/5060112741029_s.jpg,1.00
5030917088124,Wii,831,Guitar Hero: Warriors Of Rock Solo Juego,5.00,3.00,/product_images/Juegos/Wii Juegos/5030917088124_s.jpg,8.00
5026555045698,Wii,831,NBA 2K13,6.00,4.00,/product_images/Juegos/Wii Juegos/5026555045698_s.jpg,10.00
045496400439,Wii,831,Disney Universe,5.00,3.00,/product_images/Juegos/Wii Juegos/045496400439_s.jpg,8.00
5030917056505,Wii,831,007 Quantum of Solace,3.00,2.00,/product_images/Juegos/Wii Juegos/5030917056505_s.jpg,5.00
045496369781,Wii,831,Lego: Piratas Del Caribe,7.00,5.00,/product_images/Juegos/Wii Juegos/045496369781_s.jpg,12.00
4020628090104,Wii,831,Let's Sing,1.30,0.80,/product_images/Juegos/Wii Juegos/4020628090104_s.jpg,3.50
3307215657850,Wii,831,Hip Hop Dance Experience,3.00,2.00,/product_images/Juegos/Wii Juegos/3307215657850_s.jpg,6.00
3296580810222,Wii,831,Tales of Symphonia - Dawn Of Teh New World,11.00,8.00,/product_images/Juegos/Wii Juegos/3296580810222_s.jpg,18.00
023272005085,Wii,831,Thrillville - Fuera de Control,3.00,2.00,/product_images/Juegos/Wii Juegos/023272005085_s.jpg,5.00
045496366834,Wii,831,High School Musical 3 Sr. Year: Dance,1.30,0.80,/product_images/Juegos/Wii Juegos/045496366834_s.jpg,3.50
045496366865,Wii,831,Disney Bolt,3.00,2.00,/product_images/Juegos/Wii Juegos/045496366865_s.jpg,6.00
045496368210,Wii,831,Toy Story Mani,6.00,4.00,/product_images/Juegos/Wii Juegos/045496368210_s.jpg,10.00
2130141,Wii,831,Super Mario All Stars,20.00,14.00,/product_images/Juegos/Wii Juegos/2130141T_s.jpg,32.00
3307210242280,Wii,831,Splinter Cell Double Agent,3.00,2.00,/product_images/Juegos/Wii Juegos/3307210242280_s.jpg,5.00
3307211504240,Wii,831,Feria Party,6.00,4.00,/product_images/Juegos/Wii Juegos/3307211504240_s.jpg,10.00
3307211637665,Wii,831,Tenchu Shadow Assassins,4.00,3.00,/product_images/Juegos/Wii Juegos/3307211637665_s.jpg,7.00
3307215600290,Wii,831,Black Eyed Peas Experience,0.70,0.40,/product_images/Juegos/Wii Juegos/3307215600290_s.jpg,2.00
3499550276718,Wii,831,Wii CyberBike Cycling Sports (Game Only),6.00,4.00,/product_images/Juegos/Wii Juegos/3499550276718_s.jpg,10.00
4005209103039,Wii,831,Worms: Una Gusanodisea Espacial,1.50,0.90,/product_images/Juegos/Wii Juegos/4005209103039_s.jpg,4.00
4005209106481,Wii,831,Big Beach Sports,1.50,0.90,/product_images/Juegos/Wii Juegos/4005209106481_s.jpg,4.00
4005209110389,Wii,831,Wall-E,3.00,2.00,/product_images/Juegos/Wii Juegos/4005209110389_s.jpg,5.00
4020628504335,Wii,831,Cursed Mountain,3.00,2.00,/product_images/Juegos/Wii Juegos/4020628504335_s.jpg,6.00
5026555043557,Wii,831,Mi Gran fiesta de Cumpleanos,3.00,2.00,/product_images/Juegos/Wii Juegos/5026555043557_s.jpg,5.00
5030917044137,Wii,831,Shrek Tercero,4.00,3.00,/product_images/Juegos/Wii Juegos/5030917044137_s.jpg,7.00
5030917058202,Wii,831,Spiderman: El Reino de las Sombras,6.00,4.00,/product_images/Juegos/Wii Juegos/5030917058202_s.jpg,10.00
5030917064265,Wii,831,World Championship Sports,1.50,0.90,/product_images/Juegos/Wii Juegos/5030917064265_s.jpg,4.00
5030917072246,Wii,831,Guitar Hero 5 (Solo Juego),3.00,2.00,/product_images/Juegos/Wii Juegos/5030917072246_s.jpg,5.00
5030917089251,Wii,831,Bakugan: Defenders Of The Core,3.00,2.00,/product_images/Juegos/Wii Juegos/5030917089251_s.jpg,5.00
5030934066143,Wii,831,My Sims Kingdom,3.00,2.00,/product_images/Juegos/Wii Juegos/5030934066143_s.jpg,6.00
5030934086592,Wii,831,Copa Mundial de la FIFA Sudafrica 2010,3.00,2.00,/product_images/Juegos/Wii Juegos/5030934086592_s.jpg,5.00
503093506602,Wii,831,Nerf N-Strike (Solo Juego),1.50,0.90,/product_images/Juegos/Wii Juegos/503093506602B_s.jpg,4.00
5051603219165,Wii,831,Speed Racer,3.00,2.00,/product_images/Juegos/Wii Juegos/5051603219165_s.jpg,6.00
5051603222852,Wii,831,Lego Batman,7.00,5.00,/product_images/Juegos/Wii Juegos/5051603222852_s.jpg,12.00
5051603226330,Wii,831,Guinness World of Records,0.90,0.60,/product_images/Juegos/Wii Juegos/5051603226330_s.jpg,2.50
5051893074659,Wii,831,Lego Harry Potter : Años 5-7,9.00,6.00,/product_images/Juegos/Wii Juegos/5051893074659_s.jpg,15.00
5060121822757,Wii,831,Dragon Quest Swords,5.00,3.00,/product_images/Juegos/Wii Juegos/5060121822757_s.jpg,8.00
5743211720019,Wii,831,Code Lyoko Quest for Infinity,3.00,2.00,/product_images/Juegos/Wii Juegos/5743211720019_s.jpg,6.00
8154030100307,Wii,831,Monster High Skultimate Roller Maze,5.00,3.00,/product_images/Juegos/Wii Juegos/8154030100307_s.jpg,8.00
8402862155065,Wii,831,La Voz 3 (No Microphone),11.00,8.00,/product_images/Juegos/Wii Juegos/8402862155065_s.jpg,18.00
8717418196592,Wii,831,Sing It High School Musical 3 (Solo Jueg,0.30,0.20,/product_images/Juegos/Wii Juegos/8717418196592_s.jpg,1.00
8023171033532,Wii,831,Zumba Fitness: World Party,7.00,5.00,/product_images/Juegos/Wii Juegos/8023171033532_s.jpg,12.00
4012927094020,Wii,831,Def Jam Rapstar (Solo Juego),0.50,0.30,/product_images/Juegos/Wii Juegos/4012927094020_s.jpg,1.50
3307210447364,Wii,831,"Gran Concurso de Moda, El",3.00,2.00,/product_images/Juegos/Wii Juegos/3307210447364_s.jpg,5.00
5030917039386,Wii,831,Marvel Ultimate Alliance,6.00,4.00,/product_images/Juegos/Wii Juegos/5030917039386_s.jpg,10.00
4012927093467,Wii,831,Gormiti - Los Senores De La Naturaleza,0.70,0.40,/product_images/Juegos/Wii Juegos/4012927093467_s.jpg,2.00
045496366919,Wii,831,Pikmin (New Play control),7.00,5.00,/product_images/Juegos/Wii Juegos/045496366919_s.jpg,12.00
5030917038549,Xbox 360,827,Call of Duty 3,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5030917038549_s.jpg,8.00
4260089413719,Xbox 360,827,Tropico 4,0.90,0.60,/product_images/Juegos/Xbox 360 Juegos/4260089413719_s.jpg,2.50
3391891975063,Xbox 360,827,Dark Souls II,11.00,8.00,/product_images/Juegos/Xbox 360 Juegos/3391891975063_s.jpg,18.00
5030917065941,Xbox 360,827,X-Men Origenes: Lobezno,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5030917065941_s.jpg,6.00
5030934066211,Xbox 360,827,"Padrino II, El",3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5030934066211_s.jpg,5.00
8717418124595,Xbox 360,827,Piratas del Caribe en el Fin del Mundo,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/8717418124595_s.jpg,5.00
5024866361247,Xbox 360,827,Formula 1 2013,7.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5024866361247_s.jpg,12.00
3307217929214,Xbox 360,827,Driver: San Francisco,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/3307217929214_s.jpg,6.00
5030934059398,Xbox 360,827,Need For Speed: Pro Street,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5030934059398_s.jpg,6.00
4005209118163,Xbox 360,827,UFC 2009 Undisputed,2.00,1.80,/product_images/Juegos/Xbox 360 Juegos/4005209118163_s.jpg,4.00
5026555251525,Xbox 360,827,Specs Ops : The Line,1.90,1.20,/product_images/Juegos/Xbox 360 Juegos/5026555251525_s.jpg,5.00
5030934074483,Xbox 360,827,Fight Night Round 4,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5030934074483_s.jpg,6.00
3307217927616,Xbox 360,827,Your Shape - Fitness Evolved,0.70,0.40,/product_images/Juegos/Xbox 360 Juegos/3307217927616_s.jpg,2.00
023272005696,Xbox 360,827,Star Wars - El Poder De La Fuerza,6.00,4.00,/product_images/Juegos/Xbox 360 Juegos/023272005696_s.jpg,10.00
5024866333022,Xbox 360,827,Colin McRae: Dirt,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5024866333022_s.jpg,8.00
5026555245289,Xbox 360,827,Elder Scrolls IV: Oblivion,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5026555245289_s.jpg,6.00
3296580810536,Xbox 360,827,Dragon Ball Z Raging Blast,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/3296580810536_s.jpg,8.00
5055277001606,Xbox 360,827,Alpha Protocol,0.70,0.40,/product_images/Juegos/Xbox 360 Juegos/5055277001606_s.jpg,2.00
093155126886,Xbox 360,827,Fallout 3 GOTY,11.00,8.00,/product_images/Juegos/Xbox 360 Juegos/093155126886_s.jpg,18.00
5030934077002,Xbox 360,827,Dante's Inferno,6.00,4.00,/product_images/Juegos/Xbox 360 Juegos/5030934077002_s.jpg,10.00
5030934109598,Xbox 360,827,Crysis 3,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5030934109598_s.jpg,6.00
3296580805235,Xbox 360,827,Soul Calibur IV,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/3296580805235_s.jpg,6.00
3307211609181,Xbox 360,827,Naruto the Broken Bond,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/3307211609181_s.jpg,6.00
4012927038291,Xbox 360,827,Castlevania: Lords Of Shadow 2,9.00,6.00,/product_images/Juegos/Xbox 360 Juegos/4012927038291_s.jpg,15.00
4020628090036,Xbox 360,827,Dead Island GOTY,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/4020628090036_s.jpg,8.00
5021290057432,Xbox 360,827,Lightning Returns: Final Fantasy XIII,7.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5021290057432_s.jpg,12.00
5030934052351,Xbox 360,827,Need For Speed: Carbono,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5030934052351_s.jpg,8.00
5030934092623,Xbox 360,827,Bulletstorm,2.00,1.80,/product_images/Juegos/Xbox 360 Juegos/5030934092623_s.jpg,4.00
5030934108881,Xbox 360,827,Medal of Honor: Warfighter *2 Disc*,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5030934108881_s.jpg,6.00
5055060962169,Xbox 360,827,Super Street Fighter IV,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5055060962169_s.jpg,8.00
5055060961902,Xbox 360,827,Lost Planet 2,1.50,0.90,/product_images/Juegos/Xbox 360 Juegos/5055060961902_s.jpg,4.00
3307215799253,Xbox 360,827,"Crew, The (2 Disc)",5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/3307215799253_s.jpg,8.00
882224626743,Xbox 360,827,Ninja Gaiden 2,1.90,1.20,/product_images/Juegos/Xbox 360 Juegos/882224626743_s.jpg,5.00
4012927032763,Xbox 360,827,Pro Evolution Soccer 2008,0.10,0.01,/product_images/Juegos/Xbox 360 Juegos/4012927032763_s.jpg,0.50
5026555257008,Xbox 360,827,NBA 2K 2013,0.70,0.40,/product_images/Juegos/Xbox 360 Juegos/5026555257008_s.jpg,2.00
3307210199065,Xbox 360,827,Ghost Recon Advanced Warfighter,0.50,0.30,/product_images/Juegos/Xbox 360 Juegos/3307210199065_s.jpg,1.50
3700577001819,Xbox 360,827,Dragon Ball Z Raging Blast 2,9.00,6.00,/product_images/Juegos/Xbox 360 Juegos/3700577001819_s.jpg,15.00
5060138430754,Xbox 360,827,Virtua Tennis 3,1.30,0.80,/product_images/Juegos/Xbox 360 Juegos/5060138430754_s.jpg,3.50
4012927037157,Xbox 360,827,Pro Evolution Soccer (PES) 2013,0.70,0.40,/product_images/Juegos/Xbox 360 Juegos/4012927037157_s.jpg,2.00
4012927039731,Xbox 360,827,Pro Evolution Soccer 2015,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/4012927039731_s.jpg,8.00
5055060962527,Xbox 360,827,Marvel Vs Capcom 3,9.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5055060962527_s.jpg,15.00
5030917099939,Xbox 360,827,Spiderman: Edge of Time,7.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5030917099939_s.jpg,12.00
5055060963258,Xbox 360,827,Street Fighter X Tekken,6.00,4.00,/product_images/Juegos/Xbox 360 Juegos/5055060963258_s.jpg,10.00
3296580804849,Xbox 360,827,Dragon Ball Z: Burst Limit,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/3296580804849_s.jpg,6.00
3391891956307,Xbox 360,827,Dark Souls,12.00,9.00,/product_images/Juegos/Xbox 360 Juegos/3391891956307_s.jpg,20.00
3546430124338,Xbox 360,827,Alone in the Dark,1.30,0.80,/product_images/Juegos/Xbox 360 Juegos/3546430124338_s.jpg,3.50
3307217934713,Xbox 360,827,Assassin's Creed II/2 (15) GOTY Ed,6.00,4.00,/product_images/Juegos/Xbox 360 Juegos/3307217934713_s.jpg,10.00
5060138435438,Xbox 360,827,Condemned 2,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5060138435438_s.jpg,5.00
885370326215,Xbox 360,827,Dance Central 2 (Kinect),1.90,1.20,/product_images/Juegos/Xbox 360 Juegos/885370326215_s.jpg,5.00
5030934087582,Xbox 360,827,Harry Potter: Reliquias de la Muerte P1,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5030934087582_s.jpg,8.00
5030917107672,Xbox 360,827,"Amazing Spider-Man, The",7.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5030917107672_s.jpg,12.00
5026555247245,Xbox 360,827,Midnight Club 4: Los Angeles,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5026555247245_s.jpg,8.00
5030934076968,Xbox 360,827,Brutal Legend,2.00,1.80,/product_images/Juegos/Xbox 360 Juegos/5030934076968_s.jpg,4.00
4012927037447,Xbox 360,827,Metal Gear Rising: Revengeance,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/4012927037447_s.jpg,6.00
5051893145656,Xbox 360,827,"Tierra-Media, La: Sombras De Mordor (2 Discs)",13.00,9.00,/product_images/Juegos/Xbox 360 Juegos/5051893145656_s.jpg,22.00
5055277002221,Xbox 360,827,Aliens Vs Predator,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5055277002221_s.jpg,6.00
4012927036464,Xbox 360,827,Metal Gear Solid HD Collection,12.00,9.00,/product_images/Juegos/Xbox 360 Juegos/4012927036464_s.jpg,20.00
