img_caratula,titulo,precio_intercambio,precio_compra,categoria_str,categoria_id,sku,precio_venta
/product_images/Juegos/Xbox 360 Juegos/5030917070761_s.jpg,Blur,5.00,3.00,Xbox 360,827,5030917070761,8.00
/product_images/Juegos/Xbox 360 Juegos/5030917072147_s.jpg,Guitar Hero 5 (Solo Juego),1.30,0.80,Xbox 360,827,5030917072147,3.50
/product_images/Juegos/Xbox 360 Juegos/503091707X360_s.jpg,DJ Hero (Solo Juego),0.01,0.01,Xbox 360,827,503091707,0.25
/product_images/Juegos/Xbox 360 Juegos/5030917107474_s.jpg,Men in Black 3 - Alien Crisis,1.30,0.80,Xbox 360,827,5030917107474,3.50
/product_images/Juegos/Xbox 360 Juegos/5030930047139_s.jpg,"Need For Speed, Most Wanted '05",11.00,8.00,Xbox 360,827,5030930047139,18.00
/product_images/Juegos/Xbox 360 Juegos/5030930105013_s.jpg,Grand Slam Tennis 2,2.00,1.40,Xbox 360,827,5030930105013,6.00
/product_images/Juegos/Xbox 360 Juegos/5030934059091_s.jpg,Medal of Honor: Airborne,7.00,5.00,Xbox 360,827,5030934059091,12.00
/product_images/Juegos/PS4 Juegos/0711719861645_s.jpg,Uncharted 4: El Desenlace del Ladrón Edición Coleccionista Libertalia,50.00,36.00,PlayStation 4,1001,0711719861645,80.00
/product_images/Juegos/PS4 Juegos/0813633016603_s.jpg,République,13.00,9.00,PlayStation 4,1001,0813633016603,22.00
/product_images/Juegos/PS4 Juegos/0813633016818_s.jpg,Grand Kingdom,24.00,17.00,PlayStation 4,1001,0813633016818,38.00
/product_images/Juegos/PS4 Juegos/3307215715604_s.jpg,Assassin's Creed IV: Black Flag Skull Ed,15.00,11.00,PlayStation 4,1001,3307215715604,25.00
/product_images/Juegos/PS4 Juegos/3307215719619_s.jpg,Watch Dogs Vigilante Edition With Cap & Mask,15.00,11.00,PlayStation 4,1001,3307215719619,25.00
/product_images/Juegos/PS4 Juegos/3307215719725_s.jpg,Watch Dogs DEDSEC Edition,22.00,15.00,PlayStation 4,1001,3307215719725,35.00
/product_images/Juegos/PS4 Juegos/3307215780701_s.jpg,Child of Light (Deluxe Ed),-1,-1,PlayStation 4,1001,3307215780701,22.00
/product_images/Juegos/PS4 Juegos/3307215809389_s.jpg,Rabbids Invasion,3.00,1.90,PlayStation 4,1001,3307215809389,8.00
/product_images/Juegos/PS4 Juegos/3307215811955_s.jpg,Far Cry 4 Kyrat Edition,24.00,17.00,PlayStation 4,1001,3307215811955,38.00
/product_images/Juegos/PS4 Juegos/3307215813164_s.jpg,Assassin's Creed Unity - Bastille Edition,18.00,13.00,PlayStation 4,1001,3307215813164,30.00
/product_images/Juegos/PS4 Juegos/3307215813218_s.jpg,Assassin's Creed Unity - Notre Dame Edition,37.00,27.00,PlayStation 4,1001,3307215813218,60.00
/product_images/Juegos/PS4 Juegos/3307215834138_s.jpg,Rocksmith 2014 (Game Only),17.00,12.00,PlayStation 4,1001,3307215834138,28.00
/product_images/Juegos/PS4 Juegos/3307215863183_s.jpg,"Division, The: Sleeper Agent Ed. (Watch+Armband+Artbook) No DLC",43.00,30.00,PlayStation 4,1001,3307215863183,68.00
/product_images/Juegos/PS4 Juegos/3307215938348_s.jpg,Just Sing,9.00,6.00,PlayStation 4,1001,3307215938348,15.00
/product_images/Juegos/PS4 Juegos/3307215984314_s.jpg,Far Cry 4 + Far Cry Primal,28.00,20.00,PlayStation 4,1001,3307215984314,45.00
/product_images/defimg2_s.jpg,Rainbow Six Siege,-1,-1,PlayStation 4,1001,3307215985267,38.00
/product_images/Juegos/PS4 Juegos/3391891978781_s.jpg,Witcher 3: Wild Hunt Collector's Edition,63.00,45.00,PlayStation 4,1001,3391891978781,100.00
/product_images/Juegos/PS4 Juegos/3391891985307_s.jpg,Tales Of Zestiria Collectors Ed. (Four Chibi Figures + DVD + CD+ Artbook),44.00,31.00,PlayStation 4,1001,3391891985307,70.00
/product_images/Juegos/PS4 Juegos/3391891989480_s.jpg,God Eater 2: Rage Burst,20.00,14.00,PlayStation 4,1001,3391891989480,32.00
/product_images/Juegos/PS4 Juegos/3499550330007_s.jpg,Rugby 15,9.00,6.00,PlayStation 4,1001,3499550330007,15.00
/product_images/Juegos/PS4 Juegos/3499550330014_s.jpg,Rugby 2015,4.00,2.00,PlayStation 4,1001,3499550330014,12.00
/product_images/Juegos/PS4 Juegos/3499550340808_s.jpg,Rugby World Cup 2015,4.00,2.00,PlayStation 4,1001,3499550340808,12.00
/product_images/Juegos/PS4 Juegos/3499550341348_s.jpg,Handball 16,20.00,14.00,PlayStation 4,1001,3499550341348,32.00
/product_images/Juegos/PS4 Juegos/4012927100301_s.jpg,Metal Gear Solid V: The Phantom Pain Collectors Edition,34.00,24.00,PlayStation 4,1001,4012927100301,55.00
/product_images/Juegos/PS4 Juegos/4020628823665_s.jpg,Killing Floor 2,13.00,9.00,PlayStation 4,1001,4020628823665,22.00
/product_images/defimg3_s.jpg,Let's sing 2017 (Sin Microfonos),15.00,11.00,PlayStation 4,1001,4020628825058,25.00
/product_images/Juegos/PS4 Juegos/4020628831028_s.jpg,Mount & Blade: Warband,11.00,8.00,PlayStation 4,1001,4020628831028,18.00
/product_images/Juegos/PS4 Juegos/4020628832032_s.jpg,Homefront Revolution Goliath Edition W/Drone & Book,34.00,24.00,PlayStation 4,1001,4020628832032,55.00
/product_images/Juegos/PS4 Juegos/4020628834357_s.jpg,Deadlight: Director's Cut,4.00,2.00,PlayStation 4,1001,4020628834357,12.00
/product_images/Juegos/PS4 Juegos/4020628841768_s.jpg,Wasteland 2: Directors Cut,12.00,9.00,PlayStation 4,1001,4020628841768,20.00
/product_images/Juegos/PS4 Juegos/4020628843885_s.jpg,"Golf Club, The",4.00,2.00,PlayStation 4,1001,4020628843885,12.00
/product_images/Juegos/PS4 Juegos/4020628845414_s.jpg,Broken Sword 5 - La Maldicion de la Serpiente,15.00,11.00,PlayStation 4,1001,4020628845414,25.00
/product_images/Juegos/PS4 Juegos/4020628846190_s.jpg,Risen 3: Titan Lords,4.00,2.00,PlayStation 4,1001,4020628846190,12.00
/product_images/Juegos/PS4 Juegos/4020628852306_s.jpg,Now That's What I Call Sing (No Mic),4.00,2.00,PlayStation 4,1001,4020628852306,12.00
/product_images/Juegos/PS4 Juegos/4020628852399_s.jpg,Let's Sing 2016 (No Mic),11.00,8.00,PlayStation 4,1001,4020628852399,18.00
/product_images/Juegos/PS4 Juegos/4020636132261_s.jpg,Forestry 2017: The Simulation,17.00,12.00,PlayStation 4,1001,4020636132261,28.00
/product_images/Juegos/PS4 Juegos/4260089417137_s.jpg,Air Conflicts: Pacific Carriers,15.00,11.00,PlayStation 4,1001,4260089417137,25.00
/product_images/Juegos/PS4 Juegos/4976219062510_s.jpg,Devil May Cry 4,11.00,8.00,PlayStation 4,1001,4976219062510,18.00
/product_images/Juegos/PS4 Juegos/5016488129367_s.jpg,Mark McMorris Infinite Air,22.00,15.00,PlayStation 4,1001,5016488129367,35.00
/product_images/Juegos/PS4 Juegos/5016488129503_s.jpg,Cartoon Network: Battle Crashers,17.00,12.00,PlayStation 4,1001,5016488129503,28.00
/product_images/defimg3_s.jpg,Monster Jam: Crush It!,12.00,9.00,PlayStation 4,1001,5016488129725,20.00
/product_images/Juegos/PS4 Juegos/5021290061583_s.jpg,Final Fantasy XIV: A Realm Reborn (P),3.00,2.00,PlayStation 4,1001,5021290061583,10.00
/product_images/Juegos/PS4 Juegos/5021290065895_s.jpg,Lara Croft And Temple Of Osiris - Gold Ed,15.00,11.00,PlayStation 4,1001,5021290065895,25.00
/product_images/Juegos/PS4 Juegos/5021290069848_s.jpg,Just Cause 3 - Collector's Edition W/Grappling Hook,34.00,24.00,PlayStation 4,1001,5021290069848,55.00
/product_images/Juegos/PS4 Juegos/5021290073623_s.jpg,Star Ocean: Integrity And faithlessness,15.00,11.00,PlayStation 4,1001,5021290073623,25.00
/product_images/Juegos/PS4 Juegos/5026555421164_s.jpg,Evolve - Edicion Especial,12.00,9.00,PlayStation 4,1001,5026555421164,20.00
/product_images/Juegos/3DS Juegos/5055277011797_s.jpg,Crush,3.00,2.00,Nintendo 3DS,977,5055277011797,5.00
/product_images/Juegos/PS4 Juegos/5026555422185_s.jpg,NBA 2K17 Edicion Leyenda,41.00,29.00,PlayStation 4,1001,5026555422185,65.00
/product_images/Juegos/PS4 Juegos/5026555422635_s.jpg,Mafia III: Edición Coleccionista,43.00,30.00,PlayStation 4,1001,5026555422635,68.00
/product_images/Juegos/3DS Juegos/5055277013890_s.jpg,Shinobi,6.00,4.00,Nintendo 3DS,977,5055277013890,10.00
/product_images/Juegos/3DS Juegos/5055377601591_s.jpg,Gabrielle's Gostly Groove,1.50,0.90,Nintendo 3DS,977,5055377601591,4.00
/product_images/Juegos/3DS Juegos/5055377601621_s.jpg,Brain Training 3D,0.90,0.60,Nintendo 3DS,977,5055377601621,2.50
/product_images/Juegos/PS4 Juegos/5030917130816_s.jpg,"Call of Duty: Ghosts, Hardened Ed. (P)",15.00,11.00,PlayStation 4,1001,5030917130816,25.00
/product_images/Juegos/3DS Juegos/5055377601829_s.jpg,Myst,1.50,0.90,Nintendo 3DS,977,5055377601829,4.00
/product_images/Juegos/PS4 Juegos/5030917133329_s.jpg,"Call of Duty: Ghosts, Prestige Edicion",9.00,6.00,PlayStation 4,1001,5030917133329,15.00
/product_images/defimg2_s.jpg,Destiny - Spectrum Edicion,79.00,56.00,PlayStation 4,1001,5030917146831,125.00
/product_images/Juegos/3DS Juegos/5060073307807_s.jpg,Samurai Warriors Chronicles,6.00,4.00,Nintendo 3DS,977,5060073307807,10.00
/product_images/Juegos/PS4 Juegos/5030917163050_s.jpg,Skylanders SuperChargers Starter Pack,11.00,7.00,PlayStation 4,1001,5030917163050,30.00
/product_images/Juegos/PS4 Juegos/5030917171697_s.jpg,Skylanders Superchargers Dark Edition Starter Pack,15.00,11.00,PlayStation 4,1001,5030917171697,25.00
/product_images/Juegos/3DS Juegos/5060102953081_s.jpg,Bit Trip Saga,4.00,3.00,Nintendo 3DS,977,5060102953081,7.00
/product_images/Juegos/3DS Juegos/5060102953142_s.jpg,Cradle of Rome 2,9.00,7.00,Nintendo 3DS,977,5060102953142,15.00
/product_images/Juegos/PS4 Juegos/5030917175763_s.jpg,Guitar Hero Live + 2x 6 Button Guitars,24.00,17.00,PlayStation 4,1001,5030917175763,38.00
/product_images/Juegos/PS4 Juegos/5030917176593_s.jpg,Transformers Devastation,11.00,8.00,PlayStation 4,1001,5030917176593,18.00
/product_images/Juegos/3DS Juegos/5060102953302_s.jpg,Harvest Moon: The Tale Of Two Towns,18.00,13.00,Nintendo 3DS,977,5060102953302,28.00
/product_images/Juegos/3DS Juegos/5060102953326_s.jpg,Shifting World,3.00,2.00,Nintendo 3DS,977,5060102953326,5.00
/product_images/Juegos/PS4 Juegos/5030917189265_s.jpg,Overwatch Origins - Collector's Edition,43.00,30.00,PlayStation 4,1001,5030917189265,68.00
/product_images/Juegos/3DS Juegos/5060102953449_s.jpg,Cradle Of Egypt 2,3.00,2.00,Nintendo 3DS,977,5060102953449,5.00
/product_images/Juegos/3DS Juegos/5060102953586_s.jpg,Around World With Hello Kitty & Friends,5.00,3.00,Nintendo 3DS,977,5060102953586,8.00
/product_images/Juegos/DS Juegos/5390102496531_s.jpg,Veerinarios en Accion 2,3.00,2.00,Nintendo DS,834,5390102496531,5.00
/product_images/Juegos/PS4 Juegos/5030917199561_s.jpg,Skylanders Imaginators Crash Bandicoot Starter Pack,43.00,30.00,PlayStation 4,1001,5030917199561,68.00
/product_images/Juegos/3DS Juegos/5060102953685_s.jpg,Beyblade: Evolution - Limited Col. Ed,1.50,0.90,Nintendo 3DS,977,5060102953685,4.00
/product_images/Juegos/DS Juegos/5414233177418_s.jpg,Maya,4.00,3.00,Nintendo DS,834,5414233177418,7.00
/product_images/Juegos/DS Juegos/5743211741311_s.jpg,Zenses Rainforest,0.10,0.01,Nintendo DS,834,5743211741311,0.50
/product_images/Juegos/3DS Juegos/5060102953753_s.jpg,Virtue's Last Reward,14.00,10.00,Nintendo 3DS,977,5060102953753,22.00
/product_images/Juegos/DS Juegos/5906961196835_s.jpg,Chronicles Of Mystery: Curse Of Ancient,1.30,0.80,Nintendo DS,834,5906961196835,3.50
/product_images/Juegos/DS Juegos/5906961197603_s.jpg,I Love Beauty Hollywood Makeover,3.00,2.00,Nintendo DS,834,5906961197603,5.00
/product_images/Juegos/3DS Juegos/5060102953937_s.jpg,Hakuoki: Memories of the Shinsengumi,16.00,12.00,Nintendo 3DS,977,5060102953937,25.00
/product_images/Juegos/3DS Juegos/5060102954026_s.jpg,Girl's Fashion Shoot,14.00,10.00,Nintendo 3DS,977,5060102954026,22.00
/product_images/Juegos/DS Juegos/5906961197634_s.jpg,Logic Machines,4.00,3.00,Nintendo DS,834,5906961197634,7.00
/product_images/Juegos/3DS Juegos/5060102954064_s.jpg,Hometown Story,7.00,5.00,Nintendo 3DS,977,5060102954064,12.00
/product_images/Juegos/3DS Juegos/5060102954262_s.jpg,Hello Kitty And Friends: Rocking World,6.00,4.00,Nintendo 3DS,977,5060102954262,10.00
/product_images/Juegos/DS Juegos/64549673929_s.jpg,Magic Made Fun,1.30,0.80,Nintendo DS,834,64549673929,3.50
/product_images/Juegos/3DS Juegos/5060102954484_s.jpg,Shantae And The Pirates Curse,16.00,12.00,Nintendo 3DS,977,5060102954484,25.00
/product_images/Juegos/DS Juegos/785138361079_s.jpg,Incredibles Rise of the Underminder,6.00,4.00,Nintendo DS,834,785138361079,10.00
/product_images/Juegos/3DS Juegos/5060112431005_s.jpg,Boulder Dash XL 3D,9.00,7.00,Nintendo 3DS,977,5060112431005,15.00
/product_images/Juegos/DS Juegos/8023171006642_s.jpg,Devilish,1.50,0.90,Nintendo DS,834,8023171006642,4.00
/product_images/Juegos/3DS Juegos/5060112431234_s.jpg,Persona Q,22.00,16.00,Nintendo 3DS,977,5060112431234,35.00
/product_images/Juegos/3DS Juegos/5060112431371_s.jpg,Rodea The Sky Solider,5.00,3.00,Nintendo 3DS,977,5060112431371,8.00
/product_images/Juegos/DS Juegos/8023171009254_s.jpg,Mystery Detective,7.00,5.00,Nintendo DS,834,8023171009254,12.00
/product_images/Juegos/3DS Juegos/5060112431456_s.jpg,Shin Megami Tensei Devil Survivor 2: Record Breaker,18.00,13.00,Nintendo 3DS,977,5060112431456,28.00
/product_images/Juegos/3DS Juegos/5060112431524_s.jpg,Etrian Odyssey 2 Untold: The Fafnir Knight,18.00,13.00,Nintendo 3DS,977,5060112431524,28.00
/product_images/Juegos/3DS Juegos/5060201653561_s.jpg,Hello Kitty And Sanrio Friends 3D Racing,5.00,3.00,Nintendo 3DS,977,5060201653561,8.00
/product_images/Juegos/DS Juegos/8023171013824_s.jpg,Cooking Mama 2: Cocina con tus Amigos,4.00,3.00,Nintendo DS,834,8023171013824,7.00
/product_images/Juegos/3DS Juegos/5060216311401_s.jpg,Arcade Classics 3D,5.00,3.00,Nintendo 3DS,977,5060216311401,8.00
/product_images/Juegos/DS Juegos/8023171016733_s.jpg,El Gran Juego De Las Letras,5.00,3.00,Nintendo DS,834,8023171016733,8.00
/product_images/Juegos/3DS Juegos/5060216311418_s.jpg,Word Wizard 3D,1.10,0.70,Nintendo 3DS,977,5060216311418,3.00
/product_images/Juegos/DS Juegos/8023171021959_s.jpg,Cambia Tu Look (DSi),3.00,2.00,Nintendo DS,834,8023171021959,6.00
/product_images/Juegos/3DS Juegos/5060216311524_s.jpg,Bowling Bonanza,9.00,7.00,Nintendo 3DS,977,5060216311524,15.00
/product_images/Juegos/DS Juegos/8033102490884_s.jpg,Astrology,0.40,0.20,Nintendo DS,834,8033102490884,1.50
/product_images/Juegos/DS Juegos/8154030100291_s.jpg,Monster High Skultimate Roller Maze,4.00,3.00,Nintendo DS,834,8154030100291,7.00
/product_images/Juegos/3DS Juegos/5060220222915_s.jpg,Devil Summoner - Soul Hackers,16.00,12.00,Nintendo 3DS,977,5060220222915,25.00
/product_images/Juegos/DS Juegos/8154030101564_s.jpg,Monster High: 13 Deseos,9.00,6.00,Nintendo DS,834,8154030101564,15.00
/product_images/Juegos/3DS Juegos/609613830396_s.jpg,Puzzler World 2013,14.00,10.00,Nintendo 3DS,977,609613830396,22.00
/product_images/Juegos/DS Juegos/8154030102516_s.jpg,Winx Club: Salvar Alfea,3.00,2.00,Nintendo DS,834,8154030102516,6.00
/product_images/Juegos/3DS Juegos/635292926686_s.jpg,Senran Kagura 2: Deep Crimson,18.00,13.00,Nintendo 3DS,977,635292926686,28.00
/product_images/Juegos/3DS Juegos/8023171027777_s.jpg,Naruto Shippuden : The New Era,7.00,5.00,Nintendo 3DS,977,8023171027777,12.00
/product_images/Juegos/DS Juegos/8430613001446_s.jpg,"Hello, Pocoyo!",3.00,2.00,Nintendo DS,834,8430613001446,5.00
/product_images/Juegos/3DS Juegos/8023171028675_s.jpg,Cooking Mama 4,11.00,8.00,Nintendo 3DS,977,8023171028675,18.00
/product_images/Juegos/3DS Juegos/8023171032207_s.jpg,Hello Kitty Picnic - Sanrio Characters,1.70,1.00,Nintendo 3DS,977,8023171032207,4.50
/product_images/Juegos/DS Juegos/8430613001729_s.jpg,"Internado, El (Laguna Negra)",1.50,0.90,Nintendo DS,834,8430613001729,4.00
/product_images/Juegos/DS Juegos/8436038250636_s.jpg,Travel Coach Europe,0.40,0.20,Nintendo DS,834,8436038250636,1.50
/product_images/Juegos/3DS Juegos/8023171034164_s.jpg,Phineas & Ferb: Quest For Cool Stuff,7.00,5.00,Nintendo 3DS,977,8023171034164,12.00
/product_images/Juegos/3DS Juegos/8023171036878_s.jpg,Terraria,9.00,7.00,Nintendo 3DS,977,8023171036878,15.00
/product_images/Juegos/DS Juegos/8436038250667_s.jpg,Auto Escuela Aprueba Conmigo,1.30,0.80,Nintendo DS,834,8436038250667,3.50
/product_images/Juegos/DS Juegos/8436038250834_s.jpg,Naraba World: El Palacio Misterioso,1.10,0.70,Nintendo DS,834,8436038250834,3.00
/product_images/Juegos/3DS Juegos/8154030100130_s.jpg,Monster High - El Patinaje Laberíntico,5.00,3.00,Nintendo 3DS,977,8154030100130,8.00
/product_images/Juegos/3DS Juegos/8154030100406_s.jpg,Monster High Skultimate Roller Maze,13.00,9.00,Nintendo 3DS,977,8154030100406,20.00
/product_images/Juegos/3DS Juegos/8154030100994_s.jpg,Barbie: Salón De Belleza Para Mascotas,11.00,8.00,Nintendo 3DS,977,8154030100994,18.00
/product_images/Juegos/DS Juegos/8436038250841_s.jpg,Naraba World: El Laberinto de La Luz,0.60,0.30,Nintendo DS,834,8436038250841,2.00
/product_images/Juegos/DS Juegos/8717418086381_s.jpg,Kim Possible Kimmunicator,0.70,0.40,Nintendo DS,834,8717418086381,2.00
/product_images/Juegos/DS Juegos/8717418204990_s.jpg,High School Musical 3: Senior Year (UK),0.10,0.01,Nintendo DS,834,8717418204990,0.50
/product_images/Juegos/3DS Juegos/8154030102080_s.jpg,Violetta,1.50,0.90,Nintendo 3DS,977,8154030102080,4.00
/product_images/Juegos/3DS Juegos/8154030102196_s.jpg,How to Train Your Dragon 2,9.00,7.00,Nintendo 3DS,977,8154030102196,15.00
/product_images/Juegos/3DS Juegos/8154030102578_s.jpg,Winx Club: Alfea Save,7.00,5.00,Nintendo 3DS,977,8154030102578,12.00
/product_images/defimg2_s.jpg,Yo Presidente. Objetivo: La Moncloa,1.40,0.80,PC,830,8431474073344,4.00
/product_images/Juegos/DS Juegos/9006113177609_s.jpg,Music Monsters,1.50,0.90,Nintendo DS,834,9006113177609,4.00
/product_images/Juegos/DS Juegos/5036675010360_s.jpg,Tank Battles,1.10,0.70,Nintendo DS,834,5036675010360,3.00
/product_images/Juegos/DS Juegos/5036675010728_s.jpg,Dino Land,0.60,0.30,Nintendo DS,834,5036675010728,2.00
/product_images/Juegos/3DS Juegos/8154030103384_s.jpg,Penguins Of Madagascar,3.00,2.00,Nintendo 3DS,977,8154030103384,6.00
/product_images/Juegos/3DS Juegos/8154030103605_s.jpg,Kung Fu Panda: Confrontación De Leyendas Legendarias,7.00,5.00,Nintendo 3DS,977,8154030103605,12.00
/product_images/Juegos/3DS Juegos/8154030104008_s.jpg,"Hora De Aventuras: Finn Y Jake, Investigadores",11.00,8.00,Nintendo 3DS,977,8154030104008,18.00
/product_images/defimg5_s.jpg,So Blonde: Perdidos en el Caribe,0.40,0.20,PC,830,8431474073467,1.50
/product_images/defimg4_s.jpg,Tzar El Poder de la Corona,0.10,0.01,PC,830,8436010150107,0.50
/product_images/defimg2_s.jpg,Submarine Titans,0.60,0.30,PC,830,8436010150213,2.00
/product_images/Juegos/DS Juegos/5036675011213_s.jpg,Allied Ace Pilots,5.00,3.00,Nintendo DS,834,5036675011213,8.00
/product_images/Juegos/DS Juegos/5037930140211_s.jpg,Myst,7.00,5.00,Nintendo DS,834,5037930140211,12.00
/product_images/Juegos/DS Juegos/5051272004437_s.jpg,Bob y sus Amigos: Festival de la Diversi,6.00,4.00,Nintendo DS,834,5051272004437,10.00
/product_images/Juegos/3DS Juegos/8154030104435_s.jpg,Monster High La Chica Nueva Del Insti,9.00,7.00,Nintendo 3DS,977,8154030104435,15.00
/product_images/Juegos/3DS Juegos/8154030104732_s.jpg,Barbie: Refugio Para Cachorros De Barbie Y Sus Hermanas,16.00,12.00,Nintendo 3DS,977,8154030104732,25.00
/product_images/Juegos/3DS Juegos/8716051051527_s.jpg,Jewel Quest Mysteries 3 (3),18.00,13.00,Nintendo 3DS,977,8716051051527,28.00
/product_images/defimg2_s.jpg,Ajedrez Premium,0.01,0.01,PC,830,8436010150602,0.25
/product_images/Juegos/PC Juegos/8436010151029_s.jpg,Panzers Phase One (SN) 1cd,0.01,0.01,PC,830,8436010151029,0.10
/product_images/Juegos/PC Juegos/843601015102900010_s.jpg,American Conquest (Edicion de Oro),0.60,0.30,PC,830,843601015102900010,2.00
/product_images/Juegos/DS Juegos/5051272004499_s.jpg,Postman Pat,3.00,2.00,Nintendo DS,834,5051272004499,6.00
/product_images/Juegos/DS Juegos/008888164340_s.jpg,Petz Monkeyz House,1.10,0.70,Nintendo DS,834,008888164340,3.00
/product_images/Juegos/DS Juegos/013388320042_s.jpg,Resident Evil,7.00,5.00,Nintendo DS,834,013388320042,12.00
/product_images/Juegos/3DS Juegos/8716051052210_s.jpg,Jewel Quest 4 - Heritage,16.00,12.00,Nintendo 3DS,977,8716051052210,25.00
/product_images/Juegos/3DS Juegos/8716051054733_s.jpg,Mystery Case Files: Return to Ravenhearst,3.00,2.00,Nintendo 3DS,977,8716051054733,5.00
/product_images/Juegos/3DS Juegos/8716051054764_s.jpg,Hidden Expedition - Titanic,5.00,3.00,Nintendo 3DS,977,8716051054764,8.00
/product_images/Juegos/PC Juegos/8436010151067_s.jpg,Panzer Phase One 1DVD,0.10,0.01,PC,830,8436010151067,0.50
/product_images/defimg4_s.jpg,Jack Keane,0.30,0.10,PC,830,8436010151807,1.00
/product_images/defimg4_s.jpg,Sherlock Holmes: Rey de los Ladrones,0.60,0.30,PC,830,8436010151876,2.00
/product_images/Juegos/DS Juegos/023272007508_s.jpg,Star Wars Battlefront Elite Squadron,6.00,4.00,Nintendo DS,834,023272007508,10.00
/product_images/Juegos/DS Juegos/023272007935_s.jpg,Indiana Jones y el Cetro de los Reyes,1.50,0.90,Nintendo DS,834,023272007935,4.00
/product_images/Juegos/DS Juegos/045496462000_s.jpg,Metroid Prime Hunters: First Hunt,0.70,0.40,Nintendo DS,834,045496462000,2.00
/product_images/Juegos/3DS Juegos/3307219952302_s.jpg,Cubic Ninja,16.00,12.00,Nintendo 3DS,977,3307219952302,25.00
/product_images/Juegos/3DS Juegos/5060112431661_s.jpg,Etrian Mystery Dungeon,11.00,8.00,Nintendo 3DS,977,5060112431661,18.00
