categoria_str,titulo,precio_intercambio,categoria_id,sku,precio_compra,precio_venta,img_caratula
PlayStation 3,NBA 2K17 - Edición Estándar,15.00,821,5026555419741,11.00,25.00,/product_images/Juegos/PS3 Juegos/5026555419741_s.jpg
PlayStation 3,"Simpson, Los - El Videojuego",12.00,821,5030934059428,9.00,20.00,/product_images/Juegos/PS3 Juegos/5030934059428_s.jpg
PlayStation 3,Virtua Fighter 5,5.00,821,5060138431232,3.00,8.00,/product_images/Juegos/PS3 Juegos/5060138431232_s.jpg
PlayStation 3,Medal of Honor: Airborne,6.00,821,5030934059084,4.00,10.00,/product_images/Juegos/PS3 Juegos/5030934059084_s.jpg
PlayStation 3,LEGO Harry Potter (Anos 5-7),9.00,821,5051893074642,6.00,15.00,/product_images/Juegos/PS3 Juegos/5051893074642_s.jpg
PlayStation 3,Naruto Ultimate Ninja Storm,5.00,821,3296580806126,3.00,8.00,/product_images/Juegos/PS3 Juegos/3296580806126_s.jpg
PlayStation 3,Sonic Generations,13.00,821,5055277014798,9.00,22.00,/product_images/Juegos/PS3 Juegos/5055277014798_s.jpg
PlayStation 3,Alien Isolation,11.00,821,5055277024384,8.00,18.00,/product_images/Juegos/PS3 Juegos/5055277024384_s.jpg
PlayStation 3,LEGO: El Hobbit,7.00,821,5051893168686,5.00,12.00,/product_images/Juegos/PS3 Juegos/5051893168686_s.jpg
PlayStation 3,Turning Point: Fall of Liberty,1.10,821,5024866334845,0.70,3.00,/product_images/Juegos/PS3 Juegos/5024866334845_s.jpg
PlayStation 3,Lego Senor De Los Anillos,11.00,821,5051893130065,8.00,18.00,/product_images/Juegos/PS3 Juegos/5051893130065_s.jpg
PlayStation 3,WWE 2012,3.00,821,4005209150231,2.00,5.00,/product_images/Juegos/PS3 Juegos/4005209150231_s.jpg
PlayStation 3,LEGO Star Wars: El Despertar De La Fuerza,13.00,821,5051893229158,9.00,22.00,/product_images/Juegos/PS3 Juegos/5051893229158_s.jpg
PlayStation 3,WRC: World Rally Championship 2010,3.00,821,8033102492277,2.00,6.00,/product_images/Juegos/PS3 Juegos/8033102492277_s.jpg
PlayStation 3,Alpha Protocol,1.50,821,5055277001491,0.90,4.00,/product_images/Juegos/PS3 Juegos/5055277001491_s.jpg
PlayStation 3,Wanted: Weapons of Fate,3.00,821,5051893006711,2.00,5.00,/product_images/Juegos/PS3 Juegos/5051893006711_s.jpg
PlayStation 3,Sorcery,1.10,821,711719226536,0.70,3.00,/product_images/Juegos/PS3 Juegos/711719226536_s.jpg
PlayStation 3,Dead to Rights Retribution,3.00,821,3296580810383,2.00,5.00,/product_images/Juegos/PS3 Juegos/3296580810383_s.jpg
PlayStation 3,One Piece: Unlimited World Red,6.00,821,3391891977234,4.00,10.00,/product_images/Juegos/PS3 Juegos/3391891977234_s.jpg
PC,Tomb Raider El Angel De La Oscuridad,0.90,830,5032921017947,0.40,3.00,/product_images/Juegos/PC Juegos/5032921017947_s.jpg
PC,Pool Shark 2,0.10,830,5060150490811,0.01,0.50,/product_images/Juegos/PC Juegos/5060150490811_s.jpg
PC,Los Sims 2 De Fiesta Accesorios,0.70,830,8414185033661,0.30,2.50,/product_images/Juegos/PC Juegos/8414185033661_s.jpg
PC,Crysis Warhead (SN),0.60,830,8414185034514,0.30,2.00,/product_images/Juegos/PC Juegos/8414185034514_s.jpg
PC,Los Sims Edicion Deluxe (2CD) (SN),0.90,830,8414185050811,0.40,3.00,/product_images/Juegos/PC Juegos/8414185050811_s.jpg
PC,Los Sims (SN) 1CD,1.20,830,8414185059623,0.60,4.00,/product_images/Juegos/PC Juegos/8414185059623_s.jpg
PC,"Gladiators, The",0.10,830,8426412003507,0.01,0.50,/product_images/Juegos/PC Juegos/8426412003507_s.jpg
PC,Tom Clancys Rainbow Six Vegas 2,0.30,830,3307211622913,0.10,1.00,/product_images/Juegos/PC Juegos/3307211622913_s.jpg
PC,Max Payne,0.90,830,5026555036481,0.40,3.00,/product_images/Juegos/PC Juegos/5026555036481_s.jpg
PC,Resident Evil 3,2.00,830,8431474072521,1.20,6.00,/product_images/Juegos/PC Juegos/8431474072521_s.jpg
PC,Los Sims 2 y sus Hobbies (SN) Expansion,2.00,830,8414185034170,1.40,7.00,/product_images/Juegos/PC Juegos/8414185034170_s.jpg
PC,"Crew, The (P)",3.00,830,3307215748053,2.00,10.00,/product_images/Juegos/PC Juegos/3307215748053_s.jpg
PC,Emergency 2012,0.20,830,4020628507374,0.10,0.75,/product_images/Juegos/PC Juegos/4020628507374_s.jpg
PC,Iron Warriors T72 Tank Command,0.01,830,8033102491300,0.01,0.25,/product_images/Juegos/PC Juegos/8033102491300_s.jpg
PC,Prisoner of war,0.30,830,5024866232189,0.10,1.00,/product_images/Juegos/PC Juegos/5024866232189_s.jpg
PC,Industry Giant 2 (SN) 1CD,0.60,830,8427197110152,0.30,2.00,/product_images/Juegos/PC Juegos/8427197110152_s.jpg
PC,Grim Fandango,1.80,830,023272002251,1.00,5.00,/product_images/Juegos/PC Juegos/023272002251_s.jpg
PC,"Secreto Del Nautilus, El",0.20,830,3554540229041,0.10,0.75,/product_images/Juegos/PC Juegos/3554540229041_s.jpg
PC,Viva Football,0.10,830,8436010150220,0.01,0.50,/product_images/Juegos/PC Juegos/8436010150220FB_s.jpg
PC,Age of Empires III (Complete Collection),5.00,830,882224941860,3.00,15.00,/product_images/Juegos/PC Juegos/882224941860_s.jpg
PC,Sherlock Holmes Anthology,0.90,830,8436010153863,0.40,3.00,/product_images/Juegos/PC Juegos/8436010153863_s.jpg
PC,Hitman Contracts,0.40,830,5032921020404,0.20,1.50,/product_images/Juegos/PC Juegos/5032921020404_s.jpg
PC,Kane & Lynch: Dead Men,0.40,830,5021290030473,0.20,1.50,/product_images/Juegos/PC Juegos/5021290030473_s.jpg
PC,Star Wars: Jedi Knigth -D.Forces 2 + M.S,1.20,830,023272005238,0.60,4.00,/product_images/Juegos/PC Juegos/023272005238_s.jpg
PC,Los Sims Mas Vivos Que Nunca (SN) 1Cd,0.20,830,8414185059876,0.10,0.75,/product_images/Juegos/PC Juegos/8414185059876_s.jpg
PC,Shogun Total War,0.10,830,8414185050590,0.01,0.50,/product_images/Juegos/PC Juegos/8414185050590_s.jpg
PC,Rome Barbarian Invasion (Rome Expansion),0.90,830,5060004766116,0.40,3.00,/product_images/Juegos/PC Juegos/5060004766116_s.jpg
PC,Brothers In Arms Earned In Blood (SN) 1DVD,0.10,830,3307210213365,0.01,0.50,/product_images/Juegos/PC Juegos/3307210213365_s.jpg
PC,Etherlords,0.10,830,8427197110121,0.01,0.50,/product_images/Juegos/PC Juegos/8427197110121_s.jpg
PC,Playboy The Mansion,0.30,830,3307210180438,0.10,1.00,/product_images/Juegos/PC Juegos/3307210180438_s.jpg
PC,El Linaje de los Reyes Gold Edition,0.40,830,3307210252920,0.20,1.50,/product_images/Juegos/PC Juegos/3307210252920_s.jpg
PC,Need For Speed: Undercover (SN),1.30,830,8414185300114,0.60,4.50,/product_images/Juegos/PC Juegos/8414185300114_s.jpg
PC,Overclocked: Una Historia de Violencia,0.10,830,8426412005433,0.01,0.50,/product_images/Juegos/PC Juegos/8426412005433_s.jpg
PC,Transformers: La Venganza de los Caidos,0.30,830,5030917066740,0.10,1.00,/product_images/Juegos/PC Juegos/5030917066740_s.jpg
PC,Pure Pinball 2.0 Redux,0.30,830,7350025580029,0.10,1.00,/product_images/Juegos/PC Juegos/7350025580029_s.jpg
PC,Sim City 3000,0.70,830,8715686013290,0.30,2.50,/product_images/Juegos/PC Juegos/8715686013290_s.jpg
PC,Need For Speed Road Challenge,0.70,830,8715686013214,0.40,2.00,/product_images/Juegos/PC Juegos/8715686013214_s.jpg
PC,City Life,0.20,830,3760007413933,0.10,0.75,/product_images/Juegos/PC Juegos/3760007413933_s.jpg
PC,Empire Earth II,0.70,830,3348542211360,0.30,2.50,/product_images/Juegos/PC Juegos/3348542211360_s.jpg
PC,Driver Parallel Lines,0.50,830,3307210250711,0.30,1.50,/product_images/Juegos/PC Juegos/3307210250711_s.jpg
PC,Mass Effect 2 (2 Discos) (SN),0.90,830,5030934080712,0.40,3.00,/product_images/Juegos/PC Juegos/5030934080712_s.jpg
PC,Submarine Titans,0.40,830,8436010150213,0.20,1.50,/product_images/Juegos/PC Juegos/8436010150213_s.jpg
PC,World in Conflict,0.10,830,3348542211667,0.01,0.50,/product_images/Juegos/PC Juegos/3348542211667_s.jpg
PC,Bichos,0.40,830,8431474003044,0.20,1.50,/product_images/Juegos/PC Juegos/8431474003044_s.jpg
PC,Los Increibles,0.01,830,4005209057974,0.01,0.10,/product_images/Juegos/PC Juegos/4005209057974_s.jpg
PC,Fifa 11 (P),0.50,830,5030934092289,0.30,1.50,/product_images/Juegos/PC Juegos/5030934092289_s.jpg
PC,GTA III,1.30,830,5026555036511,0.60,4.50,/product_images/Juegos/PC Juegos/5026555036511_s.jpg
PC,Alone In The Dark 4 The New Nightmare,0.60,830,3546430108963,0.30,2.00,/product_images/Juegos/PC Juegos/3546430108963_s.jpg
PC,Colin McRae: Dirt,0.40,830,5024866332933,0.20,1.50,/product_images/Juegos/PC Juegos/5024866332933_s.jpg
PC,Drakensang,0.60,830,8436010152224,0.30,2.00,/product_images/Juegos/PC Juegos/8436010152224_s.jpg
PC,Panzer Phase One 1DVD,0.20,830,8436010151067,0.10,0.75,/product_images/Juegos/PC Juegos/8436010151067_s.jpg
PC,Ground Control,0.10,830,3348542087835,0.01,0.50,/product_images/Juegos/PC Juegos/3348542087835_s.jpg
PC,Estrategia Historica Deluxe,0.90,830,8436010151159,0.40,3.00,/product_images/Juegos/PC Juegos/8436010151159_s.jpg
PC,Blood Bowl,0.90,830,3512289013871,0.40,3.00,/product_images/Juegos/PC Juegos/3512289013871_s.jpg
PC,Empire Earth The Art Of Conquest (Expan),0.40,830,3348542162938,0.20,1.50,/product_images/Juegos/PC Juegos/3348542162938_s.jpg
PC,MX Vs. ATV Unleashed,0.20,830,4005209076333,0.10,0.75,/product_images/Juegos/PC Juegos/4005209076333_s.jpg
PC,Faraon,0.40,830,3348542210974,0.20,1.50,/product_images/Juegos/PC Juegos/3348542210974_s.jpg
PC,morpheus,0.10,830,8436010150152,0.01,0.50,/product_images/Juegos/PC Juegos/8436010150152_s.jpg
PC,Need For Speed: Most Wanted (SN) 1DVD,1.60,830,8414185032244,0.90,4.50,/product_images/Juegos/PC Juegos/8414185032244_s.jpg
PC,Spider-man 2: The Game,0.10,830,5030917023217,0.01,0.50,/product_images/Juegos/PC Juegos/5030917023217_s.jpg
PSP,Metal Gear Portable Ops Plus,2.00,862,4012927062968,1.20,6.00,/product_images/Juegos/PSP Juegos/4012927062968_s.jpg
PSP,Virtua Tennis 3,0.70,862,5060138430594,0.30,2.50,/product_images/Juegos/PSP Juegos/5060138430594_s.jpg
PSP,Ultimate Ghost'n Goblins,5.00,862,5055060910641,3.00,15.00,/product_images/Juegos/PSP Juegos/5055060910641_s.jpg
PSP,Thrillville: Fuera de Control,0.40,862,023272004903,0.20,1.50,/product_images/Juegos/PSP Juegos/023272004903_s.jpg
PSP,Hot Pixel,0.30,862,3546430125441,0.10,1.00,/product_images/Juegos/PSP Juegos/3546430125441_s.jpg
PSP,Naruto Shippuden Ultimate Ninja Heroes 3,0.90,862,3700577000102,0.40,3.00,/product_images/Juegos/PSP Juegos/3700577000102_s.jpg
PSP,Infected,2.00,862,4005209076234,1.20,6.00,/product_images/Juegos/PSP Juegos/4005209076234_s.jpg
PSP,Rengoku The Tower Of Purgatory,0.90,862,4012927060278,0.40,3.00,/product_images/Juegos/PSP Juegos/4012927060278_s.jpg
PSP,Online Chess Kingdoms,0.40,862,4012927061145,0.20,1.50,/product_images/Juegos/PSP Juegos/4012927061145_s.jpg
PSP,Rengoku II The Stairway to H.E.A.V.E.N.,0.70,862,4012927061626,0.30,2.50,/product_images/Juegos/PSP Juegos/4012927061626_s.jpg
PSP,Bomberman,4.00,862,4012927061701,2.00,12.00,/product_images/Juegos/PSP Juegos/4012927061701_s.jpg
PSP,Yu-Gi-Oh! GX Tag Force 3,0.90,862,4012927063279,0.40,3.00,/product_images/Juegos/PSP Juegos/4012927063279_s.jpg
PSP,Flatout Head On,0.60,862,5017783025446,0.30,2.00,/product_images/Juegos/PSP Juegos/5017783025446_s.jpg
PSP,Diner Dash,2.00,862,5021290030015,1.20,6.00,/product_images/Juegos/PSP Juegos/5021290030015_s.jpg
PSP,Super Collapse 3,0.30,862,5024866336030,0.10,1.00,/product_images/Juegos/PSP Juegos/5024866336030_s.jpg
PSP,Beaterator,0.10,862,5026555281416,0.01,0.50,/product_images/Juegos/PSP Juegos/5026555281416_s.jpg
PSP,Manhunt 2,3.00,862,5026555281492,2.00,10.00,/product_images/Juegos/PSP Juegos/5026555281492_s.jpg
PSP,NBA 2K10,0.70,862,5026555282437,0.30,2.50,/product_images/Juegos/PSP Juegos/5026555282437_s.jpg
PSP,Vecinos Invasores: Hammy Enloquece!,0.40,862,5030917038129,0.20,1.50,/product_images/Juegos/PSP Juegos/5030917038129_s.jpg
PSP,007 Desde Rusia Con Amor,0.30,862,5030934049917,0.10,1.00,/product_images/Juegos/PSP Juegos/5030934049917_s.jpg
PSP,NBA Live 10,0.70,862,5030934078061,0.30,2.50,/product_images/Juegos/PSP Juegos/5030934078061_s.jpg
PSP,International Athletics,0.30,862,5036675011589,0.10,1.00,/product_images/Juegos/PSP Juegos/5036675011589_s.jpg
PSP,Darkstalkers Chronicle - Chaos Tower,0.40,862,5055060910030,0.20,1.50,/product_images/Juegos/PSP Juegos/5055060910030_s.jpg
PSP,Street Fighter Alpha3 Max,1.40,862,5055060910252,0.80,4.00,/product_images/Juegos/PSP Juegos/5055060910252_s.jpg
PSP,Capcom Puzzle World,0.40,862,5055060910856,0.20,1.50,/product_images/Juegos/PSP Juegos/5055060910856_s.jpg
PSP,Iron Man 2,1.40,862,5055277006526,0.80,4.00,/product_images/Juegos/PSP Juegos/5055277006526_s.jpg
PSP,Phantasy Star Portable 2,3.00,862,5055277007301,2.00,10.00,/product_images/Juegos/PSP Juegos/5055277007301_s.jpg
PSP,Football Manager Handheld,0.40,862,5060004766246,0.20,1.50,/product_images/Juegos/PSP Juegos/5060004766246_s.jpg
PSP,Tenchu Time of Assassins,3.00,862,5060004768042,2.00,10.00,/product_images/Juegos/PSP Juegos/5060004768042_s.jpg
PSP,Blade Dancer,0.90,862,5060050944667,0.40,3.00,/product_images/Juegos/PSP Juegos/5060050944667_s.jpg
PSP,Dynasty Warriors Vol 2,1.40,862,5060073302437,0.80,4.00,/product_images/Juegos/PSP Juegos/5060073302437_s.jpg
PSP,Alien Syndrome,0.90,862,5060138431553,0.40,3.00,/product_images/Juegos/PSP Juegos/5060138431553_s.jpg
PSP,Everybody's Tennis,0.70,862,711719114772,0.30,2.50,/product_images/Juegos/PSP Juegos/711719114772_s.jpg
PSP,Invizimals La Otra Dimension + PSP Go,0.90,862,711719118589,0.40,3.00,/product_images/Juegos/PSP Juegos/711719118589_s.jpg
PSP,Buzz! Que Sabes de tu Pais? (Solo Juego),0.30,862,711719138341,0.10,1.00,/product_images/Juegos/PSP Juegos/711719138341_s.jpg
PSP,Cazafantasmas,2.00,862,711719173458,1.60,8.00,/product_images/Juegos/PSP Juegos/711719173458_s.jpg
PSP,Wipeout Pulse,1.40,862,711719420354,0.80,4.00,/product_images/Juegos/PSP Juegos/711719420354_s.jpg
PSP,Socom Tactical Strike,0.70,862,711719456353,0.30,2.50,/product_images/Juegos/PSP Juegos/711719456353_s.jpg
PSP,B-Boy,0.40,862,711719621874,0.20,1.50,/product_images/Juegos/PSP Juegos/711719621874_s.jpg
PSP,Ape Escape P,1.60,862,711719644866,0.90,4.50,/product_images/Juegos/PSP Juegos/711719644866_s.jpg
PSP,Socom Fireteam Bravo,0.70,862,711719658665,0.30,2.50,/product_images/Juegos/PSP Juegos/711719658665_s.jpg
PSP,Great Battles of Rome,2.00,862,8033102495124,1.60,8.00,/product_images/Juegos/PSP Juegos/8033102495124_s.jpg
PSP,Sega Genesis Collection,4.00,862,010086660142,2.00,12.00,/product_images/Juegos/PSP Juegos/010086660142_s.jpg
PSP,MegaMan PoweredUp/MegaMan Maverick Hunter,10.00,862,013388270231,6.00,30.00,/product_images/Juegos/PSP Juegos/013388270231_s.jpg
PSP,FIFA Soccer PSP,0.70,862,014633148350,0.30,2.50,/product_images/Juegos/PSP Juegos/014633148350_s.jpg
PSP,Tiger Woods PGA Tour 06,0.10,862,014633148381,0.01,0.50,/product_images/Juegos/PSP Juegos/014633148381_s.jpg
PSP,Madden NFL 06,3.00,862,014633149654,1.80,9.00,/product_images/Juegos/PSP Juegos/014633149654_s.jpg
PSP,Madden 2007 (US),5.00,862,014633152487,2.00,14.00,/product_images/Juegos/PSP Juegos/014633152487_s.jpg
PSP,Madden NFL 09,2.00,862,014633155044,1.60,8.00,/product_images/Juegos/PSP Juegos/014633155044_s.jpg
PSP,Madden NFL 11,1.40,862,014633193534,0.80,4.00,/product_images/Juegos/PSP Juegos/014633193534_s.jpg
PSP,Madden NFL 12,10.00,862,014633196702,6.00,30.00,/product_images/Juegos/PSP Juegos/014633196702_s.jpg
PSP,Thrillville Of The Rails,2.00,862,023272004866,1.20,6.00,/product_images/Juegos/PSP Juegos/023272004866_s.jpg
PSP,Indiana Jones y el Centro de los Reyes,0.30,862,023272007713,0.10,1.00,/product_images/Juegos/PSP Juegos/023272007713_s.jpg
PSP,Star Wars Clone Wars Heroes de la Republ,2.00,862,023272007997,1.20,6.00,/product_images/Juegos/PSP Juegos/023272007997_s.jpg
PSP,NBA Ballers Rebound,2.00,862,031719269457,1.60,8.00,/product_images/Juegos/PSP Juegos/031719269457_s.jpg
PSP,RUSH,2.00,862,031719269846,1.60,8.00,/product_images/Juegos/PSP Juegos/031719269846_s.jpg
PSP,Prinny: Can I Really Be The Hero?,5.00,862,0813633010021,3.00,15.00,/product_images/Juegos/PSP Juegos/0813633010021_s.jpg
PSP,Pro Evolution Soccer 07,2.00,862,083717260288,1.20,6.00,/product_images/Juegos/PSP Juegos/083717260288_s.jpg
PSP,Bust - A - Move,10.00,862,096427014430,6.00,30.00,/product_images/Juegos/PSP Juegos/096427014430_s.jpg
Wii,TV Show King Party,3.00,831,3700515800047,2.00,6.00,/product_images/Juegos/Wii Juegos/3700515800047_s.jpg
Wii,Rock Band (Solo Juego),1.10,831,5030934064675,0.70,3.00,/product_images/Juegos/Wii Juegos/5030934064675_s.jpg
Wii,NBA Live 08,1.90,831,5030934059220,1.20,5.00,/product_images/Juegos/Wii Juegos/5030934059220_s.jpg
Wii,Disney Sing it,0.70,831,8717418182595,0.40,2.00,/product_images/Juegos/Wii Juegos/8717418182595_s.jpg
Wii,Zumba Fitness 2 (Solo Juego),4.00,831,5060288220298,3.00,7.00,/product_images/Juegos/Wii Juegos/5060288220298_s.jpg
Wii,Zumba Fitness 2 + Cinturon,9.00,831,8023171034256,6.00,15.00,/product_images/Juegos/Wii Juegos/8023171034256_s.jpg
Wii,007 Quantum of Solace,3.00,831,5030917056505,2.00,6.00,/product_images/Juegos/Wii Juegos/5030917056505_s.jpg
Wii,Zumba Fitness: World Party,9.00,831,8023171033532,6.00,15.00,/product_images/Juegos/Wii Juegos/8023171033532_s.jpg
Wii,Ferrari Challenge - Trofeo Pirelli,5.00,831,5060057026465,3.00,8.00,/product_images/Juegos/Wii Juegos/5060057026465_s.jpg
Wii,"Torre De Las Sombras, La",15.00,831,4012927093245,11.00,25.00,/product_images/Juegos/Wii Juegos/4012927093245_s.jpg
Wii,Transformers: Prime,5.00,831,5030917116742,3.00,8.00,/product_images/Juegos/Wii Juegos/5030917116742_s.jpg
Wii,Just Dance: Kids 2014,6.00,831,3307215736128,4.00,10.00,/product_images/Juegos/Wii Juegos/3307215736128_s.jpg
Wii,Star Wars Lego Complete Saga,13.00,831,023272004644,9.00,22.00,/product_images/Juegos/Wii Juegos/023272004644_s.jpg
Wii,Ben 10: Alien Force Vilgax Attacks,0.90,831,5060125484562,0.60,2.50,/product_images/Juegos/Wii Juegos/5060125484562_s.jpg
Wii,Lucha De Dinosaurios,1.50,831,3307217936915,0.90,4.00,/product_images/Juegos/Wii Juegos/3307217936915_s.jpg
Wii,Alone in the Dark,1.30,831,3546430131770,0.80,3.50,/product_images/Juegos/Wii Juegos/3546430131770_s.jpg
Wii,Rubiks Puzzle World,0.90,831,5743211720330,0.60,2.50,/product_images/Juegos/Wii Juegos/5743211720330_s.jpg
Wii,Dancing Stage Hottest Party (Solo Juego),1.30,831,4012927090923,0.80,3.50,/product_images/Juegos/Wii Juegos/4012927090923_s.jpg
Wii,Samba de Amigo (Solo Juego),2.00,831,5060138438507,1.80,4.00,/product_images/Juegos/Wii Juegos/5060138438507_s.jpg
Wii,Shaun White Snowboarding World Stage,1.30,831,3307211685215,0.80,3.50,/product_images/Juegos/Wii Juegos/3307211685215_s.jpg
Wii,Soul Calibur Legends,5.00,831,3296580805037,3.00,8.00,/product_images/Juegos/Wii Juegos/3296580805037_s.jpg
Wii,Zumba Fitness  (Solo Juego),6.00,831,8023171024820,4.00,10.00,/product_images/Juegos/Wii Juegos/8023171024820A_s.jpg
Wii,Super Mario All Stars,18.00,831,2130141,13.00,30.00,/product_images/Juegos/Wii Juegos/2130141T_s.jpg
Wii,Let's Sing 6 - Versión Española,7.00,831,4020628514013,5.00,12.00,/product_images/Juegos/Wii Juegos/4020628514013_s.jpg
Wii,Tony Hawk's Proving Ground,3.00,831,5030917047503,2.00,5.00,/product_images/Juegos/Wii Juegos/5030917047503_s.jpg
Wii,Sin and Punishment: Successor of the Ski,11.00,831,045496368760,8.00,18.00,/product_images/Juegos/Wii Juegos/045496368760_s.jpg
Wii,CSI: Pruebas Ocultas,1.50,831,3307210327246,0.90,4.00,/product_images/Juegos/Wii Juegos/3307210327246_s.jpg
Wii,"Pitufos 2, Los",5.00,831,3307215724064,3.00,8.00,/product_images/Juegos/Wii Juegos/3307215724064_s.jpg
Wii,Dance Juniors,4.00,831,3307219929960,3.00,7.00,/product_images/Juegos/Wii Juegos/3307219929960_s.jpg
Wii,Leyenda de Spyro: La Noche Eterna,5.00,831,3348542213005,3.00,8.00,/product_images/Juegos/Wii Juegos/3348542213005_s.jpg
Wii,Megamind: el Mega Escuadron,1.30,831,4005209136983,0.80,3.50,/product_images/Juegos/Wii Juegos/4005209136983_s.jpg
Wii,Pinguinos de Madagascar El Regreso,1.90,831,4005209145305,1.20,5.00,/product_images/Juegos/Wii Juegos/4005209145305_s.jpg
Wii,Yu-Gi-Oh! 50's Wheelie Breakers,6.00,831,4012927091883,4.00,10.00,/product_images/Juegos/Wii Juegos/4012927091883_s.jpg
Wii,Silent Hill: Shattered Memories,12.00,831,4012927092033,9.00,20.00,/product_images/Juegos/Wii Juegos/4012927092033_s.jpg
Wii,Cabelas Big game Hunter,7.00,831,5030917053573,5.00,12.00,/product_images/Juegos/Wii Juegos/5030917053573_s.jpg
Wii,Kung Fu Panda Guerreros Legendarios,5.00,831,5030917058998,3.00,8.00,/product_images/Juegos/Wii Juegos/5030917058998_s.jpg
Wii,Rompe Ralph,7.00,831,5030917117398,5.00,12.00,/product_images/Juegos/Wii Juegos/5030917117398_s.jpg
Wii,My Sims Party,3.00,831,5030934067133,2.00,6.00,/product_images/Juegos/Wii Juegos/5030934067133_s.jpg
Wii,Spore Heroes,5.00,831,5030934075220,3.00,8.00,/product_images/Juegos/Wii Juegos/5030934075220_s.jpg
Wii,Mysim Skyheroes,1.30,831,5030934083126,0.80,3.50,/product_images/Juegos/Wii Juegos/5030934083126_s.jpg
Wii,Pop Star Guitar (Solo Juego),0.50,831,503793015067,0.30,1.50,/product_images/Juegos/Wii Juegos/503793015067B_s.jpg
