categoria_id,precio_compra,titulo,categoria_str,img_caratula,sku,precio_intercambio,precio_venta
830,0.20,Planetary Annihilation (SN),PC,/product_images/defimg5_s.jpg,9006113007210,0.40,1.50
830,6.00,The Vanishing of Ethan Carter (P),PC,/product_images/defimg2_s.jpg,9006113007517,8.00,14.00
830,3.00,Broken Age (P),PC,/product_images/defimg5_s.jpg,9006113008002,5.00,15.00
830,9.00,Quantum Break - Timeless C.E (P) 7 Disc,PC,/product_images/defimg4_s.jpg,9006113009290,12.00,20.00
830,0.01,Thandor The Invasion,PC,/product_images/defimg5_s.jpg,9006113010081,0.01,0.25
830,0.30,World War III - Black Gold,PC,/product_images/Juegos/PC Juegos/9006113075011_s.jpg,9006113075011,0.60,2.00
830,0.10,Europa 1400 - The Guild,PC,/product_images/defimg3_s.jpg,9006113089025,0.30,1.00
830,0.20,Spellforce The Breath Of Winter Expansio,PC,/product_images/defimg3_s.jpg,9006113095156,0.40,1.50
830,0.40,SpellForce Gold Edition (SN) (3CD),PC,/product_images/defimg2_s.jpg,9006113095446,0.90,3.00
830,0.30,SpellForce Gold Edition (SN) DVD,PC,/product_images/defimg5_s.jpg,9006113095446,0.60,2.00
830,0.10,Spellforce - Shadow of the Phoenix,PC,/product_images/defimg3_s.jpg,9006113095538,0.20,0.75
830,0.10,Transport Giant - Down Under,PC,/product_images/defimg5_s.jpg,9006113119135,0.20,0.75
830,0.10,Transport Giant + Down Under,PC,/product_images/defimg2_s.jpg,9006113119234,0.30,1.00
830,0.01,GORKY ZERO,PC,/product_images/defimg4_s.jpg,9006113120049,0.01,0.10
830,0.01,Yetisports Deluxe,PC,/product_images/defimg2_s.jpg,9006113121046,0.01,0.10
830,0.10,Yeti Sports World Tour,PC,/product_images/defimg4_s.jpg,9006113121220,0.20,0.75
830,0.01,Yetisports Artic adventures,PC,/product_images/defimg3_s.jpg,9006113121435,0.01,0.10
830,0.01,Ski Racing 2005,PC,/product_images/defimg3_s.jpg,9006113124030,0.01,0.10
830,0.01,Ice Hockey Club Manager 2005,PC,/product_images/defimg1_s.jpg,9006113125013,0.01,0.25
830,0.60,Gothic III/3 (Ed Diamante),PC,/product_images/defimg4_s.jpg,9006113133414,1.20,4.00
830,0.30,Gothic III/3 (Gold Ed),PC,/product_images/defimg1_s.jpg,9006113133629,0.60,2.00
830,0.30,Panzer Elite Action,PC,/product_images/defimg2_s.jpg,9006113136026,0.60,2.00
830,0.70,Guild 2: Experience Medieval Life,PC,/product_images/defimg3_s.jpg,9006113138013,1.20,3.50
830,0.80,Guild 2: Pirates Of The European Seas,PC,/product_images/defimg2_s.jpg,9006113138228,1.40,4.00
830,0.30,Guild 2: Venice,PC,/product_images/defimg5_s.jpg,9006113138402,0.50,1.50
830,0.40,Guild 2: Renaissance,PC,/product_images/defimg2_s.jpg,9006113138747,0.90,3.00
830,0.01,"Mark, The",PC,/product_images/defimg2_s.jpg,9006113140047,0.10,0.50
830,0.30,Flyboys Squadron,PC,/product_images/defimg3_s.jpg,9006113142010,0.50,1.50
830,0.30,Dawnspire,PC,/product_images/defimg4_s.jpg,9006113147046,0.60,2.00
830,0.30,Aura 2 Los Anillos Sagrados,PC,/product_images/defimg5_s.jpg,9006113148142,0.70,2.50
830,1.40,Genesis Rising The Universal Crusade,PC,/product_images/defimg2_s.jpg,9006113148241,2.00,6.00
830,0.30,SpaceForce - Rogue Universe,PC,/product_images/defimg3_s.jpg,9006113149002,0.60,2.00
830,0.20,Painkiller Expansion Overdose,PC,/product_images/defimg1_s.jpg,9006113150343,0.40,1.50
830,0.80,Painkiller Universe,PC,/product_images/defimg3_s.jpg,9006113150718,1.40,4.00
830,0.40,Agatha Christie: Mysteries,PC,/product_images/defimg2_s.jpg,9006113150947,0.70,2.00
830,0.50,Robert D Anderson & Legacy of Cthulhu,PC,/product_images/defimg2_s.jpg,9006113152040,0.90,2.50
830,0.01,Action Game Pack Vol. 1,PC,/product_images/defimg3_s.jpg,9006113155522,0.01,0.10
830,0.40,Spellforce Universe,PC,/product_images/defimg1_s.jpg,9006113156147,0.90,3.00
830,0.20,The Guild Universe,PC,/product_images/defimg3_s.jpg,9006113156246,0.40,1.50
830,0.20,Arcania: Gothic 4 (P),PC,/product_images/defimg4_s.jpg,9006113173045,0.40,1.50
830,3.00,Acania: Gothic 4 CE (P),PC,/product_images/defimg1_s.jpg,9006113173342,5.00,15.00
830,0.20,Conviertete En Ninera,PC,/product_images/defimg4_s.jpg,9006113175001,0.30,1.00
830,1.00,"Paradiso de los Perros, El",PC,/product_images/defimg3_s.jpg,9006113175605,1.80,5.00
830,0.40,Los Casos Perdidos De Sherlock Holmes.,PC,/product_images/defimg4_s.jpg,9006113181040,0.90,3.00
830,0.80,Everlight: Elfos al Poder,PC,/product_images/defimg1_s.jpg,9006113184010,1.40,4.00
830,0.10,Painkiller Expansion Resurrection,PC,/product_images/Juegos/PC Juegos/9006113189138_s.jpg,9006113189138,0.30,1.00
830,0.60,Painkiller Pandemonium,PC,/product_images/defimg1_s.jpg,9006113189237,1.20,4.00
830,0.60,FS Global 2005,PC,/product_images/defimg4_s.jpg,9006392000247,1.20,4.00
830,1.40,Pilot's FS Global 2008 (4DVD),PC,/product_images/defimg5_s.jpg,9006392000315,2.00,6.00
830,9.00,FS GLobal 2010 X,PC,/product_images/defimg4_s.jpg,9006392000346,12.00,20.00
830,0.10,America,PC,/product_images/defimg2_s.jpg,902077300,0.20,0.75
830,0.01,Fury,PC,/product_images/defimg1_s.jpg,9330253000030,0.01,0.10
830,0.40,Bomber Reloaded,PC,/product_images/defimg4_s.jpg,9783828761223,0.70,2.00
830,1.20,PC Aquarium,PC,/product_images/defimg2_s.jpg,9783828774049,2.00,6.00
830,0.30,Ankh: El Corazon de Osiris,PC,/product_images/defimg4_s.jpg,978382877438,0.60,2.00
830,0.01,Ankh: La Batalla de los Dioses,PC,/product_images/defimg1_s.jpg,9783828774391,0.01,0.25
830,0.30,Mi Refugio para Animales,PC,/product_images/defimg3_s.jpg,9783828774551,0.60,2.00
830,0.01,FIBA Basketball Manager 2008,PC,/product_images/defimg5_s.jpg,9783828774643,0.01,0.10
830,0.10,Estudio Grafico la Sirenita,PC,/product_images/defimg2_s.jpg,9788439593041,0.20,0.75
830,0.01,Monstruos S.A. Pinball Bestial,PC,/product_images/defimg1_s.jpg,9788439594789,0.01,0.10
830,0.40,Trampolin Quinto Curso,PC,/product_images/defimg2_s.jpg,9788441505261,0.70,2.00
830,0.20,Merli El Cami Del Druida,PC,/product_images/defimg5_s.jpg,9788495204530,0.40,1.50
830,1.20,Ingles Con Los Lunnis,PC,/product_images/defimg5_s.jpg,9788495381965,2.00,6.00
830,0.40,Year Dead,PC,/product_images/defimg1_s.jpg,9788495862945,0.70,2.00
830,0.10,Ajedrez Curso Y Juego,PC,/product_images/defimg4_s.jpg,9788495875068,0.30,1.00
830,0.01,Shadows Hunter,PC,/product_images/defimg1_s.jpg,9788495875990,0.01,0.10
830,0.01,"Temple Perdut, El",PC,/product_images/defimg1_s.jpg,9788496392014,0.01,0.10
830,2.00,Machinarium,PC,/product_images/defimg4_s.jpg,9788863550900,4.00,12.00
830,0.30,Brothers In Arms Earned In Blood,PC,/product_images/defimg1_s.jpg,008888682615,0.60,2.00
830,1.60,Stronghold: Collection (2010),PC,/product_images/defimg5_s.jpg,013132223193,2.00,8.00
830,0.80,Sim City 4 Deluxe Edition,PC,/product_images/defimg1_s.jpg,014633147407,1.40,4.00
830,2.00,"Battlefield 1942, Complete Collection",PC,/product_images/defimg2_s.jpg,014633151848,4.00,12.00
830,0.80,Ultima Online 9th Anniversary Collection,PC,/product_images/defimg2_s.jpg,014633153057,1.40,4.00
830,0.10,Create,PC,/product_images/defimg1_s.jpg,014633194784,0.20,0.75
830,0.30,"Sims 3, Town Life Stuff (SN)",PC,/product_images/defimg1_s.jpg,014633195798,0.70,2.50
830,0.80,Sims 3: Hidden Springs (P),PC,/product_images/defimg5_s.jpg,014633197976,1.40,4.00
830,5.00,Sims 3: Starter Pack,PC,/product_images/defimg2_s.jpg,014633731378,9.00,25.00
830,0.30,Secret Weapons Over Normandy,PC,/product_images/defimg3_s.jpg,023272001148,0.60,2.00
830,0.10,Armed & Dangerous,PC,/product_images/Juegos/PC Juegos/023272001322_s.jpg,023272001322,0.30,1.00
830,1.40,The Curse of Monkey Island (2CD),PC,/product_images/defimg5_s.jpg,023272002091,2.00,6.00
830,0.70,Full Throttle,PC,/product_images/defimg5_s.jpg,023272002268,1.50,5.00
830,5.00,Indiana Jones & the Fate of Atlantis,PC,/product_images/defimg2_s.jpg,023272002275,7.00,12.00
830,1.20,"Dig, The",PC,/product_images/defimg4_s.jpg,023272002282,1.90,5.00
830,0.60,Star Wars Galaxies - The Complete Online Adventures,PC,/product_images/defimg3_s.jpg,023272003012,1.20,4.00
830,4.00,Star Wars Best Of PC,PC,/product_images/defimg5_s.jpg,023272003364,7.00,20.00
830,0.60,Sam & Max Hit The Road,PC,/product_images/defimg1_s.jpg,023272003982,1.20,4.00
830,0.01,Thrillville 2,PC,/product_images/defimg4_s.jpg,023272004781,0.01,0.10
830,0.10,Outlaws,PC,/product_images/defimg3_s.jpg,023272005191,0.30,1.00
830,0.60,Star Wars: Jedi Knigth -D.Forces 2 + M.S,PC,/product_images/defimg5_s.jpg,023272005238,1.20,4.00
830,1.90,Star Wars: El Imperio en Guerra (Gold Pa) (SN),PC,/product_images/defimg2_s.jpg,023272005320,3.00,8.00
830,0.40,Clone Wars: Heroes de la Republica,PC,/product_images/Juegos/PC Juegos/023272008215_s.jpg,023272008215,0.90,3.00
830,2.00,Lego Indiana Jones 2,PC,/product_images/Juegos/PC Juegos/023272008635_s.jpg,023272008635,3.00,10.00
830,2.00,Lego Star Wars: The Complete Saga,PC,/product_images/defimg4_s.jpg,023272009434,3.00,10.00
830,0.80,Lego Star Wars 3 - The Clone Wars,PC,/product_images/defimg3_s.jpg,023272009656,1.40,4.00
830,2.00,Star Wars: Force Unleashed II/2 *No DLC*,PC,/product_images/defimg1_s.jpg,023272010348,3.00,10.00
830,0.80,Fallout 3 the Pet and Operation Anchorage,PC,/product_images/defimg4_s.jpg,023272026442,1.40,4.00
830,0.01,Star Wars: Knights of the Old Republic II - Sith Lords,PC,/product_images/Juegos/PC Juegos/023272326104_s.jpg,023272326104,0.10,0.50
830,1.00,Lego Star Wars II La Trilogia Original,PC,/product_images/Juegos/PC Juegos/023272329143_s.jpg,023272329143,1.80,5.00
830,0.10,Star Wars Galaxies - Jump to Lightspeed,PC,/product_images/defimg3_s.jpg,023272712143,0.30,1.00
830,3.00,Star Wars: Empire at War,PC,/product_images/defimg1_s.jpg,023272854102,5.00,15.00
830,1.60,Star Wars: Knights of the Old Republic,PC,/product_images/defimg4_s.jpg,023272997212,2.00,8.00
830,0.10,Lego Creator,PC,/product_images/defimg1_s.jpg,024294129469,0.30,1.00
830,0.01,Tony Hawks Pro Skater 3,PC,/product_images/defimg5_s.jpg,047875322219,0.01,0.25
830,0.30,Heroes Of Might & Magic V Hammer Of Fate,PC,/product_images/defimg2_s.jpg,07210231284,0.60,2.00
830,0.30,Ultimate Dinosaur Collection,PC,/product_images/defimg2_s.jpg,092939190068,0.50,1.50
830,0.40,Space Arcade Collection,PC,/product_images/defimg2_s.jpg,092939600192,0.70,2.00
830,0.10,Cruncher In Mazeland,PC,/product_images/defimg2_s.jpg,092939601205,0.30,1.00
830,0.10,Drop!,PC,/product_images/defimg2_s.jpg,092939603346,0.20,0.75
830,0.01,Motocross Madness,PC,/product_images/defimg4_s.jpg,093007897285,0.10,0.50
830,2.00,Dishonored (P),PC,/product_images/Juegos/PC Juegos/093155119642_s.jpg,093155119642,4.00,12.00
830,1.60,Doom 3 - BFG Edition (18) (P),PC,/product_images/defimg4_s.jpg,093155119956,2.00,8.00
830,0.10,Rogue Warrior,PC,/product_images/Juegos/PC Juegos/093155122598_s.jpg,093155122598,0.30,1.00
830,3.00,Fallout 3 (18) + Figurine,PC,/product_images/defimg3_s.jpg,093155123359,5.00,15.00
830,2.00,Fallout New Vegas (P),PC,/product_images/Juegos/PC Juegos/093155125124_s.jpg,093155125124,4.00,12.00
830,0.60,Fallout 3: Operation Anchorage & The Pit,PC,/product_images/Juegos/PC Juegos/093155126473_s.jpg,093155126473,1.20,4.00
830,0.01,Fallout 3: Broken Steel & Point Lookout,PC,/product_images/defimg5_s.jpg,093155126763,0.10,0.50
830,9.00,Fallout New Vegas CE (P),PC,/product_images/defimg1_s.jpg,093155140271,13.00,22.00
830,0.20,Hunted: The Demons Forge (P),PC,/product_images/Juegos/PC Juegos/093155140639_s.jpg,093155140639,0.30,1.00
830,1.90,Elder Scrolls V: Skyrim (P),PC,/product_images/Juegos/PC Juegos/093155141599_s.jpg,093155141599,3.00,8.00
830,2.00,"Fallout: New Vegas, Ultimate Ed. (P)",PC,/product_images/defimg5_s.jpg,093155142145,4.00,12.00
830,1.40,Rage (P) Anarchy Edition,PC,/product_images/Juegos/PC Juegos/093155143302_s.jpg,093155143302,2.00,6.00
830,3.00,Elder Scrolls V: Skyrim Legendary Ed (P),PC,/product_images/defimg2_s.jpg,093155148130,5.00,15.00
830,1.60,"Evil Within, The (P)",PC,/product_images/Juegos/PC Juegos/093155148246_s.jpg,093155148246,2.00,7.00
830,2.00,Wolfenstein: The New Order (P),PC,/product_images/Juegos/PC Juegos/093155148598_s.jpg,093155148598,3.00,10.00
830,13.00,Elders Scrolls Anthology (P),PC,/product_images/defimg2_s.jpg,093155148901,18.00,30.00
830,2.00,Monkey Island Special Edition Collection,PC,/product_images/Juegos/PC Juegos/23272011123_s.jpg,23272011123,4.00,12.00
830,0.30,7.62 High Calibre,PC,/product_images/defimg4_s.jpg,2395000003082,0.60,2.00
830,0.30,Rabbids Go Home,PC,/product_images/defimg1_s.jpg,2395000006182,0.50,1.50
830,0.20,Brain Exercise with Dr. Kawashima,PC,/product_images/defimg3_s.jpg,3296580807505,0.40,1.50
830,0.10,Batman Vengeance,PC,/product_images/defimg2_s.jpg,3307210116147,0.30,1.00
830,0.10,Batman Vengence,PC,/product_images/defimg2_s.jpg,3307210116604,0.30,1.00
830,0.01,Everquest New Dawn,PC,/product_images/defimg1_s.jpg,3307210118615,0.01,0.25
830,0.30,Capitalism II,PC,/product_images/defimg1_s.jpg,3307210121622,0.60,2.00
830,0.10,Ghost Recon Island Thunder,PC,/product_images/defimg1_s.jpg,3307210130464,0.30,1.00
830,-1,Splinter Cell,PC,/product_images/defimg1_s.jpg,3307210131003,-1,0.50
830,0.10,The Elder Scrolls Morrowind: Tribunal Ex,PC,/product_images/defimg5_s.jpg,3307210131980,0.20,0.75
830,0.01,Rainbow Six 3 Raven Shield Pack special,PC,/product_images/defimg3_s.jpg,3307210137012,0.10,0.50
830,0.10,In Memoriam,PC,/product_images/defimg5_s.jpg,3307210142931,0.30,1.00
830,0.01,Planet Side,PC,/product_images/defimg3_s.jpg,3307210147110,0.10,0.50
830,1.90,The Elder Scrolls III Bloodmoon Exp Pack,PC,/product_images/defimg3_s.jpg,3307210148476,3.00,8.00
830,0.30,IL 2. Sturmovik,PC,/product_images/defimg5_s.jpg,3307210156037,0.60,2.00
830,0.10,Lords Of Everquest,PC,/product_images/defimg3_s.jpg,3307210160478,0.30,1.00
830,0.01,Conflict Zone,PC,/product_images/defimg1_s.jpg,3307210168108,0.10,0.50
830,0.01,Bang! Gunship,PC,/product_images/defimg1_s.jpg,3307210168870,0.01,0.25
830,0.10,Myst IV Revelation,PC,/product_images/defimg2_s.jpg,3307210171849,0.30,1.00
830,0.30,Dungeon Siege + Exp (3 CD),PC,/product_images/defimg1_s.jpg,3307210173744,0.70,2.50
830,0.01,Everquest II (P),PC,/product_images/defimg3_s.jpg,3307210178480,0.10,0.50
830,1.90,Splinter Cell / Splinter Cell Pandora Tomorrow,PC,/product_images/defimg4_s.jpg,3307210179487,3.00,8.00
830,0.20,Biathlon 2005,PC,/product_images/defimg1_s.jpg,3307210184504,0.30,1.00
830,0.01,Shrek 2 Pinta y crea,PC,/product_images/defimg3_s.jpg,3307210189110,0.01,0.10
830,1.90,Tom Clancy Collection (5 Game Pack),PC,/product_images/defimg4_s.jpg,3307210194619,3.00,8.00
830,1.20,Age of Empire Gold+D. Siege+Warlords IV,PC,/product_images/defimg1_s.jpg,3307210195319,2.00,6.00
830,0.60,Settlers / CSI / Rayman 3,PC,/product_images/defimg5_s.jpg,3307210197825,1.00,3.00
830,0.20,Everquest II Desert Of Flame (P),PC,/product_images/defimg1_s.jpg,3307210206534,0.40,1.50
830,0.40,Flight Simulator 2002 (Ed. Estandard),PC,/product_images/defimg5_s.jpg,3307210212290,0.90,3.00
830,0.30,Zoo Tycoon,PC,/product_images/defimg1_s.jpg,3307210212429,0.60,2.00
830,0.40,Final Fanstasy XI (Online) (P),PC,/product_images/defimg2_s.jpg,3307210214553,0.70,2.00
830,0.60,Resident Evil 4 (P),PC,/product_images/defimg4_s.jpg,3307210221759,1.00,3.00
830,0.10,Horsez 2006 (2CD),PC,/product_images/defimg1_s.jpg,3307210231925,0.20,0.75
830,0.10,Colegas en el Bosque,PC,/product_images/defimg3_s.jpg,3307210232748,0.20,0.75
830,0.01,Ducati World Championship,PC,/product_images/defimg2_s.jpg,3307210234223,0.01,0.10
830,0.60,Dark Messiah Might & Magic (Ed. Col.),PC,/product_images/defimg3_s.jpg,3307210234261,1.20,4.00
830,0.01,Dogz 2006,PC,/product_images/Juegos/PC Juegos/3307210240378_s.jpg,3307210240378,0.01,0.10
830,0.20,Star Trek Legacy,PC,/product_images/defimg2_s.jpg,3307210241665,0.40,1.50
830,0.10,Scrabble 2007,PC,/product_images/defimg3_s.jpg,3307210241917,0.10,0.50
830,0.01,Scrabble Interactivo 2004,PC,/product_images/defimg4_s.jpg,3307210242549,0.01,0.25
830,0.10,Heroes Of Might & Magic 2,PC,/product_images/defimg4_s.jpg,3307210242990,0.20,0.75
830,0.10,Heroes Of Might And Magic,PC,/product_images/defimg5_s.jpg,3307210243003,0.20,0.75
830,0.10,The Elder Scrolls IV Kights Of The Nine,PC,/product_images/defimg3_s.jpg,3307210243485,0.20,0.75
830,0.01,Dogz 5,PC,/product_images/defimg3_s.jpg,3307210243898,0.10,0.50
830,0.01,Cosmic Party,PC,/product_images/defimg4_s.jpg,3307210244055,0.01,0.10
830,0.70,5 en 1 Juegos- Ghost Recon + Csi Miami,PC,/product_images/defimg2_s.jpg,3307210262592,1.10,3.00
830,0.30,Chessmaster (Grandmaster Edition),PC,/product_images/defimg5_s.jpg,3307210264282,0.60,2.00
830,1.20,R.U.S.E (P),PC,/product_images/defimg4_s.jpg,3307210265807,2.00,6.00
830,0.50,R.U.S.E (P),PC,/product_images/defimg5_s.jpg,3307210265852,0.90,2.50
830,0.10,Beowulf,PC,/product_images/Juegos/PC Juegos/3307210267948_s.jpg,3307210267948,0.20,0.75
830,0.01,Totally Spies Fiesta Total,PC,/product_images/Juegos/PC Juegos/3307210324078_s.jpg,3307210324078,0.01,0.10
830,0.01,Imagina Ser Veterinaria En Australia,PC,/product_images/defimg1_s.jpg,3307210335074,0.01,0.10
830,0.30,Horsez + Catz + Dogz,PC,/product_images/defimg1_s.jpg,3307210406538,0.50,1.50
830,1.60,Prince Of Persia (Trilogia),PC,/product_images/defimg5_s.jpg,3307210406576,2.00,8.00
830,1.00,Brothers In Arms: Hell's Highway LE,PC,/product_images/defimg1_s.jpg,3307210415004,1.80,5.00
830,0.01,Hells Kitchen,PC,/product_images/defimg4_s.jpg,3307210450661,0.01,0.10
830,0.01,Tom Clancy's HAWX,PC,/product_images/Juegos/PC Juegos/3307211502611_s.jpg,3307211502611,0.01,0.25
830,0.10,Shaun White Snowboarding,PC,/product_images/Juegos/PC Juegos/3307211605725_s.jpg,3307211605725,0.20,0.75
830,0.10,Animalz Sport Dogz,PC,/product_images/defimg2_s.jpg,3307211607491,0.20,0.75
830,1.60,Far Cry 2 (Ed. Coleccionista),PC,/product_images/defimg3_s.jpg,3307211610781,2.00,8.00
830,0.20,Settlers 7 : Los Caminos del Reino (P),PC,/product_images/defimg4_s.jpg,3307211666870,0.40,1.50
830,0.50,Assassin's Creed II (P),PC,/product_images/defimg5_s.jpg,3307211667563,0.90,2.50
830,3.00,Assassin's Creed II/2 (P) (15) White Ed,PC,/product_images/defimg3_s.jpg,3307211669499,6.00,18.00
830,0.40,Cloudy With A Chance Of Meatballs,PC,/product_images/defimg4_s.jpg,3307211671607,0.70,2.00
830,0.30,Iiuvia De Albondigas,PC,/product_images/defimg2_s.jpg,3307211671676,0.70,2.50
830,0.10,CSI: Determinacion Mortal,PC,/product_images/defimg2_s.jpg,3307211672208,0.30,1.00
830,0.10,Arthur Y La Venganza De Maltazard,PC,/product_images/defimg1_s.jpg,3307211673182,0.20,0.75
830,0.50,Avatar: El Videojuego (P),PC,/product_images/defimg4_s.jpg,3307211679351,1.00,3.50
830,1.20,(P) Silent Hunter 5,PC,/product_images/defimg5_s.jpg,3307211695443,2.00,6.00
830,0.40,Far Cry 2 (Ed. Fortune's) (P),PC,/product_images/Juegos/PC Juegos/3307212278225_s.jpg,3307212278225,0.90,3.00
830,0.01,Tonic Trouble,PC,/product_images/defimg5_s.jpg,3307212295932,0.01,0.10
830,0.70,Evil Twin - Cyprien's Chronicles,PC,/product_images/defimg4_s.jpg,3307212312707,1.20,3.50
830,0.01,Worms Blast,PC,/product_images/defimg1_s.jpg,3307212313933,0.01,0.25
830,0.20,Trains & Trucks Tycoon,PC,/product_images/defimg3_s.jpg,3307212319423,0.40,1.50
830,0.30,Vio,PC,/product_images/defimg4_s.jpg,3307212319614,0.50,1.50
830,0.01,Sea & Dogs,PC,/product_images/defimg1_s.jpg,3307212320368,0.01,0.10
830,1.20,"Morrowind, The Elder Scrolls 3",PC,/product_images/defimg4_s.jpg,3307212320429,2.00,6.00
830,0.01,Tom Clancy's Ghost Recon - Desert Seige,PC,/product_images/defimg3_s.jpg,3307212321075,0.01,0.25
830,1.20,Worms Battle Pack,PC,/product_images/defimg3_s.jpg,3307212321327,2.00,6.00
830,0.30,Prince of Persia - Arenas Olvidadas (P),PC,/product_images/defimg4_s.jpg,3307212805674,0.50,1.50
830,0.10,Hawx,PC,/product_images/defimg1_s.jpg,3307212816205,0.30,1.00
830,3.00,Assassin's Creed: Revelations CE (P),PC,/product_images/defimg2_s.jpg,3307215589908,6.00,18.00
830,3.00,Assassin's Creed: Revelations (P),PC,/product_images/defimg4_s.jpg,3307215589960,5.00,15.00
830,2.00,"Assassins Creed Revelation, Animus Ed (P)",PC,/product_images/defimg5_s.jpg,3307215591598,4.00,12.00
830,0.01,Tintin: El Secreto Del Unicornio (P),PC,/product_images/defimg3_s.jpg,3307215593943,0.10,0.50
830,0.50,Clash of Heroes,PC,/product_images/defimg4_s.jpg,3307215606315,0.90,2.50
830,0.50,Tera,PC,/product_images/defimg3_s.jpg,3307215629598,1.00,3.50
830,1.40,Ghost Recon: Future Soldier (P),PC,/product_images/defimg1_s.jpg,3307215630662,2.00,6.00
830,0.01,Far Cry 3 (P),PC,/product_images/Juegos/PC Juegos/3307215633458_s.jpg,3307215633458,0.10,0.50
830,4.00,Assassin's Creed Revelations -Ottoman Ed,PC,/product_images/defimg5_s.jpg,3307215634011,7.00,22.00
830,1.60,Assassin's Creed III (P),PC,/product_images/defimg1_s.jpg,3307215634400,2.00,8.00
830,0.20,CSI Ultimate: 1-6,PC,/product_images/defimg3_s.jpg,3307215661352,0.40,1.50
830,2.00,Assasins Creed: Hermandad (P),PC,/product_images/defimg3_s.jpg,3307215667095,4.00,12.00
830,5.00,Assassin's Creed I + II (P),PC,/product_images/defimg1_s.jpg,3307215667101,9.00,25.00
830,2.00,Assassins Hermandad/ Revelation (P),PC,/product_images/Juegos/PC Juegos/3307215689455_s.jpg,3307215689455,4.00,12.00
830,5.00,Splinter Cell Blacklist (P) Ultimatum Ed,PC,/product_images/defimg4_s.jpg,3307215690031,9.00,25.00
830,0.80,Splinter Cell - Ultimate Edition (P),PC,/product_images/defimg1_s.jpg,3307215692097,1.40,4.00
830,0.20,Trials Evolution: Gold Edition (P),PC,/product_images/defimg3_s.jpg,3307215693575,0.30,1.00
830,1.40,Assassin's Creed IV: Black Flag (P),PC,/product_images/defimg3_s.jpg,3307215704653,2.00,7.00
830,1.20,Watch Dogs (P),PC,/product_images/Juegos/PC Juegos/3307215710845_s.jpg,3307215710845,1.90,5.00
830,2.00,I Am Alive,PC,/product_images/defimg5_s.jpg,3307215711460,4.00,12.00
830,0.40,From Dust,PC,/product_images/defimg2_s.jpg,3307215711699,0.70,2.00
830,2.00,Call of Jaurez Gunslinger (P),PC,/product_images/defimg5_s.jpg,3307215712405,3.00,10.00
830,0.80,Far Cry 3 - Blood Dragon,PC,/product_images/defimg1_s.jpg,3307215712818,1.40,4.00
830,1.20,South Park - La Vara De La Verdad,PC,/product_images/Juegos/PC Juegos/3307215716199_s.jpg,3307215716199,2.00,6.00
830,18.00,Watch Dogs Dedsec Edition (P),PC,/product_images/Juegos/PC Juegos/3307215717530_s.jpg,3307215717530,25.00,40.00
830,0.70,Rayman Collection,PC,/product_images/Juegos/PC Juegos/3307215726181_s.jpg,3307215726181,1.20,3.50
830,0.50,Rayman Legends (P),PC,/product_images/defimg2_s.jpg,3307215726433,0.90,2.50
830,0.30,Might & Magic X - Legacy (P),PC,/product_images/defimg5_s.jpg,3307215734841,0.70,2.50
830,0.80,Heroes Might and Magic VI CE (P),PC,/product_images/defimg1_s.jpg,3307215735169,1.40,4.00
830,2.00,"Crew, The (P)",PC,/product_images/Juegos/PC Juegos/3307215748053_s.jpg,3307215748053,4.00,12.00
830,3.00,Assassins Creed: Heritage Collection,PC,/product_images/defimg3_s.jpg,3307215760215,6.00,18.00
830,0.40,Assassin's Creed Liberation HD (P),PC,/product_images/defimg1_s.jpg,3307215769539,0.70,2.00
830,2.00,Far Cry. The Wild Expedition (P),PC,/product_images/defimg4_s.jpg,3307215775356,4.00,12.00
830,1.20,Child of Light Deluxe Edition,PC,/product_images/defimg1_s.jpg,3307215780763,2.00,6.00
830,1.20,Trials Fusion,PC,/product_images/defimg2_s.jpg,3307215784136,2.00,6.00
830,2.00,Far Cry 4 (P),PC,/product_images/Juegos/PC Juegos/3307215793978_s.jpg,3307215793978,4.00,12.00
830,6.00,Assassin's Creed: Unity (P),PC,/product_images/Juegos/PC Juegos/3307215800966_s.jpg,3307215800966,9.00,15.00
830,2.00,Assasins Creed Rogue (P),PC,/product_images/Juegos/PC Juegos/3307215801420_s.jpg,3307215801420,3.00,9.00
830,4.00,Assassin's Creed: Birth of a New World - The American Saga (P),PC,/product_images/defimg3_s.jpg,3307215802649,6.00,18.00
830,9.00,"Division, The (P)",PC,/product_images/Juegos/PC Juegos/3307215804179_s.jpg,3307215804179,13.00,22.00
830,20.00,Assassin's Creed Unity - Notre Dame Edition (P),PC,/product_images/defimg5_s.jpg,3307215813430,28.00,45.00
830,11.00,Rainbow Six: Siege (P),PC,/product_images/Juegos/PC Juegos/3307215889541_s.jpg,3307215889541,15.00,25.00
830,8.00,Assassin's Creed: Syndicate (P),PC,/product_images/defimg5_s.jpg,3307215892497,11.00,18.00
830,3.00,Compilation: Rayman Legends + Origins (P),PC,/product_images/defimg4_s.jpg,3307215895269,6.00,18.00
830,0.80,Prince Of Persia: Aranes CE (P),PC,/product_images/defimg4_s.jpg,3307217915620,1.40,4.00
830,0.01,Hawx 2 (P),PC,/product_images/defimg5_s.jpg,3307217922390,0.01,0.25
830,1.60,Assassin's Cred La hermandad (P),PC,/product_images/defimg4_s.jpg,3307217926985,2.00,8.00
830,0.60,Driver: San Francisco (P),PC,/product_images/defimg5_s.jpg,3307217929337,0.90,2.50
