id_company;company
10887;Bolvërk Games
10886;IDSI
10885;0verflow
10884;Americana Software Limited
10883;Mythicon, Inc.
10882;DigiPlox
10881;getexp, Inc.
10880;Internet URL S.A.
10879;ThirtyThree
10878;Krira Tech
10877;Fully Ramblomatic
10876;Turbine
10875;Fenixfire
10874;Memex s.r.o.
10873;Safari Software
10872;P-Squared Productions
10871;GDNomad
10870;Goblinz Studio
10869;Fireline Games
10868;ZuoBuLaiGame Studio
10867;Rhino Games
10866;Sindie Games
10865;Glitch Factory
10864;Trinket Studios
10863;Mehsoft
10862;Another Indie
10861;Hunter Studio
10860;Flying Oak Games
10859;WIT Entertainment
10858;Optimum Ressource, Inc.
10857;Astrocarde, Inc.
10856;Perkings Engineering
10855;Tong Electronics
10854;Kural Electric, Ltd.
10853;Moppet Video
10852;Cheapass Games
10851;Soaphog Game Studio
10850;4EVOLVE Games
10849;Bitmap Bureau Ltd.
10848;OneorEight
10847;UMI
10846;vascogames
10845;Spelkraft
10844;Honor Code, Inc.
10843;Foddy.net
10842;Comrades Inc.
10841;Lizard Factory
10840;Sunken Treasure Games
10839;BitFinity
10838;Twin Otter
10837;Team Porpoise
10836;Green Man Gaming Publishing
10835;Donkey Crew
10834;Mindillusion
10833;Digital Chestnut
10832;Sparkypants
10831;Program Design Inc.
10830;Computer Magic, Ltd.
10829;Kelvin Studio
10828;Cinematronics, LLC
10827;EZ ENTERTAINMENT
10826;We Are Bots
10825;ASMB Games
10824;Pixelfoot Games
10823;Poni-Pachet SY
10822;Neon Deity Games
10821;Ultra Ultra
10820;Ovosonico
10819;Challenger Software International
10818;The Connelley Group
10817;Ultrasoft, Inc.
10816;Portal Publishing
10815;Big Daddy's Creations
10814;Southern Software, Ltd.
10813;Answer Software
10812;Black Cube
10811;alley labs
10810;Matt Dabrowski
10809;Gunfire Games
10808;Snowforged Entertainment
10807;Pixel Maniacs
10806;Astrovision, Inc.
10805;ComonGames
10804;LiteNinja
10803;Vertigo Gaming
10802;Rantom Software
10801;Thorn EMI Computer Software
10800;Thorn EMI Video Ltd.
10799;Netker Co., Ltd.
10798;Mothership Entertainment
10797;Heartomics
10796;Artur Games, 2014
10795;3D Total.com
10794;Absolute Textures
10793;Virtual Mechanix
10792;Catalyst Outsourcing
10791;Pulse Model Agency
10790;MGM Studios
10789;Eon / Danjaq LLC
10787;CounterPunch Studios
10786;Liquid Development
10785;Onezize
10784;Nimrod
10783;Media Mill
10782;Ecurie 25
10781;MK12
10780;Soap Creative
10779;SVN
10778;LUA
10777;Hotel Metropole, Brussels
10776;BARoNTiERi
10775;AMC
10774;TH2 Tonstudio
10773;Studio ANC
10772;Porting House
10771;Audiovisual
10770;Mocaplab
10769;Villanis Productions
10768;Zuffa
10767;Paical
10766;Azurite
10765;e-mixing
10764;Asian Philharmonic Orchestra
10763;Arigat-Orchestra
10762;Newteles
10761;Neo Agency Co. Ltd.
10760;Bad Animals Seattle
10759;Imagica
10758;Digital Skip Station
10757;Sai-no-kuni Visual Plaza
10756;Saitama Prefecture
10755;River Studio Inc.
10754;ToyBox
10753;Terabyte Inc.
10752;pH studio
10751;N-Design
10750;Asora
10749;Peace Co. Ltd.
10748;Release Universal Network
10747;Taiyo Kikaku
10746;Greenroom Digital
10745;Firefish Research
10744;Maverick Media
10743;Framestone NY
10742;Wikipedia
10741;Eclipse Advertising
10740;Mario Galaxy Orchtestra
10739;KoreybaArts
10738;Massive Black
10737;Vlatatrame Creation Sonore
10736;Studio Parc
10735;Opt. Inc.
10734;sonicjam Inc
10733;Randel
10732;claps Inc.
10731;Vivagraphics
10730;Mugen Pictures
10729;medicrie Co. Ltd.
10728;Studio RF. Ltd.
10727;Bonebeds
10726;Haxaproject Inc.
10725;Tochka
10724;POEYAMAworks
10723;Lipogram Co. Ltd.
10722;Virtuos Sparx*
10721;Spooky Graphic
10720;Known Shippable
10719;Vocaloid
10718;Rangeela
10717;Ton in Ton
10716;Pole to Win UK
10715;Genuin Musikproduktion
10714;Studio Point d'Orgue
10713;Rhythm & Hues Studios
10712;RSPCA Block Pen
10711;West Midland Safari Park
10710;Wildlife Heritage Foundation
10709;Hamerton Zoo Park
10708;The Audio Guys
10707;Alchimik Audio
10706;The Ink Factory
10705;GFI / Руссобит-М
10704;VZlab
10703;GFI
10702;CremaGames
10701;Oh, a Rock! Studios
10700;Sean O'Connor
10699;Krom Stern
10698;Bitmen Studios
10697;Counterplay Games Inc.
10696;WG Labs
10695;Colossal Wreck
10694;Molleindustria
10693;Fetal Position Games
10692;SIE Japan Studio
10691;C.I.N.I.C. Games
10690;Simutronics Corporation
10689;HeroCraft
10688;Lion's Shade
10687;Mozg Labs
10686;Cyclone Studios
10685;Far From Home
10684;Manufacture43
10683;Eendhoorn Games
10682;Jujubee Games
10681;CRASS Infotech
10680;Happy Volcano
10679;Gamieon
10678;Cavalier Game Studios
10677;Hey Bud Games
10676;Dimps Corporation
10675;Alersteam
10674;Crafting Legends
10673;Flying Carpets Games
10672;Graphic Research Co., Ltd.
10671;Electronic Software Limited
10670;Star Systems Software, Inc.
10669;James Wickstead Design Associates
10668;Control Video Corporation
10667;FDG Entertainment
10666;Cornfox & Bros.
10665;Dunhill Electronic Media Corp., Lazer Microsystems Inc.
10664;E.F. Dreyer, Inc.
10663;Games4Kids
10662;FastTrak Software Publishing Ltd.
10661;Prelusion Games Inc.
10660;Delve Interactive
10659;StellarVR
10658;DYA Games
10657;Struckd AG
10656;TSI Communications
10655;Take-Two Baltimore
10654;GEKS
10653;Paradox South
10652;WhyTest
10651;Mc Comb Sound
10650;Matchlock
10649;SoundLab MI
10648;Capitol Broadcasting Company
10647;E.W. Scripps Company
10646;Flash Bomb Audio
10645;Food Inc.
10644;Jason Graves Music, Inc.
10643;Seventoon Inc.
10642;Colorado Symphony
10641;Art Institute of Seattle
10640;OMNI Audio
10639;High Road Communications
10638;Flash Fire Communications
10637;Freqman
10636;CMOAR Studio
10635;Thing Trunk
10634;Jutsu Games
10633;Razorsoft, Inc.
10632;Tony Porter, Gary Priest, Dave Roach, Jon Harrison, Kevin Bulmer, Benn Daglish
10631;Vidroid
10630;Gooby.exe
10629;Multitude
10628;Steamroller Studios
10627;Ivent Games
10626;Unicube
10625;Dlala Studios
10624;Italic Pig
10623;Just A Pixel Ltd
10622;Rocket Rainbow Studios
10621;Romox Inc.
10620;Laser Disc Corporation
10619;Render System
10618;GBROSSOFT
10617;JDM4iK
10616;m07games
10615;Torreng Labs
10614;Gamaya Inc
10613;TempleTiger
10612;Space Fractal
10611;BrightLight
10610;Clockwork Pixels
10609;Halfbrick Studios Pty Ltd
10608;White Wizard Games
10607;GTArcade.com
10606;GTArcade Entertainment
10605;2K
10604;Osmotic Studios
10603;doseone
10602;Jan Willem Nijman
10601;Kitty Calis
10600;Invisible Collective
10599;CBS Software
10598;Thylacine Studios LLC
10597;Clockwork Games
10596;sandwich puissant
10595;Do My Best Games
10594;Interesting Games
10593;Dragonfly
10592;Cartoon Network
10591;Grumpyface Studios
10590;Stumbling Cat
10589;JoWooD Studio Vienna
10588;THG
10587;Amusement Vision
10586;Victor Company of Japan Ltd.
10585;Demruth
10584;Lassie Games
10583;CE Software
10582;Nitro+chiral
10581;Portion
10580;FireFlame Games
10579;Gebelli Software, Inc.
10578;Black Cell
10577;Nintendo Co., Ltd.
10576;DreamSail Games
10575;Thin Chen Enterprises
10574;Idea-Tek
10573;Super Mega
10572;Samuel Manier
10571;Aergia
10570;Pippin Barr
10569;Waynetron
10568;Shin'en Multimedia
10567;Steam Powered Giraffe
10566;Third Impression
10565;Surgical Scalpels
10564;DeNA
10563;OddBird Studio
10562;Tinker Games
10561;SemiSoft
10560;Syscom Entertainment
10559;Fish (UK) Ltd.
10558;Tempest Software
10557;The GD Studio
10556;Looterkings GmbH
10555;Weyrdworks Studio
10554;StevenHarmonGames
10553;Sean Walton
10552;Fun Punch
10551;Liu Lidan
10550;M. Hanka
10549;HypeTrain Digital
10548;Aleson
10547;Last Level
10546;Dreams
10545;Davilex Games
10544;Jesse Barksdale
10543;Out Of Bounds Games
10542;Horisoft
10541;Misc Games
10540;Games Of Edan
10539;SeeThrough Studios
10538;Burut Entertainment
10537;DropForge Games
10536;Nordic Softsales AB
10535;Acclaim
10534;MediaKite
10533;DietChugg LLC
10532;Dinofarm Games
10531;Fusion Reactions
10530;dobro
10529;Javaground
10528;Addictive Games Ltd
10527;Dharker Studio
10526;Egg Zero
10525;Milkman Games
10524;Unlok
10523;Black Cloud Studios
10522;Ground Control Studios
10521;Studio Avante
10520;UBJ3D
10519;Groundshatter Ltd
10518;kircode
10517;Miciosegone Games
10516;Portalus Games
10515;Flying Lab Software
10514;OutOfBounds Software Solutions, Inc.
10513;MADSOFT Games
10512;Studio In memoria
10511;Lynnea Glasser
10510;Went2Play
10509;Reeaction Studios
10508;Adam McLellan
10507;Ratalaika Games S.L.
10506;Axol Studio, LLC
10505;BAKCORP studio
10504;Threef
10503;Studio ACE
10502;Sketchbook Games
10501;Majorariatto
10500;Dysotek
10499;Too Tidy Games
10498;ElagoTech
10497;Raredrop Games
10496;Team Crimson
10495;Andromeda Project
10494;Lanze Games
10493;Ninja Vault
10492;Cultic Games
10491;Idun
10490;Dan & Gary Games
10489;Pine Studio
10488;High Tale Studios
10487;iDev Games
10486;GiriaStudios
10485;ComboPear Games
10484;Wormhole Entertainment
10483;Peripheral Labs
10482;Enigma 23
10481;Bing Yang
10480;Aleks Kuzmanovic Games
10479;Bonus Level Entertainment
10478;Creative Software
10477;Imaginative Systems Software
10476;Hayden Software
10475;Three Phase Interactive
10474;No Brakes Games
10473;F K Digital
10472;Elvyn Software
10471;Dampa
10470;GamePlan
10469;Mojo Bones
10468;Glitchers
10467;Blam!
10466;Jurlo
10465;Adam Wells
10464;Kiya Overseas Industry
10463;Micro Distributors
10462;Educational Information Systems
10461;Developmental Learning Materials
10460;Scott Games
10459;IndieGala
10458;Yonder
10457;Andre Bertaglia
10456;Blyts
10455;Sentry Games
10454;Skyboy Games
10453;Stepping Stone
10452;Brain Storm Entertainment
10451;Stenkross Studios
10450;Codo Games
10449;Étienne Périn
10448;The House Of Fables
10447;Free Reign Entertainment
10446;Team Silent
10445;Variable State
10444;PixelNAUTS
10443;ASK Homework
10442;Com2uS
10441;On The Metal
10440;White Door Games
10439;A.N.A.L.O.G. Computing
10438;Romik Software
10437;Mirage Graphics
10436;Shinsei Kōgyō
10435;Federation X Media Group AB
10434;Moloto Productions AB
10433;Codeten
10432;Coreland
10431;Paradize
10430;ChickenBrick Studios
10429;Cocktail Soft
10428;Mografi
10427;X-Nauts
10426;PagodaWest Games
10425;Micro Power
10424;THQ International
10423;Adrenalin Interactive
10422;Ilsanjo
10421;Eurogold
10420;Axxiom
10419;J-Wing
10418;Nacoty
10417;Code Avarice
10416;Blitz Arcade
10415;SomaSim
10414;Excalbur Games
10413;Minskworks
10412;Kinetic Impulse
10411;Artem Digital
10410;Kevin L. Jones Catering
10409;Viking's Feast
10408;Frederiksberg Svømmehal
10407;Somestudio
10406;H. J. Hansen Odense A/S
10405;Uniscrap A/S Odense
10404;Styrelsen for Forskning og Innovation
10403;Alexandra Instituttet
10402;Nordisk Film
10401;Ministi
10400;Den Danske Scenekunstskole
10399;Illutron
10398;EU Media
10397;The Games Scheme
10396;The Danish Film Institute
10395;Signa
10394;Zoonami
10393;various
10392;Deported B.V.
10391;NoClip
10390;Graphite Lab
10389;TERC
10388;Namco Bandai Entertainment
10387;Locomotive
10386;100 Stones Interactive
10385;Snowman
10384;Polyslash
10383;nDreams
10382;PixelMetal
10381;Ayopa Games LLC
10380;Whale Hammer Games
10379;Actvision
10378;Roland Studios
10377;WeMade Entertainment
10376;Barbu Corporation
10375;Digital Dreams
10374;Wolfpack Studios
10373;Anarteam
10372;Michal Kruba
10371;Pixel with Hat
10370;Fistful of Frags Team
10369;DM Media
10367;Thomas Brush
10365;Cybernate
10364;Awaceb
10363;François Roussel
10362;I'Max
10361;Betop
10360;Goblin Portal
10359;Mi'pu'mi Games
10358;GameFX Technology
10357;AdoreStudio
10356;70
10355;kokoromi
10354;IronOak Games
10353;Mr. Whale’s Game Service
10352;Mixtvision Digital
10351;KeokeN Interactive
10350;Magic Lantern
10349;Three Fields Entertainment
10348;Strangely Named Studio
10347;Enlight Interactive Inc.
10346;Mercury Steam - duplicate
10345;Square Co., Ltd.
10344;Robert Yang
10343;Thomas Christof
10342;Mad Media Labs
10341;Undertow Games
10340;Virgin Interactive Entertainment (Japan)
10339;Artur Games
10338;Darewise Entertainment
10337;Dro Soft
10336;Juliet Software
10335;Lamina Studios
10334;MistakenVisions
10333;Proletariat, Inc.
10332;The Bartlet Jones Supernatural Detective Agency
10331;Sluggerfly
10330;Toshiba-EMI
10329;Comptiq
10328;Programmers-3
10327;Studio Voltz
10326;Aisystem Tokyo
10325;Platinum Productions
10324;Ludic
10323;Dynamic Planning
10322;Guard Crush Games
10321;Carbon Games
10320;Team Shifty
10319;Madmind Studio
10318;Askiisoft
10317;Micomsoft
10316;Badland Indie
10315;Lizardcube
10314;House House
10313;MDNA Games
10312;Overflow Games
10311;Paranoid Productions
10310;Pixel Titans
10309;Looks Like Lemonade
10308;Built By Snowmen
10307;Ludo Land
10306;Kirikoro Studios
10305;Contingent99
10304;IV Productions
10303;Leonard Menchiari
10302;FireForge Games
10301;Finish Line Games
10300;Through Games
10299;ERS Game Studios
10298;Microplay Software
10297;Multimedia Intelligence Transfer
10296;Elden Pixels
10295;Hidden Variable Studios
10294;Throw the warped code out
10293;Lazy Games Studio Ltd
10292;Terminal Press
11868;Sunward Games
11867;AGC
11866;Alliance Digital Media
11865;Fire Horse Studio
11864;Gavin Brown
11863;Machines in Motion
11862;Nicolas Games Intoxicate
11861;Twelve Tiles
11860;Kung Fu Robots
11859;BBC Wales Interactive
11858;Jason Roberts
11857;Side Scroll Studios
11856;WB Games Montreal
11855;JAT Games
11854;G5 Entertainment
11853;Gamos
11852;1C Wireless
11851;Cinematix Studios
11850;Steven Colling
11849;Adloudly SLU
11848;Mostly Tigerproof
11847;Picsoft Studios
11846;Turbo Studios
11845;Pixelmage Games
11844;Zulubo Productions
11843;Play Native Entertainment
11842;Mana Potion Studio
11841;Bangladesh
11840;Occisoft
11839;Studio Zero
11838;ARTAR
11837;ka
11836;Mythical City Games
11835;Mich Nannings
11834;Dungeoneering Studios
11833;Tivola Interactive Media
11832;S.A.D Software
11831;高考恋爱委员会
11830;NVLMaker
11829;JB Gaming
11828;Yadon Studio
11827;Steve Gabry
11826;Underbite Games
11825;Head Start Design
11824;Brett Jackson
11823;Quantum Phoenix
11822;RunServer
11821;Color Brush Studio
11820;PIXYUL
11819;A.Y.std
11818;Any Arts Production
11817;Elecbyte
11816;KISS
11815;SEGA Corporation
11814;Dimple Entertainment
11813;Poetic Studio
11812;Peach Princess
11811;Rúf
11810;ManaVoid Entertainment
11809;Team OneShot
11808;One Wheel Studio
11807;BigBox VR
11806;First Contact Entertainment
11805;Billy Goat Entertainment Ltd
11804;Team 4U
11803;MABManZ
11802;Lizard Wizard Studio
11801;Timushev Vladimir
11800;Fishtank Interactive
11799;Ipsilon
11798;INVI Games
11797;Silver Lemur Games
11796;Léo-Games
11795;DyingCat
11794;Achpile
11793;Sandboxd
11792;SteelRaven7
11791;H&H Software
11790;St. Bride's School
11789;MD Software
11788;Pewter Games Studios
11787;MichTron Corp.
11786;Three-Sixty Pacific, Inc.
11785;Chris Gray Enterprises Inc.
11784;Futique, Inc.
11783;Kinemation
11782;Delta 4 Software
11781;Mark Data Products
11780;Smiling Assassin
11779;Dalali Software Ltd.
11778;Binary Design, Ltd.
11777;Nu Wave UK
11776;Automata U.K. Limited
11775;RedWolf Design
11774;Program Techniques Ltd.
11773;Endurance Games Ltd.
11772;Microsphere Computer Serrvices Ltd.
11771;Microsphere Computer Services Ltd.
11770;Mikro-Gen Ltd
11769;Nexus Productions Ltd.
11768;The RamJam Corporation
11767;Red Column
11766;Inrac Corporation
11765;Joycity Corporation
11764;Eon Software, Inc.
11763;Kaos
11762;VEHMAA play the game
11761;OneEyeAnt
11760;ForwardWorks
11759;TwoMammoths
11758;TATI Mixedia
11757;Cattle Call
11756;Alice & Smith
11755;DevilishGames
11754;SPL
11753;8 Floor Ltd.
11752;Toocat
11751;Vertice Games
11750;On The Wall Entertainment
11749;EJR Team
11748;Bug-Byte Software Ltd.
11747;Micromania
11746;Hamumu Software
11745;ShareData, Inc.
11744;Bubble Bus Software
11743;Worlds & Pictures Limited
11742;M.A.D.
11741;G-Craft
11740;Bird Studio
11739;SEGA Enterprises Ltd.
11738;Catalyst Coders
11706;PixBits
11705;Argonaut Software Ltd.
11704;Cognetics Corporation
11703;Crystal Computing
11702;Applied Systems Engineering Inc.
11701;Tynesoft Computer Software
11700;dk'tronics
11699;COWCAT
11698;Silver Star / Designstar Inc
11697;Novatrade Software Kft.
11696;Wizard Developments
11695;Advance Software Ltd.
11694;Ballistic
11693;CoronaByte
11692;Micro Projects Engineering
11691;Superior Quality Software
11690;Micro Imagery
11689;Avantage Software
11688;Zom.bio
11687;Sony XDev
11686;EPOS Game Studios
11685;Odin Computer Graphics Ltd.
11684;Nippon Dexter Co., Ltd.
11683;Zordix AB
11682;Zadbox Entertainmen
11681;MAD Virtual Reality Studio
11680;Studio B Ltd.
11679;Angelsoft, Inc.
11678;Spacemen Ltd
11677;ZiggySoft
11676;FiveXGames
11675;Wake App Association
11674;Sloclap
11673;ImaginationOverflow
11672;Tall Story Studios
11671;Onyx Lute
11670;Cubit Studios
11669;Monster Studios
11668;Opaque Media
11667;Firebird Software
11666;Nexus
11665;Softnyx
11664;Jovian Industries
11662;Annapurna Interactive
11661;Knuist & Perzik
11660;VenomizedArt
11659;Original Games
11658;Goin' Yumbo Games
11657;Tricol Co., Ltd.
11656;Phoenix Labs
11655;Deen Games
11654;Chario Games
11653;Duang! Games, LLC
11652;Fatesjoke Studios
11651;Worlds to Conquer, Inc.
11650;Game Designers' Workshop
11649;Ciro Studios
11648;Severn Software
11647;The English Software Company
11646;Databyte
11645;GameFlare.com
11644;SingleTrac
11643;Tectonic VR
11642;NeocoreGames
11641;Ninja Nezumi Productions, L.L.C.
11640;ISD
11639;Devdan Games
11638;CrossFunction
11637;Snail-Ninja Studio
11636;Anarchy Enterprises
11635;SVRVIVE Studios
11634;Tomo Soft International
11633;Fireball Software Limited
11632;Century Electronics
11631;Softstone Ltd.
11630;UEP Systems
11629;Carlburton Llc
11628;Carl Burton
11627;Arena Graphics
11626;Realtech VR
11625;Micromosaics
11624;Ultra Software Corporation
11623;Hutchinson Computer Publishing
11622;Century Communications
11621;The Electronic Pencil Co. Ltd.
11620;Z-Axis Ltd.
11619;Suminell Studios
11618;Realtime Games Software Ltd.
11617;Action Graphics, Inc.
11616;Rinberd
11615;Vortex Software
11614;Concept Software Ltd.
11613;Argus Press Software Ltd.
11612;Ankluas
11611;Carry Castle
11610;SSG Strategic Studies Group Pty Ltd.
11609;Mr Chip Software
11608;X.D. Network Inc.
11607;Shanghai FantaBlade Network Technology Co., Ltd.
11606;Corey Hardman
11605;Screeps
11604;MerixGames
11603;Paradise Programmin
11602;Asgard Software
11601;Rückert Broductions
11600;Designer Software
11599;Jetstone Studios
11598;Cardboard Sword
11597;Kelkafa Studios
11596;SkyWolf Games
11595;Double Hit Games
11594;MobiArt Games
11593;Interceptor Software
11592;Oxford Digital Enterprises Ltd.
11591;Andromeda, Concept Marketing
11590;Pentavision
11589;Green Stripe Snake
11588;Gritfish
11587;Dark/Star Factory
11586;Oculus Studios
11585;Targon Studios
11584;Team Crybabies
11583;ag
11582;Bothtec, Inc.
11581;Domark Ltd.
11580;Axis Komputerkunst
11579;Fanda
11578;Electric Transit, Inc.
11577;Seibu Denshi
11576;DK Productions
11575;Kodiak Games
11573;Starlux Games
11572;Bronz
11571;Gumby Bitworks
11570;Perilous Orbit
11569;Games Machine Ltd.
